step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
2561,11201,2024-04-27 16:15:00,0.0,13.529791891457803,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.530631757672289,26.46152584755335,22.5,11.775422427046482,2057.2617354912672,6841.761782653892,10144.505159289023,10144.505159289025,0.0,10144.505159289023,73.54766240484543,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2562,11202,2024-04-27 16:30:00,0.0,13.530351727966156,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.531192055225647,26.465365464703943,22.75,11.945840120617348,2057.6027647850156,6842.895931580341,10133.140519013337,10133.140519013337,0.0,10133.140519013337,73.4652687628467,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2563,11203,2024-04-27 16:45:00,0.0,13.530911908473437,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.531752495003438,26.468241529505754,23.0,12.116152570335824,2057.741903807062,6843.35866125012,10121.758031279544,10121.758031279545,0.0,10121.758031279544,73.38274572677669,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2564,11204,2024-04-27 17:00:00,0.0,13.53147227715258,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.532313035243634,26.46215713650368,22.575,11.917536224820347,2059.0094712040604,6847.574164812018,10172.312173371469,10172.312173371469,361.8,9810.51217337147,367.8942065014301,0.15,0.0,no_mpc,0.15,361.8,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2565,11205,2024-04-27 17:15:00,0.0,13.53203276714674,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.53287328768374,26.45221744250508,22.15,11.715478506227436,2059.5387808863034,6849.334471093268,10189.711196305001,10189.711196305001,0.0,10189.711196305001,73.87540617321126,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2566,11206,2024-04-27 17:30:00,0.0,13.532593163477676,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.533433085288214,26.44069435013277,21.725,11.510036573501614,2059.6875768688533,6849.829316571245,10206.016912618636,10206.016912618636,0.0,10206.016912618636,73.99362261648511,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2567,11207,2024-04-27 17:45:00,0.0,13.533153188515987,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.533992359466982,26.42849178415376,21.3,11.301249730642567,2059.676495419116,6849.792463390145,10222.838771332976,10222.838771332978,0.0,10222.838771332976,74.11558109216408,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2568,11208,2024-04-27 18:00:00,0.0,13.533712724385477,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.534551080796515,26.43240478265968,20.975,12.069309478860177,2057.1704491636374,6841.4581949786425,10071.785578180907,10071.785578180907,15.12,10056.665578180906,377.12495918178394,0.15,0.0,no_mpc,0.15,15.12,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2569,11209,2024-04-27 18:15:00,0.0,13.534271722148462,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.535109947598475,26.442807350338697,20.65,12.78176660565105,2056.0269065098373,6837.655156069869,10030.141405282271,10030.141405282271,0.0,10030.141405282271,72.71852518829647,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2570,11210,2024-04-27 18:30:00,0.0,13.534830516227938,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.535669241057454,26.45542005615441,20.325,13.442927580723032,2055.4709487976475,6836.1818568283925,9998.23052620537,9998.23052620537,0.0,9998.23052620537,72.48717131498894,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2571,11211,2024-04-27 18:45:00,0.0,13.535389596345226,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.536229056919767,26.468539155699304,20.0,14.056634635668946,2055.11890511155,6835.6453002792,9971.30393243935,9971.30393243935,0.0,9971.30393243935,72.2919535101853,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2572,11212,2024-04-27 19:00:00,0.0,13.535949151008428,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.536789417109674,26.473634999326883,19.5,13.402810709246573,2056.342312307242,6839.32773096602,10107.25826829115,10107.258268291152,0.0,10107.25826829115,454.82662207310176,0.18,0.0,no_mpc,0.18,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2573,11213,2024-04-27 19:15:00,0.0,13.536509239025118,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.537349973948293,26.475544580043085,19.0,12.7549434121931,2056.9564659231874,6840.746558568271,10154.795070473672,10154.795070473672,0.0,10154.795070473672,73.62226426093413,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2574,11214,2024-04-27 19:30:00,0.0,13.53706969754283,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.537910589364087,26.476418262530597,18.5,12.113156597696914,2057.0347151538454,6841.006789236348,10201.441794958888,10201.441794958888,0.0,10201.441794958888,73.96045301345194,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2575,11215,2024-04-27 19:45:00,0.0,13.537630283694085,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.538471218475138,26.477098122809956,18.0,11.477565351319049,2056.975450311083,6840.809694268183,10251.733355895822,10251.733355895822,0.0,10251.733355895822,74.32506683024471,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2576,11216,2024-04-27 20:00:00,0.0,13.538190905957833,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.539031852880571,26.466995077104986,17.775,11.399679961531072,2058.5011539168067,6845.8836721880625,10201.722932572542,10201.72293257254,0.0,10201.722932572542,459.07753196576436,0.18,0.0,no_mpc,0.18,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2577,11217,2024-04-27 20:15:00,0.0,13.538751537710041,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.539592025350554,26.45231138275978,17.55,11.319714889085452,2059.1510014163678,6848.044846777735,10207.074783519143,10207.074783519143,0.0,10207.074783519143,74.00129218051379,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2578,11218,2024-04-27 20:30:00,0.0,13.539311941146673,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.54015153742989,26.43581360810664,17.325000000000003,11.237704773005854,2059.3507202124365,6848.709044435548,10213.941499934981,10213.941499934983,0.0,10213.941499934981,74.05107587452862,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2579,11219,2024-04-27 20:45:00,0.0,13.539871783423003,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.540710310540199,26.41860239521401,17.1,11.153660798853949,2059.3688804489457,6848.769439284667,10220.767156733154,10220.767156733154,0.0,10220.767156733154,74.10056188631538,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2580,11220,2024-04-27 21:00:00,0.0,13.540430926012368,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.541268313797442,26.422301643082974,16.325000000000003,11.101665685914238,2056.142067697927,6838.038143514746,10216.896858142907,10216.896858142907,0.0,10216.896858142907,383.13363218035903,0.15,0.0,no_mpc,0.15,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2581,11221,2024-04-27 21:15:00,0.0,13.540989314172801,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.541826453293849,26.434904867288896,15.55,11.00688015934135,2054.6164668070837,6832.9645071900695,10226.856069703841,10226.856069703841,0.0,10226.856069703841,74.14470650535286,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2582,11222,2024-04-27 21:30:00,0.0,13.541547385576775,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.54238511483066,26.451074266156333,14.775,10.871997500791368,2053.9726847379247,6830.823504185376,10241.779630285115,10241.779630285115,0.0,10241.779630285115,74.25290231956708,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2583,11223,2024-04-27 21:45:00,0.0,13.542105786064498,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.542944452912192,26.46870126430478,14.0,10.699429672882141,2053.6888010199596,6829.879402256687,10260.640119771107,10260.640119771107,0.0,10260.640119771107,74.38964086834054,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2584,11224,2024-04-27 22:00:00,0.0,13.542664785895251,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.543504530674664,26.476184716378366,13.5,10.6404496881089,2055.16239370685,6834.780076757376,10255.514967946618,10255.514967946618,0.0,10255.514967946618,212.80193558489233,0.083,0.0,no_mpc,0.083,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2585,11225,2024-04-27 22:15:00,0.0,13.54322449381171,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.544064908553498,26.479246117432126,13.0,10.562989652841695,2055.836543795247,6837.02207359764,10264.971528701322,10264.971528701322,0.0,10264.971528701322,74.4210435830846,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2586,11226,2024-04-27 22:30:00,0.0,13.543784721630423,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.54462539493111,26.480452539857104,12.5,10.46780777717951,2056.089356289547,6837.862843068943,10275.859033751278,10275.85903375128,0.0,10275.859033751278,74.49997799469676,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2587,11227,2024-04-27 22:45:00,0.0,13.544345153751777,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.545185909425857,26.480827769475944,12.0,10.355619692170182,2056.168897273538,6838.127369674885,10288.1039555257,10288.1039555257,0.0,10288.1039555257,74.58875367756133,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2588,11228,2024-04-27 23:00:00,0.0,13.544905654209941,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.545746416019913,26.46932135954069,12.3,10.137884539514715,2057.9265268055788,6843.972655353864,10311.210252644283,10311.210252644283,0.0,10311.210252644283,213.9576127423689,0.083,0.0,no_mpc,0.083,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2589,11229,2024-04-27 23:15:00,0.0,13.5454661647323,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.546306399881257,26.45292546237931,12.6,9.901487915247403,2058.6888132498575,6846.507764120983,10311.8280780844,10311.8280780844,0.0,10311.8280780844,74.7607535661119,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2590,11230,2024-04-27 23:30:00,0.0,13.546026409960986,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.546865649160603,26.43476264902092,12.899999999999999,9.64552137909074,2058.9389744582018,6847.339716305397,10311.884600582604,10311.884600582605,0.0,10311.884600582604,74.76116335422388,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2591,11231,2024-04-27 23:45:00,0.0,13.546586026535339,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.547424087330755,26.416087615311646,13.2,9.369037173568737,2058.9790930686036,6847.473137333302,10311.711184400756,10311.711184400756,0.0,10311.711184400756,74.75990608690549,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2592,11232,2024-04-28 00:00:00,0.0,13.547144870262663,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.5479816922329,26.420278301636426,12.649999999999999,9.548794394785483,2055.492011892564,6835.876276169915,10308.034264302152,10308.034264302154,0.0,10308.034264302152,74.7332484161906,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2593,11233,2024-04-28 00:15:00,0.0,13.547702891811369,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.548539454687997,26.434133629233926,12.1,9.688970624136841,2053.8740482485973,6830.495472340222,10306.480293279717,10306.480293279717,0.0,10306.480293279717,74.72198212627795,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2594,11234,2024-04-28 00:30:00,0.0,13.54826057546147,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.5490977934571,26.4517892925133,11.55,9.79204413601506,2053.2226298752266,6828.329073551697,10305.986520419485,10305.986520419485,0.0,10305.986520419485,74.71840227304126,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2595,11235,2024-04-28 00:45:00,0.0,13.548818626079129,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.549656873184222,26.47092508198396,11.0,9.860255072576075,2052.964882592882,6827.471892632271,10305.922841355467,10305.92284135547,0.0,10305.922841355467,74.71794059982713,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2596,11236,2024-04-28 01:00:00,0.0,13.549377335334496,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.55021675798334,26.479004408150562,11.0,9.860255072576075,2054.6207196588034,6832.978650746944,10307.782269191126,10307.782269191126,0.0,10307.782269191126,74.73142145163567,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2597,11237,2024-04-28 01:15:00,0.0,13.5499368176203,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.55077696872758,26.48233992923609,11.0,9.860255072576075,2055.3940489287957,6835.550484244629,10308.637854926837,10308.637854926841,0.0,10308.637854926837,74.73762444821958,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2598,11238,2024-04-28 01:30:00,0.0,13.550496865364327,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.551337299855387,26.483753397718722,11.0,9.860255072576075,2055.704797810871,6836.583930688855,10308.983864653244,10308.983864653246,0.0,10308.983864653244,74.74013301873603,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2599,11239,2024-04-28 01:45:00,0.0,13.551057136311186,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.551897668077054,26.4843632311297,11.0,9.860255072576075,2055.826945100962,6836.990151563321,10309.121180152912,10309.121180152913,0.0,10309.121180152912,74.7411285561086,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2600,11240,2024-04-28 02:00:00,0.0,13.551617485986663,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.552458038569444,26.476345134081456,11.25,9.647113743994371,2057.115922595139,6841.276857919747,10310.403237358452,10310.403237358456,0.0,10310.403237358452,74.75042347084879,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2601,11241,2024-04-28 02:15:00,0.0,13.552177855362823,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.553018037479378,26.464807547542616,11.5,9.419340001842155,2057.6757968542192,6843.1388117211445,10310.857831798143,10310.857831798145,0.0,10310.857831798143,74.75371928053654,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2602,11242,2024-04-28 02:30:00,0.0,13.552738040044147,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.5535775123247,26.452028526141223,11.75,9.17630571766965,2057.8624521746933,6843.759564645343,10310.902654009535,10310.902654009535,0.0,10310.902654009535,74.75404424156913,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2603,11243,2024-04-28 02:45:00,0.0,13.5532977769227,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.554136409332564,26.438922870720603,12.0,8.917365039077906,2057.896352555227,6843.87230592855,10310.78712036258,10310.78712036258,0.0,10310.78712036258,74.75320662262871,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2604,11244,2024-04-28 03:00:00,0.0,13.5538569628337,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.55469471436937,26.44238627948385,11.75,9.05612064477491,2055.3874462090052,6835.528525815545,10308.142731017802,10308.142731017804,0.0,10308.142731017802,74.73403479987907,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2605,11245,2024-04-28 03:15:00,0.0,13.55441556385838,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.555253145420815,26.45286272235612,11.5,9.184264177765321,2054.231158565861,6831.683101351491,10307.034749569473,10307.034749569475,0.0,10307.034749569473,74.72600193437869,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2606,11246,2024-04-28 03:30:00,0.0,13.554973931900864,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.55581200634639,26.46609926702814,11.25,9.302149726230684,2053.7750694031593,6830.166301933595,10306.696589379695,10306.696589379697,0.0,10306.696589379695,74.72355027300279,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2607,11247,2024-04-28 03:45:00,0.0,13.55553257790945,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.556371416732945,26.480405667623234,11.0,9.410123481919149,2053.604953794267,6829.600554536718,10306.676094704575,10306.676094704575,0.0,10306.676094704575,74.72340168660817,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2608,11248,2024-04-28 04:00:00,0.0,13.556091713545769,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.556931422914912,26.48670742195325,10.75,9.285877345271176,2054.7955971240854,6833.560234479327,10308.011870461663,10308.011870461665,0.0,10308.011870461663,74.73308606084706,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2609,11249,2024-04-28 04:15:00,0.0,13.556651421845022,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.557491678014284,26.48957575697183,10.5,9.159213138985539,2055.3451773288784,6835.387953712514,10308.616161723945,10308.616161723945,0.0,10308.616161723945,74.73746717249861,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2610,11250,2024-04-28 04:30:00,0.0,13.557211552476664,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.558052033248599,26.491047168734482,10.25,9.030166109372814,2055.558928667895,6836.098818896581,10308.85203548388,10308.85203548388,0.0,10308.85203548388,74.73917725725813,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2611,11251,2024-04-28 04:45:00,0.0,13.55777185764506,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.558612428090433,26.49192582664822,10.0,8.89876781499125,2055.6344683729963,6836.350038592411,10308.934978599269,10308.934978599267,0.0,10308.934978599269,74.73977859484471,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2612,11252,2024-04-28 05:00:00,0.0,13.558332232700634,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.55917283684978,26.485693695989923,10.25,8.899293071817459,2056.6997102469854,6839.892675397932,10310.007412672006,10310.007412672006,14.46,10295.547412672007,74.64271874187206,0.029,0.0,no_mpc,0.029,14.46,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2613,11253,2024-04-28 05:15:00,0.0,13.5588926345067,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.559732951412036,26.476493697654462,10.5,8.893728737361034,2057.1769241859656,6841.479728728842,10310.417121433713,10310.417121433713,0.0,10310.417121433713,74.75052413039442,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2614,11254,2024-04-28 05:30:00,0.0,13.559452896163807,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.560292643193566,26.46618330994386,10.75,8.881915277479507,2057.353032301573,6842.0654051910005,10310.496593999333,10310.496593999334,0.0,10310.496593999333,74.75110030649516,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2615,11255,2024-04-28 05:45:00,0.0,13.560012799324882,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.560851864092076,26.455521446350897,11.0,8.863697247047112,2057.4080919181015,6842.248514988667,10310.442983715087,10310.44298371509,0.0,10310.442983715087,74.7507116319344,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2616,11256,2024-04-28 06:00:00,0.0,13.56057225565869,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.56141059889793,26.458474063372954,11.95,9.885272740683055,2055.4367098247412,6835.6923600606515,10227.69114946972,10227.69114946972,411.48,9816.21114946972,71.16753083365548,0.029,0.0,no_mpc,0.029,411.48,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2617,11257,2024-04-28 06:15:00,0.0,13.56113123351832,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.561969437563382,26.467066141356124,12.9,10.915601882743026,2054.6103341878875,6832.944112157721,10117.55744687331,10117.55744687331,0.0,10117.55744687331,73.3522914898315,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2618,11258,2024-04-28 06:30:00,0.0,13.561690020247054,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.56252862444036,26.477741423572382,13.850000000000001,11.954676309871948,2054.3844973899536,6832.193054795128,10048.672619135192,10048.67261913519,0.0,10048.672619135192,72.85287648873015,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2619,11259,2024-04-28 06:45:00,0.0,13.562249033021983,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.563088249780607,26.489072507550322,14.8,13.002442035009407,2054.4171973047864,6832.301803732485,9990.205932011993,9990.205932011997,0.0,9990.205932011993,72.42899300708696,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2620,11260,2024-04-28 07:00:00,0.0,13.562808439147306,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.563648341987605,26.493780564254003,14.850000000000001,12.790471719060244,2055.505740191113,6835.921931881454,10105.99171943317,10105.99171943317,1635.0,8470.99171943317,61.41468996589049,0.029,0.0,no_mpc,0.029,1635.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2621,11261,2024-04-28 07:15:00,0.0,13.56336829792117,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.564208614051621,26.49588401329889,14.9,12.575304833281997,2056.0433186255973,6837.709737256327,10125.130321125727,10125.13032112573,0.0,10125.130321125727,73.40719482816152,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2622,11262,2024-04-28 07:30:00,0.0,13.563928480041415,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.564768953107633,26.497126840508567,14.95,12.35689482519819,2056.3052387662146,6838.580795701283,10140.73064374753,10140.73064374753,0.0,10140.73064374753,73.5202971671696,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2623,11263,2024-04-28 07:45:00,0.0,13.564488785592932,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.565329321868072,26.498147373521224,15.0,12.135178211137719,2056.4613737897516,6839.100048365413,10156.895035647214,10156.895035647216,0.0,10156.895035647214,73.6374890084423,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2624,11264,2024-04-28 08:00:00,0.0,13.565049139509597,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.565889710696213,26.49157183897979,15.65,12.201538831290547,2057.7422737023417,6843.359891397623,10127.127936824449,10127.127936824449,2859.96,7267.167936824449,272.5187976309168,0.15,0.0,no_mpc,0.15,2859.96,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2625,11265,2024-04-28 08:15:00,0.0,13.565609518309943,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.56644979044778,26.481871397161154,16.3,12.235338370122566,2058.38866192693,6845.50956160023,10127.728222956317,10127.728222956317,0.0,10127.728222956317,73.4260296164333,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2626,11266,2024-04-28 08:30:00,0.0,13.566169752595467,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.567009425730074,26.471046902058593,16.950000000000003,12.23460033767724,2058.705448169477,6846.563086278269,10131.384638130412,10131.38463813041,0.0,10131.384638130412,73.45253862644549,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2627,11267,2024-04-28 08:45:00,0.0,13.566729610099461,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.567568567853801,26.4599022377601,17.6,12.197121158366036,2058.8841007528476,6847.157224785875,10137.58595775189,10137.58595775189,0.0,10137.58595775189,73.4974981937012,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2628,11268,2024-04-28 09:00:00,0.0,13.567288998800688,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.568127202973388,26.463915414697066,18.450000000000003,12.676312482740894,2056.7702456575207,6840.127252490286,10058.739803415792,10058.739803415792,3829.44,6229.299803415792,233.59874262809217,0.15,0.0,no_mpc,0.15,3829.44,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
2629,11269,2024-04-28 09:15:00,0.0,13.567847887419173,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,13.568685987906836,26.474364427874686,19.3,13.139854756686013,2055.8900429973446,6837.1999939808375,10030.829553730111,10030.829553730111,0.0,10030.829553730111,72.72351426454331,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
