hour,month,outdoor_temp_C,indoor_temp_C,humidity_pct,power_facility_kW,power_ite_kW,power_cooling_kW,pue,fan_flow_kgs,chiller_t_C,crah_supply_C,crah_return_C,ct_pump_kgs,ite_utilization,reward
880,2.0,5.0,22.42,16.69,9073.0,8422.49,650.51,1.0772,769.3,10.0,11.58,22.44,1543.7,0.5615,-0.5386
881,2.0,5.0,22.99,16.13,9085.13,8413.7,671.43,1.0798,756.8,9.99,11.98,22.87,1639.0,0.5611,-0.5399
882,2.0,3.9,21.47,17.86,9147.46,8412.06,735.4,1.0874,797.9,9.99,11.04,21.5,1735.3,0.5668,-0.5437
883,2.0,4.0,23.39,15.75,9222.13,8485.2,736.93,1.0868,710.8,9.99,11.58,23.38,1832.8,0.5755,-0.5434
884,2.0,4.0,22.55,16.58,9407.85,8622.2,785.64,1.0911,785.1,9.98,11.68,22.67,1929.9,0.5528,-0.5456
885,2.0,3.5,21.5,17.84,9090.88,8284.34,806.54,1.0974,781.7,9.99,11.01,21.5,2028.0,0.5371,-0.5487
886,2.0,4.0,22.31,16.82,8862.77,8041.04,821.73,1.1022,723.6,9.99,11.32,22.15,2125.4,0.5872,-0.5511
887,2.0,4.0,23.76,15.43,9685.12,8794.98,890.14,1.1012,699.7,9.99,11.32,23.75,2223.8,0.6151,-0.5506
888,2.0,3.1,23.52,15.82,10180.35,9212.07,968.27,1.1051,737.7,9.97,11.16,23.76,2320.5,0.6306,-0.5526
889,2.0,3.0,23.51,15.66,10441.73,9441.66,1000.07,1.1059,751.8,9.97,11.08,23.52,2417.5,0.6216,-0.553
890,2.0,3.0,22.81,16.34,10341.64,9305.6,1036.04,1.1113,781.6,9.97,11.03,22.93,2507.5,0.628,-0.5557
891,2.0,2.6,22.96,16.39,10444.92,9401.99,1042.93,1.1109,778.7,9.96,11.01,22.81,2600.7,0.6506,-0.5555
892,2.0,3.0,22.64,16.52,10841.38,9739.85,1101.53,1.1131,834.8,9.9,11.09,22.66,2682.9,0.6487,-0.5565
893,2.0,3.0,23.15,16.02,10829.17,9712.17,1117.0,1.115,791.9,9.85,11.01,23.14,2771.9,0.6476,-0.5575
894,2.0,2.7,22.53,16.83,10857.55,9694.34,1163.2,1.12,832.7,9.75,11.01,22.53,2843.2,0.6503,-0.56
895,2.0,2.4,22.4,16.76,10921.48,9734.21,1187.27,1.122,845.4,9.66,11.01,22.53,2902.6,0.6568,-0.561
896,2.0,3.0,22.39,16.77,11021.04,9831.62,1189.42,1.121,854.8,9.6,11.01,22.4,2957.5,0.6488,-0.5605
897,2.0,2.6,22.18,17.25,10982.69,9712.64,1270.06,1.1308,861.4,9.41,11.02,22.39,3019.9,0.6383,-0.5654
898,2.0,3.0,21.75,17.45,10801.91,9556.13,1245.79,1.1304,881.9,9.26,11.02,21.75,3068.1,0.6299,-0.5652
899,2.0,2.0,21.61,17.6,10566.67,9429.15,1137.52,1.1206,885.6,9.21,11.07,21.75,3115.3,0.6018,-0.5603
900,2.0,2.1,21.04,18.54,10086.73,9009.47,1077.26,1.1196,893.4,9.26,11.06,21.05,3158.9,0.6003,-0.5598
901,2.0,2.0,21.27,17.97,10068.14,8987.57,1080.57,1.1202,881.5,9.37,11.18,21.04,3203.3,0.5979,-0.5601
902,2.0,0.1,21.15,18.1,9994.56,8952.9,1041.66,1.1163,886.3,9.49,11.16,21.27,3245.0,0.597,-0.5582
903,2.0,0.4,21.23,18.34,10686.26,8939.17,1747.09,1.1954,872.5,9.68,11.1,21.15,3259.0,0.5838,-0.5977
904,2.0,-0.3,20.91,18.53,10123.08,8740.24,1382.83,1.1582,939.6,9.23,11.71,20.92,3259.0,0.5741,-0.5791
905,2.0,-1.0,20.82,18.47,8784.83,8603.33,181.49,1.0211,1015.1,8.98,12.43,20.91,0.0,0.5601,-0.5105
906,2.0,-2.0,21.57,17.99,10614.21,8402.76,2211.46,1.2632,915.6,9.01,12.49,21.57,172.5,0.5452,-0.6316
907,2.0,-2.0,22.89,16.28,10635.38,8181.24,2454.14,1.3,816.4,8.55,12.97,22.89,279.2,0.5587,-0.65
908,2.0,-2.0,24.22,15.02,8620.57,8388.9,231.67,1.0276,770.2,8.91,13.45,24.22,342.1,0.5484,-0.5138
909,2.0,-3.0,23.2,16.32,8475.45,8241.59,233.85,1.0284,865.2,9.23,13.77,23.2,381.5,0.581,-0.5142
910,2.0,-2.0,23.82,15.39,8978.68,8735.5,243.18,1.0278,876.6,9.71,13.96,23.82,414.4,0.6346,-0.5139
911,2.0,-2.0,24.14,15.09,9800.06,9543.81,256.25,1.0268,942.7,9.98,14.13,24.14,436.9,0.6427,-0.5134
912,2.0,-3.1,23.87,15.7,9928.45,9667.84,260.61,1.027,999.8,9.99,14.3,24.14,461.3,0.6216,-0.5135
913,2.0,-3.0,23.41,15.76,9613.16,9353.86,259.3,1.0277,1025.6,9.99,14.38,23.41,485.2,0.628,-0.5139
914,2.0,-3.0,23.69,15.5,9707.64,9451.07,256.58,1.0271,1009.8,10.0,14.43,23.41,502.0,0.625,-0.5136
915,2.0,-3.6,23.62,15.94,9665.17,9405.74,259.43,1.0276,1010.7,10.0,14.41,23.69,518.6,0.6218,-0.5138
916,2.0,-3.0,23.32,15.84,9624.83,9358.53,266.31,1.0285,1030.8,10.0,14.34,23.32,533.1,0.6069,-0.5142
917,2.0,-3.0,23.27,15.89,9384.95,9133.28,251.67,1.0276,1001.8,10.0,14.25,23.32,551.0,0.6122,-0.5138
918,2.0,-4.3,23.36,16.17,9465.52,9211.08,254.45,1.0276,985.6,10.0,14.11,23.27,567.4,0.6351,-0.5138
919,2.0,-4.0,23.59,15.59,9812.41,9553.13,259.28,1.0271,982.3,10.0,13.97,23.36,584.7,0.6249,-0.5136
920,2.0,-4.0,23.28,15.88,9663.97,9398.8,265.17,1.0282,986.1,10.0,13.85,23.28,605.5,0.6075,-0.5141
921,2.0,-4.4,23.05,16.49,9403.59,9134.54,269.05,1.0295,967.6,10.0,13.71,23.28,628.1,0.6029,-0.5147
922,2.0,-4.0,22.9,16.25,9337.38,9063.27,274.11,1.0302,954.1,10.0,13.5,23.05,650.5,0.5898,-0.5151
923,2.0,-3.0,22.83,16.31,9142.8,8864.12,278.69,1.0314,919.0,10.0,13.29,22.9,675.7,0.5498,-0.5157
924,2.0,-2.9,22.39,17.17,8541.54,8259.74,281.79,1.0341,875.6,10.0,13.05,22.39,699.4,0.5342,-0.5171
925,2.0,-2.0,22.76,16.38,8308.09,8022.87,285.22,1.0356,797.4,10.0,12.8,22.76,726.8,0.4996,-0.5178
926,2.0,-2.0,22.05,17.09,7791.76,7500.41,291.34,1.0388,772.0,10.0,12.44,22.05,752.6,0.4433,-0.5194
927,2.0,-2.0,21.77,17.78,6946.55,6651.01,295.54,1.0444,682.9,10.0,12.13,22.05,786.6,0.4322,-0.5222
928,2.0,-2.0,22.03,17.11,6784.08,6482.11,301.97,1.0466,627.2,10.0,11.81,21.77,820.8,0.4252,-0.5233
929,2.0,-2.0,22.09,17.05,6685.43,6373.66,311.76,1.0489,595.2,9.99,11.49,22.03,860.0,0.4159,-0.5245
930,2.0,-2.6,21.0,18.62,6554.03,6230.29,323.74,1.052,624.1,9.99,11.12,21.0,899.2,0.4107,-0.526
931,2.0,-3.0,22.57,16.55,6480.85,6149.71,331.14,1.0538,538.7,9.99,11.27,22.57,948.2,0.4106,-0.5269
932,2.0,-3.0,20.68,18.57,6493.74,6149.63,344.11,1.056,630.7,9.97,11.03,20.68,987.8,0.455,-0.528
933,2.0,-3.4,23.82,15.67,7168.19,6811.5,356.69,1.0524,539.8,9.99,11.34,23.82,1047.0,0.4379,-0.5262
934,2.0,-3.0,21.16,18.01,6926.62,6558.07,368.55,1.0562,639.3,9.9,11.01,21.16,1077.6,0.5055,-0.5281
935,2.0,-3.0,24.07,15.09,7953.96,7567.8,386.16,1.051,583.1,9.98,11.23,24.07,1142.9,0.6296,-0.5255
936,2.0,-3.8,24.71,14.84,9859.26,9428.21,431.05,1.0457,680.6,9.87,11.02,24.72,1207.5,0.6388,-0.5229
937,2.0,-3.9,23.23,16.05,10020.34,9562.2,458.14,1.0479,776.3,9.91,11.04,23.23,1279.7,0.6283,-0.524
938,2.0,-4.0,21.86,17.25,9877.77,9405.68,472.09,1.0502,859.7,10.0,11.03,21.86,1351.5,0.6394,-0.5251
939,2.0,-5.1,22.51,16.93,10054.49,9572.13,482.35,1.0504,829.0,10.0,11.09,22.51,1433.8,0.6578,-0.5252
940,2.0,-4.0,21.95,17.15,10371.87,9848.85,523.02,1.0531,891.2,10.0,11.02,21.96,1517.4,0.6718,-0.5266
941,2.0,-4.0,22.38,16.71,10594.3,10056.35,537.96,1.0535,877.5,10.0,11.04,22.37,1606.6,0.6639,-0.5267
942,2.0,-4.8,21.74,17.71,10505.04,9939.34,565.69,1.0569,917.3,10.0,11.01,21.73,1697.5,0.6556,-0.5285
943,2.0,-4.0,22.14,16.95,10393.43,9813.72,579.72,1.0591,873.8,9.99,11.03,22.14,1793.3,0.6345,-0.5295
944,2.0,-4.0,21.47,17.66,10105.98,9499.37,606.62,1.0639,898.7,9.99,11.01,21.47,1889.7,0.6331,-0.5319
945,2.0,-3.9,22.01,17.43,10100.23,9477.29,622.93,1.0657,855.0,9.98,11.04,22.01,1987.6,0.6188,-0.5329
946,2.0,-2.0,21.4,17.73,9926.68,9263.62,663.06,1.0716,882.9,9.98,11.01,21.4,2085.5,0.6207,-0.5358
947,2.0,-1.0,21.98,17.11,9977.19,9291.33,685.86,1.0738,839.6,9.98,11.03,21.98,2183.8,0.6431,-0.5369
948,2.0,2.2,22.11,16.98,10405.09,9627.44,777.65,1.0808,858.1,9.97,11.01,21.98,2281.9,0.6223,-0.5404
949,2.0,2.0,21.69,17.42,10109.78,9316.21,793.56,1.0852,863.3,9.96,11.01,21.69,2378.5,0.6057,-0.5426
950,2.0,2.0,21.53,17.59,9882.06,9067.74,814.31,1.0898,853.5,9.96,11.02,21.69,2475.5,0.6034,-0.5449
951,2.0,2.1,21.59,17.79,9873.89,9033.66,840.23,1.093,846.0,9.96,11.02,21.53,2571.9,0.5724,-0.5465
952,2.0,2.0,21.0,18.17,9432.22,8568.71,863.51,1.1008,850.5,9.96,11.03,21.0,2666.2,0.5539,-0.5504
953,2.0,2.0,21.15,18.0,9180.8,8291.4,889.39,1.1073,815.0,9.95,11.08,21.0,2759.4,0.5303,-0.5536
954,2.0,1.7,21.06,18.37,8843.36,7939.65,903.71,1.1138,787.3,9.95,11.07,21.15,2849.7,0.5194,-0.5569
955,2.0,0.0,21.29,17.85,8667.87,7776.74,891.13,1.1146,752.5,9.94,11.06,21.06,2936.7,0.5412,-0.5573
956,2.0,-1.0,22.11,16.98,9019.92,8102.69,917.22,1.1132,723.8,9.94,11.03,22.11,3024.9,0.6217,-0.5566
957,2.0,-0.6,23.12,16.2,10278.19,9307.8,970.39,1.1043,759.9,9.92,11.0,23.12,3102.5,0.6284,-0.5521
958,2.0,-2.0,22.27,16.82,10393.0,9407.05,985.95,1.1048,826.4,9.75,11.0,22.26,3160.7,0.6242,-0.5524
959,2.0,-2.0,22.01,17.08,10347.5,9344.72,1002.78,1.1073,840.0,9.72,11.0,22.27,3226.9,0.6288,-0.5537
960,2.0,-2.4,21.99,17.37,9587.93,9412.63,175.29,1.0186,848.3,9.68,11.01,22.01,0.0,0.6234,-0.5093
961,2.0,-2.0,24.94,14.31,11253.06,9331.54,1921.52,1.2059,750.1,9.36,12.65,24.94,216.8,0.6227,-0.603
962,2.0,-2.0,23.85,15.28,11180.32,9345.77,1834.55,1.1963,824.6,9.35,12.64,23.88,307.7,0.6106,-0.5981
963,2.0,-2.8,23.12,16.21,9515.4,9164.45,350.95,1.0383,895.2,9.83,12.99,23.16,374.9,0.5896,-0.5191
964,2.0,-4.0,23.27,15.82,9145.17,8853.63,291.53,1.0329,848.1,10.0,12.94,23.12,418.6,0.5879,-0.5165
965,2.0,-4.0,23.49,15.61,9088.1,8827.56,260.54,1.0295,855.1,10.0,13.28,23.27,443.4,0.5536,-0.5148
966,2.0,-3.5,22.47,16.83,8573.84,8316.2,257.64,1.031,901.0,10.0,13.33,22.47,466.1,0.5351,-0.5155
967,2.0,-5.0,22.74,16.34,8286.32,8039.54,246.78,1.0307,832.8,10.0,13.19,22.47,486.9,0.5535,-0.5153
968,2.0,-5.0,23.28,15.81,8566.72,8314.02,252.7,1.0304,797.2,10.0,12.96,23.28,503.9,0.564,-0.5152
969,2.0,-2.0,22.4,16.92,8754.53,8468.39,286.14,1.0338,869.0,9.99,12.75,22.39,515.7,0.5883,-0.5169
970,2.0,0.0,23.44,15.67,9149.44,8831.59,317.86,1.036,812.4,10.0,12.68,23.44,533.1,0.5774,-0.518
971,2.0,3.7,22.23,16.86,8972.82,8667.06,305.76,1.0353,891.8,9.99,12.61,22.23,544.4,0.5558,-0.5176
972,2.0,3.6,23.11,16.22,8628.89,8340.7,288.19,1.0346,807.1,10.0,12.89,23.12,576.1,0.5569,-0.5173
973,2.0,4.5,22.33,16.76,8658.27,8361.85,296.41,1.0354,868.1,9.99,12.8,22.33,587.4,0.5178,-0.5177
974,2.0,6.0,22.72,16.37,8063.05,7773.85,289.2,1.0372,782.2,10.0,12.88,22.72,619.1,0.455,-0.5186
975,2.0,6.9,21.83,17.49,7122.43,6831.32,291.11,1.0426,741.2,10.0,12.7,21.83,647.4,0.4296,-0.5213
976,2.0,8.0,22.4,16.69,6773.93,6448.43,325.5,1.0505,646.1,10.0,12.52,22.4,678.2,0.4264,-0.5252
977,2.0,7.0,22.84,16.26,6704.35,6397.57,306.79,1.048,619.6,10.0,12.62,22.83,712.6,0.4004,-0.524
978,2.0,6.4,21.48,17.89,6317.72,6008.68,309.04,1.0514,644.5,10.0,12.25,21.48,746.6,0.4367,-0.5257
979,2.0,3.0,23.76,15.37,6860.24,6549.74,310.5,1.0474,556.0,10.0,12.11,23.76,783.0,0.479,-0.5237
980,2.0,2.0,22.49,16.61,7510.47,7182.57,327.9,1.0457,654.2,9.97,11.63,22.49,807.4,0.5095,-0.5228
981,2.0,2.4,22.08,17.27,7975.32,7633.84,341.48,1.0447,697.1,9.99,11.25,22.08,839.4,0.4909,-0.5224
982,2.0,3.0,22.26,16.85,7707.27,7351.06,356.21,1.0485,654.9,9.99,11.15,22.08,876.8,0.4862,-0.5242
983,2.0,2.0,22.5,16.6,7647.77,7279.81,367.96,1.0505,631.6,9.99,11.09,22.26,919.0,0.496,-0.5253
984,2.0,1.6,22.33,17.03,7799.36,7425.56,373.8,1.0503,651.8,9.99,11.05,22.5,961.9,0.526,-0.5252
985,2.0,1.2,22.41,16.7,8269.91,7874.05,395.86,1.0503,686.1,9.98,11.06,22.33,1005.4,0.5337,-0.5251
986,2.0,0.7,22.02,17.1,8394.17,7989.92,404.24,1.0506,722.7,10.0,11.08,22.02,1049.5,0.5893,-0.5253
987,2.0,0.7,23.61,15.79,9240.62,8822.54,418.08,1.0474,700.3,10.0,11.15,23.61,1102.1,0.5968,-0.5237
988,2.0,0.4,22.2,16.92,9382.48,8935.89,446.59,1.05,793.2,9.99,11.05,22.2,1146.9,0.576,-0.525
989,2.0,0.2,22.04,17.08,9072.73,8623.41,449.32,1.0521,779.4,10.0,11.1,22.2,1204.6,0.5648,-0.5261
990,2.0,0.1,21.83,17.58,8909.44,8456.53,452.91,1.0536,778.0,10.0,11.08,22.04,1266.7,0.5911,-0.5268
991,2.0,0.1,22.58,16.53,9324.72,8849.08,475.64,1.0538,761.0,10.0,11.08,22.59,1336.9,0.6044,-0.5269
992,2.0,0.3,21.92,17.22,9561.48,9048.89,512.59,1.0566,821.7,10.0,11.02,21.91,1407.4,0.6284,-0.5283
993,2.0,1.0,23.06,16.34,9951.65,9407.29,544.36,1.0579,775.5,10.0,11.06,23.06,1490.3,0.617,-0.5289
994,2.0,2.0,21.65,17.51,9866.36,9237.61,628.74,1.0681,859.0,9.99,11.01,21.65,1568.2,0.5817,-0.534
995,2.0,4.8,22.93,16.2,9378.45,8707.79,670.66,1.077,780.0,10.0,11.88,22.78,1659.0,0.5618,-0.5385
996,2.0,5.5,21.68,17.79,9150.77,8422.26,728.51,1.0865,818.9,10.0,11.5,21.76,1755.1,0.5584,-0.5432
997,2.0,5.0,22.36,16.78,9119.27,8366.21,753.06,1.09,743.5,9.99,11.22,22.28,1852.4,0.549,-0.545
998,2.0,6.0,22.28,16.86,8990.6,8220.51,770.09,1.0937,765.3,9.99,11.65,22.36,1950.1,0.5249,-0.5468
999,2.0,6.3,21.79,17.63,8676.62,7864.96,811.66,1.1032,747.1,9.99,11.37,21.89,2047.2,0.5063,-0.5516
1000,2.0,7.0,22.88,16.26,8391.78,7584.19,807.59,1.1065,690.2,9.99,12.01,22.8,2144.3,0.4951,-0.5532
1001,2.0,7.0,22.57,16.58,8261.48,7423.48,838.0,1.1129,722.2,9.98,12.39,22.88,2238.3,0.476,-0.5564
1002,2.0,6.2,21.34,18.12,8037.7,7140.84,896.86,1.1256,709.6,9.97,11.38,21.45,2330.8,0.4729,-0.5628
1003,2.0,6.0,22.76,16.39,7980.75,7083.42,897.33,1.1267,633.8,9.97,11.7,22.74,2427.0,0.469,-0.5633
1004,2.0,6.0,21.95,17.23,7969.82,7028.68,941.14,1.1339,681.0,9.94,11.73,22.06,2520.6,0.4748,-0.5669
1005,2.0,4.6,22.0,17.43,8101.09,7115.11,985.99,1.1386,663.9,9.92,11.39,21.95,2614.2,0.4892,-0.5693
1006,2.0,5.0,22.85,16.32,8328.69,7327.96,1000.73,1.1366,649.1,9.92,11.68,22.79,2708.7,0.5225,-0.5683
1007,2.0,4.0,22.56,16.62,8892.35,7830.31,1062.04,1.1356,723.0,9.86,11.84,22.85,2797.0,0.5358,-0.5678
1008,2.0,3.6,21.55,17.96,9162.11,8031.92,1130.18,1.1407,765.5,9.8,11.16,21.63,2883.3,0.5404,-0.5704
1009,2.0,2.3,22.22,16.97,9204.12,8091.12,1113.0,1.1376,715.8,9.79,11.03,22.22,2969.1,0.5432,-0.5688
1010,2.0,1.7,21.26,18.0,9291.14,8131.86,1159.28,1.1426,784.7,9.82,11.01,21.27,3021.5,0.5406,-0.5713
1011,2.0,2.1,21.28,18.26,9232.35,8093.14,1139.22,1.1408,780.9,9.89,11.02,21.26,3075.6,0.5444,-0.5704
1012,2.0,2.0,21.31,17.95,9327.71,8149.71,1178.0,1.1445,784.4,9.86,11.03,21.28,3124.1,0.5371,-0.5723
1013,2.0,2.0,21.03,18.27,9245.25,8041.09,1204.16,1.1498,796.4,9.82,11.03,21.31,3171.5,0.5259,-0.5749
1014,2.0,2.1,20.74,18.88,9083.55,7872.39,1211.16,1.1538,804.5,9.76,11.05,21.03,3223.6,0.4716,-0.5769
1015,2.0,2.0,20.49,18.89,8321.42,7060.93,1260.49,1.1785,808.0,9.7,11.84,20.09,3259.0,0.4668,-0.5893
1016,2.0,2.0,20.34,19.07,7807.91,6997.03,810.88,1.1159,801.7,9.54,11.71,20.16,0.0,0.4631,-0.5579
1017,2.0,2.0,22.12,17.39,8092.55,6939.82,1152.73,1.1661,704.3,9.84,12.37,22.12,270.9,0.4648,-0.5831
1018,2.0,3.0,23.56,15.69,7325.66,6972.43,353.22,1.0507,625.6,9.99,12.54,23.55,346.0,0.4655,-0.5253
1019,2.0,3.0,22.4,16.83,7331.45,6985.76,345.69,1.0495,715.2,9.97,12.74,22.4,390.3,0.465,-0.5247
1020,2.0,3.2,23.42,16.12,7292.5,6979.41,313.09,1.0449,668.8,10.0,13.09,23.42,421.8,0.4583,-0.5224
1021,2.0,4.0,22.37,16.87,7184.5,6883.33,301.16,1.0438,746.9,9.99,13.26,22.38,434.9,0.4407,-0.5219
1022,2.0,5.0,23.27,15.99,6887.46,6621.21,266.25,1.0402,672.8,10.0,13.54,23.27,464.3,0.4359,-0.5201
1023,2.0,5.1,23.16,16.36,6848.17,6551.46,296.71,1.0453,694.9,9.99,13.83,23.27,494.2,0.4355,-0.5226
1024,2.0,6.0,23.21,16.05,6837.5,6548.3,289.2,1.0442,698.0,9.99,13.93,23.16,517.1,0.4352,-0.5221
1025,2.0,6.0,23.34,15.92,6802.97,6545.47,257.5,1.0393,691.2,9.99,13.98,23.21,539.5,0.4359,-0.5197
1026,2.0,5.5,23.03,16.5,6818.25,6556.48,261.76,1.0399,707.4,10.0,13.86,23.03,557.8,0.4358,-0.52
1027,2.0,4.0,22.93,16.33,6818.79,6552.62,266.17,1.0406,696.0,10.0,13.62,23.03,578.2,0.4315,-0.5203
1028,2.0,3.0,22.66,16.61,6758.76,6485.53,273.22,1.0421,685.2,10.0,13.29,22.93,601.9,0.4452,-0.5211
1029,2.0,2.7,22.67,16.87,6965.37,6688.12,277.25,1.0415,678.2,10.0,12.92,22.66,617.9,0.4555,-0.5207
1030,2.0,3.0,22.64,16.62,7121.45,6838.7,282.74,1.0413,669.0,10.0,12.53,22.67,635.9,0.4853,-0.5207
1031,2.0,2.3,22.59,16.68,7578.77,7282.14,296.63,1.0407,690.5,10.0,12.15,22.64,657.2,0.4993,-0.5204
1032,2.0,2.2,22.24,17.34,7799.65,7488.44,311.21,1.0416,709.9,9.99,11.8,22.24,680.3,0.5146,-0.5208
1033,2.0,2.5,22.79,16.49,8033.1,7713.14,319.95,1.0415,677.4,9.99,11.52,22.78,704.0,0.5136,-0.5207
1034,2.0,2.0,21.18,18.19,8030.24,7694.4,335.83,1.0436,764.8,10.0,11.23,21.18,725.6,0.5297,-0.5218
1035,2.0,2.2,22.92,16.65,8262.52,7931.5,331.01,1.0417,679.3,10.0,11.37,22.92,746.4,0.5547,-0.5209
1036,2.0,1.9,21.83,17.5,8673.44,8308.29,365.14,1.0439,772.9,9.99,11.19,21.83,766.5,0.5414,-0.522
1037,2.0,1.2,22.46,16.84,8457.22,8106.32,350.91,1.0433,720.7,10.0,11.33,22.46,805.0,0.5288,-0.5216
1038,2.0,0.9,21.17,18.51,8271.53,7920.77,350.76,1.0443,782.5,10.0,11.15,21.17,832.2,0.5373,-0.5221
1039,2.0,0.6,22.88,16.44,8397.35,8045.7,351.64,1.0437,691.5,10.0,11.37,22.88,872.1,0.5633,-0.5219
1040,2.0,0.6,21.84,17.5,8809.93,8436.88,373.05,1.0442,777.5,9.99,11.11,21.84,907.4,0.5605,-0.5221
1041,2.0,1.4,22.88,16.7,8784.85,8391.56,393.29,1.0469,712.4,10.0,11.23,22.88,952.2,0.5386,-0.5234
1042,2.0,1.5,21.23,18.19,8473.79,8065.24,408.55,1.0507,785.6,10.0,11.07,21.23,988.5,0.5268,-0.5253
1043,2.0,4.8,22.59,16.73,8294.35,7886.77,407.58,1.0517,692.3,10.0,11.32,22.59,1041.7,0.5073,-0.5258
1044,2.0,5.4,21.37,18.29,8036.41,7597.7,438.7,1.0577,729.0,10.0,11.05,21.37,1085.9,0.4714,-0.5289
1045,2.0,7.0,22.75,16.58,7568.19,7057.06,511.13,1.0724,638.9,10.0,11.81,22.59,1145.7,0.4602,-0.5362
1046,2.0,7.0,21.62,17.77,7440.35,6897.64,542.71,1.0787,694.3,10.0,11.78,21.67,1226.1,0.4579,-0.5393
1047,2.0,6.8,22.22,17.33,7430.47,6862.7,567.77,1.0827,624.0,10.0,11.33,22.18,1311.7,0.4539,-0.5414
1048,2.0,7.0,22.05,17.31,7389.21,6797.65,591.57,1.087,634.2,9.99,11.44,22.22,1399.2,0.4514,-0.5435
1049,2.0,7.0,21.91,17.46,7379.91,6762.08,617.83,1.0914,638.8,9.99,11.43,22.05,1490.5,0.4407,-0.5457
1050,2.0,6.3,21.56,18.03,7211.11,6601.23,609.88,1.0924,620.5,9.99,11.03,21.56,1583.8,0.4305,-0.5462
1051,2.0,6.0,21.82,17.56,7095.79,6444.23,651.56,1.1011,591.5,9.99,11.04,21.56,1673.6,0.4648,-0.5506
1052,2.0,6.0,23.2,16.15,7657.77,6959.04,698.72,1.1004,580.6,9.99,11.35,23.18,1769.7,0.5179,-0.5502
1053,2.0,5.5,23.17,16.36,8503.88,7756.51,747.37,1.0964,659.6,9.96,11.53,23.2,1867.4,0.5671,-0.5482
1054,2.0,6.0,23.6,15.77,9268.67,8496.92,771.75,1.0908,734.8,9.96,12.16,23.5,1964.9,0.5779,-0.5454
1055,2.0,6.0,23.3,16.06,9482.48,8666.29,816.19,1.0942,782.2,9.97,12.34,23.6,2060.5,0.6259,-0.5471
1056,2.0,5.1,23.99,15.58,10252.51,9388.89,863.62,1.092,784.9,9.97,12.15,23.95,2155.6,0.6395,-0.546
1057,2.0,5.0,24.81,14.67,10478.14,9590.8,887.34,1.0925,769.6,9.97,12.49,24.75,2249.9,0.6378,-0.5463
1058,2.0,5.0,25.18,14.36,10485.93,9570.65,915.28,1.0956,746.6,9.99,12.5,25.11,2314.9,0.6167,-0.5478
1059,2.0,4.8,24.88,14.77,10202.65,9253.29,949.36,1.1026,729.5,9.99,12.34,25.18,2369.9,0.6206,-0.5513
1060,2.0,5.0,25.05,14.47,10259.81,9310.32,949.5,1.102,728.3,9.96,12.41,24.88,2428.3,0.6417,-0.551
1061,2.0,4.0,25.54,14.06,10630.2,9627.71,1002.49,1.1041,706.8,9.97,12.07,25.5,2489.3,0.641,-0.5521
1062,2.0,4.4,26.0,13.81,10622.45,9612.1,1010.35,1.1051,691.2,9.95,12.25,25.92,2548.1,0.6476,-0.5526
1063,2.0,4.0,26.97,12.93,10734.52,9712.97,1021.56,1.1052,665.7,9.94,12.54,26.9,2595.0,0.6502,-0.5526
1064,2.0,4.0,27.94,12.23,10796.52,9756.52,1039.99,1.1066,629.6,9.93,12.62,27.92,2623.9,0.6411,-1.0219
1065,2.0,4.4,28.84,11.71,10665.3,9620.86,1044.44,1.1086,586.2,9.92,12.62,28.79,2632.4,0.6367,-1.4741
1066,2.0,4.7,30.33,10.66,10606.84,9556.15,1050.69,1.1099,550.3,9.93,13.18,30.33,2630.0,0.6279,-2.2221
1067,2.0,6.0,15.64,26.04,13636.09,9432.31,4203.77,1.4457,2000.0,5.6,10.0,15.64,3259.0,0.6205,-1.9029
1068,2.0,6.6,16.02,25.66,13438.45,9273.4,4165.05,1.4491,1901.2,6.1,10.5,15.64,3259.0,0.6232,-1.7129
1069,2.0,7.0,16.56,24.56,13405.5,9321.65,4083.85,1.4381,1803.9,6.6,11.0,16.56,3259.0,0.6205,-1.4399
1070,2.0,7.0,17.04,23.83,13240.63,9288.0,3952.64,1.4256,1706.2,7.08,11.5,17.04,3259.0,0.6007,-1.1945
1071,2.0,6.4,17.54,23.25,12327.7,8998.81,3328.89,1.3699,1608.5,7.54,12.0,17.54,3259.0,0.593,-0.915
1072,2.0,7.0,18.33,21.98,12150.38,8891.07,3259.31,1.3666,1510.5,7.92,12.5,18.33,3259.0,0.5909,-0.6833
1073,2.0,7.0,19.21,20.8,12267.7,8865.86,3401.85,1.3837,1412.8,8.15,13.0,19.21,3259.0,0.5778,-0.6919
1074,2.0,6.3,19.99,19.97,11407.58,8676.24,2731.34,1.3148,1319.9,8.13,13.49,19.99,3259.0,0.5731,-0.6574
1075,2.0,6.0,20.77,18.89,11723.96,8612.83,3111.13,1.3612,1246.0,7.99,13.94,20.78,3259.0,0.6081,-0.6806
1076,2.0,6.0,21.47,18.1,12459.9,9145.05,3314.85,1.3625,1234.7,7.83,14.15,21.48,3259.0,0.6497,-0.6812
1077,2.0,5.8,21.74,17.98,12877.48,9773.47,3104.01,1.3176,1264.6,7.66,14.1,21.47,3259.0,0.6474,-0.6588
1078,2.0,6.0,21.58,17.99,13131.94,9738.87,3393.07,1.3484,1279.6,7.48,14.05,21.74,3259.0,0.6371,-0.6742
1079,2.0,6.0,21.33,18.27,13155.31,9583.14,3572.17,1.3728,1296.1,7.29,14.01,21.58,3259.0,0.6559,-0.6864
