timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,demand_charge_rate,demand_charge_basis,peak_cap_kw,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,u_signed,du_ch,du_dis,signed_du,du_signed_max,mode_index,selected_mode_q_min_kw_th,selected_mode_q_max_kw_th,mode_specific_plr,instant_chiller_cop,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,cold_station_proxy_grid_import_kw,cold_station_proxy_pv_spill_kw,episode_peak_grid_so_far_kw,predicted_peak_grid_kw,peak_slack_kw,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-03 05:30:00,214,attribution_7day_no_tes_direct,no_tes,25.347431425947676,21.347431425947676,18000.0,7.98,7.98,29.0,0.0,per_day_proxy,,21265.01506266823,2160.0,11135.573569460652,11135.573569460652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7953981121043323,6.424483901173947,1733.3024318771888,1733.3024318771888,19725.32243187719,0.0,1725.3224318771888,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19733.30243187719,1.0962945795487327,False,0,1,0
2025-07-03 05:45:00,215,attribution_7day_no_tes_direct,no_tes,25.043925109399588,21.043925109399588,18000.0,7.98,7.98,29.0,0.0,per_day_proxy,,21243.16260787677,2160.0,10907.943832049701,10907.943832049701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7791388451464072,6.4067429502803686,1702.5724173267095,1702.5724173267095,19694.59241732671,0.0,1694.5924173267094,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19702.572417326708,1.0945873565181505,False,0,1,0
2025-07-03 06:00:00,216,attribution_7day_no_tes_direct,no_tes,24.757359312880716,20.757359312880716,18000.0,194.82,194.82,29.0,0.0,per_day_proxy,,21222.52987052741,2160.0,10693.01948466072,10693.01948466072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7637871060471942,6.389394240291814,1673.5576304291956,1673.5576304291956,19478.737630429197,0.0,1478.7376304291956,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19673.557630429197,1.0929754239127332,False,0,1,0
2025-07-03 06:15:00,217,attribution_7day_no_tes_direct,no_tes,24.488961155126134,20.488961155126134,18000.0,194.82,194.82,29.0,0.0,per_day_proxy,,21203.20520316908,2160.0,10491.72086634466,10491.72086634466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7494086333103328,6.372590836458605,1646.3823169565285,1646.3823169565285,19451.56231695653,0.0,1451.5623169565285,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19646.38231695653,1.0914656842753627,False,0,1,0
2025-07-03 06:30:00,218,attribution_7day_no_tes_direct,no_tes,24.239879958252587,20.239879958252587,18000.0,194.82,194.82,29.0,0.0,per_day_proxy,,21185.271356994184,2160.0,10304.90996868944,10304.90996868944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7360649977635315,6.35649280734373,1621.1628457730744,1621.1628457730744,19426.342845773073,0.0,1426.3428457730745,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19621.162845773073,1.0900646025429486,False,0,1,0
2025-07-03 06:45:00,219,attribution_7day_no_tes_direct,no_tes,24.01118232618473,20.01118232618473,18000.0,194.82,194.82,29.0,0.0,per_day_proxy,,21168.8051274853,2160.0,10133.386744638528,10133.386744638528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.723813338902752,6.341264718888061,1598.0072105262016,1598.0072105262016,19403.1872105262,0.0,1403.1872105262016,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19598.0072105262,1.0887781783625667,False,0,1,0
2025-07-03 07:00:00,220,attribution_7day_no_tes_direct,no_tes,23.803847577293368,19.803847577293368,18000.0,761.7,761.7,29.0,0.0,per_day_proxy,,21153.87702556512,2160.0,9977.885682970113,9977.885682970113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7127061202121509,6.32707261587305,1577.0145672009646,1577.0145672009646,18815.314567200963,0.0,815.3145672009646,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19577.014567200964,1.0876119204000536,False,0,1,0
2025-07-03 07:15:00,221,attribution_7day_no_tes_direct,no_tes,23.61876355080387,19.61876355080387,18000.0,761.7,761.7,29.0,0.0,per_day_proxy,,21140.550975657876,2160.0,9839.072663102874,9839.072663102874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.7027909045073482,6.314080547923798,1558.2748095188883,1558.2748095188883,18796.574809518886,0.0,796.5748095188883,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19558.274809518887,1.0865708227510493,False,0,1,0
2025-07-03 07:30:00,222,attribution_7day_no_tes_direct,no_tes,23.45672280493228,19.45672280493228,18000.0,761.7,761.7,29.0,0.0,per_day_proxy,,21128.884041955123,2160.0,9717.542103699374,9717.542103699374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6941101502642409,6.302446736071354,1541.8681839994142,1541.8681839994142,18780.168183999413,0.0,780.1681839994142,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19541.868183999413,1.085659343555523,False,0,1,0
2025-07-03 07:45:00,223,attribution_7day_no_tes_direct,no_tes,23.318419223029366,19.318419223029366,18000.0,761.7,761.7,29.0,0.0,per_day_proxy,,21118.926184058113,2160.0,9613.81441727222,9613.81441727222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,8000.0,14000.0,0.6867010298051586,6.2923195144662705,1527.8649463317483,1527.8649463317483,18766.164946331748,0.0,766.1649463317483,0.0,20633.249999999985,0.0,0.0,26.5,26.5,0.5,0.5,19527.86494633175,1.0848813859073194,False,0,1,0
