step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
366,9006,2024-04-04 19:30:00,0.06123950901734827,11.673593416937534,-0.7707001969859547,0.45,0.0,0.0,1.0,1.0,0.0,-2340.6663022192747,11.440321816985318,25.303209618598054,19.25,14.263478854564514,2566.8796447099694,9265.62859470619,10762.038974995763,10762.038974995765,0.0,10762.038974995763,78.02478256871929,0.029,-0.7707001969859547
367,9007,2024-04-04 19:45:00,0.10127109072600107,11.460225086430414,-0.7707383395305343,0.45,0.0,0.0,1.0,1.0,0.0,-2189.916325595941,11.0961646706805,25.18586055530871,19.0,14.275283853713255,2567.2023697108416,9083.14277686116,10711.20313048142,10711.203130481419,0.0,10711.20313048142,77.65622269599031,0.029,-0.7707383395305343
368,9008,2024-04-04 20:00:00,0.1591259223205953,11.151858834031227,-0.7707731203971958,0.45,0.0,0.0,1.0,1.0,0.0,-2083.481001149791,10.776958249968462,25.173383704509725,18.775,14.080488465716618,2562.235221410555,8959.196004848356,10737.22557402426,10737.22557402426,0.0,10737.22557402426,483.1751508310917,0.18,-0.7707731203971958
369,9009,2024-04-04 20:15:00,0.19989509500941027,10.934559143599843,-0.7708056560796089,0.45,0.0,0.0,1.0,1.0,0.0,-1932.950966301153,10.480910023366773,25.166159355012017,18.55,13.88569154444061,2556.912827761178,8805.33069982077,10745.071818204586,10745.071818204588,0.0,10745.071818204586,77.90177068198325,0.029,-0.7708056560796089
370,9010,2024-04-04 20:30:00,0.2575840229242226,10.627077157813893,-0.7708362958808632,0.45,0.0,0.0,1.0,1.0,0.0,-1793.316806032259,10.206338532655268,25.16254597331252,18.325000000000003,13.690906417516,2551.591495951202,8662.569487082808,10752.534425423788,10752.53442542379,0.0,10752.534425423788,77.95587458432247,0.029,-0.7708362958808632
371,9011,2024-04-04 20:45:00,0.31108779091022015,10.341902074448527,-0.7708651951228134,0.45,0.0,0.0,1.0,1.0,0.0,-1663.7908817110615,9.951684567296379,25.16060066049782,18.1,13.49610579486558,2546.269281367125,8531.333761579655,10760.26725766827,10760.26725766827,0.0,10760.26725766827,78.01193761809496,0.029,-0.7708651951228134
372,9012,2024-04-04 21:00:00,0.360710257325833,10.07741432845331,0.503006461046301,0.45,0.0,1.0,1.0,0.0,6610.369983921406,-42.75689920496334,10.824013433019559,28.906514348208805,18.075000000000003,13.723520565788142,0.0,0.0,6892.154042629306,6892.154042629306,0.0,6892.154042629306,258.45577659859896,0.15,0.503006461046301
373,9013,2024-04-04 21:15:00,0.232373708261351,10.761448134966999,-0.7709032002198972,0.45,0.0,1.0,1.0,0.0,6624.629103880183,-42.81671281633414,11.823967076177523,29.896611197106154,18.05,13.948358642772254,0.0,0.0,6932.076877898014,6932.076877898014,0.0,6932.076877898014,50.2575573647606,0.029,-0.7709032002198972
374,9014,2024-04-04 21:30:00,0.05176850864895812,11.724073848901053,-0.7709184608039743,0.45,0.0,0.0,1.0,1.0,0.0,-2363.7759901337204,11.48734933460666,25.30273399255933,18.025,14.170661046865085,2564.3425173073624,9288.59113914756,10717.514798508868,10717.514798508868,0.0,10717.514798508868,77.7019822891893,0.029,-0.7709184608039743
375,9015,2024-04-04 21:45:00,0.09241089273780607,11.507449941707494,-0.7709323532107286,0.45,0.0,0.0,1.0,1.0,0.0,-2211.5352613495284,11.139780080933193,25.184851544045543,18.0,14.390465346982285,2570.351764266067,9104.546069202692,10688.27076546224,10688.270765462239,0.0,10688.27076546224,77.48996304960124,0.029,-0.7709323532107286
376,9016,2024-04-04 22:00:00,0.15083932455092602,11.196026400143564,-0.7709525574531809,0.45,0.0,0.0,1.0,1.0,0.0,-2104.0467884267223,10.817409147810144,25.17193551730546,17.75,14.285625493263986,2567.6773221248322,8979.389611456829,10721.451234377046,10721.451234377046,0.0,10721.451234377046,222.47011311332372,0.083,-0.7709525574531809
377,9017,2024-04-04 22:15:00,0.1920126760402027,10.97657243670572,-0.7709739217173127,0.45,0.0,0.0,1.0,1.0,0.0,-1952.028164896719,10.518426206294917,25.164547045376505,17.5,14.178415470233663,2564.750982405962,8823.88372454928,10725.662273734824,10725.662273734824,0.0,10725.662273734824,77.76105148457748,0.029,-0.7709739217173127
378,9018,2024-04-04 22:30:00,0.25027349326084647,10.666042280919688,-0.7709983313148928,0.45,0.0,0.0,1.0,1.0,0.0,-1811.013012257228,10.241133090622197,25.16082971156527,17.25,14.068887402271375,2561.761948404879,8679.668633620166,10729.73427086224,10729.734270862242,0.0,10729.73427086224,77.79057346375124,0.029,-0.7709983313148928
379,9019,2024-04-04 22:45:00,0.3043076236175663,10.378040366118372,-0.7710274214994647,0.45,0.0,0.0,1.0,1.0,0.0,-1680.2059403823678,9.983955093573863,25.158767226748132,17.0,13.957057951993988,2558.7105878591365,8547.105299991888,10734.001921570589,10734.00192157059,0.0,10734.001921570589,77.82151393138678,0.029,-0.7710274214994647
380,9020,2024-04-04 23:00:00,0.35442194506795,10.110931032787827,0.28620857213320416,0.45,0.0,1.0,1.0,0.0,6612.077521562084,-42.77017840633127,10.855149412937303,28.933320170543844,16.85,14.04814515932469,0.0,0.0,6892.151215358688,6892.151215358687,0.0,6892.151215358688,143.0121377186928,0.083,0.28620857213320416
381,9021,2024-04-04 23:15:00,0.2265352327467121,10.792567209460024,-0.7710873431033981,0.45,0.0,1.0,1.0,0.0,6629.284393238993,-42.85202939253329,11.855767673453474,29.924775492069582,16.7,14.135269277562532,0.0,0.0,6932.386477129562,6932.386477129561,0.0,6932.386477129562,50.259801959189325,0.029,-0.7710873431033981
382,9022,2024-04-04 23:30:00,0.0458155505170726,11.755803115744003,-0.7711159706295269,0.45,0.0,0.0,1.0,1.0,0.0,-2378.378606400345,11.517065847914363,25.30148253464838,16.549999999999997,14.2185135744592,2565.6504691799664,9302.717827840626,10749.97004045608,10749.970040456079,0.0,10749.97004045608,77.9372827933066,0.029,-0.7711159706295269
383,9023,2024-04-04 23:45:00,0.08681216595237527,11.53729115547384,-0.7711415342856486,0.45,0.0,0.0,1.0,1.0,0.0,-2225.195834991318,11.167340442236389,25.18345588103198,16.4,14.297968575425344,2567.82254020784,9117.711612470046,10704.060477684921,10704.060477684923,0.0,10704.060477684921,77.60443846321569,0.029,-0.7711415342856486
384,9024,2024-04-05 00:00:00,0.1456030629163008,11.223935674656117,-0.7711700009800192,0.45,0.0,0.0,1.0,1.0,0.0,-2117.0419113754556,10.842969821343221,25.16996524977282,16.049999999999997,14.184402347715128,2564.9262686196275,8991.78231451466,10725.774125681084,10725.774125681084,0.0,10725.774125681084,77.76186241118786,0.029,-0.7711700009800192
385,9025,2024-04-05 00:15:00,0.18703181919613118,11.00312040368462,-0.7711971626754138,0.45,0.0,0.0,1.0,1.0,0.0,-1964.0826755663497,10.542132393364739,25.162390077961156,15.7,14.064660404967022,2561.665159339126,8835.119020223754,10730.915608604428,10730.915608604428,0.0,10730.915608604428,77.7991381623821,0.029,-0.7711971626754138
386,9026,2024-04-05 00:30:00,0.24565402007531106,10.690664072998592,-0.7712226990981917,0.45,0.0,0.0,1.0,1.0,0.0,-1822.1948815431244,10.263119444208037,25.15868851174171,15.35,13.938884417084857,2558.2396178298527,8689.938550804694,10736.068113938436,10736.068113938434,0.0,10736.068113938436,77.83649382605367,0.029,-0.7712226990981917
387,9027,2024-04-05 00:45:00,0.3000232938002502,10.400875844044666,-0.7712462152189667,0.45,0.0,0.0,1.0,1.0,0.0,-1690.5782774768868,10.004346480768845,25.156763620586624,15.0,13.807192610861183,2554.652690941953,8556.5518412747,10741.551508591967,10741.551508591967,0.0,10741.551508591967,77.87624843729176,0.029,-0.7712462152189667
388,9028,2024-04-05 01:00:00,0.35044842494953243,10.132109895018992,0.1489668634415961,0.45,0.0,1.0,1.0,0.0,6609.972948570822,-42.754797016906906,10.874346144698562,28.949383324339472,15.0,13.959068662683807,0.0,0.0,6892.14690469855,6892.14690469855,0.0,6892.14690469855,49.96806505906449,0.029,0.1489668634415961
389,9029,2024-04-05 01:15:00,0.22292995326835321,10.811783349079677,-0.771259932414123,0.45,0.0,1.0,1.0,0.0,6626.63140360436,-42.83213027647404,11.874507578112905,29.941490681202424,15.0,14.110130691636586,0.0,0.0,6932.5775442833765,6932.577544283377,0.0,6932.5775442833765,50.26118719605448,0.029,-0.771259932414123
390,9030,2024-04-05 01:30:00,0.042292270166893,11.77458220001046,-0.7712617790263616,0.45,0.0,0.0,1.0,1.0,0.0,-2386.9840879553776,11.534578368685239,25.300865076593528,15.0,14.260400151351666,2566.795471518847,9311.07943851666,10733.2041182166,10733.2041182166,0.0,10733.2041182166,77.81572985707035,0.029,-0.7712617790263616
391,9031,2024-04-05 01:45:00,0.08351272706415419,11.554877164748058,-0.7712623321977529,0.45,0.0,0.0,1.0,1.0,0.0,-2233.2461965032667,11.183582296462045,25.182635358840557,15.0,14.409869630373553,2570.882477551851,9125.505880122755,10694.03663145779,10694.036631457786,0.0,10694.03663145779,77.53176557806898,0.029,-0.7712623321977529
392,9032,2024-04-05 02:00:00,0.1425172324407315,11.240383151090901,-0.7712646014496539,0.45,0.0,0.0,1.0,1.0,0.0,-2124.7001084816634,10.858033214972785,25.169125245039922,14.925,14.311317187199093,2568.3682299397146,8999.162025023692,10719.98671653115,10719.986716531148,0.0,10719.98671653115,77.71990369485084,0.029,-0.7712646014496539
393,9033,2024-04-05 02:15:00,0.18409650444285122,11.018765631319603,-0.7712677185225928,0.45,0.0,0.0,1.0,1.0,0.0,-1971.1865433885748,10.55610291091496,25.1616156806427,14.85,14.212853827316454,2565.6762633070634,8841.984524080139,10723.617028987876,10723.617028987876,0.0,10723.617028987876,77.7462234601621,0.029,-0.7712677185225928
394,9034,2024-04-05 02:30:00,0.24293167542594996,10.705174169979687,-0.7712716251074236,0.45,0.0,0.0,1.0,1.0,0.0,-1828.7845132488221,10.276076446691667,25.15798980770996,14.774999999999999,14.114469225054536,2562.9871451029117,8696.355136180458,10727.017508010369,10727.017508010369,0.0,10727.017508010369,77.77087693307519,0.029,-0.7712716251074236
395,9035,2024-04-05 02:45:00,0.2974984532903149,10.414333243962622,-0.7712763179522695,0.45,0.0,0.0,1.0,1.0,0.0,-1696.6908408571092,10.016363557002244,25.156120255763906,14.7,14.01617933488332,2560.3011219180717,8562.561517638524,10730.502466468906,10730.502466468908,0.0,10730.502466468906,77.79614288189957,0.029,-0.7712763179522695
396,9036,2024-04-05 03:00:00,0.3481067473798033,10.144591036465648,0.06771966835573685,0.45,0.0,1.0,1.0,0.0,6611.1687221691855,-42.76389553022287,10.886018868097707,28.959795751886624,14.774999999999999,14.114469225054536,0.0,0.0,6892.149027650798,6892.149027650798,0.0,6892.149027650798,49.96808045046829,0.029,0.06771966835573685
397,9037,2024-04-05 03:15:00,0.22074212307808663,10.823444483993798,-0.7712759207024099,0.45,0.0,1.0,1.0,0.0,6629.155933986183,-42.85105462437768,11.886545570683044,29.952479510077023,14.85,14.212853827316454,0.0,0.0,6932.697780193645,6932.697780193645,0.0,6932.697780193645,50.26205890640392,0.029,-0.7712759207024099
398,9038,2024-04-05 03:30:00,0.04004095429651718,11.786581713599563,-0.7712741421011625,0.45,0.0,0.0,1.0,1.0,0.0,-2392.5117007906515,11.545827336200151,25.30060676826569,14.925,14.311317187199093,2568.1875175563396,9316.723049956308,10744.973237546013,10744.973237546013,0.0,10744.973237546013,77.9010559722086,0.029,-0.7712741421011625
399,9039,2024-04-05 03:45:00,0.0813933702385463,11.566173336628548,-0.7712715141743595,0.45,0.0,0.0,1.0,1.0,0.0,-2238.4172025793014,11.194015066297764,25.182124928540826,15.0,14.409869630373553,2570.882490950866,9130.739469434655,10698.70881701376,10698.70881701376,0.0,10698.70881701376,77.56563892334977,0.029,-0.7712715141743595
400,9040,2024-04-05 04:00:00,0.1405350843703835,11.250948000305856,-0.7712705475088862,0.45,0.0,0.0,1.0,1.0,0.0,-2129.619224474368,10.867709012440324,25.168570850942924,15.0,14.409869630373553,2570.8825168249105,9004.109901068914,10707.629885068594,10707.629885068594,0.0,10707.629885068594,77.63031666674732,0.029,-0.7712705475088862
401,9041,2024-04-05 04:15:00,0.18221103864512825,11.028815164021466,-0.7712698856256235,0.45,0.0,0.0,1.0,1.0,0.0,-1975.749597519196,10.565076709387302,25.161058317223887,15.0,14.409869630373553,2570.8825168853214,8846.574085585593,10707.569818976219,10707.569818976219,0.0,10707.569818976219,77.6298811875776,0.029,-0.7712698856256235
402,9042,2024-04-05 04:30:00,0.24118300893590225,10.714494562371641,-0.7712692389885346,0.45,0.0,0.0,1.0,1.0,0.0,-1833.0172551503592,10.284399221393501,25.15745592160654,15.0,14.409869630373553,2570.8825168853214,8700.62322133708,10707.533289581637,10707.533289581637,0.0,10707.533289581637,77.62961634946687,0.029,-0.7712692389885346
403,9043,2024-04-05 04:45:00,0.2958766519368149,10.422977445176777,-0.7712685609063065,0.45,0.0,0.0,1.0,1.0,0.0,-1700.6171474896107,10.02408257634859,25.15562417719624,15.0,14.409869630373553,2570.8825168853214,8566.542411618004,10707.513151206349,10707.513151206347,0.0,10707.513151206349,77.62947034624604,0.029,-0.7712685609063065
404,9044,2024-04-05 05:00:00,0.346602599437948,10.152608144995737,0.015584100926303614,0.45,0.0,1.0,1.0,0.0,6613.656228507301,-42.78257210085885,10.8937709053024,28.96659748656903,14.825,14.31188247276554,0.0,0.0,6892.15238564381,6892.15238564381,0.0,6892.15238564381,49.968104795917625,0.029,0.015584100926303614
405,9045,2024-04-05 05:15:00,0.2192921525054492,10.831172827145956,-0.7712804153609575,0.45,0.0,1.0,1.0,0.0,6633.599583800736,-42.884248652031786,11.894952204017871,29.96000113908659,14.65,14.212957385529512,0.0,0.0,6932.77868716704,6932.77868716704,0.0,6932.77868716704,50.26264548196104,0.029,-0.7712804153609575
406,9046,2024-04-05 05:30:00,0.0384763362467942,11.794921127804587,-0.7712876323296977,0.45,0.0,0.0,1.0,1.0,0.0,-2396.371629535624,11.553682579385548,25.3003372889033,14.475000000000001,14.113089399727187,2562.7691432990496,9320.631428599894,10806.190727149597,10806.190727149595,0.0,10806.190727149597,78.34488277183458,0.029,-0.7712876323296977
407,9047,2024-04-05 05:45:00,0.07991340650870572,11.574061543308598,-0.7712947494073972,0.45,0.0,0.0,1.0,1.0,0.0,-2242.028143286789,11.201300343629832,25.181571502992703,14.3,14.012299632016026,2560.015038922101,9134.282042848492,10731.35686072754,10731.35686072754,0.0,10731.35686072754,77.80233724027467,0.029,-0.7712947494073972
408,9048,2024-04-05 06:00:00,0.13915093601259934,11.258325511052846,-0.7712903920265238,0.45,0.0,0.0,1.0,1.0,0.0,-2133.05424685865,10.874465681291635,25.168053256020556,14.475000000000001,14.113089399727187,2562.5844169296574,9007.463533666847,10708.115728041312,10708.11572804131,232.2,10475.915728041311,75.95038902829951,0.029,-0.7712903920265238
409,9049,2024-04-05 06:15:00,0.18089440536101692,11.03583281942578,-0.7712826656779006,0.45,0.0,0.0,1.0,1.0,0.0,-1978.9360040405058,10.571343161648588,25.16056345734324,14.65,14.212957385529512,2565.315536956117,8849.71990014931,10704.51903192903,10704.51903192903,0.0,10704.51903192903,77.60776298148548,0.029,-0.7712826656779006
410,9050,2024-04-05 06:30:00,0.2399619049831738,10.721003046439684,-0.7712741176014163,0.45,0.0,0.0,1.0,1.0,0.0,-1835.9730022264027,10.290211055004983,25.156987961385557,14.825,14.31188247276554,2568.021594632629,8703.57294063961,10701.363931504004,10701.363931504004,0.0,10701.363931504004,77.58488850340403,0.029,-0.7712741176014163
411,9051,2024-04-05 06:45:00,0.2947441397303704,10.429013735237126,-0.7712651032831739,0.45,0.0,0.0,1.0,1.0,0.0,-1703.3589082427566,10.029472800029787,25.155197218751283,15.0,14.409869630373553,2570.7027937074163,8569.314418225382,10698.310253968255,10698.310253968255,0.0,10698.310253968255,77.56274934126985,0.029,-0.7712651032831739
412,9052,2024-04-05 07:00:00,0.3455522461379431,10.158206528084763,-0.7712606947621214,0.45,0.0,0.0,1.0,1.0,0.0,-1580.3455056429523,9.787647865803379,25.1542114927649,15.0,14.558560263245148,2540.5246165178637,8445.363823875412,10643.84815276978,10643.848152769777,1384.32,9259.52815276978,67.13157910758092,0.029,-0.7712606947621214
413,9053,2024-04-05 07:15:00,0.39267474504291194,9.90704360892128,-0.7712561570519034,0.45,0.0,0.0,1.0,1.0,0.0,-1466.2524385342274,9.563359657622335,25.153569845396426,15.0,14.70647875749212,2506.6850319182295,8330.664016451077,10588.827064641599,10588.827064641599,0.0,10588.827064641599,76.7689962186516,0.029,-0.7712561570519034
414,9054,2024-04-05 07:30:00,0.4363795412928871,9.674097044908912,-0.4180940448423856,0.45,0.0,0.0,1.0,1.0,0.0,-1360.418565110275,9.355335650197619,25.153110237371248,15.0,14.85361784758262,2475.4728180425614,8224.387185609567,10538.051774321451,10538.051774321455,0.0,10538.051774321451,76.40087536383052,0.029,-0.4180940448423856
415,9055,2024-04-05 07:45:00,0.47691501752914583,9.458042956569653,0.9906376890026479,0.45,0.0,1.0,1.0,0.0,6623.342124634374,-42.82301968213318,10.253181115862757,28.33981284550929,15.0,14.99999835023321,0.0,0.0,6892.147067445216,6892.147067445212,0.0,6892.147067445216,49.96806623897782,0.029,0.9906376890026479
416,9056,2024-04-05 08:00:00,0.3411569163122097,10.181633636055922,-0.1740432144842313,0.45,0.0,1.0,1.0,0.0,6645.719473092446,-42.97351119269031,11.257037285594937,29.33450655398332,14.925,14.852060224319757,0.0,0.0,6926.128925989265,6926.128925989266,2625.3,4300.8289259892645,161.2810847245974,0.15,-0.1740432144842313
417,9057,2024-04-05 08:15:00,0.15818956858691005,11.15684959943177,-0.771233521662469,0.45,0.0,0.0,1.0,1.0,0.0,-2104.4790699072705,10.957563609816697,25.28060851069316,14.85,14.70425924300378,2578.938852351235,9021.94173764653,10752.970387789504,10752.970387789506,0.0,10752.970387789504,77.95903531147391,0.029,-0.771233521662469
418,9058,2024-04-05 08:30:00,0.19180433284793036,10.977682905920531,-0.7712294571487415,0.45,0.0,0.0,1.0,1.0,0.0,-1967.955464642067,10.648430481897387,25.177513197365947,14.774999999999999,14.556584957866841,2574.896362103505,8856.743973932102,10717.108172319415,10717.108172319415,0.0,10717.108172319415,77.69903424931576,0.029,-0.7712294571487415
419,9059,2024-04-05 08:45:00,0.2441919386257634,10.698456967124681,-0.7712254798156062,0.45,0.0,0.0,1.0,1.0,0.0,-1872.332582606288,10.361706750088416,25.165335089876994,14.7,14.409051713561398,2571.1307518555677,8745.083930880674,10721.201708218698,10721.201708218698,0.0,10721.201708218698,77.72871238458556,0.029,-0.7712254798156062
420,9060,2024-04-05 09:00:00,0.28081235397188975,10.503270153329828,-0.7712079943486521,0.45,0.0,0.0,1.0,1.0,0.0,-1737.086586070721,10.095782498847049,25.159099761919006,15.024999999999999,14.657349800557885,2577.1985650935644,8606.587813990916,10678.286799553181,10678.286799553187,3845.28,6833.006799553181,256.23775498324426,0.15,-0.7712079943486521
421,9061,2024-04-05 09:15:00,0.3326310162930212,10.227076683158197,-0.7711855694953695,0.45,0.0,0.0,1.0,1.0,0.0,-1611.631482287439,9.849147871782439,25.156194440839336,15.35,14.904047350728355,2552.219830559448,8478.512357704118,10628.658384352924,10628.658384352924,0.0,10628.658384352924,77.0577732865587,0.029,-0.7711855694953695
422,9062,2024-04-05 09:30:00,0.3806907537263925,9.970918282638328,-0.7711606640681411,0.45,0.0,0.0,1.0,1.0,0.0,-1495.2694045559322,9.6204000327314,25.154825182474237,15.675,15.149119805630773,2518.408436463514,8360.837008487795,10569.107296171032,10569.107296171029,0.0,10569.107296171032,76.62602789724,0.029,-0.7711606640681411
423,9063,2024-04-05 09:45:00,0.4252646788975458,9.73333926147608,-0.7711333111596919,0.45,0.0,0.0,1.0,1.0,0.0,-1387.3354705316178,9.408239829718363,25.154188023967663,16.0,15.392562826057274,2487.583135521142,8252.214775051225,10514.473351404082,10514.473351404084,0.0,10514.473351404082,76.2299317976796,0.029,-0.7711333111596919
424,9064,2024-04-05 10:00:00,0.4666061371114007,9.512989289196234,1.0,0.45,0.0,1.0,1.0,0.0,6628.231087212481,-42.859626594829386,10.304461005810085,28.390037713202524,16.25,15.638246878221466,0.0,0.0,6892.156553798615,6892.156553798615,4587.9,2304.2565537986156,86.40962076744809,0.15,1.0
425,9065,2024-04-05 10:15:00,0.3315460924558498,10.23285932721032,-0.77107304172868,0.45,0.0,1.0,1.0,0.0,6654.86679571532,-43.04161613734372,11.30958320943472,29.386729291983105,16.5,15.883926820933617,0.0,0.0,6926.6570105837645,6926.657010583765,0.0,6926.6570105837645,50.2182633267323,0.029,-0.77107304172868
426,9066,2024-04-05 10:30:00,0.14835727131210702,11.20925574390647,-0.7710553020195406,0.45,0.0,0.0,1.0,1.0,0.0,-2128.627706740797,11.006666411720568,25.282709761019532,16.75,16.129618798474223,2618.145377403962,9047.527481403338,10652.109219100741,10652.109219100743,0.0,10652.109219100741,77.22779183848037,0.029,-0.7710553020195406
427,9067,2024-04-05 10:45:00,0.18254830114763998,11.027017554883079,-0.771054231521608,0.45,0.0,0.0,1.0,1.0,0.0,-1990.5345507740558,10.693971096498823,25.178609272839587,17.0,16.375307106932095,2624.9451036628284,8880.561549540744,10636.597856010372,10636.597856010369,0.0,10636.597856010372,77.1153344560752,0.029,-0.771054231521608
428,9068,2024-04-05 11:00:00,0.23553958168163974,10.74457402963686,-0.7710624678832808,0.45,0.0,0.0,1.0,1.0,0.0,-1893.811738965369,10.403943600578927,25.165716261217487,17.0,16.296240654795675,2622.902255546472,8767.60991377084,10662.381492906556,10662.381492906557,4933.86,5728.521492906556,118.86682097781105,0.083,-0.7710624678832808
429,9069,2024-04-05 11:15:00,0.2725819600007774,10.547138153195856,-0.7710690015867745,0.45,0.0,0.0,1.0,1.0,0.0,-1757.0108863798066,10.134955436286056,25.159154204498673,17.0,16.21694445873238,2610.051967976816,8627.263096775709,10650.706704416716,10650.706704416714,0.0,10650.706704416716,77.2176236070212,0.029,-0.7710690015867745
430,9070,2024-04-05 11:30:00,0.3249976827478595,10.267762350953909,-0.7710737896286712,0.45,0.0,0.0,1.0,1.0,0.0,-1630.1133146226573,9.885479319638524,25.15600604252998,17.0,16.137429181689985,2569.777006922056,8497.563976323065,10603.530192360095,10603.530192360096,0.0,10603.530192360095,76.87559389461069,0.029,-0.7710737896286712
431,9071,2024-04-05 11:45:00,0.37361113583898947,10.008652645978186,-0.7710775153572111,0.45,0.0,0.0,1.0,1.0,0.0,-1512.4107426015746,9.654096863847299,25.154390026056603,17.0,16.05768805202684,2532.750857814872,8378.404829046274,10559.978744757273,10559.978744757273,0.0,10559.978744757273,76.55984589949023,0.029,-0.7710775153572111
432,9072,2024-04-05 12:00:00,0.4186985225690485,9.768336874706971,0.7416076050064898,0.45,0.0,1.0,1.0,0.0,6629.714886412362,-42.897117001802734,10.54218935127836,28.63065430891211,17.5,16.32770555167068,0.0,0.0,6892.166192317976,6892.166192317975,4842.78,2049.3861923179766,14.858049894305331,0.029,0.7416076050064898
433,9073,2024-04-05 12:15:00,0.2852817246242188,10.479448407752914,-0.7710451512873826,0.45,0.0,1.0,1.0,0.0,6662.62496629224,-43.10046784718898,11.548414742576682,29.61943827002429,18.0,16.58987649700431,0.0,0.0,6929.227956788518,6929.227956788516,0.0,6929.227956788518,50.23690268671676,0.029,-0.7710451512873826
434,9074,2024-04-05 12:30:00,0.10357207158254249,11.447960858465049,-0.7710230152785189,0.45,0.0,0.0,1.0,1.0,0.0,-2237.227625594534,11.229842914418018,25.288810993343706,18.5,16.844012342363133,2637.953642244199,9157.919435349135,10641.81305643195,10641.813056431949,0.0,10641.81305643195,77.15314465913164,0.029,-0.7710230152785189
435,9075,2024-04-05 12:45:00,0.14092625964843278,11.248863036073853,-0.770998735694397,0.45,0.0,0.0,1.0,1.0,0.0,-2093.1503386482073,10.900956162478384,25.178985731078974,19.0,17.089918686900713,2644.7970086389973,8984.449478366201,10623.8751138823,10623.8751138823,0.0,10623.8751138823,77.02309457564668,0.029,-0.770998735694397
436,9076,2024-04-05 13:00:00,0.1962140314805457,10.954179212208691,-0.7709890035185558,0.45,0.0,0.0,1.0,1.0,0.0,-1991.4287263913247,10.59591221211368,25.166312538704595,19.0,17.089918686900713,2644.797074388794,8866.077753833739,10640.66723632887,10640.66723632887,4597.02,6043.64723632887,125.40568015382406,0.083,-0.7709890035185558
437,9077,2024-04-05 13:15:00,0.235174342635679,10.746520753751831,-0.7709832134583956,0.45,0.0,0.0,1.0,1.0,0.0,-1847.5616070421738,10.312997983943337,25.159445680555276,19.0,17.089918686900713,2644.797074542307,8718.801881045805,10640.611042175964,10640.611042175964,0.0,10640.611042175964,77.14443005577574,0.029,-0.7709832134583956
438,9078,2024-04-05 13:30:00,0.2903038383640979,10.452680541519358,-0.7709789661580032,0.45,0.0,0.0,1.0,1.0,0.0,-1714.1086566512647,10.05060686209152,25.156177143068735,19.0,17.089918686900713,2610.157798990445,8582.415206912408,10597.214223868457,10597.214223868457,0.0,10597.214223868457,76.82980312304632,0.029,-0.7709789661580032
439,9079,2024-04-05 13:45:00,0.3414340240177414,10.180156651985438,-0.7709754531087498,0.45,0.0,0.0,1.0,1.0,0.0,-1590.3170112652983,9.807248991561796,25.154526801698747,19.0,17.089918686900713,2572.0479575091476,8457.1068890825,10548.994839667037,10548.994839667037,0.0,10548.994839667037,76.48021258758602,0.029,-0.7709754531087498
440,9080,2024-04-05 14:00:00,0.3888552374501326,9.927401584390793,1.0,0.45,0.0,1.0,1.0,0.0,6635.675062943905,-42.94386414642841,10.689592088291139,28.770980635280083,19.0,17.002263590003384,0.0,0.0,6892.1746096818015,6892.174609681802,3894.48,2997.6946096818015,62.202163150897384,0.083,1.0
441,9081,2024-04-05 14:15:00,0.2576376867632003,10.626791129552142,-0.7709702158171826,0.45,0.0,1.0,1.0,0.0,6674.960927537774,-43.192697447869826,11.697384351621437,29.764477101861868,19.0,16.914306045581792,0.0,0.0,6930.7271617797205,6930.7271617797205,0.0,6930.7271617797205,50.24777192290298,0.029,-0.7709702158171826
442,9082,2024-04-05 14:30:00,0.07565876785819146,11.59673876731584,-0.7709688834207931,0.45,0.0,0.0,1.0,1.0,0.0,-2305.6425433246945,11.369051909198802,25.293179066359013,19.0,16.826050497530986,2637.4542879313453,9228.570464435046,10714.384030057421,10714.384030057421,0.0,10714.384030057421,77.6792842179163,0.029,-0.7709688834207931
443,9083,2024-04-05 14:45:00,0.11469865947312784,11.388656145008229,-0.7709684721717147,0.45,0.0,0.0,1.0,1.0,0.0,-2157.1517664422163,11.030065328675803,25.179198710990534,19.0,16.737488650248213,2634.9930803702937,9049.428690610392,10654.157401068815,10654.157401068815,0.0,10654.157401068815,77.2426411577489,0.029,-0.7709684721717147
444,9084,2024-04-05 15:00:00,0.1716842835250778,11.084922768811335,-0.7709687340773865,0.45,0.0,0.0,1.0,1.0,0.0,-2052.3124200239017,10.715654337682809,25.166355158693182,19.0,16.826050497530986,2637.2891748531083,8927.39441686303,10639.308651585527,10639.308651585527,2782.74,7856.568651585527,163.02379952039968,0.083,-0.7709687340773865
445,9085,2024-04-05 15:15:00,0.2118409731941308,10.870887612875283,-0.770969131680416,0.45,0.0,0.0,1.0,1.0,0.0,-1904.0382836504125,10.424053276427571,25.15924366731511,19.0,16.914306045581792,2639.7439834791594,8775.676786933042,10637.44792013661,10637.447920136612,0.0,10637.44792013661,77.12149742099042,0.029,-0.770969131680416
