step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
732,9372,2024-04-08 15:00:00,default_mpc,0.083,2249.64,0.34284633194665576,-0.12215038688446839,0.0,7381.343854785863,optimal_relaxed_modes,0.001029000006383285,False,,549.6767409801078
733,9373,2024-04-08 15:15:00,default_mpc,0.029,0.0,0.3901435675126679,-0.7702336307350801,0.0,10297.768525580605,optimal_relaxed_modes,0.0011912999907508492,False,,3466.0513383078605
734,9374,2024-04-08 15:30:00,default_mpc,0.029,0.0,0.4340104159097963,-0.5051842816088176,0.0,9105.09066759852,optimal_relaxed_modes,0.0010704000014811754,False,,2273.329267239679
735,9375,2024-04-08 15:45:00,default_mpc,0.029,0.0,0.4746962582740965,0.9089701282542102,0.0,2741.4318747904504,optimal_relaxed_modes,0.0009905000042635947,False,,-4090.3655771439458
736,9376,2024-04-08 16:00:00,default_mpc,0.083,1114.14,0.40282307149745133,0.18629482311101048,0.0,5993.445306294457,optimal_relaxed_modes,0.0009982999763451517,False,,-838.3267039995471
737,9377,2024-04-08 16:15:00,default_mpc,0.029,0.0,0.171897696545815,-0.7702329321787312,0.0,10297.768525580605,optimal_relaxed_modes,0.0011440999805927277,False,,3466.0481948042907
738,9378,2024-04-08 16:30:00,default_mpc,0.029,0.0,0.0,-0.7702476602301417,0.0,10297.768525580605,optimal_relaxed_modes,0.001062900002580136,False,,3466.1144710356375
739,9379,2024-04-08 16:45:00,default_mpc,0.029,0.0,0.002361017063722214,-0.7702648834675986,0.0,10297.768525580605,optimal_relaxed_modes,0.0010249000042676926,False,,3466.1919756041934
740,9380,2024-04-08 17:00:00,default_mpc,0.15,360.12,0.08299277860120474,-0.7702865569791287,0.0,10297.768525580605,optimal_relaxed_modes,0.001188099995488301,False,,3466.2895064060795
741,9381,2024-04-08 17:15:00,default_mpc,0.029,0.0,0.12472525385018954,-0.7703107425937532,0.0,10297.768525580605,optimal_relaxed_modes,0.0014572999789379537,False,,3466.3983416718893
742,9382,2024-04-08 17:30:00,default_mpc,0.029,0.0,0.1878471842098563,-0.7703368889350086,0.0,10297.768525580605,optimal_relaxed_modes,0.0012014000094495714,False,,3466.516000207539
743,9383,2024-04-08 17:45:00,default_mpc,0.029,0.0,0.24638948468131655,-0.7703645213718676,0.0,10297.768525580605,optimal_relaxed_modes,0.001083899987861514,False,,3466.6403461734044
744,9384,2024-04-08 18:00:00,default_mpc,0.15,0.0,0.3006845651629442,-0.7703880131494536,0.0,10297.768525580605,optimal_relaxed_modes,0.0011593000090215355,False,,3466.746059172541
745,9385,2024-04-08 18:15:00,default_mpc,0.029,0.0,0.35104078343532785,-0.7704105822926969,0.0,10297.768525580605,optimal_relaxed_modes,0.0009689999860711396,False,,3466.847620317136
746,9386,2024-04-08 18:30:00,default_mpc,0.029,0.0,0.397744184466166,-0.7704343089077397,0.0,10297.768525580605,optimal_relaxed_modes,0.001113000005716458,False,,3466.9543900848284
747,9387,2024-04-08 18:45:00,default_mpc,0.029,0.0,0.44106045313795406,-0.20311516199188534,0.0,7744.72030263159,optimal_relaxed_modes,0.0011481000110507011,False,,914.018228963484
748,9388,2024-04-08 19:00:00,default_mpc,0.18,0.0,0.4812357906543639,1.0,0.0,2330.5443264911,optimal_relaxed_modes,0.0009442000009585172,False,,-4500.0
749,9389,2024-04-08 19:15:00,default_mpc,0.029,0.0,0.40934524741648154,-0.7705308639925748,0.0,10297.768525580605,optimal_relaxed_modes,0.0010009999969042838,False,,3467.3888879665865
750,9390,2024-04-08 19:30:00,default_mpc,0.029,0.0,0.1757564708166075,-0.7705661951356854,0.0,10297.768525580605,optimal_relaxed_modes,0.0012806000013370067,False,,3467.547878110584
751,9391,2024-04-08 19:45:00,default_mpc,0.029,0.0,0.17342239234927784,-0.8290176917883322,0.0,10297.768525580605,optimal_relaxed_modes,0.0011137999827042222,False,,3730.5796130474946
752,9392,2024-04-08 20:00:00,default_mpc,0.18,0.0,0.24917610900797144,-0.787266765447547,0.0,10297.768525580605,optimal_relaxed_modes,0.0010540999937802553,False,,3542.700444513962
753,9393,2024-04-08 20:15:00,default_mpc,0.029,0.0,0.2855394073566245,-0.7694818589952863,0.0,10297.768525580605,optimal_relaxed_modes,0.0011647999926935881,False,,3462.6683654787885
754,9394,2024-04-08 20:30:00,default_mpc,0.029,0.0,0.33699463241524075,-0.7671495862872687,0.0,10297.768525580605,optimal_relaxed_modes,0.0016211000038310885,False,,3452.173138292709
