scenario_id,controller_type,closed_loop_steps,dt_hours,total_cost,energy_cost,demand_charge_cost,cold_station_proxy_total_cost,cold_station_proxy_energy_cost,cold_station_proxy_grid_import_kwh,cold_station_proxy_pv_spill_kwh,grid_import_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_step_count,pv_actual_kwh,pv_used_kwh,pv_spill_kwh,pv_spill_reduction_vs_no_tes,tes_charge_during_pv_surplus_kwh_th,soc_headroom_before_pv_hours,pv_self_consumption_ratio,pv_load_coverage_ratio,it_energy_kwh,facility_energy_kwh,cold_station_energy_kwh,pue_avg,pue_p95,temp_violation_count,temp_violation_degree_hours,max_temp_c,soc_min,soc_max,soc_violation_count,initial_soc,final_soc_after_last_update,soc_delta,soc_inventory_delta_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_equivalent_cycles,tes_charge_weighted_avg_price,tes_discharge_weighted_avg_price,tes_arbitrage_price_spread,charge_steps,discharge_steps,idle_steps,charge_discharge_switch_count,first_discharge_step,first_discharge_timestamp,avg_chiller_plr,avg_mode_specific_plr,weighted_avg_chiller_cop,time_in_high_plr_region,low_plr_hours,high_plr_hours,time_in_each_mode,mode_switch_count,max_signed_du,signed_valve_violation_count,physical_consistency_violation_count,max_chiller_supply_deficit_kw_th,max_signed_valve_du,tes_discharge_during_peak_cap_violation_kwh_th,dr_event_count,dr_requested_reduction_kwh,dr_served_reduction_kwh,dr_response_rate_avg,dr_revenue_cny,solve_time_avg_s,solve_time_p95_s,optimal_rate,feasible_rate,fallback_count,has_nan,run_dir,peak_cap_reference_source,peak_cap_reference_kw
tou_screen_g2_cp0p2_mild_mpc_no_tes,mpc_no_tes,96,0.25,44774.08265427459,44774.08265427459,0.0,561.4517860554221,561.4517860554221,16709.212380781188,10608.419999999998,438100.7923807812,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7692973129072529,432000.0,458444.3923807812,26444.392380781188,1.0612138712518082,1.1716666666666666,0,2.664535259100376e-15,27.00000000000001,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8444441826695949,0.8444441826695949,6.979423219072045,10.0,0.0,10.0,"{'-1': 13.5, '0': 0.75, '2': 9.75}",6,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0677843260424803,0.2144076750046224,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_screen_g2_cp0p2_mild_mpc_no_tes,,
tou_screen_g2_cp0p2_mild_mpc_tes,mpc,96,0.25,44704.52319189561,44704.52319189561,0.0,613.3378979641125,613.3378979641125,17456.154037428925,12197.505,437258.6490374289,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7946020668051037,432000.0,457602.2490374289,25602.249037428923,1.0592644653644188,1.1716666666666666,0,0.0,27.0,0.1612335097860739,0.5,0,0.5,0.1611528930311809,-0.3388471069688191,-6099.247925438744,112.5,5342.0710972385,0.2967817276243611,5.799999999999999,201.0035004016252,195.2035004016252,1,15,80,1,79.0,2025-07-01 19:45:00,0.8574940775206549,0.8574940775206549,7.0000202693057805,9.5,0.0,9.5,"{'-1': 14.5, '2': 9.5}",15,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.137791853123872,0.4044807000027504,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_screen_g2_cp0p2_mild_mpc_tes,,
tou_full_flat_hot_direct_no_tes,no_tes,96,0.25,41469.15306305226,41469.15306305226,0.0,2894.9132746812943,2894.9132746812943,30458.17234333928,3340.395739608402,459117.77660373086,21011.25,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4286348491291088,432000.0,479461.37660373095,47461.37660373088,1.1098642976938216,1.166770347199512,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8600122669502775,0.8600122669502775,6.865652146504537,15.5,0.0,15.5,"{'-1': 4.25, '0': 0.25, '1': 6.25, '2': 13.25}",4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_flat_hot_direct_no_tes,,
tou_full_flat_hot_mpc_no_tes,mpc_no_tes,96,0.25,40896.03977462479,40896.03977462479,0.0,2617.7761861316403,2617.7761861316403,29000.722068113715,5696.49,455304.23206811375,21049.2,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4660850043652389,432000.0,475647.8320681137,43647.83206811372,1.1010366483058187,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.97121043111195,0.97121043111195,7.098087415687333,14.5,0.0,14.5,"{'-1': 9.5, '2': 14.5}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0787709822922503,0.270039725004608,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_flat_hot_mpc_no_tes,,
tou_full_flat_hot_rbc_tes,rbc,96,0.25,41666.62061010358,41666.62061010358,0.0,3092.6924283837616,3092.6924283837616,33146.68445104417,3317.1035934217266,461829.5808576224,20954.55,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4054676154124947,432000.0,482173.1808576225,50173.18085762244,1.1161416223556075,1.1636203471995124,0,0.0,26.5,0.5,0.6830448466240361,0,0.5,0.5090715808122647,0.0090715808122646,163.288454620764,5287.5,3937.5,0.21875,79.68930341008453,104.08735812133072,24.39805471124619,47,35,14,3,33.0,2025-07-01 08:15:00,0.7805502556097418,0.7805502556097418,6.852232561500559,14.25,0.0,14.25,"{'0': 4.5, '1': 4.75, '2': 14.75}",3,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_flat_hot_rbc_tes,,
tou_full_flat_hot_mpc_tes,mpc,96,0.25,40807.02050757397,40807.02050757397,0.0,2570.531841491781,2570.531841491781,28717.84534076231,6096.78,454621.0653407623,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4734960656309175,432000.0,474964.6653407624,42964.66534076231,1.0994552438443572,1.1716666666666666,1,0.0003112661489135,27.00124506459565,0.1500750375187699,0.5,0,0.5,0.1500000000000105,-0.3499999999999894,-6299.99999999981,0.0,5484.254239213409,0.3046807910674116,,106.45158245336494,,0,20,76,0,38.0,2025-07-01 09:30:00,0.9729668955409309,0.9729668955409309,7.09944135099994,14.25,0.0,14.25,"{'-1': 9.75, '2': 14.25}",5,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0808196104158014,0.2815444500010926,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_flat_hot_mpc_tes,,
tou_full_flat_mild_direct_no_tes,no_tes,96,0.25,39675.24675557179,39675.24675557179,0.0,1634.1405251994522,1634.1405251994522,16287.880422676357,9154.233287044215,439133.6471356321,20255.25000000003,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7403798458987065,432000.0,459477.24713563215,27477.24713563214,1.0636047387398893,1.1247703471995116,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.7596460880205096,0.7596460880205096,6.694833056514627,8.0,0.0,8.0,"{'-1': 7.5, '0': 5.0, '1': 5.25, '2': 6.25}",3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_flat_mild_direct_no_tes,,
tou_full_flat_mild_mpc_no_tes,mpc_no_tes,96,0.25,39187.62919774877,39187.62919774877,0.0,1271.2727730364468,1271.2727730364468,14409.789024015436,9682.035,436727.7540240154,20397.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.8114280537267033,432000.0,457071.3540240154,25071.35402401544,1.058035541722258,1.1716666666666666,0,1.7763568394002505e-15,27.000000000000007,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8902258306884493,0.8902258306884493,7.030522336666457,8.75,0.0,8.75,"{'-1': 15.0, '2': 9.0}",5,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0957232822925107,0.2164487750051194,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_flat_mild_mpc_no_tes,,
tou_full_flat_mild_rbc_tes,rbc,96,0.25,40037.07748006203,40037.07748006203,0.0,1939.1719689378676,1939.1719689378676,20352.33939580776,8385.111119581616,443967.2282762262,20198.55000000003,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.6296217424722762,432000.0,464310.8282762262,32310.828276226144,1.0747935839727458,1.1216203471995116,0,0.0,26.5,0.5,0.6830448466240361,0,0.5,0.5090715808122647,0.0090715808122646,163.288454620764,5287.5,3937.5,0.21875,79.68930341008453,104.08735812133072,24.39805471124619,47,35,14,3,33.0,2025-07-01 08:15:00,0.6850380037223789,0.6850380037223789,6.63601849953694,7.0,0.0,7.0,"{'0': 12.0, '1': 6.25, '2': 5.75}",2,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_flat_mild_rbc_tes,,
tou_full_flat_mild_mpc_tes,mpc,96,0.25,39060.9859683063,39060.9859683063,0.0,1159.3242070460324,1159.3242070460324,12967.402457386765,9872.475000000002,435094.92745738674,20904.56850921084,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.8679555504067562,432000.0,455438.5274573868,23438.527457386765,1.0542558505958026,1.1716666666666666,0,1.3322676295501878e-14,27.000000000000053,0.1502104521967881,0.5,0,0.5,0.153490863796311,-0.3465091362036889,-6237.164451666401,78.91252155558335,5466.935674529547,0.3037186485849748,99.47937200964306,109.242599628341,9.763227618697954,10,13,73,1,71.0,2025-07-01 17:45:00,0.8673171493459807,0.8673171493459807,7.0112574925141375,7.75,0.0,7.75,"{'-1': 15.25, '0': 0.25, '2': 8.5}",7,0.1,0,0,7.275957614183426e-11,0.1,0.0,0,0.0,0.0,0.0,0.0,0.1402303364579893,0.3414382999908412,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_flat_mild_mpc_tes,,
tou_full_base_hot_direct_no_tes,no_tes,96,0.25,43528.76905228352,43528.76905228352,0.0,3606.8401401604688,3606.8401401604688,30458.17234333928,3340.395739608402,459117.77660373086,21011.25,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4286348491291088,432000.0,479461.37660373095,47461.37660373088,1.1098642976938216,1.166770347199512,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8600122669502775,0.8600122669502775,6.865652146504537,15.5,0.0,15.5,"{'-1': 4.25, '0': 0.25, '1': 6.25, '2': 13.25}",4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_hot_direct_no_tes,,
tou_full_base_hot_mpc_no_tes,mpc_no_tes,96,0.25,41445.991067822186,41445.991067822186,0.0,2288.4301078221906,2288.4301078221906,31376.57732698157,6455.04,456921.5373269816,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.449431973508531,432000.0,477265.1373269815,45265.13732698157,1.104780410479124,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.9739090266229332,0.9739090266229332,7.100165773582983,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0307282708325449,0.0719530250025854,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_hot_mpc_no_tes,,
tou_full_base_hot_rbc_tes,rbc,96,0.25,43548.51274094952,43548.51274094952,0.0,3636.452691283911,3636.452691283911,33146.68445104417,3317.1035934217266,461829.5808576224,20954.55,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4054676154124947,432000.0,482173.1808576225,50173.18085762244,1.1161416223556075,1.1636203471995124,0,0.0,26.5,0.5,0.6830448466240361,0,0.5,0.5090715808122647,0.0090715808122646,163.288454620764,5287.5,3937.5,0.21875,41.63829787234042,163.62857142857143,121.99027355623102,47,35,14,3,33.0,2025-07-01 08:15:00,0.7805502556097418,0.7805502556097418,6.852232561500559,14.25,0.0,14.25,"{'0': 4.5, '1': 4.75, '2': 14.75}",3,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_hot_rbc_tes,,
tou_full_base_hot_mpc_tes,mpc,96,0.25,41369.67819571352,41369.67819571352,0.0,2220.7525557135223,2220.7525557135223,30646.945999352,6559.08,456087.865999352,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4578647033680296,432000.0,476431.465999352,44431.465999352,1.1028506157392408,1.1716666666666666,0,0.0,27.0,0.15,0.5388947006618917,0,0.5,0.1558749999999999,-0.344125,-6194.25,1022.5531914893578,6212.385505126613,0.3451325280625896,35.47191011235952,191.8891593485351,156.41724923617556,14,15,67,2,74.0,2025-07-01 18:30:00,0.9538592111436268,0.9538592111436268,7.0844734153491045,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.1000000000000018,0,0,0.0,0.1000000000000018,0.0,0,0.0,0.0,0.0,0.0,0.0474335802083866,0.0898688499910349,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_hot_mpc_tes,,
tou_full_base_mild_direct_no_tes,no_tes,96,0.25,41689.73916221768,41689.73916221768,0.0,2359.0530181965614,2359.0530181965614,16287.880422676357,9154.233287044215,439133.6471356321,20255.25000000003,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7403798458987065,432000.0,459477.24713563215,27477.24713563214,1.0636047387398893,1.1247703471995116,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.7596460880205096,0.7596460880205096,6.694833056514627,8.0,0.0,8.0,"{'-1': 7.5, '0': 5.0, '1': 5.25, '2': 6.25}",3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_mild_direct_no_tes,,
tou_full_base_mild_mpc_no_tes,mpc_no_tes,96,0.25,39761.757086815735,39761.757086815735,0.0,886.9228468157357,886.9228468157357,14816.466106213684,9794.16,437022.30610621365,21049.2,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.802005649426282,432000.0,457365.9061062137,25365.906106213683,1.058717375245865,1.1716666666666666,0,1.7763568394002505e-15,27.000000000000007,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8745527126950463,0.8745527126950463,7.0161687222301,9.25,0.0,9.25,"{'-1': 14.75, '2': 9.25}",6,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0665550333325579,0.2197717250055575,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_mild_mpc_no_tes,,
tou_full_base_mild_rbc_tes,rbc,96,0.25,41774.23130564077,41774.23130564077,0.0,2433.977868763244,2433.977868763244,20352.33939580776,8385.111119581616,443967.2282762262,20198.55000000003,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.6296217424722762,432000.0,464310.8282762262,32310.828276226144,1.0747935839727458,1.1216203471995116,0,0.0,26.5,0.5,0.6830448466240361,0,0.5,0.5090715808122647,0.0090715808122646,163.288454620764,5287.5,3937.5,0.21875,41.63829787234042,163.62857142857143,121.99027355623102,47,35,14,3,33.0,2025-07-01 08:15:00,0.6850380037223789,0.6850380037223789,6.63601849953694,7.0,0.0,7.0,"{'0': 12.0, '1': 6.25, '2': 5.75}",2,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_mild_rbc_tes,,
tou_full_base_mild_mpc_tes,mpc,96,0.25,39678.44736952336,39678.44736952336,0.0,949.9153070377488,949.9153070377488,15304.890928165649,11563.472982101091,435741.41794606455,21084.842663426625,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.8446578717755989,432000.0,456085.0179460645,24085.01794606456,1.055752356356631,1.1716666666666666,0,0.0,26.9999999999956,0.1499999999897367,0.5117579749876119,0,0.5,0.1500070499009134,-0.3499929500990866,-6299.873101783559,489.6955203883559,5861.100823919936,0.3256167124399964,41.88077858133948,190.37611005057488,148.4953314692354,7,17,72,3,74.0,2025-07-01 18:30:00,0.971366249371598,0.971366249371598,7.098207702076296,8.0,0.0,8.0,"{'-1': 16.0, '2': 8.0}",8,0.1000000000006301,0,0,0.0,0.1000000000006301,0.0,0,0.0,0.0,0.0,0.0,0.1422168614578064,0.426156350007659,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_mild_mpc_tes,,
tou_full_base_cp20_hot_direct_no_tes,no_tes,96,0.25,44097.60079550915,44097.60079550915,0.0,3630.860757713234,3630.860757713234,30458.17234333928,3340.395739608402,459117.77660373086,21011.25,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4286348491291088,432000.0,479461.37660373095,47461.37660373088,1.1098642976938216,1.166770347199512,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8600122669502775,0.8600122669502775,6.865652146504537,15.5,0.0,15.5,"{'-1': 4.25, '0': 0.25, '1': 6.25, '2': 13.25}",4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_cp20_hot_direct_no_tes,,
tou_full_base_cp20_hot_mpc_no_tes,mpc_no_tes,96,0.25,42039.62708382219,42039.62708382219,0.0,2322.05745822219,2322.05745822219,31376.577326981555,6455.04,456921.5373269816,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4494319735085311,432000.0,477265.1373269815,45265.13732698155,1.104780410479124,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.9739090266229328,0.9739090266229328,7.100165773582983,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0338317927080424,0.0765517749969149,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_cp20_hot_mpc_no_tes,,
tou_full_base_cp20_hot_rbc_tes,rbc,96,0.25,44114.573441748864,44114.573441748864,0.0,3660.473308836676,3660.473308836676,33146.68445104417,3353.0048027393186,461793.6796483048,20954.55,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4057579538160646,432000.0,482137.27964830486,50137.27964830485,1.1160585177044091,1.1636203471995124,0,0.0,26.5,0.4921193101414513,0.6786119497862622,0,0.5,0.4918732504863806,-0.0081267495136193,-146.28149124514843,4950.0,3937.5,0.21875,39.24,163.62857142857143,124.38857142857142,44,35,17,3,33.0,2025-07-01 08:15:00,0.7868958277949,0.7868958277949,6.848894948113236,14.75,0.0,14.75,"{'0': 4.5, '1': 5.25, '2': 14.25}",3,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_cp20_hot_rbc_tes,,
tou_full_base_cp20_hot_mpc_tes,mpc,96,0.25,41924.891898504735,41924.891898504735,0.0,2207.322272904736,2207.322272904736,30681.75214968688,6455.04,456226.7121496869,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.456438355910032,432000.0,476570.31214968686,44570.31214968687,1.1031720188650158,1.1716666666666666,0,0.0,27.0,0.1499999999999998,0.5350889721319829,0,0.5,0.1558749999999999,-0.344125,-6194.25,910.0531914893623,6116.219448485464,0.3397899693603036,36.27196212519742,191.93134011941396,155.65937799421653,13,14,69,2,74.0,2025-07-01 18:30:00,0.957198464398434,0.957198464398434,7.087127686937287,15.0,0.0,15.0,"{'-1': 9.0, '2': 15.0}",7,0.1000000000000012,0,0,0.0,0.1000000000000012,0.0,0,0.0,0.0,0.0,0.0,0.0602246281246152,0.2182916249948903,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_cp20_hot_mpc_tes,,
tou_full_base_cp20_mild_direct_no_tes,no_tes,96,0.25,42231.685424250325,42231.685424250325,0.0,2373.354043060239,2373.354043060239,16287.880422676357,9154.233287044215,439133.6471356321,20255.25000000003,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7403798458987065,432000.0,459477.24713563215,27477.24713563214,1.0636047387398893,1.1247703471995116,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.7596460880205096,0.7596460880205096,6.694833056514627,8.0,0.0,8.0,"{'-1': 7.5, '0': 5.0, '1': 5.25, '2': 6.25}",3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_cp20_mild_direct_no_tes,,
tou_full_base_cp20_mild_mpc_no_tes,mpc_no_tes,96,0.25,40205.28141546773,40205.28141546773,0.0,852.3680994677266,852.3680994677266,15556.492041779838,10184.34,437372.15204177983,20842.62,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.7910948887261078,432000.0,457715.7520417798,25715.75204177984,1.0595272038004162,1.1716666666666666,0,1.7763568394002505e-15,27.000000000000007,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.9160554770634856,0.9160554770634856,7.05322497136726,8.75,0.0,8.75,"{'-1': 15.0, '2': 9.0}",6,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0589898677080782,0.2204460499960987,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_cp20_mild_mpc_no_tes,,
tou_full_base_cp20_mild_rbc_tes,rbc,96,0.25,42313.33588273045,42313.33588273045,0.0,2448.2788936269208,2448.2788936269208,20352.33939580776,8427.636119581617,443924.7032762262,20198.55000000003,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.630451493710494,432000.0,464268.30327622616,32268.303276226143,1.0746951464727457,1.1216203471995116,0,0.0,26.5,0.4921193101414513,0.6786119497862622,0,0.5,0.4918732504863806,-0.0081267495136193,-146.28149124514843,4950.0,3937.5,0.21875,39.24,163.62857142857143,124.38857142857142,44,35,17,3,33.0,2025-07-01 08:15:00,0.6832801912223788,0.6832801912223788,6.6343046408058575,7.0,0.0,7.0,"{'0': 12.0, '1': 6.25, '2': 5.75}",2,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_cp20_mild_rbc_tes,,
tou_full_base_cp20_mild_mpc_tes,mpc,96,0.25,40154.65207380895,40154.65207380895,0.0,806.1419742089386,806.1419742089386,14791.22391502255,10337.55,436453.6739150225,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.8203966318924899,432000.0,456797.2739150225,24797.273915022557,1.057401097025515,1.1716666666666666,0,9.14823772291129e-14,27.00000000000037,0.1482901734809273,0.5,0,0.5,0.1500114327154294,-0.3499885672845706,-6299.794211122271,327.48347527658365,5726.997869082652,0.3181665482823695,64.44944567090226,189.7310062485596,125.28156057765736,4,17,75,3,74.0,2025-07-01 18:30:00,0.9186016480288018,0.9186016480288018,7.052514196076851,9.0,0.0,9.0,"{'-1': 15.0, '0': 0.5, '2': 8.5}",9,0.1000000000006593,0,0,0.0,0.1000000000006593,0.0,0,0.0,0.0,0.0,0.0,0.1365261562488437,0.4284214499966765,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_base_cp20_mild_mpc_tes,,
tou_full_highspread_cp20_hot_direct_no_tes,no_tes,96,0.25,50211.74188176773,50211.74188176773,0.0,4499.1232786695655,4499.1232786695655,30458.17234333928,3340.395739608402,459117.77660373086,21011.25,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4286348491291088,432000.0,479461.37660373095,47461.37660373088,1.1098642976938216,1.166770347199512,0,0.0,26.5,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.8600122669502775,0.8600122669502775,6.865652146504537,15.5,0.0,15.5,"{'-1': 4.25, '0': 0.25, '1': 6.25, '2': 13.25}",4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_highspread_cp20_hot_direct_no_tes,,
tou_full_highspread_cp20_hot_mpc_no_tes,mpc_no_tes,96,0.25,46621.048737323945,46621.048737323945,0.0,2032.0415138171,2032.0415138171,32017.31743768128,6475.41,457541.9074376813,21090.0,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.443355672324848,432000.0,477885.5074376813,45885.50743768128,1.10621645240204,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,96,0,,,0.953230634401184,0.953230634401184,7.083971922338832,15.25,0.0,15.25,"{'-1': 8.5, '2': 15.5}",7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0354924375010341,0.0815652999990561,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_highspread_cp20_hot_mpc_no_tes,,
tou_full_highspread_cp20_hot_rbc_tes,rbc,96,0.25,50127.3393145975,50127.3393145975,0.0,4435.825453380555,4435.825453380555,33146.68445104417,3353.0048027393186,461793.6796483048,20954.55,0.0,0,20343.6,20343.6,0.0,,0.0,0.0,1.0,0.4057579538160646,432000.0,482137.27964830486,50137.27964830485,1.1160585177044091,1.1636203471995124,0,0.0,26.5,0.4921193101414513,0.6786119497862622,0,0.5,0.4918732504863806,-0.0081267495136193,-146.28149124514843,4950.0,3937.5,0.21875,18.934246575342463,223.16978473581213,204.23553816046967,44,35,17,3,33.0,2025-07-01 08:15:00,0.7868958277949,0.7868958277949,6.848894948113236,14.75,0.0,14.75,"{'0': 4.5, '1': 5.25, '2': 14.25}",3,0.1,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,False,runs\china_tou_dr_pilot_20260506\tou_full_highspread_cp20_hot_rbc_tes,,
