monitor_csv,monitor_index,window_id,window_type,window_start_index,window_start_timestep,row_index,row_offset_from_window_start,timestep,in_core_window,reward,cost_term,energy_term,comfort_term,tes_pbrs_term,tes_teacher_term,tes_tou_alignment_term,tes_valve_penalty,tes_invalid_action_penalty,tes_shaping_total,TES_SOC,tes_valve_target,raw_tes_action,TES_valve_wrapper_position,price_current_norm,price_hours_to_next_peak_norm,raw_tes_action_column,actual_valve_column
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_6,peak_price_discharge,261,262.0,264,3,265.0,True,-1.481290974440559,-0.766803947221616,-0.7144870272189426,0.0,,,,,,,0.17992923,-0.9113450646400452,-0.9113450646400452,-0.060047626,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_6,peak_price_discharge,261,262.0,265,4,266.0,False,-1.4997588636038477,-0.7739969227759281,-0.7257619408279193,0.0,,,,,,,0.22159357,-0.2043262124061584,-0.2043262124061584,-0.20432621,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_6,peak_price_discharge,261,262.0,266,5,267.0,False,-1.0922166661633457,-0.5636630038065809,-0.5285536623567645,0.0,,,,,,,0.2732038,0.3366411924362182,0.3366411924362182,0.045673788,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_6,peak_price_discharge,261,262.0,267,6,268.0,False,-1.092067661962388,-0.5651068793217774,-0.5269607826406109,0.0,,,,,,,0.30019125,0.5982282161712646,0.5982282161712646,0.2956738,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_6,peak_price_discharge,261,262.0,268,7,269.0,False,-1.1999649908446368,-0.6757776995772293,-0.5241872912674075,0.0,,,,,,,0.338733,-0.0982711315155029,-0.0982711315155029,0.045673788,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_6,peak_price_discharge,261,262.0,269,8,270.0,False,-1.199614272803346,-0.675530023726131,-0.5240842490772148,0.0,,,,,,,0.3769728,0.6386957168579102,0.6386957168579102,0.2956738,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,258,-8,259.0,False,-1.0570618371528098,-0.3795494390258157,-0.6775123981269942,0.0,,,,,,,0.2858624,0.2027838230133056,0.2027838230133056,0.009594798,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,259,-7,260.0,False,-0.8174878359574027,-0.2935228488876405,-0.5239649870697621,0.0,,,,,,,0.29469037,0.4765926599502563,0.4765926599502563,0.2595948,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,260,-6,261.0,False,-1.0826904967858757,-0.5602833749840355,-0.52240712180184,0.0,,,,,,,0.2809363,0.4532531499862671,0.4532531499862671,0.45325315,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,261,-5,262.0,False,-1.081403564967355,-0.5596596370416147,-0.5217439279257402,0.0,,,,,,,0.257018,0.1851601600646972,0.1851601600646972,0.20325315,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,262,-4,263.0,False,-1.4800261749694623,-0.766034597966776,-0.7139915770026867,0.0,,,,,,,0.22767338,-0.1411371827125549,-0.1411371827125549,-0.04674685,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,263,-3,264.0,False,-1.0779807405386996,-0.5563185686077277,-0.521662171930972,0.0,,,,,,,0.25430557,0.1899523735046386,0.1899523735046386,0.18995237,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,264,-2,265.0,False,-1.481290974440559,-0.766803947221616,-0.7144870272189426,0.0,,,,,,,0.17992923,-0.9113450646400452,-0.9113450646400452,-0.060047626,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,265,-1,266.0,False,-1.4997588636038477,-0.7739969227759281,-0.7257619408279193,0.0,,,,,,,0.22159357,-0.2043262124061584,-0.2043262124061584,-0.20432621,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,266,0,267.0,True,-1.0922166661633457,-0.5636630038065809,-0.5285536623567645,0.0,,,,,,,0.2732038,0.3366411924362182,0.3366411924362182,0.045673788,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,267,1,268.0,True,-1.092067661962388,-0.5651068793217774,-0.5269607826406109,0.0,,,,,,,0.30019125,0.5982282161712646,0.5982282161712646,0.2956738,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,268,2,269.0,True,-1.1999649908446368,-0.6757776995772293,-0.5241872912674075,0.0,,,,,,,0.338733,-0.0982711315155029,-0.0982711315155029,0.045673788,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,269,3,270.0,True,-1.199614272803346,-0.675530023726131,-0.5240842490772148,0.0,,,,,,,0.3769728,0.6386957168579102,0.6386957168579102,0.2956738,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,270,4,271.0,True,-1.1984016221138307,-0.6747614304528233,-0.5236401916610074,0.0,,,,,,,0.41991073,0.3663190603256225,0.3663190603256225,0.36631906,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,271,5,272.0,True,-1.1976379472305552,-0.6742436726873969,-0.5233942745431582,0.0,,,,,,,0.45710498,0.3852635622024536,0.3852635622024536,0.38526356,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,272,6,273.0,True,-1.198488961458129,-0.674643136977415,-0.5238458244807144,0.0,,,,,,,0.488308,0.4739090204238891,0.4739090204238891,0.47390902,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,273,7,274.0,True,-1.2003359813661958,-0.6756094230678105,-0.5247265582983854,0.0,,,,,,,0.51755834,0.4150328636169433,0.4150328636169433,0.41503286,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_7,peak_price_discharge,266,267.0,274,8,275.0,True,-1.2009106602084645,-0.6758564906016882,-0.5250541696067761,0.0,,,,,,,0.5506322,0.5280580520629883,0.5280580520629883,0.52805805,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,313,-8,314.0,False,-0.6274037498748684,-0.10224740528882,-0.521767771456145,0.0,,,,,,,0.85163486,0.4483299255371094,0.4483299255371094,0.44832993,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,314,-7,315.0,False,-0.6298148621714057,-0.1020657540399871,-0.5208506357954715,0.0,,,,,,,0.853219,0.4322488307952881,0.4322488307952881,0.43224883,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,315,-6,316.0,False,-0.6221146581599535,-0.1019354267086542,-0.5201792314512992,0.0,,,,,,,0.8491043,0.4868780374526977,0.4868780374526977,0.48687804,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,316,-5,317.0,False,-0.6223591999415213,-0.1019817694739649,-0.5203774304675564,0.0,,,,,,,0.83493936,0.4287405014038086,0.4287405014038086,0.4287405,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,317,-4,318.0,False,-0.6227268249323336,-0.102053180127326,-0.5206736448050076,0.0,,,,,,,0.8142559,0.2864083051681518,0.2864083051681518,0.2864083,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,318,-3,319.0,False,-0.6230414082306839,-0.1021171876176283,-0.5209242206130555,0.0,,,,,,,0.79532653,0.4646806716918945,0.4646806716918945,0.46468067,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,319,-2,320.0,False,-0.6233880412529584,-0.102184792113145,-0.5212032491398134,0.0,,,,,,,0.78145397,0.183489441871643,0.183489441871643,0.21468067,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,320,-1,321.0,False,-1.0791153831317055,-0.5573664498029414,-0.5217489333287643,0.0,,,,,,,0.77234143,0.5385011434555054,0.5385011434555054,0.46468067,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,321,0,322.0,True,-1.0807630425261987,-0.5582325104975308,-0.5225305320286678,0.0,,,,,,,0.7685294,0.0109610557556152,0.0109610557556152,0.21468067,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,322,1,323.0,True,-1.0821032184989845,-0.5589259057520869,-0.5231773127468976,0.0,,,,,,,0.77213854,0.4078648090362549,0.4078648090362549,0.4078648,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,323,2,324.0,True,-1.0808295368254637,-0.5582538737721436,-0.52257566305332,0.0,,,,,,,0.7831589,0.037021517753601,0.037021517753601,0.15786481,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,324,3,325.0,True,-1.08072767780441,-0.5581762357635908,-0.5225514420408193,0.0,,,,,,,0.7977304,0.4714326858520508,0.4714326858520508,0.4078648,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,325,4,326.0,True,-1.078901851826771,-0.5572060096933038,-0.5216958421334671,0.0,,,,,,,0.81072575,0.1894748210906982,0.1894748210906982,0.18947482,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,326,5,327.0,True,-1.0772900309758002,-0.5563538425635717,-0.5209361884122287,0.0,,,,,,,0.8174376,0.566190242767334,0.566190242767334,0.43947482,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,327,6,328.0,True,-1.0761869957689032,-0.555780492275448,-0.5204065034934552,0.0,,,,,,,0.8142879,0.2146617174148559,0.2146617174148559,0.21466172,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,328,7,329.0,True,-1.0731386232819005,-0.5542225805275434,-0.5189160427543572,0.0,,,,,,,0.8007775,0.5540087223052979,0.5540087223052979,0.46466172,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_8,peak_price_discharge,321,322.0,329,8,330.0,True,-1.0735515008113317,-0.5544854389514509,-0.5190660618598809,0.0,,,,,,,0.7678399,0.6712605953216553,0.6712605953216553,0.6712606,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,349,-8,350.0,False,-0.8209446575223458,-0.2950064194719534,-0.5259382380503923,0.0,,,,,,,0.4654584,0.2455675601959228,0.2455675601959228,0.08917147,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,350,-7,351.0,False,-1.1207173792926175,-0.4036664846686726,-0.7170508946239451,0.0,,,,,,,0.34813228,-0.8279088735580444,-0.8279088735580444,-0.16082853,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,351,-6,352.0,False,-1.12104553028066,-0.402741992882864,-0.7183035373977958,0.0,,,,,,,0.37034923,-0.284608244895935,-0.284608244895935,-0.28460824,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,352,-5,353.0,False,-1.115862735576385,-0.4008978536417655,-0.7149648819346196,0.0,,,,,,,0.39895973,-0.0414749383926391,-0.0414749383926391,-0.04147494,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,353,-4,354.0,False,-1.1148203815153108,-0.4005345796078942,-0.7142858019074168,0.0,,,,,,,0.44223705,-0.4162429571151733,-0.4162429571151733,-0.29147494,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,354,-3,355.0,False,-1.1109379794023022,-0.3991119750513686,-0.7118260043509336,0.0,,,,,,,0.48237607,-0.0111510753631591,-0.0111510753631591,-0.04147494,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,355,-2,356.0,False,-1.1057357199843043,-0.3972172470781134,-0.7085184729061911,0.0,,,,,,,0.5196046,-0.3421588540077209,-0.3421588540077209,-0.29147494,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,356,-1,357.0,False,-1.463815248709646,-0.7556970348440868,-0.7081182138655593,0.0,,,,,,,0.5541341,0.0792210102081298,0.0792210102081298,-0.04147494,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,357,0,358.0,True,-1.4606609523307628,-0.7540335837260467,-0.7066273686047161,0.0,,,,,,,0.5861601,-0.32927405834198,-0.32927405834198,-0.29147494,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,358,1,359.0,True,-1.4535469837866644,-0.7502947652763008,-0.7032522185103637,0.0,,,,,,,0.6158643,0.3337746858596802,0.3337746858596802,-0.04147494,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,359,2,360.0,True,-1.0798642989670029,-0.5573767608410508,-0.5224875381259521,0.0,,,,,,,0.6434153,0.2446905374526977,0.2446905374526977,0.20852506,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,360,3,361.0,True,-1.475486867321101,-0.7627383952425515,-0.7127484720785495,0.0,,,,,,,0.51404506,-0.3689274787902832,-0.3689274787902832,-0.04147494,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,361,4,362.0,True,-1.080451190845484,-0.5576396494679222,-0.5228115413775619,0.0,,,,,,,0.5203707,0.7050375938415527,0.7050375938415527,0.20852506,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,362,5,363.0,True,-1.4841499833930434,-0.7675279911600326,-0.7166219922330107,0.0,,,,,,,0.41749248,-0.4063701033592224,-0.4063701033592224,-0.04147494,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,363,6,364.0,True,-1.0785932507391929,-0.5566976001901109,-0.5218956505490816,0.0,,,,,,,0.4367646,0.5341243743896484,0.5341243743896484,0.20852506,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,364,7,365.0,True,-1.6400357113108872,-0.9234633353191722,-0.716572375991715,0.0,,,,,,,0.35731563,-0.3270655274391174,-0.3270655274391174,-0.04147494,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_9,peak_price_discharge,357,358.0,365,8,366.0,True,-1.1923134175028132,-0.6699844519548723,-0.522328965547941,0.0,,,,,,,0.38536146,0.2999738454818725,0.2999738454818725,0.20852506,1.7739058,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,409,-8,410.0,False,-0.6240316853565572,-0.1025389106382962,-0.5214927747182609,0.0,,,,,,,0.43329585,0.254369854927063,0.254369854927063,0.33074248,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,410,-7,411.0,False,-0.6237170338143264,-0.1024879816385958,-0.5212290521757306,0.0,,,,,,,0.4294885,0.6325117349624634,0.6325117349624634,0.5807425,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,411,-6,412.0,False,-0.6236253259055521,-0.1024784037739942,-0.5211469221315578,0.0,,,,,,,0.41708547,0.1826753616333007,0.1826753616333007,0.33074248,-1.0,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,412,-5,413.0,False,-0.6244664085229317,-0.1026263651210202,-0.5218400434019115,0.0,,,,,,,0.3991719,0.5400066375732422,0.5400066375732422,0.54000664,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,413,-4,414.0,False,-0.6241455207579749,-0.1025839083905658,-0.521561612367409,0.0,,,,,,,0.38411224,-0.2906985282897949,-0.2906985282897949,0.29000664,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,414,-3,415.0,False,-0.6245644497759889,-0.1026600836191147,-0.5219043661568742,0.0,,,,,,,0.376477,0.0812307596206665,0.0812307596206665,0.08123076,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,415,-2,416.0,False,-0.6250485089801118,-0.1027423288973013,-0.5223061800828105,0.0,,,,,,,0.3769254,0.3577560186386108,0.3577560186386108,0.33123076,-1.0,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,416,-1,417.0,False,-1.080648900505679,-0.5590212540267112,-0.5216276464789678,0.0,,,,,,,0.3866957,0.0119140148162841,0.0119140148162841,0.08123076,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,417,0,418.0,True,-1.0781130117404518,-0.5576893222170255,-0.5204236895234262,0.0,,,,,,,0.39880118,0.658898115158081,0.658898115158081,0.33123076,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,418,1,419.0,True,-1.077634458380647,-0.5574321923254592,-0.5202022660551877,0.0,,,,,,,0.3996569,0.3232879638671875,0.3232879638671875,0.32328796,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,419,2,420.0,True,-1.077411140029363,-0.5573272046192169,-0.5200839354101461,0.0,,,,,,,0.38879958,0.3281667232513428,0.3281667232513428,0.32816672,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,420,3,421.0,True,-1.0778306148931884,-0.5575693776309437,-0.5202612372622446,0.0,,,,,,,0.37315446,0.2577016353607178,0.2577016353607178,0.25770164,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,421,4,422.0,True,-1.082165887826868,-0.5598448329872031,-0.522321054839665,0.0,,,,,,,0.35613188,0.3751184940338135,0.3751184940338135,0.3751185,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,422,5,423.0,True,-1.0845076282284831,-0.5610753098908153,-0.5234323183376679,0.0,,,,,,,0.35197946,0.3290767669677734,0.3290767669677734,0.32907677,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,423,6,424.0,True,-1.0859095078560266,-0.5617936090107654,-0.5241158988452613,0.0,,,,,,,0.3629373,0.4422991275787353,0.4422991275787353,0.44229913,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,424,7,425.0,True,-1.0842179782752477,-0.5608943984738995,-0.5233235798013481,0.0,,,,,,,0.37868398,0.336118221282959,0.336118221282959,0.33611822,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_10,peak_price_discharge,417,418.0,425,8,426.0,True,-1.0826340139485158,-0.5600531507805564,-0.5225808631679594,0.0,,,,,,,0.38762057,0.1535046100616455,0.1535046100616455,0.15350461,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,445,-8,446.0,False,-1.1192511703568375,-0.402411195717406,-0.7168399746394316,0.0,,,,,,,0.50761265,-0.2798303365707397,-0.2798303365707397,-0.27983034,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,446,-7,447.0,False,-1.1158459121852498,-0.4010804541322624,-0.7147654580529873,0.0,,,,,,,0.54300576,-0.304290771484375,-0.304290771484375,-0.30429077,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,447,-6,448.0,False,-1.1122619372080291,-0.399694315930064,-0.7125676212779652,0.0,,,,,,,0.5758331,-0.278546929359436,-0.278546929359436,-0.27854693,-0.109147705,0.2,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,448,-5,449.0,False,-1.1104051990562327,-0.3989379135519906,-0.7114672855042421,0.0,,,,,,,0.60628206,-0.3211933970451355,-0.3211933970451355,-0.3211934,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,449,-4,450.0,False,-1.1077493990773988,-0.397896747311082,-0.7098526517663167,0.0,,,,,,,0.634525,-0.0942535400390625,-0.0942535400390625,-0.09425354,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,450,-3,451.0,False,-1.1027287009749307,-0.3960119811646688,-0.706716719810262,0.0,,,,,,,0.6607218,-0.1584948301315307,-0.1584948301315307,-0.15849483,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,451,-2,452.0,False,-1.0973601698065438,-0.394034164697816,-0.7033260051087278,0.0,,,,,,,0.6850208,-0.0586026310920715,-0.0586026310920715,-0.05860263,-0.109147705,0.1,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,452,-1,453.0,False,-1.449019183401245,-0.747795332044664,-0.7012238513565809,0.0,,,,,,,0.7075592,-0.0568370819091796,-0.0568370819091796,-0.056837082,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,453,0,454.0,True,-1.443382771501227,-0.7448775590813718,-0.6985052124198554,0.0,,,,,,,0.7284641,-0.2763247489929199,-0.2763247489929199,-0.27632475,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
runs\train\run-218\episode-001\monitor.csv,1,m1_high_price_discharge_11,peak_price_discharge,453,454.0,454,1,455.0,True,-1.4383722332555258,-0.7422885795961096,-0.696083653659416,0.0,,,,,,,0.7478536,0.1479009389877319,0.1479009389877319,-0.026324749,1.2107495,0.0,tes_valve_target,TES_valve_wrapper_position
