step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_before_safety,safety_override,safety_reason,crah_fan_set,crah_t_set,chiller_t_set,q_tes_net_kw_th,tes_set_written
9519,9519,2024-04-10 03:45:00,mpc,0.029,0.0,0.391930135374798,1.0,0.0,2354.6971739968467,optimal_relaxed_modes,0.0013273999793455005,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9520,9520,2024-04-10 04:00:00,mpc,0.029,0.0,0.40341157058554494,1.0,0.0,2356.095431733833,optimal_relaxed_modes,0.001291800057515502,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9521,9521,2024-04-10 04:15:00,mpc,0.029,0.0,0.39773396100911224,1.0,0.0,2356.742802757456,optimal_relaxed_modes,0.0012808999745175242,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9522,9522,2024-04-10 04:30:00,mpc,0.029,0.0,0.3922089033045266,1.0,0.0,2357.007311419333,optimal_relaxed_modes,0.0012593999272212386,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9523,9523,2024-04-10 04:45:00,mpc,0.029,0.0,0.38687188092540253,1.0,0.0,2357.1193779482564,optimal_relaxed_modes,0.0015023999148979783,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9524,9524,2024-04-10 05:00:00,mpc,0.029,0.0,0.38170921476111114,1.0,0.0,2356.0580179769404,optimal_relaxed_modes,0.0012931000674143434,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9525,9525,2024-04-10 05:15:00,mpc,0.029,0.0,0.3767139037105651,1.0,0.0,2355.551248144937,optimal_relaxed_modes,0.0013904999941587448,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9526,9526,2024-04-10 05:30:00,mpc,0.029,0.0,0.37188006811368035,0.845099989763033,0.0,3052.3766737443957,optimal_relaxed_modes,0.0013161000097170472,False,,0.845099989763033,False,,0.75,0.0,0.0,-3802.9499539336484,0.845099989763033
9527,9527,2024-04-10 05:45:00,mpc,0.029,0.0,0.36719983576559073,0.6821522639742954,0.0,3785.5352653779587,optimal_relaxed_modes,0.0012126999208703637,False,,0.6821522639742954,False,,0.75,0.0,0.0,-3069.6851878843295,0.6821522639742954
9528,9528,2024-04-10 06:00:00,mpc,0.029,205.62,0.3626667018570885,0.5247910764640655,0.0,4495.801448018279,optimal_relaxed_modes,0.0012679999927058816,False,,0.5247910764640655,False,,0.75,0.0,0.0,-2361.559844088295,0.5247910764640655
9529,9529,2024-04-10 06:15:00,mpc,0.029,0.0,0.3582701076033438,-0.7643153520965954,0.0,10297.768525580605,optimal_relaxed_modes,0.0012119999155402184,False,,-0.7643153520965954,False,,0.75,0.0,0.0,3439.4190844346795,-0.7643153520965954
9530,9530,2024-04-10 06:30:00,mpc,0.029,0.0,0.3719204530014951,-0.7642261577913699,0.0,10297.768525580605,optimal_relaxed_modes,0.0012650999706238508,False,,-0.7642261577913699,False,,0.75,0.0,0.0,3439.0177100611645,-0.7642261577913699
9531,9531,2024-04-10 06:45:00,mpc,0.029,0.0,0.41993517832149524,0.7446660879982215,0.0,3507.9234156403672,optimal_relaxed_modes,0.001316900015808642,False,,0.7446660879982215,False,,0.0,0.0,0.0,-3350.997395991997,0.7446660879982215
9532,9532,2024-04-10 07:00:00,mpc,0.029,1149.3,0.4439392672547707,1.0,0.0,2357.9474641234137,optimal_relaxed_modes,0.001372799975797534,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9533,9533,2024-04-10 07:15:00,mpc,0.029,0.0,0.45324310382467137,0.13208083055500294,0.0,6263.185459450738,optimal_relaxed_modes,0.0012732000323012471,False,,0.13208083055500294,False,,0.0,0.0,0.0,-594.3637374975133,0.13208083055500294
9534,9534,2024-04-10 07:30:00,mpc,0.029,0.0,0.4463385380195754,-0.10594204428044436,0.0,7334.168812027816,optimal_relaxed_modes,0.0012863000156357884,False,,-0.10594204428044436,False,,0.0,0.0,0.0,476.7391992619996,-0.10594204428044436
9535,9535,2024-04-10 07:45:00,mpc,0.029,0.0,0.45495508883612557,0.19474270479350425,0.0,5981.066947141019,optimal_relaxed_modes,0.0012020999565720558,False,,0.19474270479350425,False,,0.0,0.0,0.0,-876.3421715707691,0.19474270479350425
9536,9536,2024-04-10 08:00:00,mpc,0.15,2395.44,0.4776189875604673,1.0,0.0,2357.228164993003,optimal_relaxed_modes,0.001227300032041967,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9537,9537,2024-04-10 08:15:00,mpc,0.029,0.0,0.48411086647013235,1.0,0.0,2357.1668226713473,optimal_relaxed_modes,0.0013205999275669456,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9538,9538,2024-04-10 08:30:00,mpc,0.029,0.0,0.47594951594194657,0.9212162456067154,0.0,2711.6904999821804,optimal_relaxed_modes,0.0012857000110670924,False,,0.9212162456067154,False,,0.0,0.0,0.0,-4145.4731052302195,0.9212162456067154
9539,9539,2024-04-10 08:45:00,mpc,0.029,0.0,0.4679967139685357,0.6466984581284414,0.0,3947.0596416492263,optimal_relaxed_modes,0.0013041999191045761,False,,0.6466984581284414,False,,0.0,0.0,0.0,-2910.1430615779864,0.6466984581284414
9540,9540,2024-04-10 09:00:00,mpc,0.15,3533.1,0.46030127591173553,1.0,0.0,2357.69042295855,optimal_relaxed_modes,0.0012818999821320176,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9541,9541,2024-04-10 09:15:00,mpc,0.029,0.0,0.4528476490538065,0.11725059633428646,0.0,6330.363115425507,optimal_relaxed_modes,0.0012673999881371856,False,,0.11725059633428646,False,,0.0,0.0,0.0,-527.627683504289,0.11725059633428646
9542,9542,2024-04-10 09:30:00,mpc,0.029,0.0,0.44562346001328,-0.13164133411107307,0.0,7450.580477336755,optimal_relaxed_modes,0.0012220999924466014,False,,-0.13164133411107307,False,,0.0,0.0,0.0,592.3860034998288,-0.13164133411107307
9543,9543,2024-04-10 09:45:00,mpc,0.029,0.0,0.45413407602611916,0.16566438976536949,0.0,6112.8690815753935,optimal_relaxed_modes,0.00134529999922961,False,,0.16566438976536949,False,,0.0,0.0,0.0,-745.4897539441627,0.16566438976536949
9544,9544,2024-04-10 10:00:00,mpc,0.15,4291.74,0.4767767866737145,1.0,0.0,2358.252441778999,optimal_relaxed_modes,0.0012893000384792686,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9545,9545,2024-04-10 10:15:00,mpc,0.029,0.0,0.4819450832816311,1.0,0.0,2358.229365805283,optimal_relaxed_modes,0.0012775000650435686,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
9546,9546,2024-04-10 10:30:00,mpc,0.029,0.0,0.47387123689552896,1.0,0.0,2358.252438466974,optimal_relaxed_modes,0.0013567000860348344,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
9547,9547,2024-04-10 10:45:00,mpc,0.029,0.0,0.4660658987213368,1.0,0.0,2358.292935600437,optimal_relaxed_modes,0.0012546000070869923,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
9548,9548,2024-04-10 11:00:00,mpc,0.083,4600.38,0.4565516823312024,1.0,0.0,2357.847738693403,optimal_relaxed_modes,0.0012221999932080507,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9549,9549,2024-04-10 11:15:00,mpc,0.029,0.0,0.44933365031622957,1.0,0.0,2357.74431009803,optimal_relaxed_modes,0.0012257000198587775,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9550,9550,2024-04-10 11:30:00,mpc,0.029,0.0,0.4437948141565071,1.0,0.0,2357.806026678106,optimal_relaxed_modes,0.0011956000234931707,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9551,9551,2024-04-10 11:45:00,mpc,0.029,0.0,0.4366991953127702,1.0,0.0,2357.934520240905,optimal_relaxed_modes,0.0012650999706238508,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9552,9552,2024-04-10 12:00:00,mpc,0.029,3966.18,0.4298894932615882,1.0,0.0,2359.1770003694683,optimal_relaxed_modes,0.0012508999789133668,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9553,9553,2024-04-10 12:15:00,mpc,0.029,0.0,0.4233256753066582,-0.7639976346728478,0.0,10297.768525580605,optimal_relaxed_modes,0.0013520000502467155,False,,-0.7639976346728478,False,,0.75,0.0,0.0,3437.989356027815,-0.7639976346728478
9554,9554,2024-04-10 12:30:00,mpc,0.029,0.0,0.4331127164545753,-0.5664300815292217,0.0,9408.991410110913,optimal_relaxed_modes,0.0013235999504104257,False,,-0.5664300815292217,False,,0.75,0.0,0.0,2548.9353668814974,-0.5664300815292217
9555,9555,2024-04-10 12:45:00,mpc,0.029,0.0,0.47526759787905487,0.8999445842942905,0.0,2810.4466543499843,optimal_relaxed_modes,0.0012424999149516225,False,,0.8999445842942905,False,,0.0,0.0,0.0,-4049.7506293243073,0.8999445842942905
9556,9556,2024-04-10 13:00:00,mpc,0.083,3124.02,0.4958046741504762,1.0,0.0,2359.703180960296,optimal_relaxed_modes,0.0012111000251024961,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9557,9557,2024-04-10 13:15:00,mpc,0.029,0.0,0.5019715005819905,1.0,0.0,2359.4960248494244,optimal_relaxed_modes,0.0012027999619022012,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9558,9558,2024-04-10 13:30:00,mpc,0.029,0.0,0.4935143469083807,1.0,0.0,2359.430391827099,optimal_relaxed_modes,0.001218099961988628,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9559,9559,2024-04-10 13:45:00,mpc,0.029,0.0,0.485136052726667,1.0,0.0,2359.4211858339386,optimal_relaxed_modes,0.001278500072658062,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9560,9560,2024-04-10 14:00:00,mpc,0.083,1507.56,0.4769533464175087,1.0,0.0,2356.166467216527,optimal_relaxed_modes,0.001253900001756847,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9561,9561,2024-04-10 14:15:00,mpc,0.029,0.0,0.4691533577437921,0.6812806257878858,0.0,3788.9324247819345,optimal_relaxed_modes,0.0013098999625071883,False,,0.6812806257878858,False,,0.75,0.0,0.0,-3065.7628160454865,0.6812806257878858
9562,9562,2024-04-10 14:30:00,mpc,0.029,0.0,0.4600260669534752,0.36497812191104095,0.0,5211.712444612943,optimal_relaxed_modes,0.0013061999343335629,False,,0.36497812191104095,False,,1.0,0.0,0.0,-1642.4015485996842,0.36497812191104095
9563,9563,2024-04-10 14:45:00,mpc,0.029,0.0,0.4547524637113296,0.18255554688302436,0.0,6032.372621871494,optimal_relaxed_modes,0.0013604999985545874,False,,0.18255554688302436,False,,1.0,0.0,0.0,-821.4999609736096,0.18255554688302436
9564,9564,2024-04-10 15:00:00,mpc,0.083,904.74,0.4442944118645912,1.0,0.0,2360.3144723279283,optimal_relaxed_modes,0.0013750999933108687,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9565,9565,2024-04-10 15:15:00,mpc,0.029,0.0,0.4366571461371449,-0.4480602111320485,0.0,8879.497798597637,optimal_relaxed_modes,0.0013218000531196594,False,,-0.4480602111320485,False,,0.75,0.0,0.0,2016.2709500942183,-0.4480602111320485
9566,9566,2024-04-10 15:30:00,mpc,0.029,0.0,0.4471006922940888,-0.08139635445123329,0.0,7230.585173542905,optimal_relaxed_modes,0.001299199997447431,False,,-0.08139635445123329,False,,0.75,0.0,0.0,366.2835950305498,-0.08139635445123329
9567,9567,2024-04-10 15:45:00,mpc,0.029,0.0,0.4878194886832798,1.0,0.0,2364.60721728532,optimal_relaxed_modes,0.0014084000140428543,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9568,9568,2024-04-10 16:00:00,mpc,0.083,542.58,0.507542604928008,1.0,0.0,2361.3471604906335,optimal_relaxed_modes,0.0013072999427095056,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9569,9569,2024-04-10 16:15:00,mpc,0.029,0.0,0.5129555388625417,1.0,0.0,2359.742550060406,optimal_relaxed_modes,0.0012989999959245324,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9570,9570,2024-04-10 16:30:00,mpc,0.029,0.0,0.5041202459094435,1.0,0.0,2358.992513675458,optimal_relaxed_modes,0.0012571000261232257,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9571,9571,2024-04-10 16:45:00,mpc,0.029,0.0,0.4955428849242645,1.0,0.0,2358.5960683856956,optimal_relaxed_modes,0.0012101000174880028,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9572,9572,2024-04-10 17:00:00,mpc,0.15,203.34,0.4853464467644469,1.0,0.0,2355.1528049808394,optimal_relaxed_modes,0.0012977999867871404,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
9573,9573,2024-04-10 17:15:00,mpc,0.029,0.0,0.47954683065683057,1.0,0.0,2353.5891208604053,optimal_relaxed_modes,0.0012317000655457377,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
9574,9574,2024-04-10 17:30:00,mpc,0.029,0.0,0.46813023096385986,0.6476077712980824,0.0,3938.7403095690097,optimal_relaxed_modes,0.00134379998780787,False,,0.6476077712980824,False,,0.75,0.0,0.0,-2914.2349708413713,0.6476077712980824
9575,9575,2024-04-10 17:45:00,mpc,0.029,0.0,0.4618629413401539,0.4306108884632779,0.0,4914.99483121879,optimal_relaxed_modes,0.0012541000032797456,False,,0.4306108884632779,False,,0.75,0.0,0.0,-1937.7489980847504,0.4306108884632779
9576,9576,2024-04-10 18:00:00,mpc,0.15,0.0,0.45399848081268507,1.0,0.0,2359.1253100271697,optimal_relaxed_modes,0.001346500008367002,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9577,9577,2024-04-10 18:15:00,mpc,0.029,0.0,0.44654180688138784,-0.10386703132163247,0.0,7329.3606063362695,optimal_relaxed_modes,0.00120900000911206,False,,-0.10386703132163247,False,,0.75,0.0,0.0,467.4016409473461,-0.10386703132163247
9578,9578,2024-04-10 18:30:00,mpc,0.029,0.0,0.4548809940476131,0.1890933998101668,0.0,6012.0784262536345,optimal_relaxed_modes,0.0012408000184223056,False,,0.1890933998101668,False,,0.75,0.0,0.0,-850.9202991457505,0.1890933998101668
9579,9579,2024-04-10 18:45:00,mpc,0.029,0.0,0.4773892709856141,0.9740274975504565,0.0,2480.2030305618473,optimal_relaxed_modes,0.001204600092023611,False,,0.9740274975504565,False,,0.0,0.0,0.0,-4383.123738977054,0.9740274975504565
9580,9580,2024-04-10 19:00:00,mpc,0.18,0.0,0.4837855118766396,1.0,0.0,2360.2010040007544,optimal_relaxed_modes,0.0013102999655529857,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9581,9581,2024-04-10 19:15:00,mpc,0.029,0.0,0.47556104956704287,0.9079200499989271,0.0,2773.1384791006403,optimal_relaxed_modes,0.0012744999257847667,False,,0.9079200499989271,False,,0.0,0.0,0.0,-4085.6402249951716,0.9079200499989271
9582,9582,2024-04-10 19:30:00,mpc,0.029,0.0,0.46757236891795545,0.631957029345893,0.0,4014.426459409613,optimal_relaxed_modes,0.0012820999836549163,False,,0.631957029345893,False,,0.0,0.0,0.0,-2843.8066320565185,0.631957029345893
9583,9583,2024-04-10 19:45:00,mpc,0.029,0.0,0.45985267996065615,0.365130221210887,0.0,5214.9480119736345,optimal_relaxed_modes,0.0012635999592021108,False,,0.365130221210887,False,,0.0,0.0,0.0,-1643.0859954489915,0.365130221210887
9584,9584,2024-04-10 20:00:00,mpc,0.18,0.0,0.45253799286980473,1.0,0.0,2356.1057287651774,optimal_relaxed_modes,0.0012739000376313925,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9585,9585,2024-04-10 20:15:00,mpc,0.029,0.0,0.44406749863912853,0.0,0.0,7699.676863370086,optimal_relaxed_modes,0.001278500072658062,False,,-0.18765249935445355,True,charge_block_near_temperature_limit,1.0,0.0,0.0,844.4362470950409,0.0
9586,9586,2024-04-10 20:30:00,mpc,0.029,0.0,0.43912562922791404,0.0,0.0,8466.978221633737,optimal_relaxed_modes,0.001285600010305643,False,,-0.35823838172477473,True,charge_block_near_temperature_limit,1.0,0.0,0.0,1612.0727177614863,0.0
9587,9587,2024-04-10 20:45:00,mpc,0.029,0.0,0.43522168653561116,-0.4927434843941713,0.0,9072.127530418435,optimal_relaxed_modes,0.0012895999243482947,False,,-0.4927434843941713,False,,0.0,0.0,0.0,2217.345679773771,-0.4927434843941713
9588,9588,2024-04-10 21:00:00,mpc,0.15,0.0,0.4659293724067851,1.0,0.0,2358.4718315860646,optimal_relaxed_modes,0.001318400027230382,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9589,9589,2024-04-10 21:15:00,mpc,0.029,0.0,0.487119143163767,1.0,0.0,2360.1749282393585,optimal_relaxed_modes,0.0012457999400794506,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9590,9590,2024-04-10 21:30:00,mpc,0.029,0.0,0.4917371846899238,1.0,0.0,2360.8741857567984,optimal_relaxed_modes,0.0012416000245139003,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
9591,9591,2024-04-10 21:45:00,mpc,0.029,0.0,0.48393231376878065,1.0,0.0,2361.1739359940484,optimal_relaxed_modes,0.0012755999341607094,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
9592,9592,2024-04-10 22:00:00,mpc,0.083,0.0,0.4758477172178896,1.0,0.0,2359.4129570765363,optimal_relaxed_modes,0.0012191999703645706,False,,1.0,False,,1.0,0.0,0.0,-4500.0,1.0
9593,9593,2024-04-10 22:15:00,mpc,0.029,0.0,0.4660006531141019,1.0,0.0,2358.5759595959116,optimal_relaxed_modes,0.0013418999733403325,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9594,9594,2024-04-10 22:30:00,mpc,0.029,0.0,0.4585096391464925,1.0,0.0,2358.213047703529,optimal_relaxed_modes,0.0012806999729946256,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9595,9595,2024-04-10 22:45:00,mpc,0.029,0.0,0.4527533365266566,1.0,0.0,2358.0357222316234,optimal_relaxed_modes,0.0013067999389022589,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9596,9596,2024-04-10 23:00:00,mpc,0.083,0.0,0.4453753190603368,1.0,0.0,2358.7345487945895,optimal_relaxed_modes,0.0012921999441459775,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9597,9597,2024-04-10 23:15:00,mpc,0.029,0.0,0.43829118291170843,1.0,0.0,2359.004917967188,optimal_relaxed_modes,0.0012214999878779054,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9598,9598,2024-04-10 23:30:00,mpc,0.029,0.0,0.4314624445362091,1.0,0.0,2359.0612294870634,optimal_relaxed_modes,0.001219899975694716,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9599,9599,2024-04-10 23:45:00,mpc,0.029,0.0,0.42486702491128,1.0,0.0,2359.0323336130077,optimal_relaxed_modes,0.0013068999396637082,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9600,9600,2024-04-11 00:00:00,mpc,0.029,0.0,0.41849016309323495,1.0,0.0,2357.3993425547005,optimal_relaxed_modes,0.0012484999606385827,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9601,9601,2024-04-11 00:15:00,mpc,0.029,0.0,0.41232410708332395,1.0,0.0,2356.670207726106,optimal_relaxed_modes,0.0012591000413522124,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9602,9602,2024-04-11 00:30:00,mpc,0.029,0.0,0.4063613366969335,1.0,0.0,2356.3954162051614,optimal_relaxed_modes,0.0012369999894872308,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9603,9603,2024-04-11 00:45:00,mpc,0.029,0.0,0.40059125471731827,1.0,0.0,2356.305082911109,optimal_relaxed_modes,0.0012577000306919217,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9604,9604,2024-04-11 01:00:00,mpc,0.029,0.0,0.39500529282161323,1.0,0.0,2357.085915520346,optimal_relaxed_modes,0.001234399969689548,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9605,9605,2024-04-11 01:15:00,mpc,0.029,0.0,0.38959447963734944,1.0,0.0,2357.445565927519,optimal_relaxed_modes,0.001338199945166707,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9606,9606,2024-04-11 01:30:00,mpc,0.029,0.0,0.3843515088262766,1.0,0.0,2357.5862175141565,optimal_relaxed_modes,0.0013131999876350164,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9607,9607,2024-04-11 01:45:00,mpc,0.029,0.0,0.3792717967407113,1.0,0.0,2357.6411882676366,optimal_relaxed_modes,0.0012957999715581536,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9608,9608,2024-04-11 02:00:00,mpc,0.029,0.0,0.37435051550506293,0.9310414397796,0.0,2668.0296305382194,optimal_relaxed_modes,0.0012968999799340963,False,,0.9310414397796,False,,0.75,0.0,0.0,-4189.6864790082,0.9310414397796
9609,9609,2024-04-11 02:15:00,mpc,0.029,0.0,0.3695825703337303,0.7655879099289644,0.0,3412.5941386717177,optimal_relaxed_modes,0.001271100016310811,False,,0.7655879099289644,False,,0.75,0.0,0.0,-3445.14559468034,0.7655879099289644
9610,9610,2024-04-11 02:30:00,mpc,0.029,0.0,0.36496296120946065,0.6052775605776148,0.0,4133.988516381527,optimal_relaxed_modes,0.001268099993467331,False,,0.6052775605776148,False,,0.75,0.0,0.0,-2723.749022599267,0.6052775605776148
9611,9611,2024-04-11 02:45:00,mpc,0.029,0.0,0.36048696816489667,0.44994779155633596,0.0,4832.959292678909,optimal_relaxed_modes,0.0012817999813705683,False,,0.44994779155633596,False,,0.75,0.0,0.0,-2024.765062003512,0.44994779155633596
9612,9612,2024-04-11 03:00:00,mpc,0.029,0.0,0.35614995141847067,0.2994104831549472,0.0,5510.237669480409,optimal_relaxed_modes,0.0013013000134378672,False,,0.2994104831549472,False,,0.75,0.0,0.0,-1347.3471741972626,0.2994104831549472
9613,9613,2024-04-11 03:15:00,mpc,0.029,0.0,0.3519476610582708,0.1533001550115041,0.0,6167.665711491609,optimal_relaxed_modes,0.0013778000138700008,False,,0.1533001550115041,False,,0.75,0.0,0.0,-689.8506975517685,0.1533001550115041
9614,9614,2024-04-11 03:30:00,mpc,0.029,0.0,0.34787583987353143,0.011610122768062258,0.0,6805.238151637678,optimal_relaxed_modes,0.001483400003053248,False,,0.011610122768062258,False,,0.75,0.0,0.0,-52.245552456280166,0.011610122768062258
9615,9615,2024-04-11 03:45:00,mpc,0.029,0.0,0.3439300051242591,-0.12574407337544127,0.0,7423.317708711606,optimal_relaxed_modes,0.0014343999791890383,False,,-0.12574407337544127,False,,0.75,0.0,0.0,565.8483301894858,-0.12574407337544127
9616,9616,2024-04-11 04:00:00,mpc,0.029,0.0,0.35841890344872873,0.3768005091988378,0.0,5161.92114076469,optimal_relaxed_modes,0.0016682000132277608,False,,0.3768005091988378,False,,0.75,0.0,0.0,-1695.60229139477,0.3768005091988378
9617,9617,2024-04-11 04:15:00,mpc,0.029,0.0,0.3892596302021178,1.0,0.0,2357.546963587006,optimal_relaxed_modes,0.001272300025448203,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9618,9618,2024-04-11 04:30:00,mpc,0.029,0.0,0.4008773363644991,1.0,0.0,2357.5540133063605,optimal_relaxed_modes,0.0014584999298676848,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9619,9619,2024-04-11 04:45:00,mpc,0.029,0.0,0.3952580319867226,1.0,0.0,2357.5565627673095,optimal_relaxed_modes,0.0013958000345155597,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9620,9620,2024-04-11 05:00:00,mpc,0.029,0.0,0.3897930014465534,1.0,0.0,2358.6074047284656,optimal_relaxed_modes,0.0013296999968588352,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9621,9621,2024-04-11 05:15:00,mpc,0.029,0.0,0.3845136723039369,1.0,0.0,2359.0617291751096,optimal_relaxed_modes,0.0014202999882400036,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9622,9622,2024-04-11 05:30:00,mpc,0.029,0.0,0.3794044926563406,1.0,0.0,2359.215591693419,optimal_relaxed_modes,0.00129029992967844,False,,1.0,False,,0.75,0.0,0.0,-4500.0,1.0
9623,9623,2024-04-11 05:45:00,mpc,0.029,0.0,0.3744574970179332,0.9363281962859175,0.0,2645.7715140156893,optimal_relaxed_modes,0.0012444000458344817,False,,0.9363281962859175,False,,0.75,0.0,0.0,-4213.476883286628,0.9363281962859175
9624,9624,2024-04-11 06:00:00,mpc,0.029,5.64,0.36966637620475884,0.7699431577131685,0.0,3392.3874106689136,optimal_relaxed_modes,0.0014301999472081661,False,,0.7699431577131685,False,,0.75,0.0,0.0,-3464.744209709258,0.7699431577131685
9625,9625,2024-04-11 06:15:00,mpc,0.029,0.0,0.36503014965505176,-0.764796736956539,0.0,10297.768525580605,optimal_relaxed_modes,0.0013358000433072448,False,,-0.764796736956539,False,,0.75,0.0,0.0,3441.5853163044258,-0.764796736956539
9626,9626,2024-04-11 06:30:00,mpc,0.029,0.0,0.3782783925047845,-0.7026995209345429,0.0,10017.973204677086,optimal_relaxed_modes,0.0012791999615728855,False,,-0.7026995209345429,False,,0.75,0.0,0.0,3162.147844205443,-0.7026995209345429
9627,9627,2024-04-11 06:45:00,mpc,0.029,0.0,0.4256861840569068,0.9421333420133827,0.0,2616.1056683198112,optimal_relaxed_modes,0.0012520999880507588,False,,0.9421333420133827,False,,0.0,0.0,0.0,-4239.600039060222,0.9421333420133827
9628,9628,2024-04-11 07:00:00,mpc,0.029,70.5,0.44933447234709956,1.0,0.0,2356.733379887487,optimal_relaxed_modes,0.0012474999530240893,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9629,9629,2024-04-11 07:15:00,mpc,0.029,0.0,0.45831803401708565,0.30436204667642497,0.0,5487.578377851969,optimal_relaxed_modes,0.0012779999524354935,False,,0.30436204667642497,False,,0.0,0.0,0.0,-1369.6292100439123,0.30436204667642497
9630,9630,2024-04-11 07:30:00,mpc,0.029,0.0,0.45125342940610963,0.061605037825251,0.0,6580.1781394443815,optimal_relaxed_modes,0.0012533999979496002,False,,0.061605037825251,False,,0.0,0.0,0.0,-277.2226702136295,0.061605037825251
9631,9631,2024-04-11 07:45:00,mpc,0.029,0.0,0.4442211129217839,-0.17983396620988343,0.0,7666.736499129605,optimal_relaxed_modes,0.001343499985523522,False,,-0.17983396620988343,False,,0.0,0.0,0.0,809.2528479444754,-0.17983396620988343
9632,9632,2024-04-11 08:00:00,mpc,0.15,117.84,0.45289494582996503,1.0,0.0,2360.9035936791206,optimal_relaxed_modes,0.00200009997934103,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
9633,9633,2024-04-11 08:15:00,mpc,0.029,0.0,0.4756927819001356,0.9110655285676961,0.0,2762.6569740978152,optimal_relaxed_modes,0.0013089999556541443,False,,0.9110655285676961,False,,0.0,0.0,0.0,-4099.794878554632,0.9110655285676961
9634,9634,2024-04-11 08:30:00,mpc,0.029,0.0,0.48225888384144394,1.0,0.0,2363.062626965895,optimal_relaxed_modes,0.0013268000911921263,False,,1.0,False,,0.0,0.0,0.0,-4500.0,1.0
