step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
3817,3817,2024-02-09 18:15:00,0.7513173302116205,7.995478629972062,-0.0,0.0,0.0,1.0,0.0,0.0,7.996552075096979,24.54636338863866,0.85,-1.1916388571765333,0.0,0.0,7068.431724276186,7068.431724276186,0.0,7068.431724276186,51.246130001002356,0.029,-0.0
3818,3818,2024-02-09 18:30:00,0.7511830631970537,7.996194273159704,-0.0,0.0,0.0,1.0,0.0,0.0,7.9972676160961775,24.54553294371492,0.425,-1.4080567517705012,0.0,0.0,7060.486176696434,7060.486176696434,0.0,7060.486176696434,51.188524781049146,0.029,-0.0
3819,3819,2024-02-09 18:45:00,0.7510488089711425,7.996909848183811,-0.0,0.0,0.0,1.0,0.0,0.0,7.997983090437284,24.544743807646878,0.0,-1.6315274244263493,0.0,0.0,7053.1339967186395,7053.133996718639,0.0,7053.1339967186395,51.13522147621014,0.029,-0.0
3820,3820,2024-02-09 19:00:00,0.7509145673828472,7.997625355849424,-0.0,0.0,0.0,1.0,0.0,0.0,7.998698499916195,24.54402291782435,-0.25,-1.6697391275460574,0.0,0.0,7051.943801337328,7051.9438013373265,0.0,7051.943801337328,334.9673305635231,0.19,-0.0
3821,3821,2024-02-09 19:15:00,0.7507803381301295,7.99834079776641,-0.0,0.0,0.0,1.0,0.0,0.0,7.99941384749178,24.54336438881413,-0.5,-1.714178959821816,0.0,0.0,7050.590091651783,7050.590091651782,0.0,7050.590091651783,51.11677816447543,0.029,-0.0
3822,3822,2024-02-09 19:30:00,0.7506461207740005,7.9990561762745775,-0.0,0.0,0.0,1.0,0.0,0.0,8.000129135855605,24.542765739868848,-0.75,-1.7646846327430596,0.0,0.0,7049.088533686853,7049.088533686852,0.0,7049.088533686853,51.10589186922969,0.029,-0.0
3823,3823,2024-02-09 19:45:00,0.750511914776228,7.9997714942427045,-0.0,0.0,0.0,1.0,0.0,0.0,8.000844367603303,24.54222287299932,-1.0,-1.8210936811019478,0.0,0.0,7047.455436842115,7047.455436842115,0.0,7047.455436842115,51.09405191710534,0.029,-0.0
3824,3824,2024-02-09 20:00:00,0.7503777196385476,8.000486754326541,-0.0,0.0,0.0,1.0,0.0,0.0,8.001559545147895,24.541770222533817,-0.9,-1.8210618296984182,0.0,0.0,7047.44806446209,7047.448064462088,0.0,7047.44806446209,334.75378306194926,0.19,-0.0
3825,3825,2024-02-09 20:15:00,0.7502435349030049,8.001201958966984,-0.0,0.0,0.0,1.0,0.0,0.0,8.002274672391305,24.54138251559057,-0.8,-1.8219408151828929,0.0,0.0,7047.41670193026,7047.4167019302595,0.0,7047.41670193026,51.09377108899439,0.029,-0.0
3826,3826,2024-02-09 20:30:00,0.7501093599691578,8.001917111364389,-0.0,0.0,0.0,1.0,0.0,0.0,8.002989752147123,24.541044221854367,-0.7,-1.8237395065661728,0.0,0.0,7047.3603621098,7047.3603621098,0.0,7047.3603621098,51.09336262529605,0.029,-0.0
3827,3827,2024-02-09 20:45:00,0.7499751942124085,8.002632214847862,-0.0,0.0,0.0,1.0,0.0,0.0,8.00370478654716,24.540747757361384,-0.6,-1.826467148558586,0.0,0.0,7047.278549615925,7047.278549615925,0.0,7047.278549615925,51.09276948471546,0.029,-0.0
3828,3828,2024-02-09 21:00:00,0.7498410371598048,8.00334727193824,-0.0,0.0,0.0,1.0,0.0,0.0,8.00441977740562,24.54043762862198,-0.95,-1.962083079066446,0.0,0.0,7043.552678197328,7043.552678197327,0.0,7043.552678197328,278.22033078879446,0.158,-0.0
3829,3829,2024-02-09 21:15:00,0.7497068884481092,8.004062284571578,-0.0,0.0,0.0,1.0,0.0,0.0,8.005134724134436,24.540139280989273,-1.3,-2.1052880374130565,0.0,0.0,7039.863502550642,7039.863502550641,0.0,7039.863502550642,51.039010393492156,0.029,-0.0
3830,3830,2024-02-09 21:30:00,0.7495727479641549,8.004777253351055,-0.0,0.0,0.0,1.0,0.0,0.0,8.005849627248484,24.53985738553677,-1.65,-2.2558618204552956,0.0,0.0,7036.232545170586,7036.232545170586,0.0,7036.232545170586,51.01268595248675,0.029,-0.0
3831,3831,2024-02-09 21:45:00,0.749438615712264,8.005492178253633,-0.0,0.0,0.0,1.0,0.0,0.0,8.00656448745076,24.53959039065532,-2.0,-2.413599971203103,0.0,0.0,7032.680431352911,7032.680431352911,0.0,7032.680431352911,50.98693312730861,0.029,-0.0
3832,3832,2024-02-09 22:00:00,0.7493044915729106,8.006207059916386,-0.0,0.0,0.0,1.0,0.0,0.0,8.007279305394501,24.539378441235723,-2.0,-2.413599971203103,0.0,0.0,7032.676205461037,7032.676205461037,0.0,7032.676205461037,145.92803126331654,0.083,-0.0
3833,3833,2024-02-09 22:15:00,0.749170375423019,8.006921898995309,-0.0,0.0,0.0,1.0,0.0,0.0,8.007994083458758,24.53920007412125,-2.0,-2.413599971203103,0.0,0.0,7032.6731786143,7032.673178614298,0.0,7032.6731786143,50.98688054495368,0.029,-0.0
3834,3834,2024-02-09 22:30:00,0.7490362669823248,8.007636696984209,-0.0,0.0,0.0,1.0,0.0,0.0,8.008708823092185,24.53905110781843,-2.0,-2.413599971203103,0.0,0.0,7032.670719502868,7032.670719502868,0.0,7032.670719502868,50.9868627163958,0.029,-0.0
3835,3835,2024-02-09 22:45:00,0.748902165883298,8.008351455842021,-0.0,0.0,0.0,1.0,0.0,0.0,8.009423525577365,24.538924306113536,-2.0,-2.413599971203103,0.0,0.0,7032.668643207192,7032.668643207192,0.0,7032.668643207192,50.98684766325214,0.029,-0.0
3836,3836,2024-02-09 23:00:00,0.7487680718739091,8.009066176912064,-0.0,0.0,0.0,1.0,0.0,0.0,8.010138191871963,24.53880093807551,-2.1,-2.5493219722004263,0.0,0.0,7029.805139948925,7029.805139948925,0.0,7029.805139948925,145.8684566539402,0.083,-0.0
3837,3837,2024-02-09 23:15:00,0.7486339847432927,8.00978086131825,-0.0,0.0,0.0,1.0,0.0,0.0,8.01085282212619,24.538681299514202,-2.2,-2.6845192582652757,0.0,0.0,7027.111925234596,7027.111925234594,0.0,7027.111925234596,50.94656145795082,0.029,-0.0
3838,3838,2024-02-09 23:30:00,0.7484999043923029,8.010495509589026,-0.0,0.0,0.0,1.0,0.0,0.0,8.011567416495613,24.53856340487345,-2.3,-2.8191988100358003,0.0,0.0,7024.576930546355,7024.576930546354,0.0,7024.576930546355,50.928182746461076,0.029,-0.0
3839,3839,2024-02-09 23:45:00,0.7483658307901029,8.011210121888752,-0.0,0.0,0.0,1.0,0.0,0.0,8.012281975071858,24.538446062192197,-2.4,-2.9533570684590527,0.0,0.0,7022.188234648756,7022.1882346487555,0.0,7022.188234648756,50.91086470120349,0.029,-0.0
3840,3840,2024-02-10 00:00:00,0.748231763910426,8.01192469835743,-0.0,0.0,0.0,1.0,0.0,0.0,8.012996497867999,24.53835552180188,-2.3,-2.8191988100358003,0.0,0.0,7024.573658873735,7024.573658873734,0.0,7024.573658873735,50.928159026834585,0.029,-0.0
3841,3841,2024-02-10 00:15:00,0.7480977037470321,8.012639239028319,-0.0,0.0,0.0,1.0,0.0,0.0,8.013710986040572,24.538283620502387,-2.2,-2.6845192582652757,0.0,0.0,7027.105755310737,7027.105755310736,0.0,7027.105755310737,50.94651672600284,0.029,-0.0
3842,3842,2024-02-10 00:30:00,0.747963650181584,8.013353744532157,-0.0,0.0,0.0,1.0,0.0,0.0,8.014425440406942,24.53822893969416,-2.1,-2.5493219722004263,0.0,0.0,7029.7961630479485,7029.796163047949,0.0,7029.7961630479485,50.96602218209763,0.029,-0.0
3843,3843,2024-02-10 00:45:00,0.7478296030426373,8.014068215782743,-0.0,0.0,0.0,1.0,0.0,0.0,8.015139861711624,24.538193066409956,-2.0,-2.413599971203103,0.0,0.0,7032.656981716416,7032.656981716415,0.0,7032.656981716416,50.98676311744402,0.029,-0.0
3844,3844,2024-02-10 01:00:00,0.7476955621734482,8.014782653615521,-0.0,0.0,0.0,1.0,0.0,0.0,8.015854250767017,24.538158265126135,-2.0,-2.5048113551923232,0.0,0.0,7030.715668812672,7030.7156688126715,0.0,7030.715668812672,50.97268859889188,0.029,-0.0
3845,3845,2024-02-10 01:15:00,0.7475615274250298,8.015497058824591,-0.0,0.0,0.0,1.0,0.0,0.0,8.0165686076229,24.538127053109655,-2.0,-2.5962900603043146,0.0,0.0,7028.842342142109,7028.842342142109,0.0,7028.842342142109,50.959106980530294,0.029,-0.0
3846,3846,2024-02-10 01:30:00,0.7474274987286028,8.016211431776547,-0.0,0.0,0.0,1.0,0.0,0.0,8.017282932431929,24.538099691396802,-2.0,-2.6880337716448057,0.0,0.0,7027.035301715118,7027.0353017151165,0.0,7027.035301715118,50.94600593743461,0.029,-0.0
3847,3847,2024-02-10 01:45:00,0.7472934760563714,8.01692577261954,-0.0,0.0,0.0,1.0,0.0,0.0,8.0179972253643,24.538075857754816,-2.0,-2.7800461329004946,0.0,0.0,7025.291597600193,7025.291597600193,0.0,7025.291597600193,50.9333640826014,0.029,-0.0
3848,3848,2024-02-10 02:00:00,0.7471594593898259,8.017640081452228,-0.0,0.0,0.0,1.0,0.0,0.0,8.01871148657489,24.538030890269965,-2.2,-2.9052961536281856,0.0,0.0,7023.022309704224,7023.0223097042235,0.0,7023.022309704224,50.91691174535563,0.029,-0.0
3849,3849,2024-02-10 02:15:00,0.747025448680243,8.018354358534305,-0.0,0.0,0.0,1.0,0.0,0.0,8.019425715153837,24.537975055431932,-2.4,-3.0324128071342336,0.0,0.0,7020.835459953025,7020.835459953025,0.0,7020.835459953025,50.901057084659435,0.029,-0.0
3850,3850,2024-02-10 02:30:00,0.746891444004726,8.01906860345481,-0.0,0.0,0.0,1.0,0.0,0.0,8.020139910622358,24.537907223901072,-2.5999999999999996,-3.1613589369471278,0.0,0.0,7018.727469783644,7018.727469783644,0.0,7018.727469783644,50.88577415593142,0.029,-0.0
3851,3851,2024-02-10 02:45:00,0.746757445504137,8.01978281546295,-0.0,0.0,0.0,1.0,0.0,0.0,8.020854072466214,24.53782995410695,-2.8,-3.2921165897599356,0.0,0.0,7016.697119307236,7016.697119307234,0.0,7016.697119307236,50.87105411497746,0.029,-0.0
3852,3852,2024-02-10 03:00:00,0.746623453262182,8.02049699411257,-0.0,0.0,0.0,1.0,0.0,0.0,8.021568200290545,24.53773581889922,-3.0999999999999996,-3.5609076578575762,0.0,0.0,7012.836111109221,7012.836111109222,0.0,7012.836111109221,50.84306180554185,0.029,-0.0
3853,3853,2024-02-10 03:15:00,0.7464894673600206,8.02121113897109,-0.0,0.0,0.0,1.0,0.0,0.0,8.022282293353587,24.53763554817231,-3.4,-3.8304435834006703,0.0,0.0,7009.338827405469,7009.338827405467,0.0,7009.338827405469,50.81770649868965,0.029,-0.0
3854,3854,2024-02-10 03:30:00,0.746355487914938,8.02192524941338,-0.0,0.0,0.0,1.0,0.0,0.0,8.022996351403016,24.537533186960747,-3.7,-4.100709414783412,0.0,0.0,7006.163592528719,7006.163592528718,0.0,7006.163592528719,50.79468604583322,0.029,-0.0
3855,3855,2024-02-10 03:45:00,0.7462215150207222,8.02263932493955,-0.0,0.0,0.0,1.0,0.0,0.0,8.023710374345704,24.53742978144857,-4.0,-4.371704007228548,0.0,0.0,7003.273901515114,7003.273901515113,0.0,7003.273901515114,50.77373578598458,0.029,-0.0
3856,3856,2024-02-10 04:00:00,0.7460875487004157,8.023353365426784,-0.0,0.0,0.0,1.0,0.0,0.0,8.024424362132095,24.53735902761727,-4.0,-4.371704007228548,0.0,0.0,7003.2723271723,7003.272327172298,0.0,7003.2723271723,50.77372437199918,0.029,-0.0
3857,3857,2024-02-10 04:15:00,0.7459535889690427,8.024067370795002,-0.0,0.0,0.0,1.0,0.0,0.0,8.025138316185057,24.537300154515847,-4.0,-4.371704007228548,0.0,0.0,7003.27139995309,7003.271399953089,0.0,7003.27139995309,50.7737176496599,0.029,-0.0
3858,3858,2024-02-10 04:30:00,0.7458196356987691,8.02478134172556,-0.0,0.0,0.0,1.0,0.0,0.0,8.025852237005903,24.53724705268593,-4.0,-4.371704007228548,0.0,0.0,7003.270695241306,7003.270695241306,0.0,7003.270695241306,50.773712540499474,0.029,-0.0
3859,3859,2024-02-10 04:45:00,0.7456856887135226,8.025495279156925,-0.0,0.0,0.0,1.0,0.0,0.0,8.026566124861208,24.53719838440105,-4.0,-4.371704007228548,0.0,0.0,7003.270079542709,7003.270079542708,0.0,7003.270079542709,50.77370807668464,0.029,-0.0
3860,3860,2024-02-10 05:00:00,0.7455517479311665,8.026209183526882,-0.0,0.0,0.0,1.0,0.0,0.0,8.027279979932679,24.537172730556403,-3.875,-4.248509354289726,0.0,0.0,7004.548559256311,7004.548559256311,0.0,7004.548559256311,50.78297705460826,0.029,-0.0
3861,3861,2024-02-10 05:15:00,0.74541781332295,8.026923054988677,-0.0,0.0,0.0,1.0,0.0,0.0,8.02799380321849,24.53716124084347,-3.75,-4.125322223506896,0.0,0.0,7005.883221773652,7005.883221773652,0.0,7005.883221773652,50.792653357858974,0.029,-0.0
3862,3862,2024-02-10 05:30:00,0.7452838847734946,8.027636894157274,-0.0,0.0,0.0,1.0,0.0,0.0,8.028707595340787,24.537161210946532,-3.625,-4.002137570813529,0.0,0.0,7007.278617416829,7007.278617416828,0.0,7007.278617416829,50.80276997627201,0.029,-0.0
3863,3863,2024-02-10 05:45:00,0.7451499621296626,8.028350701848899,-0.0,0.0,0.0,1.0,0.0,0.0,8.029421356791918,24.537171938943604,-3.5,-3.878960286225036,0.0,0.0,7008.737541078681,7008.73754107868,0.0,7008.737541078681,50.813347172820436,0.029,-0.0
3864,3864,2024-02-10 06:00:00,0.7450160452817193,8.029064478648436,-0.0,0.0,0.0,1.0,0.0,0.0,8.030135088035873,24.537132962910658,-3.875,-4.1536091721429225,0.0,0.0,7005.57203197102,7005.57203197102,0.0,7005.57203197102,50.790397231789896,0.029,-0.0
3865,3865,2024-02-10 06:15:00,0.7448821341477927,8.029778224992265,-0.0,0.0,0.0,1.0,0.0,0.0,8.030848786922729,24.537072340788992,-4.25,-4.432051862674671,0.0,0.0,7002.66142135684,7002.661421356839,0.0,7002.66142135684,50.769295304837094,0.029,-0.0
3866,3866,2024-02-10 06:30:00,0.744748228881905,8.030491940059447,-0.0,0.0,0.0,1.0,0.0,0.0,8.031562452520745,24.536996158609213,-4.625,-4.71420763083973,0.0,0.0,6999.98375524222,6999.983755242219,0.0,6999.98375524222,50.74988222550609,0.029,-0.0
3867,3867,2024-02-10 06:45:00,0.7446143297777784,8.03120562228444,-0.0,0.0,0.0,1.0,0.0,0.0,8.032276084165755,24.536901893829054,-5.0,-5.000002574318342,0.0,0.0,6997.51837651641,6997.518376516407,0.0,6997.51837651641,50.732008229743975,0.029,-0.0
3868,3868,2024-02-10 07:00:00,0.7444804369798178,8.031919270897571,-0.0,0.0,0.0,1.0,0.0,0.0,8.032989681064944,24.53683489656779,-5.0,-5.000002574318342,0.0,0.0,6997.51692446852,6997.516924468521,436.92,6560.59692446852,47.564327702396774,0.029,-0.0
3869,3869,2024-02-10 07:15:00,0.7443465506224017,8.032632885182599,-0.0,0.0,0.0,1.0,0.0,0.0,8.033703244407832,24.53677192983614,-5.0,-5.000002574318342,0.0,0.0,6997.516120906125,6997.516120906124,0.0,6997.516120906125,50.73199187656941,0.029,-0.0
3870,3870,2024-02-10 07:30:00,0.7442126706753339,8.03334646530047,-0.0,0.0,0.0,1.0,0.0,0.0,8.034416774368395,24.536745190554957,-5.0,-5.000002574318342,0.0,0.0,6997.515480694569,6997.515480694568,0.0,6997.515480694569,50.73198723503563,0.029,-0.0
3871,3871,2024-02-10 07:45:00,0.7440787970079109,8.034060011947835,-0.0,0.0,0.0,1.0,0.0,0.0,8.03513027250687,24.536828850890224,-5.0,-5.000002574318342,0.0,0.0,6997.514956187133,6997.514956187133,0.0,6997.514956187133,50.73198343235672,0.029,-0.0
3872,3872,2024-02-10 08:00:00,0.7439449294538869,8.034773526010783,-0.0,0.0,0.0,1.0,0.0,0.0,8.035843743612809,24.537195783289903,-4.25,-4.318283582802671,0.0,0.0,7003.809458409104,7003.809458409105,1545.06,5458.749458409104,215.6206036071596,0.158,-0.0
3873,3873,2024-02-10 08:15:00,0.7438110674240896,8.035487010629602,-0.0,0.0,0.0,1.0,0.0,0.0,8.03655719992151,24.537859429618614,-3.5,-3.6421173368708235,0.0,0.0,7011.729978110939,7011.729978110939,0.0,7011.729978110939,50.83504234130431,0.029,-0.0
3874,3874,2024-02-10 08:30:00,0.7436772093213886,8.036200474316999,-0.0,0.0,0.0,1.0,0.0,0.0,8.037270654263683,24.538805605754543,-2.75,-2.9716725850228984,0.0,0.0,7021.851503626098,7021.851503626097,0.0,7021.851503626098,50.90842340128921,0.029,-0.0
3875,3875,2024-02-10 08:45:00,0.7435433527832646,8.0369139296652,-0.0,0.0,0.0,1.0,0.0,0.0,8.037984118861974,24.53995364989936,-2.0,-2.3071126064687486,0.0,0.0,7035.015060403473,7035.015060403474,0.0,7035.015060403473,51.00385918792519,0.029,-0.0
3876,3876,2024-02-10 09:00:00,0.7434094954725026,8.037627389131561,-0.0,0.0,0.0,1.0,0.0,0.0,8.038697602435686,24.541191807861544,-1.5,-1.8421984492209804,0.0,0.0,7046.792378788125,7046.792378788124,2673.42,4373.3723787881245,172.74820896213092,0.158,-0.0
3877,3877,2024-02-10 09:15:00,0.7432756354221918,8.038340863199718,-0.0,0.0,0.0,1.0,0.0,0.0,8.039411108892764,24.54248784832597,-1.0,-1.3788616053771192,0.0,0.0,7061.385653758767,7061.385653758766,0.0,7061.385653758767,51.195045989751065,0.029,-0.0
3878,3878,2024-02-10 09:30:00,0.743141771438767,8.039054358231372,-0.0,0.0,0.0,1.0,0.0,0.0,8.040124640724994,24.543806178272074,-0.5,-0.9171234406582452,0.0,0.0,7079.717333753623,7079.717333753623,0.0,7079.717333753623,51.32795066971377,0.029,-0.0
3879,3879,2024-02-10 09:45:00,0.7430079029274043,8.039767877396935,-0.0,0.0,0.0,1.0,0.0,0.0,8.040838198894264,24.545112445172926,0.0,-0.4570067690175092,0.0,0.0,7103.104087187401,7103.1040871874,0.0,7103.104087187401,51.49750463210866,0.029,-0.0
3880,3880,2024-02-10 10:00:00,0.7428740295740421,8.040481422370355,-0.0,0.0,0.0,1.0,0.0,0.0,8.041551782879882,24.546432382356585,0.925,0.2786994354835111,0.0,0.0,7156.431134792444,7156.431134792444,3999.3,3157.131134792444,124.70667982430153,0.158,-0.0
3881,3881,2024-02-10 10:15:00,0.7427401513225306,8.041194993450912,-0.0,0.0,0.0,1.0,0.0,0.0,8.042265393270668,24.54885143715263,1.85,0.9902692814181469,0.0,0.0,7240.84170983408,7240.84170983408,0.0,7240.84170983408,52.49610239629708,0.029,-0.0
3882,3882,2024-02-10 10:30:00,0.7426062681724565,8.041908590640807,-0.0,0.0,0.0,1.0,0.0,0.0,8.042979077589617,24.76146978016346,2.7750000000000004,1.68469050153811,0.0,0.0,7169.442438444998,7169.442438444997,0.0,7169.442438444998,51.97845767872624,0.029,-0.0
3883,3883,2024-02-10 10:45:00,0.742472375612282,8.042622237986537,0.598358398177034,1.0,0.0,1.0,24.80473462278577,0.0,8.043119967893002,25.28569115195864,3.7,2.3612829140014355,740.7303849642223,2463.4205515364447,8926.57751942766,8926.57751942766,0.0,8926.57751942766,64.71768701585053,0.029,0.598358398177034
3884,3884,2024-02-10 11:00:00,0.7425913532179061,8.04198808734856,0.6697305434255771,1.0,0.0,1.0,27.67686481008306,0.0,8.048108900858178,25.339816478011894,3.6750000000000003,2.1358328172329313,748.5991685937792,2489.589483852594,9000.216302704619,9000.21630270462,4483.44,4516.776302704619,93.72310828112086,0.083,0.6697305434255771
3885,3885,2024-02-10 11:15:00,0.7419081331262927,8.04562965043686,0.6424561881591586,1.0,0.0,1.0,1.3865439192525317,0.0,8.05162610517896,23.143884253101398,3.6500000000000004,1.9105169789069603,696.2617451420267,2315.5327863516,8983.870015345137,8983.870015345135,0.0,8983.870015345137,65.13305761125226,0.029,0.6424561881591586
3886,3886,2024-02-10 11:30:00,0.7407966103242508,8.051554066971743,0.5827403824495135,1.0,0.0,1.0,-35.0318908182575,0.0,8.049870432376714,21.558207577851984,3.625,1.685356341142226,619.0336223375547,2058.697980145688,8914.257675637538,8914.25767563754,0.0,8914.257675637538,64.62836814837216,0.029,0.5827403824495135
3887,3887,2024-02-10 11:45:00,0.7410227957450888,8.050348498678677,0.5096802323121123,1.0,0.0,1.0,-89.20799417351162,0.0,8.037864837627593,23.127918115487866,3.6,1.4603676373161851,499.58677037585267,1661.4578561928943,8768.369371053761,8768.369371053761,0.0,8768.369371053761,63.57067794013977,0.029,0.5096802323121123
3888,3888,2024-02-10 12:00:00,0.743059915371723,8.039490651068716,0.5116358741281593,1.0,0.0,1.0,-73.46137198459782,0.0,8.025217129828537,25.357882777653955,3.825,1.6073228614328177,526.0016891740803,1749.3050069991398,8751.582648234156,8751.582648234156,4562.04,4189.542648234156,30.374184199697634,0.029,0.5116358741281593
3889,3889,2024-02-10 12:15:00,0.7455736564752267,8.026092410987042,0.5455631346517944,1.0,0.0,1.0,-44.64542663606378,0.0,8.019121518250119,25.36796577422464,4.05,1.7527495120576777,584.6598312796252,1944.3822924877375,8836.913545843143,8836.913545843141,0.0,8836.913545843143,64.06762320736279,0.029,0.5455631346517944
3890,3890,2024-02-10 12:30:00,0.746313183365364,8.02215073266261,0.5911629862494381,1.0,0.0,1.0,-7.964301706292646,0.0,8.018371261208642,23.141528914467873,4.275,1.8966304922401864,659.9664950233274,2194.8269710097893,8909.518172424352,8909.518172424352,0.0,8909.518172424352,64.59400675007656,0.029,0.5911629862494381
3891,3891,2024-02-10 12:45:00,0.7470134210786508,8.018418465650791,0.6407977540253943,1.0,0.0,1.0,19.552838616841047,0.0,8.022212524521468,21.55555871802845,4.5,2.0389459235798513,719.5823701380218,2393.089354916805,8975.394184398301,8975.394184398303,0.0,8975.394184398301,65.0716078368877,0.029,0.6407977540253943
3892,3892,2024-02-10 13:00:00,0.746368745008563,8.02185458910436,0.6935233810958058,1.0,0.0,1.0,28.26707769137422,0.0,8.025685442381585,23.126721478301064,4.875,2.18865856461039,739.5244330239702,2459.409960295577,8970.437113523365,8970.437113523365,4080.18,4890.257113523365,101.47283510560982,0.083,0.6935233810958058
3893,3893,2024-02-10 13:15:00,0.7457667613755855,8.025063161868129,0.7458154572017636,1.0,0.0,1.0,54.42728377211155,0.0,8.032305282758237,25.359460570887837,5.25,2.330860653800081,797.8091349645248,2653.2453091823018,9014.645363468913,9014.645363468913,0.0,9014.645363468913,65.35617888514962,0.029,0.7458154572017636
3894,3894,2024-02-10 13:30:00,0.7445500527180892,8.031548219012585,0.7961452624379931,1.0,0.0,1.0,76.99707846790761,0.0,8.044859615630667,25.370765269674727,5.625,2.4653477006953937,848.8317734365068,2822.92947329495,9101.092935088778,9101.092935088776,0.0,9101.092935088778,65.98292377939364,0.029,0.7961452624379931
3895,3895,2024-02-10 13:45:00,0.7432231258106429,8.038620739429273,0.8438977396745815,1.0,0.0,1.0,109.51429116177395,0.0,8.062371051337939,23.147117296073045,6.0,2.591908816813071,928.4101213278359,3087.580339024302,9177.619645220326,9177.619645220324,0.0,9177.619645220326,66.53774242784736,0.029,0.8438977396745815
3896,3896,2024-02-10 14:00:00,0.7390396085411423,8.060918886475712,0.8578954028953647,1.0,0.0,1.0,109.00211858877176,0.0,8.081211673506374,21.56282784371218,6.225,2.5689819840563612,936.6441811729466,3114.964057387639,9207.232174158014,9207.232174158014,3211.14,5996.092174158015,124.41891261377882,0.083,0.8578954028953647
3897,3897,2024-02-10 14:15:00,0.735556447371517,8.079484135509814,0.856691647592932,1.0,0.0,1.0,84.8098405804889,0.0,8.094733347524397,23.135376369721687,6.45,2.5408530286822333,892.5547283828539,2968.337340955106,9140.686881600794,9140.686881600795,0.0,9140.686881600794,66.26997989160576,0.029,0.856691647592932
3898,3898,2024-02-10 14:30:00,0.7330151335835515,8.09302933799967,0.8486722304495139,1.0,0.0,1.0,77.80327844689073,0.0,8.10645157433431,25.368865108703826,6.675000000000001,2.507407943001647,884.0201768455379,2939.954288117079,9120.805035838091,9120.80503583809,0.0,9120.805035838091,66.12583650982617,0.029,0.8486722304495139
3899,3899,2024-02-10 14:45:00,0.7306948697110652,8.105396344440022,0.8368813633796109,1.0,0.0,1.0,74.9207398929559,0.0,8.118685103455002,25.38032074473588,6.9,2.468515378375976,881.572690003826,2931.8147686537595,9133.928872736733,9133.928872736733,0.0,9133.928872736733,66.22098432734131,0.029,0.8368813633796109
3900,3900,2024-02-10 15:00:00,0.7293422793992344,8.112605650802081,0.9403324689085374,1.0,0.0,1.0,150.2874045176904,0.0,8.140476768963845,23.156679682574072,7.175000000000001,2.962782027609516,1053.0694742475125,3502.155491005408,9274.318519943457,9274.318519943456,1950.84,7323.478519943457,151.96217928882675,0.083,0.9403324689085374
3901,3901,2024-02-10 15:15:00,0.724483234171339,8.138504361866763,1.0,1.0,0.0,1.0,231.81077221273102,0.0,8.174641120116712,21.57375655684356,7.45,3.462403078270138,1240.7979174129623,4126.477260962297,9460.109270546489,9460.109270546489,0.0,9460.109270546489,68.58579221146205,0.029,1.0
3902,3902,2024-02-10 15:30:00,0.7183802746498722,8.171033136116181,1.0,1.0,0.0,1.0,294.9640773570137,0.0,8.216941545764588,23.149019147488833,7.725,3.967270841517894,1393.7071317922673,4635.001966938096,9589.159046991052,9589.159046991052,0.0,9589.159046991052,69.52140309068513,0.029,1.0
3903,3903,2024-02-10 15:45:00,0.7108412331413306,8.211216227356708,1.0,1.0,0.0,1.0,384.8850046267629,0.0,8.271724811743766,25.387759908384464,8.0,4.477260950709048,1610.893708890466,5357.291599443719,9783.056002653151,9783.056002653151,0.0,9783.056002653151,70.92715601923535,0.029,1.0
3904,3904,2024-02-10 16:00:00,0.7002888987204914,8.267460169819781,1.0,1.0,0.0,1.0,353.3949323213505,0.0,8.32665218322621,25.401339128683038,7.75,4.240444807053344,1560.6996384642746,5190.362974449998,9813.260697889587,9813.26069788959,593.82,9219.440697889588,191.30339448120895,0.083,1.0
3905,3905,2024-02-10 16:15:00,0.6943046856498172,8.299356025486475,1.0,1.0,0.0,1.0,312.16956687706056,0.0,8.3785926607812,23.184069769453632,7.5,4.0039651196638495,1511.7585510023634,5027.601350091849,9800.447048479968,9800.447048479968,0.0,9800.447048479968,71.05324110147977,0.029,1.0
3906,3906,2024-02-10 16:30:00,0.6801961876345691,8.374554319907746,1.0,1.0,0.0,1.0,261.8648179887892,0.0,8.423085705331072,21.603284784420083,7.25,3.7678194304599013,1428.3113619101928,4750.084017536994,9724.74662571213,9724.746625712132,0.0,9724.74662571213,70.50441303641296,0.029,1.0
3907,3907,2024-02-10 16:45:00,0.6718540280559002,8.419018030462052,1.0,1.0,0.0,1.0,194.70836841342654,0.0,8.455240964233992,23.1777916951565,7.0,3.532002058810645,1303.3834106165048,4334.615597548958,9573.120093686557,9573.120093686559,0.0,9573.120093686557,69.40512067922754,0.029,1.0
3908,3908,2024-02-10 17:00:00,0.6657720311352121,8.45143507404932,1.0,1.0,0.0,1.0,137.51296585893613,0.0,8.47841021021765,25.409778836913727,6.85,3.2232309975659157,1195.738416706513,3976.624490864848,9462.39635064068,9462.39635064068,40.14,9422.25635064068,372.1791258503069,0.158,1.0
