step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
83,83,2024-01-01 20:45:00,measured_data_mpc,0.19,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001269900007173419,False,,0.0,-0.0
84,84,2024-01-01 21:00:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013111000298522413,False,,0.0,-0.0
85,85,2024-01-01 21:15:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011775000020861626,False,,0.0,-0.0
86,86,2024-01-01 21:30:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011703000054694712,False,,0.0,-0.0
87,87,2024-01-01 21:45:00,measured_data_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012248000130057335,False,,0.0,-0.0
88,88,2024-01-01 22:00:00,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012611999991349876,False,,0.0,-0.0
89,89,2024-01-01 22:15:00,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011970999767072499,False,,0.0,-0.0
90,90,2024-01-01 22:30:00,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012185000232420862,False,,0.0,-0.0
91,91,2024-01-01 22:45:00,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012169000110588968,False,,0.0,-0.0
92,92,2024-01-01 23:00:00,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011665000347420573,False,,0.0,-0.0
93,93,2024-01-01 23:15:00,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012783999554812908,False,,0.0,-0.0
94,94,2024-01-01 23:30:00,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011548999464139342,False,,0.0,-0.0
95,95,2024-01-01 23:45:00,measured_data_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012900999863632023,False,,0.0,-0.0
