step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
51,51,2024-01-01 12:45:00,default_mpc,0.029,3905.04,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011627000058069825,False,,0.0
52,52,2024-01-01 13:00:00,default_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001147200004197657,False,,0.0
53,53,2024-01-01 13:15:00,default_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011544000008143485,False,,0.0
54,54,2024-01-01 13:30:00,default_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011556000099517405,False,,0.0
55,55,2024-01-01 13:45:00,default_mpc,0.083,3020.82,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011548000038601458,False,,0.0
56,56,2024-01-01 14:00:00,default_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001160199986770749,False,,0.0
57,57,2024-01-01 14:15:00,default_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001191799994558096,False,,0.0
58,58,2024-01-01 14:30:00,default_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011705000069923699,False,,0.0
59,59,2024-01-01 14:45:00,default_mpc,0.083,1033.56,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012638000189326704,False,,0.0
60,60,2024-01-01 15:00:00,default_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011787000112235546,False,,0.0
61,61,2024-01-01 15:15:00,default_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011867000139318407,False,,0.0
62,62,2024-01-01 15:30:00,default_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011641999590210617,False,,0.0
63,63,2024-01-01 15:45:00,default_mpc,0.083,323.88,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001197999983560294,False,,0.0
64,64,2024-01-01 16:00:00,default_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001533099974039942,False,,0.0
65,65,2024-01-01 16:15:00,default_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011561999563127756,False,,0.0
66,66,2024-01-01 16:30:00,default_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011429000296629965,False,,0.0
67,67,2024-01-01 16:45:00,default_mpc,0.083,108.84,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011981000425294042,False,,0.0
68,68,2024-01-01 17:00:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001146599999628961,False,,0.0
69,69,2024-01-01 17:15:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012255999608896673,False,,0.0
70,70,2024-01-01 17:30:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012104000197723508,False,,0.0
71,71,2024-01-01 17:45:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011637999559752643,False,,0.0
72,72,2024-01-01 18:00:00,default_mpc,0.158,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011497000232338905,False,,0.0
