scenario_id,controller_type,closed_loop_steps,dt_hours,total_cost,energy_cost,demand_charge_cost,cold_station_proxy_total_cost,cold_station_proxy_energy_cost,cold_station_proxy_grid_import_kwh,cold_station_proxy_pv_spill_kwh,grid_import_kwh,peak_grid_kw,peak_slack_max_kw,peak_slack_step_count,pv_actual_kwh,pv_used_kwh,pv_spill_kwh,pv_spill_reduction_vs_no_tes,tes_charge_during_pv_surplus_kwh_th,soc_headroom_before_pv_hours,pv_self_consumption_ratio,pv_load_coverage_ratio,it_energy_kwh,facility_energy_kwh,cold_station_energy_kwh,pue_avg,pue_p95,temp_violation_count,temp_violation_degree_hours,max_temp_c,soc_min,soc_max,soc_violation_count,initial_soc,final_soc_after_last_update,soc_delta,soc_inventory_delta_kwh_th,tes_charge_kwh_th,tes_discharge_kwh_th,tes_equivalent_cycles,tes_charge_weighted_avg_price,tes_discharge_weighted_avg_price,tes_arbitrage_price_spread,charge_steps,discharge_steps,idle_steps,charge_discharge_switch_count,first_discharge_step,first_discharge_timestamp,avg_chiller_plr,avg_mode_specific_plr,weighted_avg_chiller_cop,time_in_high_plr_region,low_plr_hours,high_plr_hours,time_in_each_mode,mode_switch_count,max_signed_du,signed_valve_violation_count,physical_consistency_violation_count,max_chiller_supply_deficit_kw_th,max_signed_valve_du,tes_discharge_during_peak_cap_violation_kwh_th,dr_event_count,dr_requested_reduction_kwh,dr_served_reduction_kwh,dr_response_rate_avg,dr_revenue_cny,solve_time_avg_s,solve_time_p95_s,optimal_rate,feasible_rate,fallback_count,has_nan,run_dir
tou_screen_g0_cp0_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1276706.4982035677,1276706.4982035677,0.0,122898.18937397852,122898.18937397852,1427213.0449748377,116332.80000000012,14270880.244974837,21090.00000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2278061818299692,12960000.0,14657605.204974838,1697605.2049748371,1.1309880559394163,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9545292073789194,0.9545292073789194,7.085007304602575,572.75,0.0,572.75,"{'-1': 147.25, '2': 572.75}",181,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.09479449916671,0.3698939949928899,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0_cp0_hot_mpc_no_tes
tou_screen_g0_cp0_hot_mpc_tes,mpc,2880,0.25,1276355.210479532,1276355.210479532,0.0,123383.56477410744,123383.56477410744,1436922.0695208155,124349.76,14272572.309520816,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2275793452602042,12960000.0,14659297.269520815,1699297.2695208157,1.1311186164753717,1.1716666666666666,1,0.0003112661489135,27.00124506459565,0.1499999999999894,0.5,0,0.5,0.15,-0.35,-6300.0,7333.601732477096,8294.898340943244,0.460827685607958,84.23925265203401,108.115308094828,23.876055442793984,551,107,2222,58,38.0,2025-07-01 09:30:00,0.9560623512232844,0.9560623512232844,7.086226482934841,572.25,0.0,572.25,"{'-1': 147.5, '2': 572.5}",121,0.1,0,0,1.6261765267699955e-09,0.1,0.0,0,0.0,0.0,0.0,0.0,0.1692457198957274,0.4495432850053474,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0_cp0_hot_mpc_tes
tou_screen_g0_cp0_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1222748.4177696616,1222748.4177696616,0.0,73337.59796592797,73337.59796592797,877922.8812865089,163022.73948692603,13674900.141799584,21090.000000000025,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3510495170891233,12960000.0,14061625.101799585,1101625.101799583,1.085001936867252,1.1716666666666666,0,5.4178883601707645e-14,27.000000000000007,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9230507550092608,0.9230507550092608,7.0518264781831,428.5,0.0,428.5,"{'-1': 284.0, '0': 79.25, '2': 356.75}",268,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1405217983681976,0.293139760003396,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0_cp0_mild_mpc_no_tes
tou_screen_g0_cp0_mild_mpc_tes,mpc,2880,0.25,1223029.5665862898,1223029.5665862898,0.0,74263.61281058901,74263.61281058901,888489.7747542675,170491.1390232117,13677998.635731056,21090.00000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3500649044651598,12960000.0,14064723.595731055,1104723.5957310558,1.0852410181891248,1.1716666666666666,0,1.4210854715202004e-14,27.000000000000053,0.1500000000000044,0.5,0,0.5,0.1534141183644108,-0.3465858816355891,-6238.545869440604,5685.67386781676,6755.790958691616,0.375321719927312,87.06066964433988,108.773956100556,21.713286456216125,708,51,2121,39,71.0,2025-07-01 17:45:00,0.8798586571088058,0.8798586571088058,7.0218821114932295,413.25,0.0,413.25,"{'-1': 295.75, '0': 38.0, '2': 386.25}",362,0.100000000000003,0,0,1.3205863069742916e-09,0.100000000000003,0.0,0,0.0,0.0,0.0,0.0,0.2253911504858832,0.4537329199927626,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0_cp0_mild_mpc_tes
tou_screen_g0_cp0p2_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1300661.7099745604,1300661.7099745604,0.0,128473.07636356898,128473.07636356898,1472589.2142626208,162255.52249977604,14270333.691762846,21090.000000000065,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2278795488878853,12960000.0,14657058.651762849,1697058.6517628448,1.1309458836236763,1.171666666666668,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9844354650038012,0.9844354650038012,7.108939285168947,565.75,0.0,565.75,"{'-1': 154.25, '0': 14.75, '2': 551.0}",152,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.130416806562208,0.3597645049907441,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0_cp0p2_hot_mpc_no_tes
tou_screen_g0_cp0p2_hot_mpc_tes,mpc,2880,0.25,1300931.3698406904,1300931.3698406904,0.0,127758.74932293162,127758.74932293162,1464677.7848861252,152630.66999999998,14272047.114886124,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2276497039933527,12960000.0,14658772.074886126,1698772.074886125,1.1310780921980037,1.1716666666666666,0,1.2434497875801752e-14,27.000000000000007,0.1499999999999643,0.5,0,0.5,0.1558749999999982,-0.3441250000000018,-6194.250000000032,69455.10638298256,60191.76831122009,3.343987128401116,77.69716256959182,108.14579154681344,30.448628977221603,322,320,2238,59,73.0,2025-07-01 18:15:00,0.972345933126722,0.972345933126722,7.098963194584278,561.0,0.0,561.0,"{'-1': 156.25, '2': 563.75}",121,0.1000000000001127,0,0,0.0,0.1000000000001127,0.0,0,0.0,0.0,0.0,0.0,0.1334533667014157,0.4151478149935427,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0_cp0p2_hot_mpc_tes
tou_screen_g0_cp0p2_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1246827.7203233573,1246827.7203233573,0.0,78262.4444090015,78262.4444090015,915285.010604338,198037.8146943397,13677247.19591,21090.000000000164,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3503031828562964,12960000.0,14063972.155909998,1103972.1559099983,1.0851830367214506,1.1716666666666666,18,0.0025806494177027,27.00057347764837,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8994684730672144,0.8994684730672144,7.039012905944595,383.25,0.0,383.25,"{'-1': 326.0, '0': 2.25, '2': 391.75}",325,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1643787275348283,0.350109029997111,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0_cp0p2_mild_mpc_no_tes
tou_screen_g0_cp0p2_mild_mpc_tes,mpc,2880,0.25,1247255.432239973,1247255.432239973,0.0,79279.7003314443,79279.7003314443,924107.5276781528,203752.0055020477,13680355.522176106,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3493196440784898,12960000.0,14067080.482176106,1107080.4821761053,1.0854228767111194,1.1716666666666666,0,8.881784197001252e-16,27.000000000000004,0.146762372682158,0.5,0,0.5,0.1534141183644125,-0.3465858816355874,-6238.545869440574,11752.400853984222,11838.061270021455,0.6576700705567476,78.45478703350892,108.08277820586936,29.627991172360453,673,105,2102,76,72.0,2025-07-01 18:00:00,0.8616220447522477,0.8616220447522477,7.004813869033407,413.25,0.0,413.25,"{'-1': 297.0, '0': 22.75, '2': 400.25}",372,0.1000000000000564,0,0,1.6261765267699955e-09,0.1000000000000564,0.0,0,0.0,0.0,0.0,0.0,0.2144173445485648,0.4369422950003352,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0_cp0p2_mild_mpc_tes
tou_screen_g0p5_cp0_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1280442.8654858284,1280442.8654858284,0.0,111498.55110687,111498.55110687,1451395.7164785536,124781.06691688397,14286614.64956167,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2257141303695987,12960000.0,14673339.609561669,1713339.6095616692,1.1322021303674128,1.1716666666666666,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9758643270321652,0.9758643270321652,7.101665247039628,566.75,0.0,566.75,"{'-1': 153.25, '2': 566.75}",121,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0655665385416594,0.2123566149995895,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0p5_cp0_hot_mpc_no_tes
tou_screen_g0p5_cp0_hot_mpc_tes,mpc,2880,0.25,1280532.5933626792,1280532.5933626792,0.0,111616.61516267929,111616.61516267929,1446043.9234429002,124918.08,14281125.8434429,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2264395456678014,12960000.0,14667850.8034429,1707850.8034429003,1.1317786113767672,1.1716666666666666,0,0.0,27.0,0.1499999999999999,0.5,0,0.5,0.1558749999999999,-0.344125,-6194.25,82476.38297872158,70796.45748500082,3.93313652694449,54.54149615337225,154.34600936705073,99.80451321367848,674,274,1932,59,75.0,2025-07-01 18:45:00,0.9738110556874272,0.9738110556874272,7.100090500279615,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000002146,0,0,0.0,0.1000000000002146,0.0,0,0.0,0.0,0.0,0.0,0.1022039331250602,0.385551624996151,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0p5_cp0_hot_mpc_tes
tou_screen_g0p5_cp0_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1224089.129622043,1224089.129622043,0.0,60840.002769173225,60840.002769173225,925734.6754946264,185756.8057685747,13699977.86972605,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3432359889377653,12960000.0,14086702.829726052,1126702.8297260515,1.0869369467381214,1.1716666666666666,0,2.5757174171303632e-14,27.000000000000004,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.921619557512826,0.921619557512826,7.059401685271862,393.5,0.0,393.5,"{'-1': 319.0, '0': 15.0, '2': 386.0}",296,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.114724106770604,0.3534255349914018,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0p5_cp0_mild_mpc_no_tes
tou_screen_g0p5_cp0_mild_mpc_tes,mpc,2880,0.25,1224830.6801477703,1224830.6801477703,0.0,61421.32517714772,61421.32517714772,924339.2435340296,183886.23838088487,13700453.005153144,21090.000000000007,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3430913058591039,12960000.0,14087177.965153145,1127177.965153145,1.0869736084223105,1.1716666666666666,9,0.0028268189732143,27.001262861304664,0.1477826162866747,0.5,0,0.5,0.1534141183644125,-0.3465858816355875,-6238.545869440575,23151.20452264706,21491.364845490654,1.19396471363837,57.1966329001597,134.00048554042894,76.80385264026924,603,159,2118,102,74.0,2025-07-01 18:30:00,0.9089379892886518,0.9089379892886518,7.0485198229498005,394.5,0.0,394.5,"{'-1': 308.0, '0': 24.5, '2': 387.5}",262,0.1000000000367778,0,0,1.655462256167084e-08,0.1000000000367778,0.0,0,0.0,0.0,0.0,0.0,0.1707543067015952,0.4271744899910117,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0p5_cp0_mild_mpc_tes
tou_screen_g0p5_cp0p2_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1302403.7211617748,1302403.7211617748,0.0,113495.97555997482,113495.97555997482,1451350.7298909123,124702.60937010194,14286648.120520812,21090.000000000106,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.225709721015605,12960000.0,14673373.080520809,1713373.0805208103,1.1322047130031487,1.1716666666666682,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9758856321236246,0.9758856321236246,7.101681555796818,566.75,0.0,566.75,"{'-1': 153.25, '2': 566.75}",121,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0611749628124622,0.1816607899934751,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0p5_cp0p2_hot_mpc_no_tes
tou_screen_g0p5_cp0p2_hot_mpc_tes,mpc,2880,0.25,1302257.407205718,1302257.407205718,0.0,113372.87440829352,113372.87440829352,1447520.4981802653,124812.06,14282708.438180266,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2262299077645718,12960000.0,14669433.398180263,1709433.3981802652,1.1319007251682305,1.1716666666666666,0,5.409006575973764e-13,27.00000000000002,0.15,0.5213809637119869,0,0.5,0.1558749999999999,-0.344125,-6194.25,88160.9621642255,75561.79948663339,4.197877749257411,54.447312535667535,154.30926531833236,99.86195278266484,766,275,1839,60,75.0,2025-07-01 18:45:00,0.9748197511334096,0.9748197511334096,7.100864856176852,565.75,0.0,565.75,"{'-1': 154.0, '2': 566.0}",123,0.1000000000001046,0,0,3.637978807091713e-12,0.1000000000001046,0.0,0,0.0,0.0,0.0,0.0,0.1027856913889233,0.3583765349998429,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0p5_cp0p2_hot_mpc_tes
tou_screen_g0p5_cp0p2_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1244889.2702434896,1244889.2702434896,0.0,62405.88477324287,62405.88477324287,929694.8349856668,185930.1,13703764.734985666,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3420862319358896,12960000.0,14090489.694985664,1130489.6949856668,1.08722914313161,1.1716666666666666,0,8.881784197001252e-14,27.00000000000002,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9017645501144862,0.9017645501144862,7.042584327072257,419.5,0.0,419.5,"{'-1': 296.0, '0': 37.5, '2': 386.5}",266,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.116157517951443,0.3221819650090762,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0p5_cp0p2_mild_mpc_no_tes
tou_screen_g0p5_cp0p2_mild_mpc_tes,mpc,2880,0.25,1243660.9666607329,1243660.9666607329,0.0,61659.77939631097,61659.77939631097,951997.7075849212,190860.8840811532,13721136.823503768,21090.00000000223,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3369089951052721,12960000.0,14107861.783503767,1147861.783503768,1.088569582060476,1.1716666666666666,1,8.641757101113257e-05,27.000345670284045,0.1467861734908186,0.5,0,0.5,0.1499999999999982,-0.3500000000000018,-6300.000000000033,25834.98207077899,23612.823880071446,1.311823548892858,53.17927428323593,100.8748300497853,47.695555766549376,521,131,2228,61,74.0,2025-07-01 18:30:00,0.9014569742152184,0.9014569742152184,7.04053562021294,397.0,0.0,397.0,"{'-1': 312.5, '2': 407.5}",238,0.1000000000005238,0,0,7.09405867382884e-10,0.1000000000005238,0.0,0,0.0,0.0,0.0,0.0,0.2120809413193961,0.5026813999931619,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g0p5_cp0p2_mild_mpc_tes
tou_screen_g1_cp0_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1284743.8250342272,1284743.8250342272,0.0,99810.21353422728,99810.21353422728,1449424.3477498814,124708.02,14284716.327749882,21090.00000000012,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2259644913138953,12960000.0,14671441.287749885,1711441.2877498814,1.1320556549189724,1.1716666666666693,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.976099515950699,0.976099515950699,7.101845245651457,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0559625509373998,0.1625834799953735,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1_cp0_hot_mpc_no_tes
tou_screen_g1_cp0_hot_mpc_tes,mpc,2880,0.25,1284890.0066353108,1284890.0066353108,0.0,99965.0304553108,99965.0304553108,1445972.3567873535,124812.06,14281160.296787351,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.226434977679622,12960000.0,14667885.256787352,1707885.2567873534,1.131781269813839,1.1716666666666666,0,0.0,27.0,0.149999999999981,0.5388947006618917,0,0.5,0.1558749999999999,-0.344125,-6194.25,88128.15130675108,75541.83337732959,4.196768520962755,31.278332289845093,197.82140356488415,166.5430712750391,681,276,1923,60,74.0,2025-07-01 18:30:00,0.9738330151511032,0.9738330151511032,7.100107373414343,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000003624,0,0,0.0,0.1000000000003624,0.0,0,0.0,0.0,0.0,0.0,0.0839268145485675,0.3512413749958795,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1_cp0_hot_mpc_tes
tou_screen_g1_cp0_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1225472.450120189,1225472.450120189,0.0,46409.76239854947,46409.76239854947,931415.6829419748,186078.445763379,13705337.237178598,21090.00000000003,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3416110536716294,12960000.0,14092062.197178597,1132062.1971785957,1.0873504781773606,1.1716666666666666,29,0.0100356619156869,27.001384229229743,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9043502462271732,0.9043502462271732,7.043079404765257,393.5,0.0,393.5,"{'-1': 319.25, '2': 400.75}",238,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.1034492871874641,0.3175466299981053,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1_cp0_mild_mpc_no_tes
tou_screen_g1_cp0_mild_mpc_tes,mpc,2880,0.25,1225787.5406890283,1225787.5406890283,0.0,47074.41338735831,47074.41338735831,930689.8351291706,190296.65323289277,13700393.181896277,21090.000000001903,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3431095158750342,12960000.0,14087118.141896278,1127118.1418962777,1.0869689924302683,1.1716666666666666,0,3.552713678800501e-15,27.000000000000004,0.1322995427358779,0.5117579749876119,0,0.5,0.1731773531864264,-0.3268226468135736,-5882.807642644325,102826.08313484704,87800.5169816893,4.877806498982739,36.02563688736891,173.16663371563467,137.14099682826577,612,400,1868,133,74.0,2025-07-01 18:30:00,0.9174869537064876,0.9174869537064876,7.053817126720244,405.75,0.0,405.75,"{'-1': 308.5, '0': 27.5, '2': 384.0}",270,0.1000000000006952,0,0,6.875779945403336e-10,0.1000000000006952,0.0,0,0.0,0.0,0.0,0.0,0.225640919027718,0.582781740003702,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1_cp0_mild_mpc_tes
tou_screen_g1_cp0p2_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1303101.4322209014,1303101.4322209014,0.0,101338.21492570137,101338.21492570137,1450409.1724911183,124708.02,14285701.15249112,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2258345380154355,12960000.0,14672426.112491118,1712426.1124911185,1.1321316444823393,1.1716666666666693,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9767272118529554,0.9767272118529554,7.102325264300172,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0534010438541625,0.1575569499902485,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1_cp0p2_hot_mpc_no_tes
tou_screen_g1_cp0p2_hot_mpc_tes,mpc,2880,0.25,1302988.6022383643,1302988.6022383643,0.0,101225.38494316448,101225.38494316448,1447493.948427763,124708.02,14282785.928427763,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2262196530117868,12960000.0,14669510.888427764,1709510.888427763,1.131906704353994,1.1716666666666666,0,7.72715225139109e-13,27.00000000000003,0.1499999999999998,0.5350889721319829,0,0.5,0.1558749999999999,-0.344125,-6194.25,88615.75589259338,75926.10289345661,4.218116827414256,31.265795859232405,197.83409752336587,166.56830166413346,680,304,1896,60,74.0,2025-07-01 18:30:00,0.9748691409474368,0.9748691409474368,7.100902734958176,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000000012,0,0,1.8917489796876907e-10,0.1000000000000012,0.0,0,0.0,0.0,0.0,0.0,0.0901060538889699,0.3639697350037749,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1_cp0p2_hot_mpc_tes
tou_screen_g1_cp0p2_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1243001.655898256,1243001.655898256,0.0,47217.33254345605,47217.33254345605,922836.1466302972,180032.66999999998,13702803.476630297,21090.000000000036,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3423773563007496,12960000.0,14089528.436630296,1129528.436630297,1.0871549719622142,1.1716666666666666,29,0.0100356619157127,27.001384229229743,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.911673805916576,0.911673805916576,7.049454234751222,393.25,0.0,393.25,"{'-1': 323.0, '2': 397.0}",238,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0956947001391048,0.3009421649992873,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1_cp0p2_mild_mpc_no_tes
tou_screen_g1_cp0p2_mild_mpc_tes,mpc,2880,0.25,1240553.6651103378,1240553.6651103378,0.0,45685.85994692404,45685.85994692404,942470.6900267804,189931.85864802756,13712538.831378752,21090.000000000025,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3394516379143236,12960000.0,14099263.791378751,1139263.7913787528,1.0879061567421875,1.1716666666666666,0,4.174438572590589e-13,27.000000000001084,0.1458915598276612,0.5,0,0.5,0.1499999999999897,-0.3500000000000102,-6300.000000000185,103347.37853348911,88290.54132199245,4.905030073444025,31.46418496790622,180.6871952301717,149.22301026226552,625,372,1883,123,74.0,2025-07-01 18:30:00,0.9066198845587674,0.9066198845587674,7.044993045394389,398.75,0.0,398.75,"{'-1': 317.25, '0': 0.5, '2': 402.25}",233,0.1000000000197666,0,0,3.637978807091713e-12,0.1000000000197666,0.0,0,0.0,0.0,0.0,0.0,0.2015418964929772,0.5538709149979693,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1_cp0p2_mild_mpc_tes
tou_screen_g1p5_cp0_hot_mpc_no_tes,mpc_no_tes,2880,0.25,1294741.4706545258,1294741.4706545258,0.0,89532.7870360091,89532.7870360091,1447250.059786827,124735.2468283357,14282514.812958492,21090.00000000009,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.226255535424749,12960000.0,14669239.772958493,1709239.7729584917,1.1318857849505009,1.1716666666666682,0,0.0,27.0,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.9737348092948724,0.9737348092948724,7.100031909061308,566.5,0.0,566.5,"{'-1': 153.5, '2': 566.5}",123,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0552256427777895,0.1560118650093498,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1p5_cp0_hot_mpc_no_tes
tou_screen_g1p5_cp0_hot_mpc_tes,mpc,2880,0.25,1294167.5716459686,1294167.5716459686,0.0,88958.33592126983,88958.33592126983,1446021.8029081095,124728.39,14281293.41290811,21090.0,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.2264173302430895,12960000.0,14668018.372908108,1708018.3729081096,1.1317915411194528,1.1716666666666666,0,0.0,27.0,0.1499999999999901,0.5038087536206113,0,0.5,0.1558749999999999,-0.344125,-6194.25,84184.29379956462,72214.43212954892,4.011912896086051,9.10146495712956,241.24367645242845,232.14221149529888,648,275,1957,60,74.0,2025-07-01 18:30:00,0.9739178591238672,0.9739178591238672,7.1001725591290406,566.0,0.0,566.0,"{'-1': 154.0, '2': 566.0}",123,0.1000000000009089,0,0,0.0,0.1000000000009089,0.0,0,0.0,0.0,0.0,0.0,0.0771082674306398,0.3427341699993118,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1p5_cp0_hot_mpc_tes
tou_screen_g1p5_cp0_mild_mpc_no_tes,mpc_no_tes,2880,0.25,1228457.4329855044,1228457.4329855044,0.0,29735.020221874274,29735.020221874274,955569.360604902,191787.81,13723781.550604902,21090.000000000025,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.3361345254766716,12960000.0,14110506.510604903,1150506.510604902,1.0887736505096377,1.1716666666666666,0,5.329070518200752e-14,27.000000000000007,0.5,0.5,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,,,0,0,2880,0,,,0.8505038009705882,0.8505038009705882,6.9932380938475,430.0,0.0,430.0,"{'-1': 290.0, '2': 430.0}",182,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0767745322570944,0.309042735006369,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1p5_cp0_mild_mpc_no_tes
tou_screen_g1p5_cp0_mild_mpc_tes,mpc,2880,0.25,1228555.2029386722,1228555.2029386722,0.0,31476.992596672368,31476.992596672368,971019.4027978458,212207.82000000245,13718811.582797842,21090.000000000266,0.0,0,386724.96,386724.96,0.0,,0.0,0.0,1.0,0.337592861992397,12960000.0,14105536.542797845,1145536.5427978437,1.08839016533934,1.1716666666666666,0,4.973799150320701e-14,27.0000000000002,0.1379935551530866,0.5,0,0.5,0.1500000000000156,-0.3499999999999843,-6299.999999999718,100511.577000947,86244.05238606922,4.7913362436705125,12.02865744587278,217.71119579562483,205.6825383497521,789,391,1700,117,74.0,2025-07-01 18:30:00,0.8685251047597189,0.8685251047597189,7.009788246493984,422.5,0.0,422.5,"{'-1': 290.25, '0': 14.5, '2': 415.25}",273,0.1000000000004332,0,0,0.0,0.1000000000004332,0.0,0,0.0,0.0,0.0,0.0,0.1955206610067863,0.8513965399921273,1.0,1.0,0,False,runs\china_tou_dr_month_20260506\tou_screen_g1p5_cp0_mild_mpc_tes
