timestamp,step,scenario_id,controller_type,outdoor_temp_c,wet_bulb_c,it_load_kw,pv_actual_kw,pv_forecast_kw,price_currency_per_mwh,demand_charge_rate,base_facility_kw,base_cooling_kw_th,q_chiller_kw_th,q_load_kw_th,q_ch_tes_kw_th,q_dis_tes_kw_th,u_ch,u_dis,du_ch,du_dis,mode_index,plant_power_kw,cold_station_power_kw,grid_import_kw,pv_spill_kw,peak_grid_kw,room_temp_c,predicted_room_temp_c,soc,predicted_soc,facility_power_kw,pue,fallback_used,z_mode_0,z_mode_1,z_mode_2
2025-07-01 10:15:00,41,smoke_chiller_rbc,rbc,23.318419223029366,19.318419223029366,18000.0,2317.68,2317.68,165.0,0.0,21118.926184058113,2160.0,11523.024028787037,11523.024028787037,0.0,4499.999999999999,0.0,0.9999999999999999,0.0,0.09999999999999998,1,1770.33456699413,1770.33456699413,0.0,547.3454330058698,0.0,26.5,26.5,0.5404604917139089,0.5404604917139089,19770.33456699413,1.0983519203885628,False,0,1,0
2025-07-01 10:30:00,42,smoke_chiller_rbc,rbc,23.45672280493228,19.45672280493228,18000.0,2317.68,2317.68,165.0,0.0,21128.884041955123,2160.0,11695.903506165623,11695.903506165623,0.0,4500.0,0.0,1.0,0.0,1.1102230246251565e-16,1,1793.1200821126279,1793.1200821126279,0.0,524.559917887372,0.0,26.5,26.5,0.4722554788593563,0.4722554788593563,19793.12008211263,1.0996177823395905,False,0,1,0
2025-07-01 10:45:00,43,smoke_chiller_rbc,rbc,23.61876355080387,19.61876355080387,18000.0,2317.68,2317.68,165.0,0.0,21140.550975657876,2160.0,11898.454438504792,11898.454438504792,0.0,4500.0,0.0,1.0,0.0,0.0,1,1819.816294994932,1819.816294994932,0.0,497.8637050050679,0.0,26.5,26.5,0.404084568511231,0.404084568511231,19819.816294994933,1.1011009052774963,False,0,1,0
2025-07-01 11:00:00,44,smoke_chiller_rbc,rbc,23.803847577293368,19.803847577293368,18000.0,2813.16,2813.16,83.0,0.0,21153.87702556512,2160.0,16629.809471616856,16629.809471616856,0.0,0.0,0.0,0.9,0.0,0.09999999999999998,2,2413.3559934237237,2413.3559934237237,0.0,399.80400657627615,0.0,26.5,26.5,0.3359477436182797,0.3359477436182797,20413.355993423724,1.1340753329679847,False,0,0,1
2025-07-01 11:15:00,45,smoke_chiller_rbc,rbc,24.01118232618473,20.01118232618473,18000.0,2813.16,2813.16,83.0,0.0,21168.8051274853,2160.0,16888.977907730885,16888.977907730885,0.0,0.0,0.0,0.8,0.0,0.09999999999999998,2,2446.0112163740914,2446.0112163740914,0.0,367.14878362590844,0.0,26.5,26.5,0.3357797697464706,0.3357797697464706,20446.011216374092,1.1358895120207828,False,0,0,1
2025-07-01 11:30:00,46,smoke_chiller_rbc,rbc,24.239879958252587,20.239879958252587,18000.0,2813.16,2813.16,83.0,0.0,21185.271356994184,2160.0,17174.849947815736,17174.849947815736,0.0,0.0,0.0,0.7000000000000001,0.0,0.09999999999999998,2,2482.0310934247827,2482.0310934247827,0.0,331.1289065752171,0.0,26.5,26.5,0.3356118798615974,0.3356118798615974,20482.031093424783,1.137890616301377,False,0,0,1
2025-07-01 11:45:00,47,smoke_chiller_rbc,rbc,24.488961155126134,20.488961155126134,18000.0,2813.16,2813.16,83.0,0.0,21203.20520316908,2160.0,17486.20144390777,17486.20144390777,0.0,0.0,0.0,0.6000000000000001,0.0,0.09999999999999998,2,2521.2613819323788,2521.2613819323788,0.0,291.8986180676211,0.0,26.5,26.5,0.33544407392166664,0.33544407392166664,20521.261381932378,1.140070076774021,False,0,0,1
2025-07-01 12:00:00,48,smoke_chiller_rbc,rbc,24.757359312880716,20.757359312880716,18000.0,3432.96,3432.96,29.0,0.0,21222.52987052741,2160.0,18271.699141101202,17821.699141101202,450.0,0.0,0.1,0.5000000000000001,0.1,0.09999999999999998,2,2620.2340917787515,2620.2340917787515,0.0,812.7259082212486,0.0,26.5,26.5,0.33527635188470584,0.33527635188470584,20620.23409177875,1.145568560654375,False,0,0,1
2025-07-01 12:15:00,49,smoke_chiller_rbc,rbc,25.043925109399588,21.043925109399588,18000.0,3432.96,3432.96,29.0,0.0,21243.16260787677,2160.0,19079.906386749506,18179.906386749506,900.0,0.0,0.2,0.40000000000000013,0.1,0.09999999999999998,2,2722.0682047304376,2722.0682047304376,0.0,710.8917952695624,0.0,26.5,26.5,0.3409837137087635,0.3409837137087635,20722.068204730436,1.1512260113739132,False,0,0,1
2025-07-01 12:30:00,50,smoke_chiller_rbc,rbc,25.347431425947676,21.347431425947676,18000.0,3432.96,3432.96,29.0,0.0,21265.01506266823,2160.0,19909.289282434424,18559.289282434424,1350.0000000000002,0.0,0.30000000000000004,0.30000000000000016,0.10000000000000003,0.09999999999999998,2,2826.5704495867376,2826.5704495867376,0.0,606.3895504132624,0.0,26.5,26.5,0.35256322185190914,0.35256322185190914,20826.57044958674,1.1570316916437078,False,0,0,1
2025-07-01 12:45:00,51,smoke_chiller_rbc,rbc,25.666578601882385,21.666578601882385,18000.0,3432.96,3432.96,29.0,0.0,21287.99365933553,2160.0,20758.22325235328,18958.22325235328,1800.0,0.0,0.4,0.20000000000000015,0.09999999999999998,0.1,2,2933.5361297965133,2933.5361297965133,0.0,499.4238702034868,0.0,26.5,26.5,0.3700119402409832,0.3700119402409832,20933.536129796514,1.1629742294331396,False,0,0,1
2025-07-01 13:00:00,52,smoke_chiller_rbc,rbc,26.0,22.0,18000.0,2821.08,2821.08,83.0,0.0,21312.0,2160.0,19374.99999999975,19374.99999999975,0.0,0.0,0.30000000000000004,0.10000000000000014,0.09999999999999998,0.1,2,2759.249999999968,2759.249999999968,0.0,61.83000000003176,0.0,26.5,26.5,0.3933269342708628,0.3933269342708628,20759.249999999967,1.1532916666666648,False,0,0,1
2025-07-01 13:15:00,53,smoke_chiller_rbc,rbc,26.34626785868599,22.34626785868599,18000.0,2821.08,2821.08,83.0,0.0,21336.931285825387,2160.0,19807.834823357636,19807.834823357636,0.0,0.0,0.20000000000000004,1.3877787807814457e-16,0.1,0.1,2,2813.787187743062,2813.787187743062,0.0,7.29281225693785,0.0,26.5,26.5,0.39313027080372737,0.39313027080372737,20813.787187743063,1.15632151043017,False,0,0,1
2025-07-01 13:30:00,54,smoke_chiller_rbc,rbc,26.703899405809462,22.703899405809462,18000.0,2821.08,2821.08,83.0,0.0,21362.68075721828,2160.0,20254.874257261694,20254.874257261694,0.0,0.0,0.10000000000000003,0.0,0.1,1.3877787807814457e-16,2,2870.1141564149734,2870.1141564149734,49.034156414973495,0.0,49.034156414973495,26.5,26.5,0.39293370566832553,0.39293370566832553,20870.114156414973,1.1594507864674986,False,0,0,1
2025-07-01 13:45:00,55,smoke_chiller_rbc,rbc,27.07136320818103,23.07136320818103,18000.0,2821.08,2821.08,83.0,0.0,21389.13815098903,2160.0,20714.204010226294,20714.204010226294,0.0,0.0,2.7755575615628914e-17,0.0,0.1,0.0,2,2927.989705288513,2927.989705288513,106.90970528851312,0.0,106.90970528851312,26.5,26.5,0.3927372388154914,0.3927372388154914,20927.989705288514,1.1626660947382508,False,0,0,1
2025-07-01 14:00:00,56,smoke_chiller_rbc,rbc,27.447085729384874,23.447085729384874,18000.0,1777.74,1777.74,83.0,0.0,21416.19017251571,2160.0,21183.85716173145,21183.85716173145,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2,2987.1660023781624,2987.1660023781624,1209.4260023781624,0.0,1209.4260023781624,26.5,26.5,0.39254087019608364,0.39254087019608364,20987.166002378162,1.1659536667987869,False,0,0,1
2025-07-01 14:15:00,57,smoke_chiller_rbc,rbc,27.829458067903232,23.829458067903232,18000.0,1777.74,1777.74,83.0,0.0,21443.720980889033,2160.0,21661.822584878762,21661.822584878762,0.0,0.0,0.0,0.0,0.0,0.0,2,3047.389645694724,3047.389645694724,1269.649645694724,0.0,1269.649645694724,26.5,26.5,0.3923445997609856,0.3923445997609856,21047.389645694726,1.1692994247608182,False,0,0,1
2025-07-01 14:30:00,58,smoke_chiller_rbc,rbc,28.21684284667969,24.21684284667969,18000.0,1777.74,1777.74,83.0,0.0,21471.612684960935,2160.0,22000.0,22146.053558349387,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,1312.26,0.0,1312.26,26.5,26.5,0.3921484274611052,0.3921484274611052,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 14:45:00,59,smoke_chiller_rbc,rbc,28.607581224619143,24.607581224619143,18000.0,1777.74,1777.74,83.0,0.0,21499.745848172577,2160.0,22000.0,22634.476530774195,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,1312.26,0.0,1312.26,26.5,26.5,0.39195235324737465,0.39195235324737465,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 15:00:00,60,smoke_chiller_rbc,rbc,29.0,25.0,18000.0,1420.5,1420.5,83.0,0.0,21528.0,2160.0,22000.0,23125.000000000287,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,1669.5,0.0,1669.5,26.5,26.5,0.391756377070751,0.391756377070751,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 15:15:00,61,smoke_chiller_rbc,rbc,29.392418775380857,25.392418775380857,18000.0,1420.5,1420.5,83.0,0.0,21556.254151827423,2160.0,22000.0,23615.52346922638,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,1669.5,0.0,1669.5,26.5,26.5,0.39156049888221567,0.39156049888221567,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 15:30:00,62,smoke_chiller_rbc,rbc,29.78315715332031,25.78315715332031,18000.0,1420.5,1420.5,83.0,0.0,21584.38731503906,2160.0,22000.0,24103.946441650398,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,1669.5,0.0,1669.5,26.5,26.5,0.39136471863277456,0.39136471863277456,21090.0,1.1716666666666666,False,0,0,1
2025-07-01 15:45:00,63,smoke_chiller_rbc,rbc,30.170541932096768,26.170541932096768,18000.0,1420.5,1420.5,83.0,0.0,21612.279019110967,2160.0,22000.0,24588.177415121023,0.0,0.0,0.0,0.0,0.0,0.0,2,3090.0,3090.0,1669.5,0.0,1669.5,26.5,26.5,0.39116903627345817,0.39116903627345817,21090.0,1.1716666666666666,False,0,0,1
