step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
2588,2588,2024-01-27 23:00:00,1.0,6.114565863405729,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.115761158541055,24.558326996385553,0.45,0.035609214999666294,0.0,0.0,7140.485294058808,7140.485294058808,0.0,7140.485294058808,148.16506985172026,0.083,-0.0
2589,2589,2024-01-27 23:15:00,1.0,6.115362735341498,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.11655797364007,24.558287680782716,0.4,0.030596754548024307,0.0,0.0,7140.094381241415,7140.094381241415,0.0,7140.094381241415,51.765684264000264,0.029,-0.0
2590,2590,2024-01-27 23:30:00,1.0,6.116159568980212,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.117354752852464,24.558264030970946,0.35,0.0250827007264993,0.0,0.0,7139.667239130774,7139.667239130772,0.0,7139.667239130774,51.76258748369811,0.029,-0.0
2591,2591,2024-01-27 23:45:00,1.0,6.116956366114621,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.11815149685453,24.55824817102786,0.3,0.01907060754378548,0.0,0.0,7139.203944282525,7139.203944282526,0.0,7139.203944282525,51.75922859604831,0.029,-0.0
2592,2592,2024-01-28 00:00:00,1.0,6.117753127707313,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.1189482059842994,24.558236914327523,0.27499999999999997,-0.06849096381079957,0.0,0.0,7132.666726132067,7132.666726132066,0.0,7132.666726132067,51.71183376445749,0.029,-0.0
2593,2593,2024-01-28 00:15:00,1.0,6.118549854272379,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.119744880442834,24.55822521790551,0.25,-0.13587908349705521,0.0,0.0,7127.869826757199,7127.869826757198,0.0,7127.869826757199,51.677056243989696,0.029,-0.0
2594,2594,2024-01-28 00:30:00,1.0,6.119346546097065,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.120541520212608,24.558204283426672,0.22500000000000003,-0.20346974880336474,0.0,0.0,7123.251595111466,7123.251595111466,0.0,7123.251595111466,51.64357406455813,0.029,-0.0
2595,2595,2024-01-28 00:45:00,1.0,6.120143203195383,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.121338124895953,24.558175733410703,0.2,-0.2712637937384193,0.0,0.0,7118.806217604999,7118.806217604999,0.0,7118.806217604999,51.611345077636244,0.029,-0.0
2596,2596,2024-01-28 01:00:00,1.0,6.120939825406984,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.122134694166146,24.558143323049404,0.15000000000000002,-0.31755347898325564,0.0,0.0,7115.869808581781,7115.8698085817805,0.0,7115.869808581781,51.590056112217916,0.029,-0.0
2597,2597,2024-01-28 01:15:00,1.0,6.121736412377876,-0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.122931227856249,24.5581112272936,0.1,-0.3638536825359842,0.0,0.0,7113.01144472965,7113.01144472965,0.0,7113.01144472965,51.56933297428996,0.029,-0.0
