step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
92,92,2024-01-01 23:00:00,default_mpc,0.083,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0008713999995961785,False,,0.0,-0.0
93,93,2024-01-01 23:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010016000014729798,False,,0.0,-0.0
94,94,2024-01-01 23:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0009994999854825437,False,,0.0,-0.0
95,95,2024-01-01 23:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013090000138618052,False,,0.0,-0.0
96,96,2024-01-02 00:00:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0008918999810703099,False,,0.0,-0.0
97,97,2024-01-02 00:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0008966999885160476,False,,0.0,-0.0
98,98,2024-01-02 00:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0009733000188134611,False,,0.0,-0.0
99,99,2024-01-02 00:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010092000011354685,False,,0.0,-0.0
100,100,2024-01-02 01:00:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.000978299998678267,False,,0.0,-0.0
101,101,2024-01-02 01:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0009464000177104026,False,,0.0,-0.0
102,102,2024-01-02 01:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014428000140469521,False,,0.0,-0.0
103,103,2024-01-02 01:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0018270000000484288,False,,0.0,-0.0
104,104,2024-01-02 02:00:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013495000021066517,False,,0.0,-0.0
105,105,2024-01-02 02:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0014201999874785542,False,,0.0,-0.0
106,106,2024-01-02 02:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010613000195007771,False,,0.0,-0.0
107,107,2024-01-02 02:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001131599972723052,False,,0.0,-0.0
108,108,2024-01-02 03:00:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011082999990321696,False,,0.0,-0.0
109,109,2024-01-02 03:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013503000081982464,False,,0.0,-0.0
110,110,2024-01-02 03:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013484000228345394,False,,0.0,-0.0
111,111,2024-01-02 03:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0010217999806627631,False,,0.0,-0.0
112,112,2024-01-02 04:00:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.00112749999971129,False,,0.0,-0.0
113,113,2024-01-02 04:15:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012679999927058816,False,,0.0,-0.0
114,114,2024-01-02 04:30:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012992999982088804,False,,0.0,-0.0
115,115,2024-01-02 04:45:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001401500019710511,False,,0.0,-0.0
116,116,2024-01-02 05:00:00,default_mpc,0.029,0.0,1.0,-0.0,0.0,0.0,optimal_relaxed_modes,0.001284400001168251,False,,0.0,-0.0
