step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
513,26721,2024-10-06 08:15:00,0.4173614651632256,9.775463390680008,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1406.4807179490801,9.445876921945597,25.548237788323377,19.2,18.649811120521775,2559.2155071291663,8302.72922981769,10482.79595414779,10482.79595414779,0.0,10482.79595414779,76.00027066757148,0.029,-0.3263949251168261,measured_data_mpc,0.029,0.0,0.4173614651632256,-0.3263949251168261,0.0,9011.396404842213,optimal_relaxed_modes,0.0015863000007811934,False,,2152.4572894820258,-0.3263949251168261
514,26722,2024-10-06 08:30:00,0.4592734819912664,9.55207234098655,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1304.980253945404,9.246388492267034,25.504008203079035,19.299999999999997,18.468834969737447,2524.79769722812,8205.781655984978,10449.560356425349,10449.560356425349,0.0,10449.560356425349,75.75931258408379,0.029,-0.32639492511682594,measured_data_mpc,0.029,0.0,0.4592734819912664,-0.32639492511682594,0.0,9012.92701167713,optimal_relaxed_modes,0.0013723000010941178,False,,2152.457289482025,-0.32639492511682594
515,26723,2024-10-06 08:45:00,0.4981460507282492,9.344881549618432,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1210.8272660183936,9.061363724602032,25.524331136439805,19.4,18.283826561741023,2490.552434036691,8108.803546960948,10415.276119923432,10415.276119923436,0.0,10415.276119923432,75.51075186944489,0.029,-0.32639492511682594,measured_data_mpc,0.029,0.0,0.4981460507282492,-0.32639492511682594,0.0,9013.274056102036,optimal_relaxed_modes,0.001101600006222725,False,,2152.457289482025,-0.32639492511682594
516,26724,2024-10-06 09:00:00,0.5341996859514495,9.152715673878774,1.0,0.45,0.0,1.0,1.0,0.0,6542.382694676868,-42.21661382365987,9.949490994594303,32.1402148217457,19.549999999999997,18.54303290513005,0.0,0.0,6904.638138461745,6904.638138461745,3556.62,3348.0181384617454,125.55068019231544,0.15,1.0,measured_data_mpc,0.15,3556.62,0.5341996859514495,1.0,0.0,250.97693190825703,optimal_relaxed_modes,0.001349900005152449,False,,-6594.640798142311,1.0
517,26725,2024-10-06 09:15:00,0.393176663425391,9.904368383942666,-0.32639492511682594,0.45,0.0,1.0,1.0,0.0,7761.164644816442,-50.21929184482365,11.112946073271472,29.99994586689351,19.7,18.80280967270195,0.0,0.0,6975.170366929017,6975.170366929017,0.0,6975.170366929017,50.569985160235376,0.029,-0.32639492511682594,measured_data_mpc,0.029,0.0,0.393176663425391,-0.32639492511682594,0.0,8988.480406428114,optimal_relaxed_modes,0.0013854999851901084,False,,2152.457289482025,-0.32639492511682594
518,26726,2024-10-06 09:30:00,0.2202742871248228,10.825938049624694,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-2035.1565293271499,10.821825627512895,25.67192298648287,19.85,19.063141956548396,2700.030255642897,8972.7244202124,10632.114651245125,10632.114651245127,0.0,10632.114651245125,77.08283122152716,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.2202742871248228,-0.32639492511682583,0.0,8984.468821542934,optimal_relaxed_modes,0.0017664000042714179,False,,2152.457289482024,-0.32639492511682583
519,26727,2024-10-06 09:45:00,0.21839041733683887,10.835979075594649,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1896.023129382012,10.522563203810753,25.562238720643926,20.0,19.324020549331046,2707.345528068603,8796.73360364912,10611.23000093507,10611.23000093507,0.0,10611.23000093507,76.93141750677925,0.029,-0.32639492511682594,measured_data_mpc,0.029,0.0,0.21839041733683887,-0.32639492511682594,0.0,8982.9655085355,optimal_relaxed_modes,0.0014170999929774553,False,,2152.457289482025,-0.32639492511682594
520,26728,2024-10-06 10:00:00,0.27175911129771874,10.551523936783159,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1812.9684960165685,10.244986553706358,25.545535829798443,20.25,19.397014218581536,2703.5279891503787,8701.858537110633,10613.782814130644,10613.782814130645,4135.32,6478.462814130644,242.94235552989915,0.15,-0.3263949251168261,measured_data_mpc,0.15,4135.32,0.27175911129771874,-0.3263949251168261,0.0,8991.620544537043,optimal_relaxed_modes,0.0013481999922078103,False,,2152.4572894820258,-0.3263949251168261
521,26729,2024-10-06 10:15:00,0.3035583832790665,10.382033817122576,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1682.0278512166813,9.987545065662733,25.53277567028634,20.5,19.46668870651615,2664.4003794037917,8568.970139353647,10564.255330620117,10564.255330620117,0.0,10564.255330620117,76.59085114699586,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.3035583832790665,-0.32639492511682583,0.0,8995.75383016068,optimal_relaxed_modes,0.001142900000559166,False,,2152.457289482024,-0.32639492511682583
522,26730,2024-10-06 10:30:00,0.35372399681591904,10.114651096971151,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1560.567507003599,9.748776881178776,25.522694093208138,20.75,19.532991010155772,2627.8982102569457,8444.984644729946,10517.939717448404,10517.939717448404,0.0,10517.939717448404,76.25506295150093,0.029,-0.32639492511682583,measured_data_mpc,0.029,0.0,0.35372399681591904,-0.32639492511682583,0.0,8997.485892699158,optimal_relaxed_modes,0.0019911999988835305,False,,2152.457289482024,-0.32639492511682583
523,26731,2024-10-06 10:45:00,0.40025076409217747,9.866663427388694,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1447.9155137224482,9.527322774284343,25.514319185445583,21.0,19.595854299980935,2594.2502208390724,8330.622732714832,10475.41029543654,10475.410295436543,0.0,10475.41029543654,75.94672464191493,0.029,-0.32639492511682594,measured_data_mpc,0.029,0.0,0.40025076409217747,-0.32639492511682594,0.0,8998.229071207132,optimal_relaxed_modes,0.0013396999856922776,False,,2152.457289482025,-0.32639492511682594
524,26732,2024-10-06 11:00:00,0.44340321044221154,9.636660888343012,0.9013081413970901,0.45,0.0,1.0,1.0,0.0,6554.956619347797,-42.33748538592653,10.399173658738196,33.180558328545516,20.825,19.457580369192165,0.0,0.0,6904.516030484255,6904.516030484254,4330.2,2574.316030484255,53.41705763254829,0.083,0.9013081413970901,measured_data_mpc,0.083,4330.2,0.44340321044221154,0.9013081413970901,0.0,910.9527549239607,optimal_relaxed_modes,0.001119199994718656,False,,-5943.803440955069,0.9013081413970901
