step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
1472,27680,2024-10-16 08:00:00,measured_data_mpc,0.15,77.34,0.5460361652002415,1.0,0.0,255.42665393248353,optimal_relaxed_modes,0.001520399993751198,False,,-6594.640798142311
1473,27681,2024-10-16 08:15:00,measured_data_mpc,0.029,0.0,0.40375558164288533,-0.3263949251168261,0.0,9006.995642253882,optimal_relaxed_modes,0.0018591999833006412,False,,2152.4572894820258
1474,27682,2024-10-16 08:30:00,measured_data_mpc,0.029,0.0,0.22907545020625894,-0.32639492511682594,0.0,9009.082538595836,optimal_relaxed_modes,0.0010575999913271517,False,,2152.457289482025
1475,27683,2024-10-16 08:45:00,measured_data_mpc,0.029,0.0,0.22588918258116358,-0.32639492511682583,0.0,9010.19183348029,optimal_relaxed_modes,0.0011600000143516809,False,,2152.457289482024
1476,27684,2024-10-16 09:00:00,measured_data_mpc,0.15,122.88,0.2787432816057863,-0.32639492511682594,0.0,8994.252199055585,optimal_relaxed_modes,0.0016860000032465905,False,,2152.457289482025
1477,27685,2024-10-16 09:15:00,measured_data_mpc,0.029,0.0,0.31023566957093107,-0.32639492511682594,0.0,8987.131279219135,optimal_relaxed_modes,0.001186200010124594,False,,2152.457289482025
1478,27686,2024-10-16 09:30:00,measured_data_mpc,0.029,0.0,0.3599170569039065,-0.32639492511682594,0.0,8984.629591812649,optimal_relaxed_modes,0.001254200004041195,False,,2152.457289482025
1479,27687,2024-10-16 09:45:00,measured_data_mpc,0.029,0.0,0.4059946478477311,-0.3263949251168261,0.0,8984.03328650236,optimal_relaxed_modes,0.001273000001674518,False,,2152.4572894820258
1480,27688,2024-10-16 10:00:00,measured_data_mpc,0.15,103.98,0.44873034801476536,1.0,0.0,245.4365121112387,optimal_relaxed_modes,0.0011787000112235546,False,,-6594.640798142311
1481,27689,2024-10-16 10:15:00,measured_data_mpc,0.029,0.0,0.30757041404027513,-0.3263949251168261,0.0,8996.781418889554,optimal_relaxed_modes,0.0017121999990195036,False,,2152.4572894820258
