step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
362,17738,2024-07-04 18:30:00,0.30376057653756233,10.380956127054793,-0.7631145593542115,0.45,0.0,0.0,1.0,1.0,0.0,-1681.5354291419244,9.986573660830624,25.586443217150062,27.425,26.044986326633452,2876.8775619768153,8584.664325821213,10651.790217870863,10651.790217870863,0.0,10651.790217870863,77.22547907956375,0.029,-0.7631145593542115,default_mpc,0.029,0.0,0.30376057653756233,-0.7631145593542115,0.0,10297.768525580605,optimal_relaxed_modes,0.0012205000093672425,False,,3434.0155170939515,-0.7631145593542115
363,17739,2024-07-04 18:45:00,0.3539126353760281,10.11364565344577,-0.7627795948781569,0.45,0.0,0.0,1.0,1.0,0.0,-1560.1097617231167,9.747878156217343,25.48762837803457,27.0,26.208388344522678,2880.006024914401,8488.701989896228,10623.713025654986,10623.713025654983,0.0,10623.713025654986,77.02191943599865,0.029,-0.7627795948781569,default_mpc,0.029,0.0,0.3539126353760281,-0.7627795948781569,0.0,10297.768525580605,optimal_relaxed_modes,0.0010343999892938882,False,,3432.5081769517064,-0.7627795948781569
364,17740,2024-07-04 19:00:00,0.4004261128712811,9.865728818396072,1.0,0.45,0.0,1.0,1.0,0.0,7689.8119821489445,-44.641619383710314,10.622975328914881,30.34417186486345,27.0,26.040380725324777,0.0,0.0,6900.128253828475,6900.128253828475,0.0,6900.128253828475,345.00641269142375,0.2,1.0,default_mpc,0.2,0.0,0.4004261128712811,1.0,0.0,2360.873670111023,optimal_relaxed_modes,0.0010376999853178859,False,,-4500.0,1.0
365,17741,2024-07-04 19:15:00,0.2667873389819748,10.578023483226074,-0.765527136482741,0.45,0.0,1.0,1.0,0.0,6629.156114936522,-42.914517881715206,11.675639961885283,29.79151024354139,27.0,25.87127871370887,0.0,0.0,6947.152465572894,6947.152465572893,0.0,6947.152465572894,50.36685537540348,0.029,-0.765527136482741,default_mpc,0.029,0.0,0.2667873389819748,-0.765527136482741,0.0,10297.768525580605,optimal_relaxed_modes,0.0010440000041853637,False,,3444.8721141723345,-0.765527136482741
366,17742,2024-07-04 19:30:00,0.07651576235275856,11.592170986659797,-0.7663879333013378,0.45,0.0,0.0,1.0,1.0,0.0,-2300.433583617725,11.348872830734091,25.660535485069698,27.0,25.701069440560715,2870.34924300337,9318.737126261278,10684.093651084024,10684.093651084027,0.0,10684.093651084024,77.45967897035918,0.029,-0.7663879333013378,default_mpc,0.029,0.0,0.07651576235275856,-0.7663879333013378,0.0,10297.768525580605,optimal_relaxed_modes,0.001960599998710677,False,,3448.74569985602,-0.7663879333013378
367,17743,2024-07-04 19:45:00,0.11666223026700988,11.378190312676837,-0.7667737479438601,0.45,0.0,0.0,1.0,1.0,0.0,-2134.4691808336465,11.011356077492891,25.45630227149952,27.0,25.52972925927267,2866.849726289068,9030.444746484634,10629.351295097389,10629.351295097389,0.0,10629.351295097389,77.06279688945608,0.029,-0.7667737479438601,default_mpc,0.029,0.0,0.11666223026700988,-0.7667737479438601,0.0,10297.768525580605,optimal_relaxed_modes,0.0012105000205338001,False,,3450.4818657473706,-0.7667737479438601
368,17744,2024-07-04 20:00:00,0.18038445729906674,11.038550842595974,-0.7691052176019426,0.45,0.0,0.0,1.0,1.0,0.0,-2043.4928903485766,10.69831404056903,25.45230987635014,27.075,25.394192135439337,2864.2156957024968,8921.117233273662,10626.484555124516,10626.484555124518,0.0,10626.484555124516,531.3242277562258,0.2,-0.7691052176019426,default_mpc,0.2,0.0,0.18038445729906674,-0.7691052176019426,0.0,10297.768525580605,optimal_relaxed_modes,0.0012495999981183559,False,,3460.973479208742,-0.7691052176019426
369,17745,2024-07-04 20:15:00,0.21522112002930213,10.85287143024382,-0.7701998868354284,0.45,0.0,0.0,1.0,1.0,0.0,-1895.8628857592366,10.407982888804101,25.46787385684832,27.15,25.256106277638494,2861.2946883901845,8766.921930044047,10626.149493950377,10626.149493950377,0.0,10626.149493950377,77.03958383114023,0.029,-0.7701998868354284,default_mpc,0.029,0.0,0.21522112002930213,-0.7701998868354284,0.0,10297.768525580605,optimal_relaxed_modes,0.0015545999922323972,False,,3465.899490759428,-0.7701998868354284
370,17746,2024-07-04 20:30:00,0.27179599179851405,10.55132736371392,-0.7706566431367515,0.45,0.0,0.0,1.0,1.0,0.0,-1758.9194275260118,10.138714302664551,25.486024289471878,27.225,25.11540305695001,2858.268358425549,8627.096969918788,10625.777368597242,10625.777368597246,0.0,10625.777368597242,77.03688592233001,0.029,-0.7706566431367515,default_mpc,0.029,0.0,0.27179599179851405,-0.7706566431367515,0.0,10297.768525580605,optimal_relaxed_modes,0.0012852000072598457,False,,3467.9548941153816,-0.7706566431367515
371,17747,2024-07-04 20:45:00,0.3242664786954653,10.27165966855317,-0.7708492374186023,0.45,0.0,0.0,1.0,1.0,0.0,-1631.8901051406451,9.88897915224274,25.50672588710154,27.3,24.97204074397301,2855.1346826483045,8498.114158985793,10625.4870085782,10625.4870085782,0.0,10625.4870085782,77.03478081219195,0.029,-0.7708492374186023,default_mpc,0.029,0.0,0.3242664786954653,-0.7708492374186023,0.0,10297.768525580605,optimal_relaxed_modes,0.0015483000024687499,False,,3468.8215683837107,-0.7708492374186023
372,17748,2024-07-04 21:00:00,0.37293051217942585,10.01228037008366,0.8854719465178346,0.45,0.0,1.0,1.0,0.0,6639.808092219118,-44.56090431932551,10.77615975952514,28.90250472646515,27.225,25.11540305695001,0.0,0.0,6900.391485899847,6900.391485899846,0.0,6900.391485899847,284.6411487933687,0.165,0.8854719465178346,default_mpc,0.165,0.0,0.37293051217942585,0.8854719465178346,0.0,2863.5982419353472,optimal_relaxed_modes,0.0011451999889686704,False,,-3984.6237593302553,0.8854719465178346
373,17749,2024-07-04 21:15:00,0.23637170134692806,10.740138831820873,-0.7645721880519902,0.45,0.0,1.0,1.0,0.0,6603.2382931877555,-43.26526193005993,11.81926501256089,29.78665938712221,27.15,25.256106277638494,0.0,0.0,6936.518977632613,6936.5189776326115,0.0,6936.518977632613,50.28976258783645,0.029,-0.7645721880519902,default_mpc,0.029,0.0,0.23637170134692806,-0.7645721880519902,0.0,10297.768525580605,optimal_relaxed_modes,0.0015236000181175768,False,,3440.574846233956,-0.7645721880519902
374,17750,2024-07-04 21:30:00,0.06478225411102892,11.654710585588216,-0.7637822579205761,0.45,0.0,0.0,1.0,1.0,0.0,-2366.3465525282413,11.482718598076511,25.737550942287776,27.075,25.394192135439337,2864.0246990787496,9379.537037994534,10657.293454202467,10657.293454202467,0.0,10657.293454202467,77.26537754296788,0.029,-0.7637822579205761,default_mpc,0.029,0.0,0.06478225411102892,-0.7637822579205761,0.0,10297.768525580605,optimal_relaxed_modes,0.0015266999835148454,False,,3437.0201606425926,-0.7637822579205761
375,17751,2024-07-04 21:45:00,0.09139207585433792,11.512880235696379,-0.7634908874095989,0.45,0.0,0.0,1.0,1.0,0.0,-2198.3723673917875,11.13550456220418,25.483138138943346,27.0,25.52972925927267,2866.8497151721235,9110.256560173291,10621.889148944496,10621.8891489445,0.0,10621.889148944496,77.0086963298476,0.029,-0.7634908874095989,default_mpc,0.029,0.0,0.09139207585433792,-0.7634908874095989,0.0,10297.768525580605,optimal_relaxed_modes,0.0015084000187925994,False,,3435.7089933431953,-0.7634908874095989
376,17752,2024-07-04 22:00:00,0.1558901923022883,11.169105275028803,-0.7655410639270057,0.45,0.0,0.0,1.0,1.0,0.0,-2102.033867399756,10.813456274711468,25.44795384379158,27.0,25.701069440560715,2870.117107301172,8995.896671768092,10619.978046278242,10619.978046278246,0.0,10619.978046278242,220.36454446027352,0.083,-0.7655410639270057,default_mpc,0.083,0.0,0.1558901923022883,-0.7655410639270057,0.0,10297.768525580605,optimal_relaxed_modes,0.0012021000147797167,False,,3444.9347876715256,-0.7655410639270057
377,17753,2024-07-04 22:15:00,0.1927841902944082,10.972460265730804,-0.7650481125623335,0.45,0.0,0.0,1.0,1.0,0.0,-1950.1667956813164,10.514771618047783,25.4293338816088,27.0,25.87127871370887,2873.5183497625103,8838.460912716722,10620.417859881609,10620.417859881609,0.0,10620.417859881609,76.99802948414167,0.029,-0.7650481125623335,default_mpc,0.029,0.0,0.1927841902944082,-0.7650481125623335,0.0,10297.768525580605,optimal_relaxed_modes,0.0013877000019419938,False,,3442.7165065305007,-0.7650481125623335
378,17754,2024-07-04 22:30:00,0.2509867875883325,10.662240422154188,-0.766061199177006,0.45,0.0,0.0,1.0,1.0,0.0,-1809.2918956630576,10.23775465904646,25.41291543400258,27.0,26.040380725324777,2876.813158933116,8694.850937236719,10621.053152795126,10621.053152795124,0.0,10621.053152795126,77.00263535776467,0.029,-0.766061199177006,default_mpc,0.029,0.0,0.2509867875883325,-0.766061199177006,0.0,10297.768525580605,optimal_relaxed_modes,0.001170099974842742,False,,3447.275396296527,-0.766061199177006
379,17755,2024-07-04 22:45:00,0.304967056449482,10.37452558912426,-0.7665724825896552,0.45,0.0,0.0,1.0,1.0,0.0,-1678.6147097927662,9.980832238804055,25.556141015724553,27.0,26.208388344522678,2880.000249629927,8562.462436843176,10621.728500817697,10621.728500817695,0.0,10621.728500817697,77.00753163092831,0.029,-0.7665724825896552,default_mpc,0.029,0.0,0.304967056449482,-0.7665724825896552,0.0,10297.768525580605,optimal_relaxed_modes,0.0016555000038351864,False,,3449.576171653448,-0.7665724825896552
380,17756,2024-07-04 23:00:00,0.35503152095952456,10.107681993285734,0.2793642914502685,0.45,0.0,1.0,1.0,0.0,6624.397421557169,-43.29069261462925,10.864965936788597,28.97808767416026,26.625,25.772480715011923,0.0,0.0,6900.950211222958,6900.950211222958,0.0,6900.950211222958,143.1947168828764,0.083,0.2793642914502685,default_mpc,0.083,0.0,0.35503152095952456,0.2793642914502685,0.0,5581.104632724986,optimal_relaxed_modes,0.0018646000244189054,False,,-1257.139311526208,0.2793642914502685
381,17757,2024-07-04 23:15:00,0.21969588670502632,10.82902092386221,-0.7698456283942441,0.45,0.0,1.0,1.0,0.0,6619.385168688512,-43.94136590581097,11.901476178492757,29.802344227428385,26.25,25.33739704399973,0.0,0.0,6937.369617348193,6937.369617348192,0.0,6937.369617348193,50.2959297257744,0.029,-0.7698456283942441,default_mpc,0.029,0.0,0.21969588670502632,-0.7698456283942441,0.0,10297.768525580605,optimal_relaxed_modes,0.0014143000007607043,False,,3464.3053277740983,-0.7698456283942441
382,17758,2024-07-04 23:30:00,0.06441850952908887,11.656649344209956,-0.7703187950009253,0.45,0.0,0.0,1.0,1.0,0.0,-2403.935019209122,11.559048374734687,25.715303987414334,25.875,24.903163124605967,2853.396039621439,9415.474397111182,10712.343256891681,10712.343256891683,0.0,10712.343256891681,77.6644886124647,0.029,-0.7703187950009253,default_mpc,0.029,0.0,0.06441850952908887,-0.7703187950009253,0.0,10297.768525580605,optimal_relaxed_modes,0.001414199999999255,False,,3466.434577504164,-0.7703187950009253
383,17759,2024-07-04 23:45:00,0.07698114681677373,11.589690487466596,-0.7705482038871768,0.45,0.0,0.0,1.0,1.0,0.0,-2230.4871760216392,11.206285454035296,25.48826000986148,25.5,24.469781908329352,2843.544724524103,9124.22272599599,10634.83563186489,10634.83563186489,0.0,10634.83563186489,77.10255833102045,0.029,-0.7705482038871768,default_mpc,0.029,0.0,0.07698114681677373,-0.7705482038871768,0.0,10297.768525580605,optimal_relaxed_modes,0.0011717999877873808,False,,3467.4669174922956,-0.7705482038871768
384,17760,2024-07-05 00:00:00,0.14358184135130744,11.234708785597531,-0.7666710844906217,0.45,0.0,0.0,1.0,1.0,0.0,-2135.4079089923434,10.879101884213357,25.447268481247622,25.625,24.65827320217596,2847.5918507254055,9031.025082017699,10614.174621651326,10614.174621651326,0.0,10614.174621651326,76.95276600697211,0.029,-0.7666710844906217,default_mpc,0.029,0.0,0.14358184135130744,-0.7666710844906217,0.0,10297.768525580605,optimal_relaxed_modes,0.0012144000211264938,False,,3450.0198802077975,-0.7666710844906217
385,17761,2024-07-05 00:15:00,0.1799922539950236,11.040641286206524,-0.7648613025480347,0.45,0.0,0.0,1.0,1.0,0.0,-1981.1252757484117,10.575654650484095,25.40953791818719,25.75,24.846889255278423,2851.857398273172,8878.815723250198,10614.631892143228,10614.631892143228,0.0,10614.631892143228,76.9560812180384,0.029,-0.7648613025480347,default_mpc,0.029,0.0,0.1799922539950236,-0.7648613025480347,0.0,10297.768525580605,optimal_relaxed_modes,0.001277300005313009,False,,3441.8758614661565,-0.7648613025480347
386,17762,2024-07-05 00:30:00,0.23912291661411952,10.725474854446743,-0.7641394029298259,0.45,0.0,0.0,1.0,1.0,0.0,-1838.009180270181,10.294220147526008,25.57904950880774,25.875,25.0356281340834,2856.0440008492633,8736.302571065864,10629.215061579678,10629.215061579682,0.0,10629.215061579678,77.06180919645267,0.029,-0.7641394029298259,default_mpc,0.029,0.0,0.23912291661411952,-0.7641394029298259,0.0,10297.768525580605,optimal_relaxed_modes,0.0012971999822184443,False,,3438.6273131842163,-0.7641394029298259
387,17763,2024-07-05 00:45:00,0.29396395342402704,10.433172128249936,-0.7638673923336391,0.45,0.0,0.0,1.0,1.0,0.0,-1705.254566150604,10.033208666502528,25.509633031158653,26.0,25.224497358648435,2860.1476388725205,8618.53618890587,10618.035997480685,10618.035997480685,0.0,10618.035997480685,76.98076098173497,0.029,-0.7638673923336391,default_mpc,0.029,0.0,0.29396395342402704,-0.7638673923336391,0.0,10297.768525580605,optimal_relaxed_modes,0.0011978999827988446,False,,3437.403265501376,-0.7638673923336391
388,17764,2024-07-05 01:00:00,0.34482602381470545,10.16207729306762,-0.06421839253615812,0.45,0.0,0.0,1.0,1.0,0.0,-1582.1118260091455,9.791127521872411,25.47170037763024,26.0,25.224497358648435,2860.4196774261004,8478.060721028482,10622.421112927157,10622.421112927157,0.0,10622.421112927157,77.0125530687219,0.029,-0.06421839253615812,default_mpc,0.029,0.0,0.34482602381470545,-0.06421839253615812,0.0,7140.88642911302,optimal_relaxed_modes,0.0010658999963197857,False,,288.9827664127115,-0.06421839253615812
389,17765,2024-07-05 01:15:00,0.3919981683750602,9.91064976256093,1.0,0.45,0.0,1.0,1.0,0.0,6968.751699908797,-47.64395894217413,10.68086566816452,28.853212029698867,26.0,25.224497358648435,0.0,0.0,6900.0186457724485,6900.018645772446,0.0,6900.0186457724485,50.02513518185025,0.029,1.0,default_mpc,0.029,0.0,0.3919981683750602,1.0,0.0,2347.8160346284176,optimal_relaxed_modes,0.0011338000185787678,False,,-4500.0,1.0
390,17766,2024-07-05 01:30:00,0.2545839594879766,10.643067495929085,-0.7656023151113281,0.45,0.0,1.0,1.0,0.0,6606.898983482277,-42.79734829870394,11.721860873800166,29.78047844609006,26.0,25.224497358648435,0.0,0.0,6936.168170884576,6936.168170884576,0.0,6936.168170884576,50.28721923891318,0.029,-0.7656023151113281,default_mpc,0.029,0.0,0.2545839594879766,-0.7656023151113281,0.0,10297.768525580605,optimal_relaxed_modes,0.0016497999895364046,False,,3445.2104180009765,-0.7656023151113281
391,17767,2024-07-05 01:45:00,0.0708742285314447,11.6222403619274,-0.7663847962583126,0.45,0.0,0.0,1.0,1.0,0.0,-2321.680793237082,11.392017902877848,25.723558042847884,26.0,25.224497358648435,2860.4196775169476,9332.994016601218,10667.445001248028,10667.445001248028,0.0,10667.445001248028,77.33897625904821,0.029,-0.7663847962583126,default_mpc,0.029,0.0,0.0708742285314447,-0.7663847962583126,0.0,10297.768525580605,optimal_relaxed_modes,0.0012328999873716384,False,,3448.7315831624064,-0.7663847962583126
392,17768,2024-07-05 02:00:00,0.10851635878773502,11.421607807661372,-0.7692306190571672,0.45,0.0,0.0,1.0,1.0,0.0,-2156.8843490033946,11.051384813256842,25.5526979724427,25.85,25.010978622635434,2855.7804957262306,9068.854171062902,10629.502599723537,10629.502599723537,0.0,10629.502599723537,77.06389384799564,0.029,-0.7692306190571672,default_mpc,0.029,0.0,0.10851635878773502,-0.7692306190571672,0.0,10297.768525580605,optimal_relaxed_modes,0.0014731000119354576,False,,3461.537785757252,-0.7692306190571672
393,17769,2024-07-05 02:15:00,0.17179203702343582,11.084348442665087,-0.770549062184333,0.45,0.0,0.0,1.0,1.0,0.0,-2062.369427159722,10.735442611335415,25.5368759604704,25.7,24.797646824569675,2851.3575351196037,8946.409857940931,10627.246934914963,10627.246934914967,0.0,10627.246934914963,77.04754027813348,0.029,-0.770549062184333,default_mpc,0.029,0.0,0.17179203702343582,-0.770549062184333,0.0,10297.768525580605,optimal_relaxed_modes,0.002120899996953085,False,,3467.4707798294985,-0.770549062184333
394,17770,2024-07-05 02:30:00,0.20798651369297208,10.891431882016459,-0.7711013995988881,0.45,0.0,0.0,1.0,1.0,0.0,-1913.3749375022187,10.442421411147878,25.549973418750355,25.549999999999997,24.58449305085419,2846.520204775021,8785.894736279164,10626.660093785518,10626.660093785522,0.0,10626.660093785518,77.04328567994501,0.029,-0.7711013995988881,default_mpc,0.029,0.0,0.20798651369297208,-0.7711013995988881,0.0,10297.768525580605,optimal_relaxed_modes,0.0012396999809425324,False,,3469.9562981949966,-0.7711013995988881
395,17771,2024-07-05 02:45:00,0.26508554807704504,10.58709402874935,-0.7713371658972551,0.45,0.0,0.0,1.0,1.0,0.0,-1775.1654732177572,10.170657997549814,25.569980251789055,25.4,24.3715304488962,2841.589243744182,8642.44242576341,10625.985127363258,10625.985127363258,0.0,10625.985127363258,77.03839217338363,0.029,-0.7713371658972551,default_mpc,0.029,0.0,0.26508554807704504,-0.7713371658972551,0.0,10297.768525580605,optimal_relaxed_modes,0.0011747000098694116,False,,3471.017246537648,-0.7713371658972551
396,17772,2024-07-05 03:00:00,0.318042191019997,10.304835121863416,-0.7665424021145952,0.45,0.0,0.0,1.0,1.0,0.0,-1646.9616999540553,9.91860922233209,25.549670605684202,25.549999999999997,24.58449305085419,2845.864150870153,8533.7192082942,10614.206787206262,10614.206787206262,0.0,10614.206787206262,76.9529992072454,0.029,-0.7665424021145952,default_mpc,0.029,0.0,0.318042191019997,-0.7665424021145952,0.0,10297.768525580605,optimal_relaxed_modes,0.0013274999801069498,False,,3449.4408095156787,-0.7665424021145952
397,17773,2024-07-05 03:15:00,0.36715708531410235,10.043052735275834,0.6902327387218982,0.45,0.0,1.0,1.0,0.0,6639.657248745042,-44.574314165922644,10.804896277733684,28.930325647447667,25.7,24.797646824569675,0.0,0.0,6900.82553348303,6900.825533483029,0.0,6900.82553348303,50.03098511775197,0.029,0.6902327387218982,default_mpc,0.029,0.0,0.36715708531410235,0.6902327387218982,0.0,3752.3567102423917,optimal_relaxed_modes,0.0012485000188462436,False,,-3106.047324248542,0.6902327387218982
398,17774,2024-07-05 03:30:00,0.23098014489781923,10.768875827694623,-0.7634083781556672,0.45,0.0,1.0,1.0,0.0,6595.589478812247,-42.8321655451263,11.841209761887855,29.859485659086253,25.85,25.010978622635434,0.0,0.0,6936.807757877543,6936.807757877542,0.0,6936.807757877543,50.29185624461219,0.029,-0.7634083781556672,default_mpc,0.029,0.0,0.23098014489781923,-0.7634083781556672,0.0,10297.768525580605,optimal_relaxed_modes,0.0011761000205297023,False,,3435.3377017005023,-0.7634083781556672
399,17775,2024-07-05 03:45:00,0.05304284941700359,11.717281612607371,-0.7630696944060779,0.45,0.0,0.0,1.0,1.0,0.0,-2376.5491446277697,11.503442538253303,25.665769839452445,26.0,25.224497358648435,2860.4196571912444,9395.792596476842,10651.407974436639,10651.40797443664,0.0,10651.407974436639,77.22270781466564,0.029,-0.7630696944060779,default_mpc,0.029,0.0,0.05304284941700359,-0.7630696944060779,0.0,10297.768525580605,optimal_relaxed_modes,0.0012197000032756478,False,,3433.8136248273504,-0.7630696944060779
400,17776,2024-07-05 04:00:00,0.08747950432019821,11.533734241973344,-0.7653724087148461,0.45,0.0,0.0,1.0,1.0,0.0,-2205.08393668672,11.154711227673083,25.45942061784947,26.0,25.224497358648435,2860.419677516941,9100.809981584636,10623.156708821733,10623.156708821733,0.0,10623.156708821733,77.01788613895756,0.029,-0.7653724087148461,default_mpc,0.029,0.0,0.08747950432019821,-0.7653724087148461,0.0,10297.768525580605,optimal_relaxed_modes,0.001223200000822544,False,,3444.1758392168076,-0.7653724087148461
401,17777,2024-07-05 04:15:00,0.1533190311844791,11.182809563786726,-0.7664807714166519,0.45,0.0,0.0,1.0,1.0,0.0,-2111.0899339499506,10.831268423035318,25.435194986592986,26.0,25.224497358648435,2860.419677516948,8998.22192135004,10622.03083245233,10622.03083245233,0.0,10622.03083245233,77.00972353527939,0.029,-0.7664807714166519,default_mpc,0.029,0.0,0.1533190311844791,-0.7664807714166519,0.0,10297.768525580605,optimal_relaxed_modes,0.0012777000083588064,False,,3449.1634713749336,-0.7664807714166519
402,17778,2024-07-05 04:30:00,0.18931314814622563,10.990960920380617,-0.7669551827727386,0.45,0.0,0.0,1.0,1.0,0.0,-1958.5669975612127,10.531290981173665,25.42254462519248,26.0,25.224497358648435,2860.4196775169476,8843.462444464923,10621.861436640773,10621.861436640773,0.0,10621.861436640773,77.00849541564561,0.029,-0.7669551827727386,default_mpc,0.029,0.0,0.18931314814622563,-0.7669551827727386,0.0,10297.768525580605,optimal_relaxed_modes,0.0011158999986946583,False,,3451.2983224773234,-0.7669551827727386
403,17779,2024-07-05 04:45:00,0.24776771768318212,10.67939806474864,-0.7657780029415762,0.45,0.0,0.0,1.0,1.0,0.0,-1817.0838441697663,10.253075359186962,25.408726282834888,26.0,25.224497358648435,2860.4196775169476,8700.905372801619,10621.69398611093,10621.693986110926,0.0,10621.69398611093,77.00728139930425,0.029,-0.7657780029415762,default_mpc,0.029,0.0,0.24776771768318212,-0.7657780029415762,0.0,10297.768525580605,optimal_relaxed_modes,0.001768200017977506,False,,3446.0010132370926,-0.7657780029415762
404,17780,2024-07-05 05:00:00,0.30198159496248356,10.390438098849963,-0.7691514234753745,0.45,0.0,0.0,1.0,1.0,0.0,-1685.8424462869768,9.995041411548607,25.42011946296973,25.85,25.04370541238954,2856.7642559400474,8556.191106238282,10625.910931980194,10625.910931980197,0.24,10625.670931980194,77.03611425685641,0.029,-0.7691514234753745,default_mpc,0.029,0.24,0.30198159496248356,-0.7691514234753745,0.0,10297.768525580605,optimal_relaxed_modes,0.001569800020661205,False,,3461.181405639185,-0.7691514234753745
405,17781,2024-07-05 05:15:00,0.35226267259228317,10.12243995508313,0.17710230580780786,0.45,0.0,1.0,1.0,0.0,6629.429591438974,-43.86766895363175,10.878567723637776,28.99227282215907,25.7,24.863043590260467,0.0,0.0,6899.491535992085,6899.491535992083,0.0,6899.491535992085,50.02131363594262,0.029,0.17710230580780786,default_mpc,0.029,0.0,0.35226267259228317,0.17710230580780786,0.0,6032.228702976652,optimal_relaxed_modes,0.001174200006062165,False,,-796.9603761351354,0.17710230580780786
406,17782,2024-07-05 05:30:00,0.21670051708073587,10.844986243959678,-0.7714714562087225,0.45,0.0,1.0,1.0,0.0,6599.276279790097,-43.174895861333376,11.917966855310247,29.88053908688134,25.549999999999997,24.682502076283377,0.0,0.0,6937.558451007079,6937.558451007078,0.0,6937.558451007079,50.29729876980133,0.029,-0.7714714562087225,default_mpc,0.029,0.0,0.21670051708073587,-0.7714714562087225,0.0,10297.768525580605,optimal_relaxed_modes,0.0011820000072475523,False,,3471.621552939251,-0.7714714562087225
407,17783,2024-07-05 05:45:00,0.04624709632943383,11.753502976564118,-0.7717528347860114,0.45,0.0,0.0,1.0,1.0,0.0,-2411.76598785204,11.574960597223638,25.662522221864155,25.4,24.502088290057873,2844.29317357546,9426.314350426166,10683.806040535195,10683.806040535195,0.0,10683.806040535195,77.45759379388016,0.029,-0.7717528347860114,default_mpc,0.029,0.0,0.04624709632943383,-0.7717528347860114,0.0,10297.768525580605,optimal_relaxed_modes,0.0015548000228591263,False,,3472.8877565370512,-0.7717528347860114
408,17784,2024-07-05 06:00:00,0.07397689779810246,11.605703134736114,-0.7664044585375724,0.45,0.0,0.0,1.0,1.0,0.0,-2237.7539389958956,11.221038318728212,25.353789169236013,25.549999999999997,24.682502076283377,2848.43191880672,9131.838210138492,10615.343547873406,10615.343547873408,181.02,10434.323547873406,75.6488457220822,0.029,-0.7664044585375724,default_mpc,0.029,181.02,0.07397689779810246,-0.7664044585375724,0.0,10297.768525580605,optimal_relaxed_modes,0.0010970000002998859,False,,3448.820063419076,-0.7664044585375724
409,17785,2024-07-05 06:15:00,0.14079641177520377,11.249555125238164,-0.7639109946453555,0.45,0.0,0.0,1.0,1.0,0.0,-2142.3624999467656,10.892778739070481,25.600677432080555,25.7,24.863043590260467,2852.231115192928,9041.246298513333,10670.402696663015,10670.402696663015,0.0,10670.402696663015,77.36041955080687,0.029,-0.7639109946453555,default_mpc,0.029,0.0,0.14079641177520377,-0.7639109946453555,0.0,10297.768525580605,optimal_relaxed_modes,0.001039199996739626,False,,3437.5994759040996,-0.7639109946453555
410,17786,2024-07-05 06:30:00,0.1773265679829594,11.054849392650826,-0.7629199000374794,0.45,0.0,0.0,1.0,1.0,0.0,-1987.5767348795923,10.588345645312502,25.47858901199578,25.85,25.04370541238954,2856.2331776457877,8929.797284979672,10617.608280993369,10617.608280993369,0.0,10617.608280993369,76.97766003720193,0.029,-0.7629199000374794,default_mpc,0.029,0.0,0.1773265679829594,-0.7629199000374794,0.0,10297.768525580605,optimal_relaxed_modes,0.0011183999886270612,False,,3433.1395501686575,-0.7629199000374794
411,17787,2024-07-05 06:45:00,0.23665054555102114,10.738652592213057,-0.7625506613923146,0.45,0.0,0.0,1.0,1.0,0.0,-1843.9959134151077,10.305993353586574,25.583443497401717,26.0,25.224497358648435,2860.1592813084367,8766.472963183234,10621.308209636567,10621.308209636567,0.0,10621.308209636567,77.00448451986512,0.029,-0.7625506613923146,default_mpc,0.029,0.0,0.23665054555102114,-0.7625506613923146,0.0,10297.768525580605,optimal_relaxed_modes,0.0015713000029791147,False,,3431.477976265416,-0.7625506613923146
412,17788,2024-07-05 07:00:00,0.2916700808158252,10.445398469251652,-0.7651046920420858,0.45,0.0,0.0,1.0,1.0,0.0,-1710.8086375534351,10.044128024891679,25.524195989473384,26.0,25.42055176099666,2864.302241136166,8619.696482431193,10618.912478524131,10618.912478524135,671.16,9947.752478524131,72.12120546929995,0.029,-0.7651046920420858,default_mpc,0.029,671.16,0.2916700808158252,-0.7651046920420858,0.0,10297.768525580605,optimal_relaxed_modes,0.0015883000160101801,False,,3442.971114189386,-0.7651046920420858
413,17789,2024-07-05 07:15:00,0.3426982706430491,10.173418217472548,-0.7663138680373291,0.45,0.0,0.0,1.0,1.0,0.0,-1587.2639927110679,9.801255442631383,25.490810699956235,26.0,25.61514055658939,2868.337592010283,8481.015341043569,10619.239338810467,10619.239338810467,0.0,10619.239338810467,76.98948520637589,0.029,-0.7663138680373291,default_mpc,0.029,0.0,0.3426982706430491,-0.7663138680373291,0.0,10297.768525580605,optimal_relaxed_modes,0.0013629000168293715,False,,3448.4124061679813,-0.7663138680373291
