step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
1379,18755,2024-07-15 08:45:00,default_mpc,0.029,0.0,0.1794593452836253,-0.7700921048418845,0.0,10297.768525580605,optimal_relaxed_modes,0.0010528000129852444,False,,3465.41447178848,-0.7700921048418845
1380,18756,2024-07-15 09:00:00,default_mpc,0.165,288.42,0.23767062843753053,-0.7672858471313385,0.0,10297.768525580605,optimal_relaxed_modes,0.0010356000275351107,False,,3452.7863120910233,-0.7672858471313385
1381,18757,2024-07-15 09:15:00,default_mpc,0.029,0.0,0.2709690964863185,-0.765973128997265,0.0,10297.768525580605,optimal_relaxed_modes,0.0012675000180024654,False,,3446.8790804876926,-0.765973128997265
1382,18758,2024-07-15 09:30:00,default_mpc,0.029,0.0,0.3234997719902304,-0.765444747446169,0.0,10297.768525580605,optimal_relaxed_modes,0.0013734999811276793,False,,3444.5013635077603,-0.765444747446169
1383,18759,2024-07-15 09:45:00,default_mpc,0.029,0.0,0.3722192295691616,-0.7652416060170787,0.0,10297.768525580605,optimal_relaxed_modes,0.0013618000084534287,False,,3443.587227076854,-0.7652416060170787
1384,18760,2024-07-15 10:00:00,default_mpc,0.165,200.16,0.4174044333156168,1.0,0.0,2348.2111866180658,optimal_relaxed_modes,0.0012334999919403344,False,,-4500.0,1.0
1385,18761,2024-07-15 10:15:00,default_mpc,0.029,0.0,0.28246764226391285,-0.7671958686364057,0.0,10297.768525580605,optimal_relaxed_modes,0.0013901999918743968,False,,3452.3814088638255,-0.7671958686364057
1386,18762,2024-07-15 10:30:00,default_mpc,0.029,0.0,0.09225088872833263,-0.7674535083714996,0.0,10297.768525580605,optimal_relaxed_modes,0.0016919999907258898,False,,3453.540787671748,-0.7674535083714996
1387,18763,2024-07-15 10:45:00,default_mpc,0.029,0.0,0.13146063323396073,-0.7675593349893467,0.0,10297.768525580605,optimal_relaxed_modes,0.0013272000069264323,False,,3454.01700745206,-0.7675593349893467
1388,18764,2024-07-15 11:00:00,default_mpc,0.083,417.3,0.19309840039026685,-0.7673603765163195,0.0,10297.768525580605,optimal_relaxed_modes,0.001210299989907071,False,,3453.1216943234376,-0.7673603765163195
1389,18765,2024-07-15 11:15:00,default_mpc,0.029,0.0,0.22835614045475358,-0.7684774289472593,0.0,10297.768525580605,optimal_relaxed_modes,0.0012106999929528683,False,,3458.148430262667,-0.7684774289472593
1390,18766,2024-07-15 11:30:00,default_mpc,0.029,0.0,0.28397749433861863,-0.7690104991921736,0.0,10297.768525580605,optimal_relaxed_modes,0.0015901000006124377,False,,3460.547246364781,-0.7690104991921736
1391,18767,2024-07-15 11:45:00,default_mpc,0.029,0.0,0.3355638139020162,-0.7692056451715856,0.0,10297.768525580605,optimal_relaxed_modes,0.0012207000108901411,False,,3461.4254032721356,-0.7692056451715856
1392,18768,2024-07-15 12:00:00,default_mpc,0.029,558.54,0.38340797673705007,-0.5115769686371241,0.0,9148.614279365003,optimal_relaxed_modes,0.0010372000106144696,False,,2302.0963588670584,-0.5115769686371241
1393,18769,2024-07-15 12:15:00,default_mpc,0.029,0.0,0.4277819111934189,-0.7424829492381642,0.0,10192.507888742999,optimal_relaxed_modes,0.0011486999865155667,False,,3341.173271571739,-0.7424829492381642
1394,18770,2024-07-15 12:30:00,default_mpc,0.029,0.0,0.4689379105006691,0.6917877588963595,0.0,3740.2709877550055,optimal_relaxed_modes,0.001046299992594868,False,,-3113.0449150336176,0.6917877588963595
1395,18771,2024-07-15 12:45:00,default_mpc,0.029,0.0,0.33208514426851893,-0.7652555249330247,0.0,10297.768525580605,optimal_relaxed_modes,0.0021923000167589635,False,,3443.649862198611,-0.7652555249330247
1396,18772,2024-07-15 13:00:00,default_mpc,0.083,740.82,0.15377750448998348,-0.7663585708574983,0.0,10297.768525580605,optimal_relaxed_modes,0.0011476999789010733,False,,3448.613568858742,-0.7663585708574983
1397,18773,2024-07-15 13:15:00,default_mpc,0.029,0.0,0.17477973872249333,-0.7668979845006368,0.0,10297.768525580605,optimal_relaxed_modes,0.0014051000180188566,False,,3451.040930252866,-0.7668979845006368
1398,18774,2024-07-15 13:30:00,default_mpc,0.029,0.0,0.23332524267380275,-0.7671372705397825,0.0,10297.768525580605,optimal_relaxed_modes,0.0011303999926894903,False,,3452.1177174290215,-0.7671372705397825
1399,18775,2024-07-15 13:45:00,default_mpc,0.029,0.0,0.2668145071798136,-0.7672540617241534,0.0,10297.768525580605,optimal_relaxed_modes,0.0010808999941218644,False,,3452.6432777586906,-0.7672540617241534
1400,18776,2024-07-15 14:00:00,default_mpc,0.083,738.9,0.31964612527086184,-0.7686903883447255,0.0,10297.768525580605,optimal_relaxed_modes,0.0011807999981101602,False,,3459.1067475512646,-0.7686903883447255
1401,18777,2024-07-15 14:15:00,default_mpc,0.029,0.0,0.36864534131412435,-0.7693444728142051,0.0,10297.768525580605,optimal_relaxed_modes,0.0013642999983858317,False,,3462.0501276639234,-0.7693444728142051
1402,18778,2024-07-15 14:30:00,default_mpc,0.029,0.0,0.414090442820108,-0.769594314409721,0.0,10297.768525580605,optimal_relaxed_modes,0.0013751000224146992,False,,3463.1744148437447,-0.769594314409721
1403,18779,2024-07-15 14:45:00,default_mpc,0.029,0.0,0.45623970721793394,0.2455260421298713,0.0,5729.346998024345,optimal_relaxed_modes,0.0012557999871205539,False,,-1104.8671895844209,0.2455260421298713
1404,18780,2024-07-15 15:00:00,default_mpc,0.083,589.56,0.319324269811836,-0.7668947164338505,0.0,10297.768525580605,optimal_relaxed_modes,0.0011460999958217144,False,,3451.026223952327,-0.7668947164338505
1405,18781,2024-07-15 15:15:00,default_mpc,0.029,0.0,0.14085463213648575,-0.7656107007581494,0.0,10297.768525580605,optimal_relaxed_modes,0.001260699995327741,False,,3445.2481534116723,-0.7656107007581494
1406,18782,2024-07-15 15:30:00,default_mpc,0.029,0.0,0.16259695048179476,-0.7651171963555184,0.0,10297.768525580605,optimal_relaxed_modes,0.0013162999821361154,False,,3443.0273835998332,-0.7651171963555184
1407,18783,2024-07-15 15:45:00,default_mpc,0.029,0.0,0.2229865820264939,-0.7649535803769449,0.0,10297.768525580605,optimal_relaxed_modes,0.0010910000128205866,False,,3442.2911116962523,-0.7649535803769449
1408,18784,2024-07-15 16:00:00,default_mpc,0.083,360.66,0.25600112478888515,-0.7649130731420151,0.0,10297.768525580605,optimal_relaxed_modes,0.001952899998286739,False,,3442.108829139068,-0.7649130731420151
1409,18785,2024-07-15 16:15:00,default_mpc,0.029,0.0,0.3096171184474267,-0.7661670124499744,0.0,10297.768525580605,optimal_relaxed_modes,0.0018607999954838306,False,,3447.751556024885,-0.7661670124499744
1410,18786,2024-07-15 16:30:00,default_mpc,0.029,0.0,0.3593438057487631,-0.7667995736106734,0.0,10297.768525580605,optimal_relaxed_modes,0.0017031000170391053,False,,3450.59808124803,-0.7667995736106734
1411,18787,2024-07-15 16:45:00,default_mpc,0.029,0.0,0.4054635571220034,-0.7670781884943798,0.0,10297.768525580605,optimal_relaxed_modes,0.001619000016944483,False,,3451.851848224709,-0.7670781884943798
1412,18788,2024-07-15 17:00:00,default_mpc,0.165,402.48,0.44823857662307476,1.0,0.0,2337.510815937355,optimal_relaxed_modes,0.0013833999983035028,False,,-4500.0,1.0
1413,18789,2024-07-15 17:15:00,default_mpc,0.029,0.0,0.31200822842941633,-0.7698231469706611,0.0,10297.768525580605,optimal_relaxed_modes,0.001786100008757785,False,,3464.204161367975,-0.7698231469706611
1414,18790,2024-07-15 17:30:00,default_mpc,0.029,0.0,0.1337464084333473,-0.7701885304397409,0.0,10297.768525580605,optimal_relaxed_modes,0.0018406999879516661,False,,3465.8483869788342,-0.7701885304397409
1415,18791,2024-07-15 17:45:00,default_mpc,0.029,0.0,0.15592132606537412,-0.7703419190314289,0.0,10297.768525580605,optimal_relaxed_modes,0.001751499978126958,False,,3466.53863564143,-0.7703419190314289
1416,18792,2024-07-15 18:00:00,default_mpc,0.165,62.22,0.2167951148567607,-0.7669082286307488,0.0,10297.768525580605,optimal_relaxed_modes,0.0016281999996863306,False,,3451.0870288383694,-0.7669082286307488
1417,18793,2024-07-15 18:15:00,default_mpc,0.029,0.0,0.2500748470888179,-0.7653268730551833,0.0,10297.768525580605,optimal_relaxed_modes,0.0014531000051647425,False,,3443.9709287483247,-0.7653268730551833
1418,18794,2024-07-15 18:30:00,default_mpc,0.029,0.0,0.30412148703135655,-0.7647189439011587,0.0,10297.768525580605,optimal_relaxed_modes,0.0012386000016704202,False,,3441.2352475552143,-0.7647189439011587
1419,18795,2024-07-15 18:45:00,default_mpc,0.029,0.0,0.3542467235408907,-0.7645143637962281,0.0,10297.768525580605,optimal_relaxed_modes,0.0010168000007979572,False,,3440.3146370830264,-0.7645143637962281
1420,18796,2024-07-15 19:00:00,default_mpc,0.2,0.0,0.4007354698510359,1.0,0.0,2349.841150406646,optimal_relaxed_modes,0.0013466999807860702,False,,-4500.0,1.0
1421,18797,2024-07-15 19:15:00,default_mpc,0.029,0.0,0.26481864928361265,-0.7670314722997476,0.0,10297.768525580605,optimal_relaxed_modes,0.0013015000149607658,False,,3451.641625348864,-0.7670314722997476
1422,18798,2024-07-15 19:30:00,default_mpc,0.029,0.0,0.07649841325568228,-0.767397763343428,0.0,10297.768525580605,optimal_relaxed_modes,0.0013682999997399747,False,,3453.2899350454263,-0.767397763343428
1423,18799,2024-07-15 19:45:00,default_mpc,0.029,0.0,0.1166652732699237,-0.7675741956847305,0.0,10297.768525580605,optimal_relaxed_modes,0.001113900012569502,False,,3454.0838805812873,-0.7675741956847305
1424,18800,2024-07-15 20:00:00,default_mpc,0.2,0.0,0.17935907178035687,-0.7695425245870315,0.0,10297.768525580605,optimal_relaxed_modes,0.0010554999753367156,False,,3462.941360641642,-0.7695425245870315
1425,18801,2024-07-15 20:15:00,default_mpc,0.029,0.0,0.21522109028035952,-0.7704719565923982,0.0,10297.768525580605,optimal_relaxed_modes,0.001070600003004074,False,,3467.123804665792,-0.7704719565923982
1426,18802,2024-07-15 20:30:00,default_mpc,0.029,0.0,0.2717956621543637,-0.7708599286018342,0.0,10297.768525580605,optimal_relaxed_modes,0.0014807999832555652,False,,3468.8696787082536,-0.7708599286018342
1427,18803,2024-07-15 20:45:00,default_mpc,0.029,0.0,0.32426592823299616,-0.7710230937046698,0.0,10297.768525580605,optimal_relaxed_modes,0.0010477000032551587,False,,3469.603921671014,-0.7710230937046698
1428,18804,2024-07-15 21:00:00,default_mpc,0.165,0.0,0.37292979040854213,0.889837709783606,0.0,2840.5708719625804,optimal_relaxed_modes,0.0011396000045351684,False,,-4004.269694026227,0.889837709783606
1429,18805,2024-07-15 21:15:00,default_mpc,0.029,0.0,0.2363783797010746,-0.7656148156011712,0.0,10297.768525580605,optimal_relaxed_modes,0.0013439999893307686,False,,3445.26667020527,-0.7656148156011712
1430,18806,2024-07-15 21:30:00,default_mpc,0.029,0.0,0.05845696085541697,-0.7649645233143694,0.0,10297.768525580605,optimal_relaxed_modes,0.0020502000115811825,False,,3442.3403549146624,-0.7649645233143694
1431,18807,2024-07-15 21:45:00,default_mpc,0.029,0.0,0.09257428056582923,-0.7647492796902344,0.0,10297.768525580605,optimal_relaxed_modes,0.0017776000022422522,False,,3441.3717586060548,-0.7647492796902344
1432,18808,2024-07-15 22:00:00,default_mpc,0.083,0.0,0.15698779540948735,-0.7637731426477251,0.0,10297.768525580605,optimal_relaxed_modes,0.0011759999906644225,False,,3436.979141914763,-0.7637731426477251
1433,18809,2024-07-15 22:15:00,default_mpc,0.029,0.0,0.19383348555305344,-0.7659228022842173,0.0,10297.768525580605,optimal_relaxed_modes,0.0010623999987728894,False,,3446.6526102789776,-0.7659228022842173
1434,18810,2024-07-15 22:30:00,default_mpc,0.029,0.0,0.25195984145392786,-0.7669957981556214,0.0,10297.768525580605,optimal_relaxed_modes,0.0014417999773286283,False,,3451.481091700296,-0.7669957981556214
1435,18811,2024-07-15 22:45:00,default_mpc,0.029,0.0,0.3058693559737087,-0.7674305847996289,0.0,10297.768525580605,optimal_relaxed_modes,0.0011345000239089131,False,,3453.43763159833,-0.7674305847996289
1436,18812,2024-07-15 23:00:00,default_mpc,0.083,0.0,0.3558681646330635,0.3126539118327348,0.0,5429.609348600503,optimal_relaxed_modes,0.0015236000181175768,False,,-1406.9426032473066,0.3126539118327348
1437,18813,2024-07-15 23:15:00,default_mpc,0.029,0.0,0.2207018284273073,-0.7699594352206667,0.0,10297.768525580605,optimal_relaxed_modes,0.001121399982366711,False,,3464.8174584930002,-0.7699594352206667
1438,18814,2024-07-15 23:30:00,default_mpc,0.029,0.0,0.06390010854560398,-0.7702845741389442,0.0,10297.768525580605,optimal_relaxed_modes,0.0010905000090133399,False,,3466.280583625249,-0.7702845741389442
