step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
721,18097,2024-07-08 12:15:00,0.0,16.64601272570256,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.64659555325212,25.56676173764715,24.95,22.397253664777047,2223.0623005633583,6855.887919342486,9927.335673812842,9927.335673812842,0.0,9927.335673812842,71.97318363514312,0.029,0.0
722,18098,2024-07-08 12:30:00,0.0,16.64640137612854,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.646982533021383,25.527860311004904,24.975,22.593634421033475,2231.81326842154,6859.795161319886,9933.315290046121,9933.315290046121,0.0,9933.315290046121,72.01653585283438,0.029,0.0
723,18099,2024-07-08 12:45:00,0.0,16.64678904452708,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.647367808413257,25.485715737738897,25.0,22.788892451768852,2239.9080753078306,6861.284406592012,9938.566302734516,9938.56630273452,0.0,9938.566302734516,72.05460569482524,0.029,0.0
724,18100,2024-07-08 13:00:00,0.0,16.647175172101683,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.64775123880461,25.463509286240324,25.75,22.766987771156305,2236.37593544049,6851.348864494477,9940.807185395626,9940.807185395626,1533.78,8407.027185395626,174.44581409695925,0.083,0.0
725,18101,2024-07-08 13:15:00,0.0,16.647559524989102,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.648133689244155,25.4501670026527,26.5,22.69768310406635,2232.227291411818,6846.565577742026,9938.796285671238,9938.796285671238,0.0,9938.796285671238,72.05627307111648,0.029,0.0
726,18102,2024-07-08 13:30:00,0.0,16.64794246541815,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.648515544322997,25.44071036717935,27.25,22.57729095225196,2227.024633558548,6844.497527616653,9936.618991310113,9936.618991310113,0.0,9936.618991310113,72.04048768699833,0.029,0.0
727,18103,2024-07-08 13:45:00,0.0,16.64832461816573,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.64889697263665,25.43318592873874,28.0,22.401588085256304,2220.159417061219,6843.526820427716,9933.892030579591,9933.892030579591,0.0,9933.892030579591,72.02071722170204,0.029,0.0
728,18104,2024-07-08 14:00:00,0.0,16.648706259868376,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.6492780580272,25.45125878398165,28.025,22.41956157924927,2216.216621564316,6830.794897652267,9923.33230823967,9923.332308239667,2417.82,7505.512308239669,155.73938039597314,0.083,0.0
729,18105,2024-07-08 14:15:00,0.0,16.64908751670631,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.64965991098697,25.480528191459747,28.05,22.437532328113967,2214.97953198963,6824.895873060249,9921.601287181391,9921.601287181391,0.0,9921.601287181391,71.9316093320651,0.029,0.0
730,18106,2024-07-08 14:30:00,0.0,16.64946898587672,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.650043017219275,25.514516472063725,28.075000000000003,22.45550253802117,2214.89576444588,6822.548784568499,9921.477780847234,9921.477780847234,0.0,9921.477780847234,71.93071391114245,0.029,0.0
731,18107,2024-07-08 14:45:00,0.0,16.649851465497882,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65042758138518,25.55080365975056,28.1,22.47346717001363,2215.291336450557,6821.675474115021,9921.94373608725,9921.94373608725,0.0,9921.94373608725,71.93409208663257,0.029,0.0
732,18108,2024-07-08 15:00:00,0.0,16.650235300691136,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65081370315771,25.53791369009991,28.075000000000003,22.45550253802117,2222.725969132818,6846.386820624891,9931.943475016345,9931.943475016344,1519.38,8412.563475016344,174.56069210658916,0.083,0.0
733,18109,2024-07-08 15:15:00,0.0,16.650620643671694,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.651199249033297,25.503820091027272,28.05,22.437532328113967,2225.8042193306596,6857.968004194613,9935.628365411978,9935.628365411978,0.0,9935.628365411978,72.03330564923684,0.029,0.0
734,18110,2024-07-08 15:30:00,0.0,16.651006477482504,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.651583299167584,25.461077349784482,28.025,22.41956157924927,2226.643654819521,6862.651860246798,9936.555376055338,9936.555376055338,0.0,9936.555376055338,72.0400264764012,0.029,0.0
735,18111,2024-07-08 15:45:00,0.0,16.651391275487978,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.651965478403557,25.573746781230767,28.0,22.401588085256304,2226.550677995365,6864.459892549485,9936.343825100053,9936.343825100052,0.0,9936.343825100053,72.0384927319754,0.029,0.0
736,18112,2024-07-08 16:00:00,0.0,16.651774390167375,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.652352529012227,25.54151111641147,28.0,22.401588085256304,2224.7820628681798,6859.147496466632,9935.07103907425,9935.07103907425,1056.78,8878.291039074249,184.22453906079068,0.083,0.0
737,18113,2024-07-08 16:15:00,0.0,16.652159005096173,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65273816441566,25.523156696491778,28.0,22.401588085256304,2222.140784150328,6851.004262797478,9931.69477485129,9931.69477485129,0.0,9931.69477485129,72.00478711767185,0.029,0.0
738,18114,2024-07-08 16:30:00,0.0,16.65254534810474,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65312298688113,25.51162753649515,28.0,22.401588085256304,2220.8869012854925,6847.138460543495,9930.11568731887,9930.115687318872,0.0,9930.11568731887,71.99333873306182,0.029,0.0
739,18115,2024-07-08 16:45:00,0.0,16.65293057704429,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.653507292541946,25.502816077931676,28.0,22.401588085256304,2220.3175556550596,6845.383131012205,9929.35751459911,9929.357514599113,0.0,9929.35751459911,71.98784198084356,0.029,0.0
740,18116,2024-07-08 17:00:00,0.0,16.653315141102986,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.653891199319855,25.521167080856397,27.95,22.680053863016923,2225.797687764086,6831.719604579034,9922.378630190262,9922.378630190262,455.28,9467.098630190261,390.5178184953483,0.165,0.0
741,18117,2024-07-08 17:15:00,0.0,16.653699247308833,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.654275885613984,25.551238834136935,27.9,22.954272835164858,2234.534246071998,6825.438471788619,9927.548151616744,9927.54815161674,0.0,9927.548151616744,71.97472409922139,0.029,0.0
742,18118,2024-07-08 17:30:00,0.0,16.654083543846617,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65466185986764,25.58607911517449,27.85,23.224355911967365,2244.6693642393866,6822.989018872263,9934.861992534834,9934.861992534832,0.0,9934.861992534834,72.02774944587755,0.029,0.0
743,18119,2024-07-08 17:45:00,0.0,16.654468874143113,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65504932889762,25.62287746495579,27.8,23.49037918921969,2255.472244155457,6822.139821408633,9943.145138356525,9943.145138356525,0.0,9943.145138356525,72.08780225308482,0.029,0.0
744,18120,2024-07-08 18:00:00,0.0,16.65485559577643,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.655438377584804,25.60772796118512,27.6,23.156021588299396,2251.735533731192,6847.943216865506,9961.180099904399,9961.180099904397,73.38,9887.8000999044,407.8717541210565,0.165,0.0
745,18121,2024-07-08 18:15:00,0.0,16.655243854645555,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.655826752224836,25.570368180093457,27.4,22.822520074971898,2242.137795111689,6859.748720318001,9957.081314316665,9957.081314316665,0.0,9957.081314316665,72.18883952879582,0.029,0.0
746,18122,2024-07-08 18:30:00,0.0,16.655632566301442,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65621348930312,25.524222597745347,27.2,22.489913912013975,2230.6297269078764,6864.212239845972,9950.237467454728,9950.237467454728,0.0,9950.237467454728,72.13922163904678,0.029,0.0
747,18123,2024-07-08 18:45:00,0.0,16.65602012217326,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65659820773824,25.474696062985654,27.0,22.15821114538319,2218.640501355657,6865.635389339573,9942.97022671889,9942.970226718891,0.0,9942.97022671889,72.08653414371196,0.029,0.0
748,18124,2024-07-08 19:00:00,0.0,16.656405849906868,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.656980760941323,25.449740528673605,26.75,22.244266796254642,2216.731031485966,6853.105330538228,9925.704208586114,9925.704208586114,0.0,9925.704208586114,496.2852104293057,0.2,0.0
749,18125,2024-07-08 19:15:00,0.0,16.656789485732748,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.657362214961793,25.435354944608456,26.5,22.322998343622487,2217.7351019640273,6847.114946377433,9924.873194174497,9924.873194174497,0.0,9924.873194174497,71.9553306577651,0.029,0.0
750,18126,2024-07-08 19:30:00,0.0,16.657171489324803,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.657743028402958,25.42521114326488,26.25,22.394614508537693,2219.6153150643217,6844.584401124977,9925.716698738086,9925.716698738088,0.0,9925.716698738086,71.96144606585112,0.029,0.0
751,18127,2024-07-08 19:45:00,0.0,16.657552623063182,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65812338531122,25.416778736074672,26.0,22.45932043601168,2221.717442719021,6843.481834121902,9926.984301886272,9926.984301886272,0.0,9926.984301886272,71.97063618867547,0.029,0.0
752,18128,2024-07-08 20:00:00,0.0,16.65793320822406,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.65850335995119,25.431357082743048,26.2,22.67795671885511,2225.9762593726396,6832.040062073189,9923.359341694128,9923.359341694128,0.0,9923.359341694128,496.1679670847064,0.2,0.0
753,18129,2024-07-08 20:15:00,0.0,16.658313374001477,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.658883950609436,25.45589059934086,26.4,22.89696582742043,2232.852911862651,6826.814698105981,9927.283817200667,9927.283817200667,0.0,9927.283817200667,71.97280767470484,0.029,0.0
754,18130,2024-07-08 20:30:00,0.0,16.65869365664694,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.659265589142358,25.484501903464576,26.6,23.116363226073926,2241.000986413434,6824.817912991452,9932.958344237799,9932.958344237795,0.0,9932.958344237799,72.01394799572405,0.029,0.0
755,18131,2024-07-08 20:45:00,0.0,16.659074771249838,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.659648452410693,25.514819483904148,26.8,23.33614003885318,2249.812477253809,6824.16575251677,9939.491638026568,9939.491638026568,0.0,9939.491638026568,72.06131437569262,0.029,0.0
756,18132,2024-07-08 21:00:00,0.0,16.65945702216066,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.660032614385926,25.500740176098212,26.6,23.116363226073926,2249.239930943626,6846.250502257451,9954.798050528929,9954.798050528929,0.0,9954.798050528929,410.63541958431836,0.165,0.0
757,18133,2024-07-08 21:15:00,0.0,16.659840534777977,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66041614894922,25.46757396963308,26.4,22.89696582742043,2243.705579920578,6856.410344323639,9952.882245594474,9952.882245594476,0.0,9952.882245594474,72.15839628055994,0.029,0.0
758,18134,2024-07-08 21:30:00,0.0,16.660224383043975,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66079822808556,25.426771309977724,26.2,22.67795671885511,2236.3283791770878,6860.304118768308,9948.373748277052,9948.37374827705,0.0,9948.373748277052,72.12570967500864,0.029,0.0
759,18135,2024-07-08 21:45:00,0.0,16.660607189899338,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.661178520568484,25.567405447721722,26.0,22.45932043601168,2228.321335443499,6861.597868067294,9945.749418628768,9945.749418628768,0.0,9945.749418628768,72.10668328505857,0.029,0.0
760,18136,2024-07-08 22:00:00,0.0,16.660988375700104,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.661564897709127,25.531376563008035,25.75,22.373571840510017,2224.0469930195522,6859.468609100631,9937.531463575096,9937.531463575096,0.0,9937.531463575096,206.20377786918326,0.083,0.0
761,18137,2024-07-08 22:15:00,0.0,16.66137171054094,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66194969511,25.510854215453126,25.5,22.285332083762828,2217.8501768418128,6850.515659901684,9931.775178383374,9931.775178383374,0.0,9931.775178383374,72.00537004327947,0.029,0.0
762,18138,2024-07-08 22:30:00,0.0,16.66175729779853,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.662333585552396,25.498438700901815,25.25,22.194632477782406,2213.0899041019734,6846.155300431045,9928.077684340104,9928.077684340102,0.0,9928.077684340104,71.97856321146575,0.029,0.0
763,18139,2024-07-08 22:45:00,0.0,16.662141641718,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.662716920776184,25.489149813227627,25.0,22.101503680230103,2209.0845683966686,6844.283781143414,9925.351150936785,9925.351150936785,0.0,9925.351150936785,71.9587958442917,0.029,0.0
764,18140,2024-07-08 23:00:00,0.0,16.662525254559007,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66309983644627,25.500568015832677,25.05,22.3550773763592,2214.220916181135,6833.922535518655,9915.814492046935,9915.814492046935,0.0,9915.814492046935,205.7531507099739,0.083,0.0
765,18141,2024-07-08 23:15:00,0.0,16.662908379993972,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.663483230912902,25.5208469831449,25.1,22.607772957824928,2222.267547312958,6829.232812760665,9920.147356273426,9920.147356273426,0.0,9920.147356273426,71.92106833298234,0.029,0.0
766,18142,2024-07-08 23:30:00,0.0,16.663291535058093,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66386748856098,25.54467132993965,25.15,22.859589969408326,2231.4989471305753,6827.463238079086,9926.379029515538,9926.379029515538,0.0,9926.379029515538,71.96624796398766,0.029,0.0
767,18143,2024-07-08 23:45:00,0.0,16.663675361133947,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.664252763161173,25.569896165859262,25.2,23.11053362373249,2241.3649474253484,6826.908530831909,9933.484198785263,9933.484198785263,0.0,9933.484198785263,72.01776044119316,0.029,0.0
768,18144,2024-07-09 00:00:00,0.0,16.664060127256796,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66463911542811,25.556187002114598,24.9,22.993577984148146,2243.9775456444418,6846.246894702184,9948.740600956442,9948.74060095644,0.0,9948.740600956442,72.12836935693421,0.029,0.0
769,18145,2024-07-09 00:15:00,0.0,16.664445940685315,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.665024856244592,25.525661713202037,24.6,22.87307921283558,2242.080932584957,6855.1649773002855,9949.1105379212,9949.1105379212,0.0,9949.1105379212,72.13105139992871,0.029,0.0
770,18146,2024-07-09 00:30:00,0.0,16.664831987227327,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.6654092561091,25.488326775377935,24.3,22.749077878835188,2238.3107589796946,6858.608917341688,9946.958061788244,9946.958061788244,0.0,9946.958061788244,72.11544594796477,0.029,0.0
771,18147,2024-07-09 00:45:00,0.0,16.665217057566075,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.665792019655104,25.44820803569586,24.0,22.621649433527345,2233.730213302714,6859.781923572893,9943.92159792355,9943.92159792355,0.0,9943.92159792355,72.09343158494575,0.029,0.0
772,18148,2024-07-09 01:00:00,0.0,16.665600639270416,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66617302618313,25.426496499940395,24.0,22.621649433527345,2230.3561107589603,6850.434920008827,9936.020328006785,9936.020328006782,0.0,9936.020328006785,72.0361473780492,0.029,0.0
773,18149,2024-07-09 01:15:00,0.0,16.665982524287426,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66655307432717,25.412779333506442,24.0,22.621649433527345,2228.893269019982,6845.941870075193,9934.030270275114,9934.030270275114,0.0,9934.030270275114,72.02171945949458,0.029,0.0
774,18150,2024-07-09 01:30:00,0.0,16.66636305162198,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66693251094694,25.40234731031285,24.0,22.621649433527345,2228.2675288564274,6844.019938305283,9933.186768261663,9933.186768261661,0.0,9933.186768261663,72.01560406989707,0.029,0.0
775,18151,2024-07-09 01:45:00,0.0,16.66674279400134,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.667311478587614,25.554472015350296,24.0,22.621649433527345,2227.9875075131345,6843.159865790725,9932.765918496858,9932.765918496862,0.0,9932.765918496858,72.01255290910223,0.029,0.0
776,18152,2024-07-09 02:00:00,0.0,16.66712199614284,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.667697029452953,25.557795768191436,23.925,22.612328201963894,2226.210249954252,6838.731218104703,9932.877486234553,9932.877486234553,0.0,9932.877486234553,72.01336177520051,0.029,0.0
777,18153,2024-07-09 02:15:00,0.0,16.66750425541644,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.668082707842636,25.574821544778803,23.85,22.60270239089647,2223.334916953812,6831.033973771551,9929.832729855312,9929.832729855314,0.0,9929.832729855312,71.99128729145102,0.029,0.0
778,18154,2024-07-09 02:30:00,0.0,16.66788987004515,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.668469108182727,25.598990517441727,23.775,22.592788485591008,2221.8070271270335,6827.507669853861,9928.507872702652,9928.507872702652,0.0,9928.507872702652,71.98168207709423,0.029,0.0
779,18155,2024-07-09 02:45:00,0.0,16.668275909408237,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.668856540335383,25.62599536387607,23.7,22.582577329138605,2220.9738052824464,6826.14885824011,9928.018211432362,9928.018211432362,0.0,9928.018211432362,71.97813203288463,0.029,0.0
780,18156,2024-07-09 03:00:00,0.0,16.668662825659233,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66924512728553,25.611447236043553,23.775,22.751411527336618,2233.7898466295833,6846.833847153305,9934.361375863678,9934.361375863682,0.0,9934.361375863678,72.02411997501167,0.029,0.0
781,18157,2024-07-09 03:15:00,0.0,16.669050835218325,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.66963306629293,25.57882956463485,23.85,22.920126382713537,2243.6200475330497,6856.498980282873,9942.083808948877,9942.083808948875,0.0,9942.083808948877,72.08010761487937,0.029,0.0
782,18158,2024-07-09 03:30:00,0.0,16.66943909820223,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.670019573475642,25.538765148571542,23.925,23.08869791599637,2251.6822527692652,6860.357728741486,9947.880485206268,9947.880485206268,0.0,9947.880485206268,72.12213351774544,0.029,0.0
783,18159,2024-07-09 03:45:00,0.0,16.66982632129251,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.670404325833886,25.49552531192091,24.0,23.25714793015782,2259.0801710421115,6861.812964976568,9952.904911995778,9952.904911995776,0.0,9952.904911995778,72.15856061196939,0.029,0.0
784,18160,2024-07-09 04:00:00,0.0,16.670211951036272,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.670787185682755,25.47202312068888,24.0,23.25714793015782,2256.2572000636383,6851.817366506657,9953.936588992978,9953.936588992976,0.0,9953.936588992978,72.16604027019909,0.029,0.0
785,18161,2024-07-09 04:15:00,0.0,16.67059575714206,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.67116900938195,25.457085982262736,24.0,23.25714793015782,2254.677584406107,6847.020378350547,9952.1031158083,9952.1031158083,0.0,9952.1031158083,72.15274758961019,0.029,0.0
786,18162,2024-07-09 04:30:00,0.0,16.67097809891513,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.671550168553225,25.445658268354013,24.0,23.25714793015782,2254.0054737552364,6844.9793081084645,9951.20053980877,9951.20053980877,0.0,9951.20053980877,72.14620391361358,0.029,0.0
787,18163,2024-07-09 04:45:00,0.0,16.671359590336674,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.671930815474216,25.43571586084213,24.0,23.25714793015782,2253.707013119715,6844.072940800037,9950.751101212394,9950.751101212394,0.0,9950.751101212394,72.14294548378986,0.029,0.0
788,18164,2024-07-09 05:00:00,0.0,16.671740493382167,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.672311014604325,25.447320804930126,23.875,23.071053371902167,2243.049271337534,6833.296321254451,9947.229892794896,9947.229892794896,7.14,9940.089892794897,72.06565172276301,0.029,0.0
789,18165,2024-07-09 05:15:00,0.0,16.672120916422557,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.672691700751113,25.468449483541278,23.75,22.88509480948745,2233.919368243537,6828.21999539546,9940.69527048064,9940.69527048064,0.0,9940.69527048064,72.07004071098466,0.029,0.0
790,18166,2024-07-09 05:30:00,0.0,16.67250135904582,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.67307328706176,25.49368729800236,23.625,22.699271645832106,2225.9225212462106,6826.106482295413,9935.392185372759,9935.392185372759,0.0,9935.392185372759,72.03159334395251,0.029,0.0
791,18167,2024-07-09 05:45:00,0.0,16.67288249527648,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.673455951764694,25.520853180585068,23.5,22.513584375251533,2218.484525055187,6825.219898733852,9930.8203608701,9930.820360870102,0.0,9930.8203608701,71.99844761630823,0.029,0.0
792,18168,2024-07-09 06:00:00,0.0,16.67326462080246,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.673839778458095,25.506645919673293,23.625,22.699271645832106,2231.3808175472373,6845.822178578973,9931.196130281627,9931.196130281627,112.02,9819.176130281627,71.1890269445418,0.029,0.0
793,18169,2024-07-09 06:15:00,0.0,16.673647866506105,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.674222972200873,25.474441946848778,23.75,22.88509480948745,2241.8322573037894,6855.44220881296,9939.118524369302,9939.118524369302,0.0,9939.118524369302,72.05860930167744,0.029,0.0
794,18170,2024-07-09 06:30:00,0.0,16.674031376705933,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.67460475226835,25.43481377916966,23.875,23.071053371902167,2250.565678792086,6859.285795779064,9945.36765760382,9945.36765760382,0.0,9945.36765760382,72.1039155176277,0.029,0.0
795,18171,2024-07-09 06:45:00,0.0,16.67441386360934,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.674984796637567,25.56749929895966,24.0,23.25714793015782,2258.6771584588123,6860.737780472913,9950.898583450016,9950.898583450016,0.0,9950.898583450016,72.14401473001263,0.029,0.0
796,18172,2024-07-09 07:00:00,0.0,16.674794775834048,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.675370580872254,25.534073836774798,24.25,23.344699895076914,2261.65302818213,6857.8714632106185,9956.87694195142,9956.876941951421,355.38,9601.49694195142,69.6108528291478,0.029,0.0
797,18173,2024-07-09 07:15:00,0.0,16.67517769014564,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.67575489832841,25.513752089080967,24.5,23.42952122715796,2262.7114149402614,6850.262503328382,9956.427166758256,9956.427166758252,0.0,9956.427166758256,72.18409695899736,0.029,0.0
798,18174,2024-07-09 07:30:00,0.0,16.675562740992934,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.67613831754877,25.500369076115895,24.75,23.51155095816141,2264.9975979445735,6846.6514401610675,9957.527199172935,9957.527199172935,0.0,9957.527199172935,72.19207219400379,0.029,0.0
799,18175,2024-07-09 07:45:00,0.0,16.675946609319325,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.676521139591728,25.489630963170185,25.0,23.590759118749073,2267.894954418976,6845.171525378172,9959.408015043371,9959.408015043371,0.0,9959.408015043371,72.20570810906445,0.029,0.0
800,18176,2024-07-09 08:00:00,0.0,16.676329729951092,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.67690347922969,25.49684501913271,25.35,23.595426392811362,2265.3557818565164,6836.258951265587,9958.406423506482,9958.406423506482,544.62,9413.78642350648,388.3186899696424,0.165,0.0
801,18177,2024-07-09 08:15:00,0.0,16.676712310781927,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.677286115303026,25.511948221143466,25.7,23.59018541304484,2263.7979147546644,6832.148562443609,9957.175537349334,9957.175537349336,0.0,9957.175537349334,72.18952264578267,0.029,0.0
802,18178,2024-07-09 08:30:00,0.0,16.677094798654224,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.677669390054078,25.530748415211423,26.049999999999997,23.57467570263527,2262.620860801568,6830.507505098213,9956.559139059205,9956.559139059202,0.0,9956.559139059205,72.18505375817924,0.029,0.0
803,18179,2024-07-09 08:45:00,0.0,16.677477754073887,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.678053463841856,25.551625242134833,26.4,23.54856034410587,2261.361656532312,6829.9761642213825,9956.069489294796,9956.069489294798,0.0,9956.069489294796,72.18150379738728,0.029,0.0
804,18180,2024-07-09 09:00:00,0.0,16.67786142834565,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.67843842672329,25.53966035524732,26.799999999999997,23.597588934961706,2268.81093560229,6846.790846561967,9961.694202131694,9961.694202131694,1289.7,8671.994202131693,357.71976083793237,0.165,0.0
805,18181,2024-07-09 09:15:00,0.0,16.67824594668012,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.678822853887077,25.513498475746395,27.2,23.636761771500023,2273.1880064679617,6854.828765266089,9965.963932521452,9965.963932521452,0.0,9965.963932521452,72.25323851078053,0.029,0.0
806,18182,2024-07-09 09:30:00,0.0,16.678630641690777,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.679206129442946,25.4815614827157,27.6,23.66575414112448,2275.597598380685,6858.2299374695385,9968.166411655322,9968.166411655324,0.0,9968.166411655322,72.26920648450108,0.029,0.0
807,18183,2024-07-09 09:45:00,0.0,16.679014493055142,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.679588002899955,25.447245861634492,28.0,23.684225301466817,2276.9116407803035,6859.687273328916,9969.271812159346,9969.271812159346,0.0,9969.271812159346,72.27722063815526,0.029,0.0
808,18184,2024-07-09 10:00:00,0.0,16.67939706754452,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.67996837112477,25.428790296579802,28.25,23.594537431013844,2270.8024513511755,6851.991029070441,9966.49363952991,9966.49363952991,1920.42,8046.07363952991,331.9005376306088,0.165,0.0
809,18185,2024-07-09 10:15:00,0.0,16.67977818838583,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.68034792224362,25.417319036866797,28.5,23.497248136065856,2265.481937501253,6848.408065516029,9962.31117051637,9962.31117051637,0.0,9962.31117051637,72.22675598624369,0.029,0.0
810,18186,2024-07-09 10:30:00,0.0,16.68015814805496,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.680726959289657,25.563953813705858,28.75,23.392112140468605,2260.594789307921,6846.997593577534,9958.741147294502,9958.741147294502,0.0,9958.741147294502,72.20087331788514,0.029,0.0
811,18187,2024-07-09 10:45:00,0.0,16.680537442136064,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,16.68111234142207,25.54790417851284,29.0,23.278882943298644,2257.7553252728776,6852.670058902708,9959.288971424634,9959.288971424634,0.0,9959.288971424634,72.2048450428286,0.029,0.0
