timestamp,it_load_kw,base_facility_kw,chiller_cooling_kw,chiller_electricity_kw
2025-05-19 18:15:00,7712.442334339804,9951.000275532724,6857.263201369823,2238.55794119292
2025-05-19 18:30:00,7712.34342381522,9951.313194856575,6858.3557217774805,2238.9697710413543
2025-05-19 18:45:00,7712.203730550732,9951.281259428064,6858.651998528094,2239.077528877332
2025-05-19 19:00:00,7711.9007796310325,9949.846950995076,6855.184812553156,2237.9461713640426
2025-05-19 19:15:00,7711.710288801642,9949.083939181186,6853.431089783032,2237.373650379545
2025-05-19 19:30:00,7711.582391730998,9948.6811400935,6852.589021213069,2237.098748362502
2025-05-19 19:45:00,7711.4817417099475,9948.430096315273,6852.12834123189,2236.948354605325
2025-05-19 20:00:00,7707.061717793211,9950.295969676668,6854.707993458065,2243.234251883457
2025-05-19 20:15:00,7706.152694240185,9952.593652302534,6850.363175600078,2246.440958062349
2025-05-19 20:30:00,7705.995190594667,9955.074438266169,6848.146786436472,2249.079247671502
2025-05-19 20:45:00,7706.224197960832,9957.149069032446,6847.234441599792,2250.924871071615
2025-05-19 21:00:00,7707.305336621923,9961.066264412775,6853.7350138889005,2253.7609277908527
2025-05-19 21:15:00,7707.470085639596,9962.509070929487,6856.705122354101,2255.038985289892
2025-05-19 21:30:00,7707.589477284429,9962.962245648305,6857.808159898056,2255.372768363876
2025-05-19 21:45:00,7707.766276116337,9962.879059250106,6858.13937613686,2255.112783133769
2025-05-19 22:00:00,7707.195715506111,9961.159332384168,6854.724404019112,2253.963616878057
2025-05-19 22:15:00,7706.99198877681,9960.40077488323,6853.037060025691,2253.4087861064204
2025-05-19 22:30:00,7706.859337444521,9960.01525525168,6852.268040291307,2253.155917807158
2025-05-19 22:45:00,7706.753427077299,9959.781907269991,6851.880478700104,2253.028480192692
2025-05-19 23:00:00,7710.316238144467,9959.17986903581,6849.794272823107,2248.8636308913424
2025-05-19 23:15:00,7712.562220887592,9956.435405533875,6848.735827563318,2243.873184646283
2025-05-19 23:30:00,7715.120873812011,9953.276459502926,6848.200803390817,2238.1555856909144
2025-05-19 23:45:00,7718.051621552214,9949.746084733328,6847.872304485007,2231.694463181114
2025-05-20 00:00:00,7706.447133331783,9944.847401087169,6851.417623841094,2238.400267755386
2025-05-20 00:15:00,7704.9701350511805,9949.5735014013,6853.078694499275,2244.60336635012
2025-05-20 00:30:00,7704.123040408065,9953.714961202177,6853.739011095573,2249.5919207941115
2025-05-20 00:45:00,7705.598923494765,9961.231417396251,6860.564691923403,2255.632493901486
2025-05-20 01:00:00,7715.034649736785,9962.633931165596,6855.946001427831,2247.5992814288115
2025-05-20 01:15:00,7717.532579966812,9957.1333833787,6853.389912711731,2239.600803411888
2025-05-20 01:30:00,7719.936490430562,9952.098308510806,6852.250330280052,2232.161818080243
2025-05-20 01:45:00,7722.487539408992,9947.489346916134,6851.670942814601,2225.001807507142
2025-05-20 02:00:00,7728.699986832889,9942.978870645024,6848.113225812624,2214.278883812134
2025-05-20 02:15:00,7732.987286952422,9937.148983293177,6846.359354363909,2204.1616963407546
2025-05-20 02:30:00,7737.492978284745,9932.061018942222,6845.538223500253,2194.568040657477
2025-05-20 02:45:00,7742.278595675625,9927.60759500317,6845.102364751226,2185.328999327545
2025-05-20 03:00:00,7724.832923912047,9917.058095092289,6851.378076122327,2192.2251711802423
2025-05-20 03:15:00,7721.645648243244,9920.844531220118,6854.340268284399,2199.1988829768748
2025-05-20 03:30:00,7718.902159651809,9924.65723750295,6855.550605382965,2205.7550778511413
2025-05-20 03:45:00,7716.177350845239,9928.396967423609,6856.030445476484,2212.21961657837
2025-05-20 04:00:00,7721.301107638679,9932.956023210863,6852.954427469328,2211.654915572184
2025-05-20 04:15:00,7721.311850239208,9932.476405770114,6851.435015027277,2211.164555530906
2025-05-20 04:30:00,7721.192362750273,9932.134294328374,6850.745200448972,2210.941931578101
2025-05-20 04:45:00,7721.098473827586,9931.928374329478,6850.398064983008,2210.829900501893
2025-05-20 05:00:00,7734.375767838036,9934.417746821186,6846.151190721951,2200.0419789831494
2025-05-20 05:15:00,7739.510884439187,9929.07992670441,6844.050671849983,2189.5690422652224
2025-05-20 05:30:00,7744.671098839492,9924.438788163665,6843.076845187759,2179.7676893241733
2025-05-20 05:45:00,7750.137322262557,9920.566938706204,6842.571776488131,2170.429616443648
2025-05-20 06:00:00,7729.045146984536,9907.817947071078,6850.349408408504,2178.772800086543
2025-05-20 06:15:00,7724.942324182023,9912.037339913491,6854.015313012937,2187.0950157314683
2025-05-20 06:30:00,7721.387003947422,9916.334042829136,6855.517954007409,2194.947038881713
2025-05-20 06:45:00,7720.017651412998,9924.979071412496,6863.071794736681,2204.961419999498
2025-05-20 07:00:00,7729.392007440734,9930.625492901596,6856.393960547828,2201.2334854608616
2025-05-20 07:15:00,7730.784164318511,9928.4328780337,6852.897691892245,2197.648713715189
2025-05-20 07:30:00,7732.140005984615,9926.623640198855,6851.421715211703,2194.483634214241
2025-05-20 07:45:00,7733.719769153777,9925.06577363163,6850.747132011028,2191.3460044778526
2025-05-20 08:00:00,7723.738710941667,9918.37145077146,6847.419709005223,2194.632739829792
2025-05-20 08:15:00,7721.33419178572,9920.369410223986,6845.928055644164,2199.035218438267
2025-05-20 08:30:00,7719.336569867816,9923.077593898515,6845.377509064955,2203.741024030699
2025-05-20 08:45:00,7717.4476823773775,9926.040834993675,6845.284127030069,2208.5931526162976
2025-05-20 09:00:00,7721.795286735516,9932.81943615195,6851.546830438037,2211.0241494164347
2025-05-20 09:15:00,7721.957852584057,9934.040567551048,6854.602222768844,2212.0827149669917
2025-05-20 09:30:00,7721.862319593063,9934.440624058154,6855.958470378021,2212.578304465091
2025-05-20 09:45:00,7721.720211370565,9934.547088609308,6856.594614181679,2212.826877238743
2025-05-20 10:00:00,7707.079985378829,9930.34215809428,6854.001135629172,2223.26217271545
2025-05-20 10:15:00,7702.5981430603115,9937.904012242396,6852.966300983749,2235.305869182084
2025-05-20 10:30:00,7698.782264555604,9946.681950158269,6852.743757737015,2247.8996856026647
2025-05-20 10:45:00,7695.245283948323,9956.114136309794,6852.847644493203,2260.8688523614705
2025-05-20 11:00:00,7705.898869186744,9964.074312464354,6849.242443524188,2258.1754432776097
2025-05-20 11:15:00,7706.953593012458,9962.049467603294,6847.612730882214,2255.095874590836
2025-05-20 11:30:00,7707.726808596968,9960.098418953072,6847.012145369483,2252.371610356104
2025-05-20 11:45:00,7708.5395253923325,9958.33959973347,6846.82887413955,2249.800074341137
2025-05-20 12:00:00,7701.552967594159,9959.009718268537,6854.277393182803,2257.456750674378
2025-05-20 12:15:00,7699.831795579198,9964.2300568492,6857.817127337472,2264.398261270001
2025-05-20 12:30:00,7702.244160776474,9972.908198173553,6859.290239119161,2270.664037397078
2025-05-20 12:45:00,7698.928827549391,9978.741389744506,6869.448156546412,2279.8125621951144
2025-05-20 13:00:00,7701.788145955097,9979.43929732617,6861.7602446360415,2277.6511513710725
2025-05-20 13:15:00,7701.579711146478,9977.88216395744,6857.697090781027,2276.3024528109613
2025-05-20 13:30:00,7701.3803457698705,9977.12215787548,6856.008077913113,2275.7418121056094
2025-05-20 13:45:00,7701.250477902469,9976.745766668751,6855.265389969852,2275.495288766282
2025-05-20 14:00:00,7701.142377619177,9974.280151217548,6848.76043461396,2273.137773598371
2025-05-20 14:15:00,7701.220873846918,9973.066136259818,6845.755753580894,2271.8452624129004
