step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
7894,7894,2024-03-24 05:30:00,0.39066951732816724,9.917731472640869,1.0,1.0,0.0,1.0,174.870090699425,0.0,9.95935803238945,25.56523673727066,10.25,9.074029893908229,2010.5372624920776,6686.37187374463,10257.687695077786,10257.687695077786,0.0,10257.687695077786,74.36823578931396,0.029,1.0
7895,7895,2024-03-24 05:45:00,0.38542424987219026,9.945688748181226,1.0,1.0,0.0,1.0,169.19795399758107,0.0,9.985993345977628,25.568404148071068,10.0,8.812687685043933,2012.1752162632713,6691.8191580255625,10259.3410476406,10259.341047640602,0.0,10259.3410476406,74.38022259539436,0.029,1.0
7896,7896,2024-03-24 06:00:00,0.3803457913328442,9.97275693219594,1.0,1.0,0.0,1.0,163.763914411554,0.0,10.01179415521047,25.57157746853614,10.0,8.963588869262017,2013.886245732381,6697.509467541747,10261.087803833221,10261.087803833225,93.18,10167.90780383322,73.71733157779086,0.029,1.0
7897,7897,2024-03-24 06:15:00,0.3754273080137666,9.998972448286624,-0.7635540694403876,1.0,1.0,1.0,357.9346277378793,-1391.8703344088808,9.853827229976444,25.5675049910228,10.0,9.113770192989081,2388.0839620664083,7941.965430826918,10672.839032270283,10672.839032270285,0.0,10672.839032270283,77.37808298395956,0.029,-0.7635540694403876
7898,7898,2024-03-24 06:30:00,0.38811653519468337,9.931338867412338,-0.3222455289090922,0.0,1.0,1.0,0.0,-1478.2149728440381,9.62771314353709,25.308567002471854,10.0,9.263236632879265,2541.5243580595725,8570.33443696554,10826.29592942641,10826.29592942641,0.0,10826.29592942641,78.49064548834147,0.029,-0.3222455289090922
7899,7899,2024-03-24 06:45:00,0.424136582659441,9.73935201442518,0.928888924847146,1.0,1.0,1.0,395.78220199008183,-1251.3880060271517,9.497132012520304,25.4326439426661,10.0,9.411992696730607,2282.1892965215366,7589.795328592063,10564.154191393434,10564.154191393434,0.0,10564.154191393434,76.5901178876024,0.029,0.928888924847146
7900,7900,2024-03-24 07:00:00,0.45755986221454487,9.561205934396476,1.0,1.0,0.0,1.0,255.5660015278661,0.0,9.537026164504796,25.49275980927396,10.0,9.411992696730607,1965.466478706429,6536.481579914189,10211.35404238538,10211.354042385381,1234.08,8977.27404238538,65.08523680729401,0.029,1.0
7901,7901,2024-03-24 07:15:00,0.46581599036571303,9.51720077135075,0.6002044551752715,1.0,0.0,1.0,254.36240412794496,0.0,9.576737147375056,25.51110929328188,10.0,9.411992696730607,1982.8799533564206,6594.392949823121,10229.330987713394,10229.330987713394,0.0,10229.330987713394,74.16264966092211,0.029,0.6002044551752715
7902,7902,2024-03-24 07:30:00,0.4583484464762643,9.557002780281511,0.342654496945021,1.0,0.0,1.0,246.9626179634086,0.0,9.61531260671134,25.519676475747307,10.0,9.411992696730607,1986.9383609147067,6607.889850704371,10233.581227611978,10233.58122761198,0.0,10233.581227611978,74.19346390018684,0.029,0.342654496945021
7903,7903,2024-03-24 07:45:00,0.45100515233401695,9.59614253805969,0.0893926889827253,1.0,0.0,1.0,239.29096144763247,0.0,9.652710411501227,25.52558130214411,10.0,9.411992696730607,1989.8453734235952,6617.557598245625,10236.575070100018,10236.57507010002,0.0,10236.575070100018,74.21516925822513,0.029,0.0893926889827253
7904,7904,2024-03-24 08:00:00,0.44387887837239554,9.634125578275132,1.0,1.0,0.0,1.0,231.6974547025727,0.0,9.688942437100756,25.530627449766563,10.025,9.11677213079323,1992.3292024939494,6625.817979759081,10239.102946055733,10239.102946055731,2598.84,7640.262946055733,286.50986047708994,0.15,1.0
7905,7905,2024-03-24 08:15:00,0.4369724319272989,9.670936937827497,-0.4014057710781508,1.0,1.0,1.0,406.112360308325,-1259.6834627319597,9.558677426259981,25.52885910527113,10.05,8.817838584375158,2334.6481961069403,7764.256014926554,10618.96116632151,10618.961166321511,0.0,10618.96116632151,76.98746845583095,0.029,-0.4014057710781508
7906,7906,2024-03-24 08:30:00,0.44604198303853293,9.62259623040462,-0.08506178711518805,0.0,1.0,1.0,0.0,-1340.768630218294,9.35368466598511,25.295295635738054,10.075,8.515118114305137,2529.0748076789973,8410.853644015757,10813.385841347908,10813.385841347907,0.0,10813.385841347908,78.39704734977234,0.029,-0.08506178711518805
7907,7907,2024-03-24 08:45:00,0.47750556086672874,9.454895360580336,1.0,1.0,1.0,1.0,437.57489378707265,-1137.5451542880608,9.247001985137612,25.408996669910728,10.1,8.208543472158768,2238.802435990857,7445.505198110802,10520.550053562672,10520.550053562674,0.0,10520.550053562672,76.27398788832937,0.029,1.0
7908,7908,2024-03-24 09:00:00,0.5066886757526544,9.299349358238352,1.0,1.0,0.0,1.0,306.3038142891027,0.0,9.294684844568314,25.465101506109193,10.075,8.140177507831192,1948.728100873148,6480.815355346017,10194.27747277385,10194.27747277385,3695.64,6498.637472773851,243.6989052290194,0.15,1.0
7909,7909,2024-03-24 09:15:00,0.5120095960812537,9.270988852886918,1.0,1.0,0.0,1.0,303.7231893408602,0.0,9.341973071436342,25.483457094619265,10.05,8.071795798559467,1967.0991738895991,6541.911375896988,10213.16646416602,10213.166464166023,0.0,10213.16646416602,74.04545686520366,0.029,1.0
7910,7910,2024-03-24 09:30:00,0.5031007143262892,9.318473192640878,1.0,1.0,0.0,1.0,294.71090173663026,0.0,9.38787844405202,25.492987793355052,10.025,8.003398562883802,1971.505945200293,6556.566817651558,10217.7568839905,10217.7568839905,0.0,10217.7568839905,74.07873740893113,0.029,1.0
7911,7911,2024-03-24 09:45:00,0.4943591416918235,9.36506577478258,1.0,1.0,0.0,1.0,285.5314297765637,0.0,9.432374923878859,25.50016437960739,10.0,7.934993416192438,1974.8612507157732,6567.725437213137,10221.201652438269,10221.201652438273,0.0,10221.201652438269,74.10371198017745,0.029,1.0
7912,7912,2024-03-24 10:00:00,0.4858794739288749,9.410262403959097,1.0,1.0,0.0,1.0,276.5225924319351,0.0,9.475488573748668,25.50662816362794,10.0,7.8235485668833915,1977.8751777455425,6577.748746553045,10224.278424095277,10224.278424095277,4361.76,5862.518424095277,219.84444090357286,0.15,1.0
7913,7913,2024-03-24 10:15:00,0.47766167894289063,9.454063251234393,1.0,1.0,0.0,1.0,267.76604679827,0.0,9.517258056777006,25.51283452985252,10.0,7.711709022222204,1980.735639022226,6587.2616803261035,10227.193487307453,10227.193487307455,0.0,10227.193487307453,74.14715278297903,0.029,1.0
7914,7914,2024-03-24 10:30:00,0.46969967767053317,9.496500718016058,1.0,1.0,0.0,1.0,259.27829721425644,0.0,9.557724591563806,25.51887833355562,10.0,7.599468243371594,1983.4973943782954,6596.446351348861,10230.006458678072,10230.006458678072,0.0,10230.006458678072,74.16754682541603,0.029,1.0
7915,7915,2024-03-24 10:45:00,0.46198597505479566,9.53761475295794,1.0,1.0,0.0,1.0,251.05613530352196,0.0,9.596928910415459,25.524755071769377,10.0,7.48682422646407,1986.1742523950538,6605.348682326341,10232.7325214207,10232.732521420701,0.0,10232.7325214207,74.18731078030008,0.029,1.0
7916,7916,2024-03-24 11:00:00,0.4545128836714062,9.577446330031405,1.0,1.0,0.0,1.0,243.08866056279552,0.0,9.634910076206904,25.530466523468768,10.175,7.327905027304783,1988.7633675629331,6613.959210049133,10235.367252736172,10235.367252736174,4715.82,5519.547252736173,114.53060549427559,0.083,1.0
7917,7917,2024-03-24 11:15:00,0.4472729189987787,9.61603534173651,1.0,1.0,0.0,1.0,235.36746671246993,0.0,9.671705864117081,25.535991373467116,10.35,7.1617611989819805,1991.2663421928962,6622.283263265504,10237.913425786346,10237.91342578635,0.0,10237.913425786346,74.22487233695101,0.029,1.0
7918,7918,2024-03-24 11:30:00,0.4402588737009713,9.653420203173823,1.0,1.0,0.0,1.0,227.88479021833467,0.0,9.707352860209557,25.54128192125648,10.524999999999999,6.988177660169965,1993.6855390796986,6630.328699837476,10240.373652769698,10240.373652769698,0.0,10240.373652769698,74.24270898258031,0.029,1.0
7919,7919,2024-03-24 11:45:00,0.4334637727319241,9.689638091338844,1.0,1.0,0.0,1.0,220.62809575722198,0.0,9.741885726567125,25.546296105160586,10.7,6.806945374103884,1996.0124756285213,6638.067309502811,10242.739508696648,10242.739508696648,0.0,10242.739508696648,74.2598614380507,0.029,1.0
7920,7920,2024-03-24 12:00:00,0.4268809335014196,9.724724624437433,1.0,1.0,0.0,1.0,213.62887750700602,0.0,9.775343957252918,25.55103604966511,10.774999999999999,6.989681641082627,1998.3319810790624,6645.781205830338,10245.11097249814,10245.110972498142,4523.34,5721.77097249814,41.482839550611516,0.029,1.0
7921,7921,2024-03-24 12:15:00,0.4205033967575963,9.758716895282012,-0.7700812938817685,1.0,1.0,1.0,393.39898947712214,-1295.067992699733,9.637692717404624,25.548871473945354,10.85,7.172831560358506,2349.3362911823597,7813.103687448393,10633.678517743167,10633.678517743167,0.0,10633.678517743167,77.09416925363796,0.029,-0.7700812938817685
7922,7922,2024-03-24 12:30:00,0.43053737094670214,9.705235812854077,-0.6268915806481479,0.0,1.0,1.0,0.0,-1377.5675965011317,9.42704595097441,25.308453778167852,10.925,7.356372550941791,2541.5243580595725,8457.269107009228,10825.885722237894,10825.885722237896,0.0,10825.885722237894,78.48767148622473,0.029,-0.6268915806481479
7923,7923,2024-03-24 12:45:00,0.4632179768619364,9.531048183325879,0.5093266264418326,1.0,1.0,1.0,426.6958289285102,-1168.0348356768918,9.314011786370829,25.425040527345043,11.0,7.540309638554345,2251.081465882212,7486.341128702139,10532.841754280713,10532.841754280713,0.0,10532.841754280713,76.36310271853517,0.029,0.5093266264418326
7924,7924,2024-03-24 13:00:00,0.4935317596265294,9.369475721190598,1.0,1.0,0.0,1.0,293.0140241707141,0.0,9.359655072211403,25.48218830493535,10.75,7.4165302844889816,1953.8624583323872,6497.890504335127,10199.463284763864,10199.463284763866,4168.5,6030.963284763864,125.14248815885018,0.083,1.0
7925,7925,2024-03-24 13:15:00,0.49962989741551506,9.336972646775305,1.0,1.0,0.0,1.0,290.77981439175517,0.0,9.404956916163407,25.500295592313226,10.5,7.290560133822658,1971.9522975423322,6558.051235673183,10218.080177640364,10218.080177640364,0.0,10218.080177640364,74.08108128789264,0.029,1.0
7926,7926,2024-03-24 13:30:00,0.4910986546927229,9.382444170487787,1.0,1.0,0.0,1.0,282.1620585606589,0.0,9.448936400481596,25.50915687136015,10.25,7.162429676305124,1976.2072889284748,6572.201908360576,10222.516141166523,10222.516141166527,0.0,10222.516141166523,74.11324202345729,0.029,1.0
7927,7927,2024-03-24 13:45:00,0.4827240522503112,9.427080801505841,1.0,1.0,0.0,1.0,273.3422169441723,0.0,9.491562116827811,25.515430253610862,10.0,7.032160699335951,1979.3665095689732,6582.708415465745,10225.758438878167,10225.758438878167,0.0,10225.758438878167,74.13674868186672,0.029,1.0
7928,7928,2024-03-24 14:00:00,0.47460051165111206,9.470379272899573,1.0,1.0,0.0,1.0,264.66554304735786,0.0,9.53285590844044,25.520809608054375,9.85,6.831746298712178,1982.153223740055,6591.976091127022,10228.59932282787,10228.59932282787,3269.34,6959.259322827869,144.4046309486783,0.083,1.0
7929,7929,2024-03-24 14:15:00,0.4667288997103317,9.512334964543932,0.6282165694557348,1.0,0.0,1.0,256.21972030648453,0.0,9.57285314603817,25.525779305886548,9.7,6.632054842652246,1984.7661606566305,6600.6658419875475,10231.257321424253,10231.257321424253,0.0,10231.257321424253,74.17661558032584,0.029,0.6282165694557348
7930,7930,2024-03-24 14:30:00,0.4591038415235688,9.552976524679378,0.3655276450149112,1.0,0.0,1.0,248.0251674367817,0.0,9.611592356110465,25.530486545900292,9.55,6.433076463646,1987.2668057759024,6608.98214803352,10233.799134774732,10233.799134774734,0.0,10233.799134774732,74.19504372711681,0.029,0.3655276450149112
7931,7931,2024-03-24 14:45:00,0.4517184030887595,9.592340911536912,0.11116595217372034,1.0,0.0,1.0,240.08207825299147,0.0,9.649112102975405,25.534986524435578,9.4,6.234827217456744,1989.6748707859938,6616.990563721208,10236.247010283987,10236.247010283987,0.0,10236.247010283987,74.21279082455891,0.029,0.11116595217372034
7932,7932,2024-03-24 15:00:00,0.44456535260093266,9.630466670637029,1.0,1.0,0.0,1.0,232.41766737582543,0.0,9.685455131883142,25.539307075339313,9.3,6.323699719328238,1992.0680430110906,6624.9494510064305,10238.689077484694,10238.689077484696,2460.54,7778.149077484694,161.3965933578074,0.083,1.0
7933,7933,2024-03-24 15:15:00,0.43763706012801673,9.66739446951767,-0.38096008575311496,1.0,1.0,1.0,406.64994343231734,-1258.2561423656612,9.555492263177825,25.536973861559495,9.2,6.410370124081461,2334.107697520412,7762.458498106457,10618.286914626526,10618.28691462653,0.0,10618.286914626526,76.98258013104231,0.029,-0.38096008575311496
7934,7934,2024-03-24 15:30:00,0.4466673899561222,9.619262811533869,-0.06546141708195137,0.0,1.0,1.0,0.0,-1339.285287274882,9.350727789065719,25.30292136270215,9.1,6.494873569012726,2529.450754498997,8412.103916910552,10813.64670319908,10813.646703199078,0.0,10813.64670319908,78.39893859819333,0.029,-0.06546141708195137
7935,7935,2024-03-24 15:45:00,0.47808146856989864,9.45182577252244,1.0,1.0,1.0,1.0,438.1167544215414,-1136.3196984393626,9.244316782878446,25.41591898131479,9.0,6.57724029722128,2238.528662955403,7444.594720917367,10520.18900874779,10520.18900874779,0.0,10520.18900874779,76.27137031342147,0.029,1.0
7936,7936,2024-03-24 16:00:00,0.5072174765531529,9.296530849971695,1.0,1.0,0.0,1.0,306.90788304118695,0.0,9.292092667357934,25.471296005673853,9.0,6.57724029722128,1948.6754888866271,6480.640385543937,10194.143439811894,10194.143439811894,1342.32,8851.823439811895,183.67533637609682,0.083,1.0
7937,7937,2024-03-24 16:15:00,0.5125046065904127,9.2683504468731,1.0,1.0,0.0,1.0,304.28597741668364,0.0,9.339467555176379,25.488834848841012,9.0,6.57724029722128,1967.0048309130914,6541.597622833876,10212.993890538733,10212.993890538733,0.0,10212.993890538733,74.04420570640582,0.029,1.0
7938,7938,2024-03-24 16:30:00,0.5035788723796185,9.315924610216634,1.0,1.0,0.0,1.0,295.22746520809795,0.0,9.385452463902766,25.49744566307718,9.0,6.57724029722128,1971.356136299789,6556.068603548566,10217.531344165902,10217.531344165902,0.0,10217.531344165902,74.0771022452028,0.029,1.0
7939,7939,2024-03-24 16:45:00,0.4948217131034332,9.362600269158701,1.0,1.0,0.0,1.0,285.9993747322904,0.0,9.430020982116169,25.50358703570404,9.0,6.57724029722128,1974.647244799578,6567.0137253908515,10220.91400664423,10220.91400664423,0.0,10220.91400664423,74.10162654817067,0.029,1.0
7940,7940,2024-03-24 17:00:00,0.48632783063486806,9.407872662716153,1.0,1.0,0.0,1.0,276.8964129371889,0.0,9.473192187211712,25.508865561374034,8.725,6.199829875337262,1977.495837406163,6576.487187952206,10223.814614819612,10223.814614819612,323.64,9900.174614819613,371.25654805573544,0.15,1.0
7941,7941,2024-03-24 17:15:00,0.47809788693748423,9.45173826262321,1.0,1.0,0.0,1.0,268.0249692697298,0.0,9.515001550009199,25.51377436025654,8.45,5.824865686399514,1980.139238306141,6585.278251792891,10226.4952915953,10226.495291595302,0.0,10226.4952915953,74.14209086406593,0.029,1.0
7942,7942,2024-03-24 17:30:00,0.4701267555364526,9.494224392990708,0.7507642230722893,1.0,0.0,1.0,259.41546296952464,0.0,9.555489230792281,25.518456134551148,8.175,5.452369902062236,1982.6603751728453,6593.66270651048,10229.048485708649,10229.04848570865,0.0,10229.048485708649,74.1606015213877,0.029,0.7507642230722893
7943,7943,2024-03-24 17:45:00,0.4624073388976806,9.535368883675362,0.4849359677672928,1.0,0.0,1.0,237.15218241289716,0.0,9.592560630533542,25.522871839567866,7.9,5.082370106615606,1955.2934444221785,6502.6494835995245,10205.384228512698,10205.384228512698,0.0,10205.384228512698,73.98903565671706,0.029,0.4849359677672928
7944,7944,2024-03-24 18:00:00,0.4551335827444908,9.574138003971864,1.0,1.0,0.0,1.0,199.59944249341436,0.0,9.623870194472298,25.526798135326995,7.675000000000001,4.9838447972309865,1893.483587198674,6297.090651853655,10143.62346026262,10143.62346026262,0.0,10143.62346026262,380.3858797598482,0.15,1.0
7945,7945,2024-03-24 18:15:00,0.44872215544189464,9.608310911494701,0.006641809482569644,1.0,0.0,1.0,171.79960173060954,0.0,9.650914138250096,25.530110360194648,7.45,4.8831862210298,1849.6595298237708,6151.3465514624395,10099.843697515833,10099.843697515833,0.0,10099.843697515833,73.22386680698979,0.029,0.006641809482569644
7946,7946,2024-03-24 18:30:00,0.44325053383509977,9.637474654658918,-0.12428362868231933,0.0,1.0,1.0,0.0,-1384.217072014669,9.439244831433209,25.29706871580913,7.225,4.780423382592795,2415.810634636503,8034.175034241788,10703.509716490966,10703.509716490968,0.0,10703.509716490966,77.60044544455951,0.029,-0.12428362868231933
7947,7947,2024-03-24 18:45:00,0.46083453658091694,9.543751920023713,0.6328006966360806,1.0,1.0,1.0,287.13175200742984,-1168.5753975850848,9.304717024177178,25.41584811728174,7.0,4.6755840383763125,1958.4326064306795,6513.089282429591,10243.627246626362,10243.627246626364,0.0,10243.627246626362,74.26629753804113,0.029,0.6328006966360806
7948,7948,2024-03-24 19:00:00,0.4932969002087314,9.370727521887462,1.0,1.0,0.0,1.0,220.57587730593303,0.0,9.339248671588576,25.471818595200755,7.0,4.6755840383763125,1794.1497340414148,5966.73960875082,10043.248042977672,10043.248042977672,0.0,10043.248042977672,451.9461619339952,0.18,1.0
7949,7949,2024-03-24 19:15:00,0.5024224815196033,9.322088173500514,1.0,1.0,0.0,1.0,194.98397851361645,0.0,9.3698560309941,25.488085787388098,7.0,4.6755840383763125,1756.668993199858,5842.091249307104,10006.300844595351,10006.300844595351,0.0,10006.300844595351,72.5456811233163,0.029,1.0
7950,7950,2024-03-24 19:30:00,0.4963141261734218,9.354645707495662,1.0,1.0,0.0,1.0,182.84543102994368,0.0,9.398601110211413,25.494868168596973,7.0,4.6755840383763125,1746.0207078773326,5806.678627610208,9995.826856591853,9995.826856591853,0.0,9995.826856591853,72.46974471029094,0.029,1.0
7951,7951,2024-03-24 19:45:00,0.49074742087574696,9.384316246732268,1.0,1.0,0.0,1.0,174.99739136775565,0.0,9.426141674024185,25.499008273457726,7.0,4.6755840383763125,1743.6240119994102,5798.7080218387955,9993.502360868171,9993.502360868175,0.0,9993.502360868171,72.45289211629425,0.029,1.0
7952,7952,2024-03-24 20:00:00,0.48546803106558134,9.412455394420451,1.0,1.0,0.0,1.0,136.40284664079,0.0,9.447761118470407,25.5020821344702,6.75,4.391496724385161,1674.7949029993592,5569.805515479675,9924.718223660626,9924.718223660628,0.0,9924.718223660626,446.6123200647281,0.18,1.0
7953,7953,2024-03-24 20:15:00,0.4808597864092085,9.437017338438919,1.0,1.0,0.0,1.0,88.2164590122068,0.0,9.461988099378956,25.504316039690796,6.5,4.108609424042715,1582.4656216075182,5262.749326202063,9832.423308910136,9832.423308910136,0.0,9832.423308910136,71.28506898959849,0.029,1.0
