step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_before_safety,safety_override,safety_reason,q_tes_net_kw_th
10691,10691,2024-04-22 08:45:00,mpc,0.029,0.0,0.2202286707136909,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012511999811977148,False,,-0.7654583474331935,True,hard_temperature_discharge,3444.562563449371
10692,10692,2024-04-22 09:00:00,mpc,0.15,3555.12,0.2201928786797452,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013269999762997031,False,,-0.7679964631525703,True,hard_temperature_discharge,3455.984084186566
10693,10693,2024-04-22 09:15:00,mpc,0.029,0.0,0.22017811197551107,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013424999779090285,False,,-0.7691312966002187,True,hard_temperature_discharge,3461.0908347009845
10694,10694,2024-04-22 09:30:00,mpc,0.029,0.0,0.22019434573345406,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013116999762132764,False,,-0.7695402210041662,True,hard_temperature_discharge,3462.930994518748
10695,10695,2024-04-22 09:45:00,mpc,0.029,0.0,0.22022305707411546,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012694000033661723,False,,-0.7696543359552371,True,hard_temperature_discharge,3463.444511798567
10696,10696,2024-04-22 10:00:00,mpc,0.15,3946.2,0.22025548977283516,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012697998899966478,False,,-0.7682953447882873,True,hard_temperature_discharge,3457.3290515472927
10697,10697,2024-04-22 10:15:00,mpc,0.029,0.0,0.22027604150526728,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001276100054383278,False,,-0.767598473747824,True,hard_temperature_discharge,3454.1931318652078
10698,10698,2024-04-22 10:30:00,mpc,0.029,0.0,0.22027759061983432,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012568000238388777,False,,-0.7672524965806957,True,hard_temperature_discharge,3452.636234613131
10699,10699,2024-04-22 10:45:00,mpc,0.029,0.0,0.22026904192714974,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012157000601291656,False,,-0.7670535162800578,True,hard_temperature_discharge,3451.74082326026
10700,10700,2024-04-22 11:00:00,mpc,0.083,3881.04,0.22025484395229974,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012208999833092093,False,,-0.7654989543047687,True,hard_temperature_discharge,3444.745294371459
10701,10701,2024-04-22 11:15:00,mpc,0.029,0.0,0.22022614343294225,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012009000638499856,False,,-0.7647881610053213,True,hard_temperature_discharge,3441.546724523946
10702,10702,2024-04-22 11:30:00,mpc,0.029,0.0,0.22018044518735236,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0014598999405279756,False,,-0.7645120346338993,True,hard_temperature_discharge,3440.3041558525465
10703,10703,2024-04-22 11:45:00,mpc,0.029,0.0,0.22012900778660477,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013865999644622207,False,,-0.7644173276642636,True,hard_temperature_discharge,3439.8779744891863
10704,10704,2024-04-22 12:00:00,mpc,0.029,3229.92,0.22007712891284767,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013200999237596989,False,,-0.7672714870443059,True,hard_temperature_discharge,3452.7216916993766
10705,10705,2024-04-22 12:15:00,mpc,0.029,0.0,0.22005021191420876,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012438000412657857,False,,-0.7685728860460812,True,hard_temperature_discharge,3458.5779872073654
10706,10706,2024-04-22 12:30:00,mpc,0.029,0.0,0.22005803738907398,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013407999649643898,False,,-0.7690746125248924,True,hard_temperature_discharge,3460.8357563620157
10707,10707,2024-04-22 12:45:00,mpc,0.029,0.0,0.22007999104644788,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0015173000283539295,False,,-0.7692544802460052,True,hard_temperature_discharge,3461.6451611070233
10708,10708,2024-04-22 13:00:00,mpc,0.083,1415.64,0.22010639097692875,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012750999303534627,False,,-0.7678614495540498,True,hard_temperature_discharge,3455.376522993224
10709,10709,2024-04-22 13:15:00,mpc,0.029,0.0,0.22012179064051052,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012363999849185348,False,,-0.7672141018726715,True,hard_temperature_discharge,3452.4634584270216
10710,10710,2024-04-22 13:30:00,mpc,0.029,0.0,0.22012029381875003,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013102999655529857,False,,-0.7669575584207321,True,hard_temperature_discharge,3451.3090128932945
10711,10711,2024-04-22 13:45:00,mpc,0.029,0.0,0.22011189414532126,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012503999751061201,False,,-0.7668613177759156,True,hard_temperature_discharge,3450.87592999162
10712,10712,2024-04-22 14:00:00,mpc,0.083,2416.38,0.2201013689408571,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012424999149516225,False,,-0.7659231190022557,True,hard_temperature_discharge,3446.6540355101506
10713,10713,2024-04-22 14:15:00,mpc,0.029,0.0,0.22008305778409595,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001465699984692037,False,,-0.7655115008063217,True,hard_temperature_discharge,3444.801753628448
10714,10714,2024-04-22 14:30:00,mpc,0.029,0.0,0.2200546387704997,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012268999125808477,False,,-0.7653689456803089,True,hard_temperature_discharge,3444.16025556139
10715,10715,2024-04-22 14:45:00,mpc,0.029,0.0,0.22002302246287297,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001184099935926497,False,,-0.7653363108817318,True,hard_temperature_discharge,3444.0133989677934
10716,10716,2024-04-22 15:00:00,mpc,0.083,1314.96,0.21999145227115982,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012125000357627869,False,,-0.7671278774807375,True,hard_temperature_discharge,3452.0754486633186
10717,10717,2024-04-22 15:15:00,mpc,0.029,0.0,0.2199753765214078,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013213999336585402,False,,-0.7679465874473775,True,hard_temperature_discharge,3455.759643513199
10718,10718,2024-04-22 15:30:00,mpc,0.029,0.0,0.21998048118357003,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012277000350877643,False,,-0.7682639407722694,True,hard_temperature_discharge,3457.1877334752126
10719,10719,2024-04-22 15:45:00,mpc,0.029,0.0,0.21999383568660807,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001276399940252304,False,,-0.7683783073348243,True,hard_temperature_discharge,3457.702383006709
10720,10720,2024-04-22 16:00:00,mpc,0.083,1031.16,0.22000937256596703,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0014029000885784626,False,,-0.7675300452395172,True,hard_temperature_discharge,3453.8852035778273
10721,10721,2024-04-22 16:15:00,mpc,0.029,0.0,0.2200181235067944,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012855000095441937,False,,-0.7671507348171389,True,hard_temperature_discharge,3452.178306677125
10722,10722,2024-04-22 16:30:00,mpc,0.029,0.0,0.22001716178592742,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012673999881371856,False,,-0.7670170458789637,True,hard_temperature_discharge,3451.5767064553365
10723,10723,2024-04-22 16:45:00,mpc,0.029,0.0,0.22001279803171708,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.00124920008238405,False,,-0.7669847113125627,True,hard_temperature_discharge,3451.4312009065325
10724,10724,2024-04-22 17:00:00,mpc,0.15,300.36,0.22000800387764988,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.00120749999769032,False,,-0.7665779243349635,True,hard_temperature_discharge,3449.600659507336
10725,10725,2024-04-22 17:15:00,mpc,0.029,0.0,0.22000003431175427,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012404000153765082,False,,-0.7664054868271066,True,hard_temperature_discharge,3448.82469072198
10726,10726,2024-04-22 17:30:00,mpc,0.029,0.0,0.2199873437117268,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001546100014820695,False,,-0.7663537446700727,True,hard_temperature_discharge,3448.591851015327
10727,10727,2024-04-22 17:45:00,mpc,0.029,0.0,0.21997296456199214,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001332900021225214,False,,-0.7663529327222746,True,hard_temperature_discharge,3448.5881972502357
10728,10728,2024-04-22 18:00:00,mpc,0.15,4.2,0.21995836729788074,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012006000615656376,False,,-0.7671555431723809,True,hard_temperature_discharge,3452.199944275714
10729,10729,2024-04-22 18:15:00,mpc,0.029,0.0,0.21994962713269692,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012817999813705683,False,,-0.7675160849655487,True,hard_temperature_discharge,3453.822382344969
10730,10730,2024-04-22 18:30:00,mpc,0.029,0.0,0.21994840135249547,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001306300051510334,False,,-0.7676526679913378,True,hard_temperature_discharge,3454.43700596102
10731,10731,2024-04-22 18:45:00,mpc,0.029,0.0,0.21994896650670015,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013980999356135726,False,,-0.7677036296136591,True,hard_temperature_discharge,3454.666333261466
10732,10732,2024-04-22 19:00:00,mpc,0.18,0.0,0.2199488512732282,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012878000270575285,False,,-0.7673765699041382,True,hard_temperature_discharge,3453.194564568622
10733,10733,2024-04-22 19:15:00,mpc,0.029,0.0,0.2199462295726913,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012376999948173761,False,,-0.7672832753520453,True,hard_temperature_discharge,3452.774739084204
10734,10734,2024-04-22 19:30:00,mpc,0.029,0.0,0.21994214937755738,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001197699923068285,False,,-0.7673075303723855,True,hard_temperature_discharge,3452.883886675735
10735,10735,2024-04-22 19:45:00,mpc,0.029,0.0,0.21993977160503858,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012611000565811992,False,,-0.7673773734726573,True,hard_temperature_discharge,3453.1981806269578
10736,10736,2024-04-22 20:00:00,mpc,0.18,0.0,0.2199403798114569,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012033999664708972,False,,-0.7666490355850025,True,hard_temperature_discharge,3449.9206601325113
10737,10737,2024-04-22 20:15:00,mpc,0.029,0.0,0.2199369831711542,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001230000052601099,False,,-0.76635385299486,True,hard_temperature_discharge,3448.5923384768703
10738,10738,2024-04-22 20:30:00,mpc,0.029,0.0,0.21992607733809555,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012589000398293138,False,,-0.766279674193069,True,hard_temperature_discharge,3448.2585338688104
10739,10739,2024-04-22 20:45:00,mpc,0.029,0.0,0.21991324748874255,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012513999827206135,False,,-0.7662930038866695,True,hard_temperature_discharge,3448.3185174900127
10740,10740,2024-04-22 21:00:00,mpc,0.15,0.0,0.2199011072831501,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0014565999154001474,False,,-0.7679115516117896,True,hard_temperature_discharge,3455.6019822530534
10741,10741,2024-04-22 21:15:00,mpc,0.029,0.0,0.21990308285723256,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013657000381499529,False,,-0.768673615332852,True,hard_temperature_discharge,3459.0312689978336
10742,10742,2024-04-22 21:30:00,mpc,0.029,0.0,0.219924266300977,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001346200006082654,False,,-0.7689970535434748,True,hard_temperature_discharge,3460.4867409456365
10743,10743,2024-04-22 21:45:00,mpc,0.029,0.0,0.21995363861723652,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012957999715581536,False,,-0.7691456667704027,True,hard_temperature_discharge,3461.1555004668126
10744,10744,2024-04-22 22:00:00,mpc,0.083,0.0,0.21998623920418062,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013300999999046326,False,,-0.7684274960462911,True,hard_temperature_discharge,3457.92373220831
10745,10745,2024-04-22 22:15:00,mpc,0.029,0.0,0.2200137459129969,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012620999477803707,False,,-0.7681147483157916,True,hard_temperature_discharge,3456.5163674210626
10746,10746,2024-04-22 22:30:00,mpc,0.029,0.0,0.2200328588114818,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001406499999575317,False,,-0.76801305929748,True,hard_temperature_discharge,3456.0587668386597
10747,10747,2024-04-22 22:45:00,mpc,0.029,0.0,0.22004897361063627,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013872000854462385,False,,-0.7679965418596439,True,hard_temperature_discharge,3455.9844383683976
10748,10748,2024-04-22 23:00:00,mpc,0.083,0.0,0.2200646340372098,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001321400050073862,False,,-0.7669784517520017,True,hard_temperature_discharge,3451.403032884008
10749,10749,2024-04-22 23:15:00,mpc,0.029,0.0,0.22007163311123093,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001273399917408824,False,,-0.76652563216585,True,hard_temperature_discharge,3449.365344746325
10750,10750,2024-04-22 23:30:00,mpc,0.029,0.0,0.22006609882481357,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013053000438958406,False,,-0.7663628732786696,True,hard_temperature_discharge,3448.6329297540133
10751,10751,2024-04-22 23:45:00,mpc,0.029,0.0,0.22005547528201866,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001248599961400032,False,,-0.7663178963162708,True,hard_temperature_discharge,3448.4305334232185
10752,10752,2024-04-23 00:00:00,mpc,0.029,0.0,0.2200433312772515,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012527001090347767,False,,-0.7683477135023262,True,hard_temperature_discharge,3457.564710760468
10753,10753,2024-04-23 00:15:00,mpc,0.029,0.0,0.2200479927377624,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001284400001168251,False,,-0.7692933539223963,True,hard_temperature_discharge,3461.8200926507834
10754,10754,2024-04-23 00:30:00,mpc,0.029,0.0,0.22007702453119696,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0014723999192938209,False,,-0.7696794529954348,True,hard_temperature_discharge,3463.5575384794565
10755,10755,2024-04-23 00:45:00,mpc,0.029,0.0,0.2201161862520635,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012965999776497483,False,,-0.7698390360453553,True,hard_temperature_discharge,3464.275662204099
10756,10756,2024-04-23 01:00:00,mpc,0.029,0.0,0.22015879495916119,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012262000236660242,False,,-0.768870541556419,True,hard_temperature_discharge,3459.9174370038854
10757,10757,2024-04-23 01:15:00,mpc,0.029,0.0,0.22019314928838105,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013408999657258391,False,,-0.7684119053180273,True,hard_temperature_discharge,3457.853573931123
10758,10758,2024-04-23 01:30:00,mpc,0.029,0.0,0.22021405098403554,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012103000190109015,False,,-0.768220530917157,True,hard_temperature_discharge,3456.9923891272065
10759,10759,2024-04-23 01:45:00,mpc,0.029,0.0,0.22022831646456706,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012217999901622534,False,,-0.7681377866677861,True,hard_temperature_discharge,3456.6200400050375
10760,10760,2024-04-23 02:00:00,mpc,0.029,0.0,0.22023926339998476,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012558000162243843,False,,-0.767431705056795,True,hard_temperature_discharge,3453.4426727555774
10761,10761,2024-04-23 02:15:00,mpc,0.029,0.0,0.22024337180996786,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0011938000097870827,False,,-0.7671287413107928,True,hard_temperature_discharge,3452.0793358985675
10762,10762,2024-04-23 02:30:00,mpc,0.029,0.0,0.2202398918568187,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012119000311940908,False,,-0.7670318416121348,True,hard_temperature_discharge,3451.6432872546065
10763,10763,2024-04-23 02:45:00,mpc,0.029,0.0,0.22023430802869262,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012621000641956925,False,,-0.7670198601199469,True,hard_temperature_discharge,3451.589370539761
10764,10764,2024-04-23 03:00:00,mpc,0.029,0.0,0.22022923420540091,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013879000907763839,False,,-0.7683923921140025,True,hard_temperature_discharge,3457.765764513011
10765,10765,2024-04-23 03:15:00,mpc,0.029,0.0,0.22023625343119355,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001256300020031631,False,,-0.769028412447278,True,hard_temperature_discharge,3460.627856012751
10766,10766,2024-04-23 03:30:00,mpc,0.029,0.0,0.2202595396507696,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012376999948173761,False,,-0.7692874438218765,True,hard_temperature_discharge,3461.793497198444
10767,10767,2024-04-23 03:45:00,mpc,0.029,0.0,0.22028946531780452,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.00121929997112602,False,,-0.7693966308383257,True,hard_temperature_discharge,3462.2848387724653
10768,10768,2024-04-23 04:00:00,mpc,0.029,0.0,0.22032164761166884,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012316000647842884,False,,-0.768746420691476,True,hard_temperature_discharge,3459.358893111642
10769,10769,2024-04-23 04:15:00,mpc,0.029,0.0,0.2203481997439594,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0011912999907508492,False,,-0.7684397693698694,True,hard_temperature_discharge,3457.978962164412
10770,10770,2024-04-23 04:30:00,mpc,0.029,0.0,0.2203655468797611,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012246000114828348,False,,-0.7683127967971666,True,hard_temperature_discharge,3457.4075855872497
10771,10771,2024-04-23 04:45:00,mpc,0.029,0.0,0.22037828306977592,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012193000875413418,False,,-0.7682580201745223,True,hard_temperature_discharge,3457.16109078535
10772,10772,2024-04-23 05:00:00,mpc,0.029,0.0,0.2203886468747406,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001324899960309267,False,,-0.7675340220707693,True,hard_temperature_discharge,3453.9030993184615
10773,10773,2024-04-23 05:15:00,mpc,0.029,0.0,0.22039215702607534,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001383500057272613,False,,-0.7672159016592434,True,hard_temperature_discharge,3452.471557466595
10774,10774,2024-04-23 05:30:00,mpc,0.029,0.0,0.22038737347499648,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0014889000449329615,False,,-0.7671051458637174,True,hard_temperature_discharge,3451.973156386728
10775,10775,2024-04-23 05:45:00,mpc,0.029,0.0,0.220379687664704,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001261599943973124,False,,-0.7670785627005149,True,hard_temperature_discharge,3451.853532152317
10776,10776,2024-04-23 06:00:00,mpc,0.029,367.08,0.22037160809349288,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012805999722331762,False,,-0.7684861614989907,True,hard_temperature_discharge,3458.1877267454583
10777,10777,2024-04-23 06:15:00,mpc,0.029,0.0,0.2203754084450667,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001225199899636209,False,,-0.7691281404770733,True,hard_temperature_discharge,3461.07663214683
10778,10778,2024-04-23 06:30:00,mpc,0.029,0.0,0.2203957066620293,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013259000843390822,False,,-0.7693697683193035,True,hard_temperature_discharge,3462.1639574368655
10779,10779,2024-04-23 06:45:00,mpc,0.029,0.0,0.2204222941524508,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013008000096306205,False,,-0.7694418848136199,True,hard_temperature_discharge,3462.4884816612894
10780,10780,2024-04-23 07:00:00,mpc,0.029,1559.1,0.2204502721967097,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0014360001077875495,False,,-0.76871013649014,True,hard_temperature_discharge,3459.1956142056297
10781,10781,2024-04-23 07:15:00,mpc,0.029,0.0,0.22047095069333295,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0014811999863013625,False,,-0.7683186133270069,True,hard_temperature_discharge,3457.433759971531
10782,10782,2024-04-23 07:30:00,mpc,0.029,0.0,0.22048016888145866,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013009000103920698,False,,-0.7680997677368949,True,hard_temperature_discharge,3456.4489548160273
10783,10783,2024-04-23 07:45:00,mpc,0.029,0.0,0.22048246842113894,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012731999158859253,False,,-0.7679450591200105,True,hard_temperature_discharge,3455.7527660400474
10784,10784,2024-04-23 08:00:00,mpc,0.15,2732.04,0.22048002192273444,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013213999336585402,False,,-0.766653963255298,True,hard_temperature_discharge,3449.942834648841
10785,10785,2024-04-23 08:15:00,mpc,0.029,0.0,0.22046479000686692,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012212999863550067,False,,-0.7660292842749659,True,hard_temperature_discharge,3447.1317792373466
10786,10786,2024-04-23 08:30:00,mpc,0.029,0.0,0.22043425822917415,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012363999849185348,False,,-0.7657475708097007,True,hard_temperature_discharge,3445.864068643653
10787,10787,2024-04-23 08:45:00,mpc,0.029,0.0,0.22039744621062568,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012116000289097428,False,,-0.7656080535250775,True,hard_temperature_discharge,3445.2362408628487
10788,10788,2024-04-23 09:00:00,mpc,0.15,3659.04,0.22035866709962873,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012470000656321645,False,,-0.7678394993028639,True,hard_temperature_discharge,3455.2777468628874
10789,10789,2024-04-23 09:15:00,mpc,0.029,0.0,0.2203378825039233,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012152999406680465,False,,-0.7688042265124325,True,hard_temperature_discharge,3459.6190193059465
10790,10790,2024-04-23 09:30:00,mpc,0.029,0.0,0.2203423554165569,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001259000040590763,False,,-0.7691168717008855,True,hard_temperature_discharge,3461.0259226539847
10791,10791,2024-04-23 09:45:00,mpc,0.029,0.0,0.2203554498846975,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012649999698624015,False,,-0.769166474849169,True,hard_temperature_discharge,3461.2491368212604
10792,10792,2024-04-23 10:00:00,mpc,0.15,4311.48,0.22036951279802922,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001264300080947578,False,,-0.7679374554540158,True,hard_temperature_discharge,3455.7185495430713
10793,10793,2024-04-23 10:15:00,mpc,0.029,0.0,0.22037207786950985,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013350999215617776,False,,-0.7673111487070231,True,hard_temperature_discharge,3452.900169181604
10794,10794,2024-04-23 10:30:00,mpc,0.029,0.0,0.22035835004749407,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013441999908536673,False,,-0.7670017365001612,True,hard_temperature_discharge,3451.5078142507255
10795,10795,2024-04-23 10:45:00,mpc,0.029,0.0,0.22033652284764182,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013001000043004751,False,,-0.7668238431898535,True,hard_temperature_discharge,3450.707294354341
10796,10796,2024-04-23 11:00:00,mpc,0.083,4432.26,0.22031059451999163,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013027000240981579,False,,-0.7657622847585401,True,hard_temperature_discharge,3445.9302814134307
10797,10797,2024-04-23 11:15:00,mpc,0.029,0.0,0.2202758533425081,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001260999939404428,False,,-0.7652881407177071,True,hard_temperature_discharge,3443.796633229682
10798,10798,2024-04-23 11:30:00,mpc,0.029,0.0,0.22023177304850056,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0015440999995917082,False,,-0.7651150028854717,True,hard_temperature_discharge,3443.017512984623
10799,10799,2024-04-23 11:45:00,mpc,0.029,0.0,0.2201861664613035,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012183000799268484,False,,-0.7650672078601108,True,hard_temperature_discharge,3442.8024353704986
10800,10800,2024-04-23 12:00:00,mpc,0.029,3724.02,0.22014261332070298,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001195400021970272,False,,-0.7669863520470467,True,hard_temperature_discharge,3451.43858421171
10801,10801,2024-04-23 12:15:00,mpc,0.029,0.0,0.22011670935203517,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001218099961988628,False,,-0.7678339827093367,True,hard_temperature_discharge,3455.252922192015
10802,10802,2024-04-23 12:30:00,mpc,0.029,0.0,0.22011319931200968,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012378999963402748,False,,-0.7681318491658282,True,hard_temperature_discharge,3456.593321246227
10803,10803,2024-04-23 12:45:00,mpc,0.029,0.0,0.2201177587798222,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012947999639436603,False,,-0.7682089029853562,True,hard_temperature_discharge,3456.9400634341027
10804,10804,2024-04-23 13:00:00,mpc,0.083,2933.7,0.22012376828991034,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013154000043869019,False,,-0.7672207396352607,True,hard_temperature_discharge,3452.4933283586734
10805,10805,2024-04-23 13:15:00,mpc,0.029,0.0,0.22012096290261893,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001323699951171875,False,,-0.7667437108335813,True,hard_temperature_discharge,3450.3466987511156
10806,10806,2024-04-23 13:30:00,mpc,0.029,0.0,0.22010564209621244,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012963999761268497,False,,-0.7665349450516359,True,hard_temperature_discharge,3449.4072527323615
10807,10807,2024-04-23 13:45:00,mpc,0.029,0.0,0.22008471008595334,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013113999739289284,False,,-0.7664367356102944,True,hard_temperature_discharge,3448.9653102463244
10808,10808,2024-04-23 14:00:00,mpc,0.083,2954.94,0.22006148075303195,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0014414000324904919,False,,-0.7659413929569726,True,hard_temperature_discharge,3446.7362683063766
10809,10809,2024-04-23 14:15:00,mpc,0.029,0.0,0.22003391969655015,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001236799987964332,False,,-0.7657202692240371,True,hard_temperature_discharge,3445.741211508167
10810,10810,2024-04-23 14:30:00,mpc,0.029,0.0,0.2200014981124622,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0011671999236568809,False,,-0.7656389401054021,True,hard_temperature_discharge,3445.3752304743093
10811,10811,2024-04-23 14:45:00,mpc,0.029,0.0,0.21996782452413838,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0013061000499874353,False,,-0.765615509792703,True,hard_temperature_discharge,3445.2697940671633
10812,10812,2024-04-23 15:00:00,mpc,0.083,2496.66,0.2199345725674627,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.0012520999880507588,False,,-0.7665281325462048,True,hard_temperature_discharge,3449.3765964579216
10813,10813,2024-04-23 15:15:00,mpc,0.029,0.0,0.21990997690038622,1.0,0.0,10297.768525580605,optimal_relaxed_modes,0.001301199896261096,False,,-0.7669540795773131,True,hard_temperature_discharge,3451.293358097909
