step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
75,217,2024-01-03 06:15:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
76,218,2024-01-03 06:30:00,perturbation,0.029,0.0,1.0,1.0,0.0,0.0,not_used,0.0,False,,1.0
77,219,2024-01-03 06:45:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
78,220,2024-01-03 07:00:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
79,221,2024-01-03 07:15:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
80,222,2024-01-03 07:30:00,perturbation,0.029,0.0,1.0,-1.0,0.0,0.0,not_used,0.0,False,,-1.0
81,223,2024-01-03 07:45:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
82,224,2024-01-03 08:00:00,perturbation,0.158,28.5,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
83,225,2024-01-03 08:15:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
84,226,2024-01-03 08:30:00,perturbation,0.029,0.0,1.0,1.0,0.0,0.0,not_used,0.0,False,,1.0
85,227,2024-01-03 08:45:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
86,228,2024-01-03 09:00:00,perturbation,0.158,222.9,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
87,229,2024-01-03 09:15:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
88,230,2024-01-03 09:30:00,perturbation,0.029,0.0,1.0,-1.0,0.0,0.0,not_used,0.0,False,,-1.0
89,231,2024-01-03 09:45:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
90,232,2024-01-03 10:00:00,perturbation,0.158,165.18,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
91,233,2024-01-03 10:15:00,perturbation,0.029,0.0,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
92,234,2024-01-03 10:30:00,perturbation,0.029,0.0,1.0,1.0,0.0,0.0,not_used,0.0,False,,1.0
93,235,2024-01-03 10:45:00,perturbation,0.029,0.0,1.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
94,236,2024-01-03 11:00:00,perturbation,0.083,304.38,1.0,0.5,0.0,0.0,not_used,0.0,False,,0.5
95,237,2024-01-03 11:15:00,perturbation,0.029,0.0,1.0,-0.5,0.0,0.0,not_used,0.0,False,,-0.5
