step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
2723,11363,2024-04-29 08:45:00,0.4288633302703696,9.71415844965893,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1386.9456424103103,9.4856946981782,26.25825591050977,20.2,13.9430050813484,2492.597076410988,8291.022484085757,10681.110447723278,10681.110447723278,0.0,10681.110447723278,77.43805074599378,0.029,-0.3263949251168261
2724,11364,2024-04-29 09:00:00,0.4667697720992109,9.512117114711206,0.125718445052802,0.45,0.0,1.0,1.0,0.0,6663.2795199345055,-43.62572277897876,10.386443554741748,28.406022513714504,20.9,14.409914875267308,0.0,0.0,6904.017546427249,6904.017546427248,3654.3,3249.7175464272486,121.86440799102182,0.15,0.125718445052802
2725,11365,2024-04-29 09:15:00,0.326205458746235,10.261324904882567,-0.32639492511682594,0.45,0.0,1.0,1.0,0.0,6638.628391937599,-42.92903847227412,11.400499954572657,29.3539566446342,21.6,14.87142365952665,0.0,0.0,6926.951254178955,6926.9512541789545,0.0,6926.951254178955,50.22039659279743,0.029,-0.32639492511682594
2726,11366,2024-04-29 09:30:00,0.14351242300731276,11.235078785371023,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-2180.285461225579,11.091470835771602,26.577068254190895,22.3,15.32745575255057,2596.033767529235,9318.324436084813,10626.706310081243,10626.706310081241,0.0,10626.706310081243,77.04362074808901,0.029,-0.32639492511682594
2727,11367,2024-04-29 09:45:00,0.16264707219702293,11.133091105189868,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-2019.4089916853513,10.772675483283125,26.251978719909044,23.0,15.777954837463161,2608.4353731992474,8920.102637514714,10648.635925250404,10648.635925250408,0.0,10648.635925250404,77.20261045806544,0.029,-0.32639492511682583
2728,11368,2024-04-29 10:00:00,0.22447909883742032,10.80352640319655,-0.32639492511682594,0.45,0.0,0.0,1.0,1.0,0.0,-1930.942281841022,10.47698293416006,26.230442088000064,23.5,15.862375694322084,2610.607771667232,8819.416577209548,10671.4670234991,10671.467023499103,4235.88,6435.587023499101,241.33451338121625,0.15,-0.32639492511682594
2729,11369,2024-04-29 10:15:00,0.25835375950671435,10.622974461829212,-0.32639492511682583,0.45,0.0,0.0,1.0,1.0,0.0,-1791.4754188971012,10.202740695580337,26.226216181067702,24.0,15.932956300102258,2612.5812945521884,8675.3065288257,10670.545543371723,10670.545543371723,0.0,10670.545543371723,77.361455189445,0.029,-0.32639492511682583
2730,11370,2024-04-29 10:30:00,0.3117933063230244,10.33814167729828,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1662.1045097794988,9.948392050349064,26.223326233509923,24.5,15.9891457247799,2581.9744793212913,8544.38355370793,10628.999975267183,10628.999975267183,0.0,10628.999975267183,77.06024982068708,0.029,-0.3263949251168261
2731,11371,2024-04-29 10:45:00,0.361356272581987,10.07397106713801,-0.3263949251168261,0.45,0.0,0.0,1.0,1.0,0.0,-1542.1033127874382,9.712491887262722,26.221586055150105,25.0,16.030376657144494,2545.916898518825,8423.386340864303,10581.00399615033,10581.003996150332,0.0,10581.00399615033,76.71227897208989,0.029,-0.3263949251168261
2732,11372,2024-04-29 11:00:00,0.4073241250963935,9.828962413236223,0.046737445893469766,0.45,0.0,1.0,1.0,0.0,6660.983694174554,-43.27043883920911,10.605688844800337,28.650622027731426,25.175,15.899561871916616,0.0,0.0,6903.638464149244,6903.638464149243,4514.4,2389.2384641492445,49.576698131096826,0.083,0.046737445893469766
