step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
2441,28649,2024-10-26 10:15:00,0.26062441867188735,10.61087184847884,-0.7673696731366119,0.45,0.0,1.0,1.0,0.0,6599.274651751904,-42.892886528636254,11.688764150969497,29.722738711783485,21.0,19.29384502999986,0.0,0.0,6939.393675480144,6939.393675480144,0.0,6939.393675480144,50.31060414723105,0.029,-0.7673696731366119,default_mpc,0.029,0.0,0.26062441867188735,-0.7673696731366119,0.0,10297.768525580605,optimal_relaxed_modes,0.0011519999825395644,False,,3453.163529114753,-0.7673696731366119
2442,28650,2024-10-26 10:30:00,0.08165570974697493,11.564775067048624,-0.7670346011765907,0.45,0.0,0.0,1.0,1.0,0.0,-2306.399524190013,11.360985006798845,25.697045245068466,21.5,19.618354850933375,2715.5907634479536,9315.428168171347,10620.095279407637,10620.095279407635,0.0,10620.095279407637,76.99569077570537,0.029,-0.7670346011765907,default_mpc,0.029,0.0,0.08165570974697493,-0.7670346011765907,0.0,10297.768525580605,optimal_relaxed_modes,0.0011679999879561365,False,,3451.655705294658,-0.7670346011765907
2443,28651,2024-10-26 10:45:00,0.11437546537926835,11.3903787695285,-0.7668407428946004,0.45,0.0,0.0,1.0,1.0,0.0,-2140.0036987177104,11.022591242770002,25.458718109704336,22.0,19.938061235148073,2724.530731704352,9034.302933896952,10605.604893808348,10605.604893808348,0.0,10605.604893808348,76.89063548011052,0.029,-0.7668407428946004,default_mpc,0.029,0.0,0.11437546537926835,-0.7668407428946004,0.0,10297.768525580605,optimal_relaxed_modes,0.001412900019204244,False,,3450.7833430257015,-0.7668407428946004
2444,28652,2024-10-26 11:00:00,0.17826325587613379,11.049856846180207,-0.7656516556690729,0.45,0.0,0.0,1.0,1.0,0.0,-2048.79089120697,10.708734170062307,25.431235473973672,22.275,19.816353735277417,2721.3580463809076,8941.008317030433,10626.922077292491,10626.922077292491,1826.28,8800.64207729249,182.61332310381917,0.083,-0.7656516556690729,default_mpc,0.083,1826.28,0.17826325587613379,-0.7656516556690729,0.0,10297.768525580605,optimal_relaxed_modes,0.0011966000020038337,False,,3445.432450510828,-0.7656516556690729
2445,28653,2024-10-26 11:15:00,0.21319062617834034,10.863693962469446,-0.7650997775217481,0.45,0.0,0.0,1.0,1.0,0.0,-1900.777209561748,10.417646190667291,25.560259948223308,22.55,19.683881150212372,2717.6732884042144,8793.255330055805,10628.403634986546,10628.403634986547,0.0,10628.403634986546,77.05592635365245,0.029,-0.7650997775217481,default_mpc,0.029,0.0,0.21319062617834034,-0.7650997775217481,0.0,10297.768525580605,optimal_relaxed_modes,0.0011567000183276832,False,,3442.9489988478663,-0.7650997775217481
2446,28654,2024-10-26 11:30:00,0.26991288369469696,10.561364329907265,-0.7648799437766439,0.45,0.0,0.0,1.0,1.0,0.0,-1763.4787504207436,10.1476804596342,25.528862944535447,22.825000000000003,19.54024590033211,2696.1158692818194,8662.025348988935,10610.499366919195,10610.499366919195,0.0,10610.499366919195,76.92612041016417,0.029,-0.7648799437766439,default_mpc,0.029,0.0,0.26991288369469696,-0.7648799437766439,0.0,10297.768525580605,optimal_relaxed_modes,0.0010786000057123601,False,,3441.9597469948976,-0.7648799437766439
2447,28655,2024-10-26 11:45:00,0.32251969543769243,10.2809700233171,-0.7648020852035158,0.45,0.0,0.0,1.0,1.0,0.0,-1636.1207194179349,9.897296711564065,25.50144085196769,23.1,19.385007051441654,2650.644240618985,8531.316824769729,10562.567286636462,10562.567286636462,0.0,10562.567286636462,76.57861282811436,0.029,-0.7648020852035158,default_mpc,0.029,0.0,0.32251969543769243,-0.7648020852035158,0.0,10297.768525580605,optimal_relaxed_modes,0.0010701999999582767,False,,3441.609383415821,-0.7648020852035158
2448,28656,2024-10-26 12:00:00,0.37130991398040997,10.020918158484415,-0.7669054497383475,0.45,0.0,0.0,1.0,1.0,0.0,-1517.9897299962918,9.665071702333812,25.497166308549296,23.825000000000003,19.83185580459408,2622.9348044625563,8401.314970423395,10483.262927953818,10483.26292795382,3129.72,7353.542927953818,53.313186227665184,0.029,-0.7669054497383475,default_mpc,0.029,3129.72,0.37130991398040997,-0.7669054497383475,0.0,10297.768525580605,optimal_relaxed_modes,0.0010370999807491899,False,,3451.0745238225636,-0.7669054497383475
2449,28657,2024-10-26 12:15:00,0.41656140623340476,9.779727704775953,-0.7678449341537033,0.45,0.0,0.0,1.0,1.0,0.0,-1408.4184955160317,9.449686414976915,25.502562589065466,24.55,20.269009254520657,2601.509866540684,8286.40881489647,10442.990824752962,10442.990824752964,0.0,10442.990824752962,75.71168347945898,0.029,-0.7678449341537033,default_mpc,0.029,0.0,0.41656140623340476,-0.7678449341537033,0.0,10297.768525580605,optimal_relaxed_modes,0.0013142999960109591,False,,3455.3022036916645,-0.7678449341537033
2450,28658,2024-10-26 12:30:00,0.45853129702084006,9.556028186878923,0.32839390727200873,0.45,0.0,1.0,1.0,0.0,6552.983828810189,-42.310372986923674,10.322161482449447,33.045818275397565,25.275,20.696270048597206,0.0,0.0,6904.357327881802,6904.357327881801,0.0,6904.357327881802,50.056590627143066,0.029,0.32839390727200873,default_mpc,0.029,0.0,0.45853129702084006,0.32839390727200873,0.0,5363.1937129688,optimal_relaxed_modes,0.0010424000211060047,False,,-1477.7725827240392,0.32839390727200873
2451,28659,2024-10-26 12:45:00,0.3225692744775589,10.280705767034611,-0.7682632624036103,0.45,0.0,1.0,1.0,0.0,6682.599876746696,-44.29017978782599,11.400504207036814,29.534717378658016,26.0,21.113384998134013,0.0,0.0,6984.713196264423,6984.713196264422,0.0,6984.713196264423,50.63917067291707,0.029,-0.7682632624036103,default_mpc,0.029,0.0,0.3225692744775589,-0.7682632624036103,0.0,10297.768525580605,optimal_relaxed_modes,0.001150299998698756,False,,3457.1846808162463,-0.7682632624036103
2452,28660,2024-10-26 13:00:00,0.14371234451904977,11.234013203713465,-0.7671936669359704,0.45,0.0,0.0,1.0,1.0,0.0,-2173.6236408820655,11.091376479946163,25.704510419659005,26.0,21.113384998134013,2757.118570816694,9178.50375751628,10622.403288167101,10622.403288167101,3143.58,7478.823288167101,155.18558322946737,0.083,-0.7671936669359704,default_mpc,0.083,3143.58,0.14371234451904977,-0.7671936669359704,0.0,10297.768525580605,optimal_relaxed_modes,0.0014217999996617436,False,,3452.3715012118664,-0.7671936669359704
2453,28661,2024-10-26 13:15:00,0.16527747772815343,11.119071043708942,-0.766683754757345,0.45,0.0,0.0,1.0,1.0,0.0,-2019.3526194617689,10.772557982390431,25.49392769159576,26.0,21.113384998134013,2757.1186051239647,8925.08843813472,10617.515019578683,10617.515019578686,0.0,10617.515019578683,76.97698389194545,0.029,-0.766683754757345,default_mpc,0.029,0.0,0.16527747772815343,-0.766683754757345,0.0,10297.768525580605,optimal_relaxed_modes,0.0011577999975997955,False,,3450.0768964080526,-0.766683754757345
2454,28662,2024-10-26 13:30:00,0.22450069749940388,10.803411282328177,-0.7664701777714654,0.45,0.0,0.0,1.0,1.0,0.0,-1930.879029008686,10.476842351904539,25.47122798284071,26.0,21.113384998134013,2757.118605123981,8823.558597218163,10616.187161092888,10616.187161092888,0.0,10616.187161092888,76.96735691792344,0.029,-0.7664701777714654,default_mpc,0.029,0.0,0.22450069749940388,-0.7664701777714654,0.0,10297.768525580605,optimal_relaxed_modes,0.0010772999958135188,False,,3449.1157999715942,-0.7664701777714654
2455,28663,2024-10-26 13:45:00,0.25837799709151027,10.62284527550225,-0.7663794108239818,0.45,0.0,0.0,1.0,1.0,0.0,-1791.4012321863981,10.20257866105236,25.461183895800612,26.0,21.113384998134013,2757.118605123982,8680.380344765807,10616.020906360438,10616.020906360438,0.0,10616.020906360438,76.96615157111317,0.029,-0.7663794108239818,default_mpc,0.029,0.0,0.25837799709151027,-0.7663794108239818,0.0,10297.768525580605,optimal_relaxed_modes,0.0010214000067207962,False,,3448.707348707918,-0.7663794108239818
