step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th,tes_set_written
1374,27582,2024-10-15 07:30:00,default_mpc,0.029,0.0,0.41677394893385344,-0.7679311948623676,0.0,10297.768525580605,optimal_relaxed_modes,0.001290899992454797,False,,3455.690376880654,-0.7679311948623676
1375,27583,2024-10-15 07:45:00,default_mpc,0.029,0.0,0.4587244170770722,0.3363917325150968,0.0,5329.018299911938,optimal_relaxed_modes,0.0014596999972127378,False,,-1513.7627963179357,0.3363917325150968
1376,27584,2024-10-15 08:00:00,default_mpc,0.15,142.68,0.3153477805830208,-0.7659083719073058,0.0,10297.768525580605,optimal_relaxed_modes,0.0011602999875321984,False,,3446.587673582876,-0.7659083719073058
1377,27585,2024-10-15 08:15:00,default_mpc,0.029,0.0,0.15515992936580894,-0.7650176963967457,0.0,10297.768525580605,optimal_relaxed_modes,0.0015061000012792647,False,,3442.5796337853553,-0.7650176963967457
1378,27586,2024-10-15 08:30:00,default_mpc,0.029,0.0,0.16021248116439768,-0.7646313209934225,0.0,10297.768525580605,optimal_relaxed_modes,0.001058900001225993,False,,3440.840944470401,-0.7646313209934225
1379,27587,2024-10-15 08:45:00,default_mpc,0.029,0.0,0.22077057900417774,-0.7644529422046378,0.0,10297.768525580605,optimal_relaxed_modes,0.001092300022719428,False,,3440.03823992087,-0.7644529422046378
1380,27588,2024-10-15 09:00:00,default_mpc,0.15,239.88,0.2548097904311669,-0.7678128293382096,0.0,10297.768525580605,optimal_relaxed_modes,0.0017673000111244619,False,,3455.157732021943,-0.7678128293382096
1381,27589,2024-10-15 09:15:00,default_mpc,0.029,0.0,0.30850897299658253,-0.7693102359797085,0.0,10297.768525580605,optimal_relaxed_modes,0.0012403999862726778,False,,3461.8960619086884,-0.7693102359797085
1382,27590,2024-10-15 09:30:00,default_mpc,0.029,0.0,0.3583127482688001,-0.7698362332246768,0.0,10297.768525580605,optimal_relaxed_modes,0.0011121999996248633,False,,3464.263049511045,-0.7698362332246768
1383,27591,2024-10-15 09:45:00,default_mpc,0.029,0.0,0.4045037943229602,-0.7699630411674211,0.0,10297.768525580605,optimal_relaxed_modes,0.0010879999899771065,False,,3464.833685253395,-0.7699630411674211
1384,27592,2024-10-15 10:00:00,default_mpc,0.15,234.6,0.44734468507858977,1.0,0.0,2340.8670347850784,optimal_relaxed_modes,0.001277300005313009,False,,-4500.0,1.0
1385,27593,2024-10-15 10:15:00,default_mpc,0.029,0.0,0.3046630959231187,-0.7673341924765135,0.0,10297.768525580605,optimal_relaxed_modes,0.001159899984486401,False,,3453.0038661443105,-0.7673341924765135
1386,27594,2024-10-15 10:30:00,default_mpc,0.029,0.0,0.14282397717910392,-0.7669450999022415,0.0,10297.768525580605,optimal_relaxed_modes,0.0014668999938294291,False,,3451.2529495600866,-0.7669450999022415
1387,27595,2024-10-15 10:45:00,default_mpc,0.029,0.0,0.1480983154037122,-0.7667573276052784,0.0,10297.768525580605,optimal_relaxed_modes,0.0012909999932162464,False,,3450.4079742237527,-0.7667573276052784
1388,27596,2024-10-15 11:00:00,default_mpc,0.083,352.56,0.20953489251801088,-0.7648943930554378,0.0,10297.768525580605,optimal_relaxed_modes,0.001352399995084852,False,,3442.0247687494702,-0.7648943930554378
1389,27597,2024-10-15 11:15:00,default_mpc,0.029,0.0,0.24406781801590693,-0.7639990268277652,0.0,10297.768525580605,optimal_relaxed_modes,0.001505599997472018,False,,3437.9956207249434,-0.7639990268277652
