step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
461,461,2024-01-05 19:15:00,1.0,6.373025465193383,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.374247705126532,25.230631230675893,12.5,8.026365476731016,2055.8361978295693,6837.020923031959,10306.997220723866,10306.997220723868,0.0,10306.997220723866,74.72572985024803,0.029,0.0
462,462,2024-01-05 19:30:00,1.0,6.373840300744818,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.375062477994742,25.230476584669837,12.25,7.8154554958055344,2055.8085858541767,6836.929094872846,10306.956475170304,10306.956475170306,0.0,10306.956475170304,74.7254344449847,0.029,0.0
463,463,2024-01-05 19:45:00,1.0,6.374655094482001,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.375877209222985,25.23032498780212,12.0,7.60447363124936,2055.781280452334,6836.838286274423,10306.915855003948,10306.91585500395,0.0,10306.915855003948,74.72513994877863,0.029,0.0
464,464,2024-01-05 20:00:00,1.0,6.37546984655587,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.376691898944774,25.23018965016797,11.875,7.474716242272754,2055.7597820410174,6836.766789776726,10306.884366951332,10306.884366951332,0.0,10306.884366951332,489.57700743018825,0.19,0.0
465,465,2024-01-05 20:15:00,1.0,6.376284557008568,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.377506547864414,25.230062346013746,11.75,7.345188765356017,2055.7402644382223,6836.701880783091,10306.856202421943,10306.856202421945,0.0,10306.856202421943,74.72470746755909,0.029,0.0
466,466,2024-01-05 20:30:00,1.0,6.377099226356829,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.3783211563307525,25.229940700557417,11.625,7.215881781350222,2055.7216469926498,6836.639965410142,10306.829295291858,10306.82929529186,0.0,10306.829295291858,74.72451239086598,0.029,0.0
467,467,2024-01-05 20:45:00,1.0,6.377913855035307,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.379135724590014,25.229823850006742,11.5,7.086803273088694,2055.703645903209,6836.580099830737,10306.803120351788,10306.803120351788,0.0,10306.803120351788,74.72432262255046,0.029,0.0
468,468,2024-01-05 21:00:00,1.0,6.378728443392445,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.379950252851081,25.229711289014517,11.375,7.205630686439834,2055.686040099399,6836.52154883862,10306.787506799423,10306.787506799425,0.0,10306.787506799423,407.1181065185772,0.158,0.0
469,469,2024-01-05 21:15:00,1.0,6.379542991657512,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.380764741300997,25.229600533904936,11.25,7.3207723214500975,2055.66903869188,6836.465007865631,10306.775991639146,10306.775991639146,0.0,10306.775991639146,74.72412593938381,0.029,0.0
470,470,2024-01-05 21:30:00,1.0,6.380357500029952,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.381579190019476,25.22949065681841,11.125,7.432313165358496,2055.6523577477365,6836.409532646231,10306.765526189696,10306.765526189698,0.0,10306.765526189696,74.7240500648753,0.029,0.0
471,471,2024-01-05 21:45:00,1.0,6.381171968596023,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.382393599046136,25.22938140291196,11.0,7.540309638554345,2055.6358839240297,6836.354746239862,10306.755298243546,10306.755298243546,0.0,10306.755298243546,74.72397591226571,0.029,0.0
472,472,2024-01-05 22:00:00,1.0,6.381986397464389,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.383207968409586,25.22925899767846,10.75,7.535241480924527,2055.614065004949,6836.2821838409545,10306.735068547974,10306.735068547974,0.0,10306.735068547974,213.86475267237049,0.083,0.0
473,473,2024-01-05 22:15:00,1.0,6.382800786669436,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.38402229754324,25.22913156881131,10.5,7.524549963785103,2055.590670800892,6836.204382573137,10306.71124569024,10306.711245690241,0.0,10306.71124569024,74.72365653125424,0.029,0.0
474,474,2024-01-05 22:30:00,1.0,6.383615135893953,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.384836586231728,25.22900103948202,10.25,7.508366509534486,2055.5667038515426,6836.124676546783,10306.686102032392,10306.686102032392,0.0,10306.686102032392,74.72347423973484,0.029,0.0
475,475,2024-01-05 22:45:00,1.0,6.384429444839819,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.385650834342794,25.22886763880692,10.0,7.48682422646407,2055.5424534643143,6836.044027901213,10306.66024621706,10306.66024621706,0.0,10306.66024621706,74.72328678507368,0.029,0.0
476,476,2024-01-05 23:00:00,1.0,6.385243713234861,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.386465041754082,25.228741923253658,9.85,7.239770360375077,2055.5224857438284,6835.977621967271,10306.629295050767,10306.629295050769,0.0,10306.629295050767,213.86255787230343,0.083,0.0
477,477,2024-01-05 23:15:00,1.0,6.386057940999243,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.3872792087993915,25.228619370421825,9.7,6.993762195183837,2055.5034669262413,6835.914371765765,10306.596160444173,10306.596160444175,0.0,10306.596160444173,74.72282216322026,0.029,0.0
478,478,2024-01-05 23:30:00,1.0,6.386872128189441,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.388093335617082,25.228498967144777,9.55,6.748806786667376,2055.484702442237,6835.851967392362,10306.562577717605,10306.562577717605,0.0,10306.562577717605,74.72257868845264,0.029,0.0
479,479,2024-01-05 23:45:00,1.0,6.3876862751407035,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.388907422301738,25.22838057783529,9.4,6.504918679288087,2055.4660797375686,6835.790034529426,10306.529048795235,10306.529048795239,0.0,10306.529048795235,74.72233560376546,0.029,0.0
480,480,2024-01-06 00:00:00,1.0,6.388500381873641,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.389721468942081,25.228270018299455,9.3,6.635192694383417,2055.449596794036,6835.7352177935745,10306.512766805292,10306.51276680529,0.0,10306.512766805292,74.72221755933838,0.029,0.0
481,481,2024-01-06 00:15:00,1.0,6.389314448577393,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.390535475878128,25.22816191529534,9.2,6.762521844091948,2055.4341875276937,6835.6839717475605,10306.502933917032,10306.502933917034,0.0,10306.502933917032,74.72214627089849,0.029,0.0
482,482,2024-01-06 00:30:00,1.0,6.390128475321734,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.3913494432177025,25.228054850259593,9.1,6.88694921894491,2055.419167220356,6835.6340192486,10306.494732122512,10306.494732122515,0.0,10306.494732122512,74.72208680788822,0.029,0.0
483,483,2024-01-06 00:45:00,1.0,6.390942462478189,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.392163371007328,25.227948563036893,9.0,7.008530034025559,2055.404387998087,6835.584868517627,10306.48696389283,10306.486963892832,0.0,10306.48696389283,74.72203048822303,0.029,0.0
484,484,2024-01-06 01:00:00,1.0,6.391756410027903,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.39297725928229,25.22785258766647,9.0,6.90125328240757,2055.3944056828796,6835.5516706889275,10306.47471003841,10306.474710038408,0.0,10306.47471003841,74.72194164777848,0.029,0.0
485,485,2024-01-06 01:15:00,1.0,6.392570318060478,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.393791108489829,25.227760842334266,9.0,6.793617667758709,2055.3856746239285,6835.52263411841,10306.460494882831,10306.460494882833,0.0,10306.460494882831,74.72183858790054,0.029,0.0
486,486,2024-01-06 01:30:00,1.0,6.393384186817452,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.394604918814377,25.227671504312283,9.0,6.685612427484775,2055.377404416782,6835.495130186261,10306.44592503987,10306.44592503987,0.0,10306.44592503987,74.72173295653907,0.029,0.0
487,487,2024-01-06 01:45:00,1.0,6.394198016569393,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.395418690361598,25.227584279709838,9.0,6.57724029722128,2055.369328824409,6835.4682734775015,10306.431342213544,10306.431342213546,0.0,10306.431342213544,74.7216272310482,0.029,0.0
488,488,2024-01-06 02:00:00,1.0,6.3950118075110485,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.3962324232244505,25.22748870650734,8.9,6.488547074208929,2055.356984106404,6835.427219090299,10306.413238592968,10306.41323859297,0.0,10306.413238592968,74.72149597979902,0.029,0.0
489,489,2024-01-06 02:15:00,1.0,6.395825559742468,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.397046117043832,25.22739130070009,8.8,6.399835914191581,2055.3435089775376,6835.382405336122,10306.394173044637,10306.394173044639,0.0,10306.394173044637,74.72135775457362,0.029,0.0
490,490,2024-01-06 02:30:00,1.0,6.396639273082846,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.397859771742208,25.22729374096496,8.7,6.31111146270799,2055.3297493097425,6835.336645301003,10306.374871817225,10306.374871817226,0.0,10306.374871817225,74.72121782067488,0.029,0.0
491,491,2024-01-06 02:45:00,1.0,6.397452947311342,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.398673387314581,25.2271962163301,8.6,6.222368269077129,2055.31592235316,6835.290661485974,10306.355518180288,10306.35551818029,0.0,10306.355518180288,74.72107750680709,0.029,0.0
492,492,2024-01-06 03:00:00,1.0,6.398266582434529,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.399486963764122,25.22708525186445,8.45,6.083536427808357,2055.2998721182284,6835.237283793643,10306.33194134554,10306.331941345541,0.0,10306.33194134554,74.72090657475516,0.029,0.0
493,493,2024-01-06 03:15:00,1.0,6.399080178451452,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.400300500511754,25.226951943811507,8.3,5.944686095301334,2055.2822349374924,6835.178628452403,10306.30601152688,10306.306011526882,0.0,10306.30601152688,74.72071858356988,0.029,0.0
494,494,2024-01-06 03:30:00,1.0,6.399893735074167,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.401113996593697,25.226787625182975,8.15,5.8058191310236325,2055.2620879945557,6835.111626484768,10306.277366024742,10306.277366024744,0.0,10306.277366024742,74.72051090367938,0.029,0.0
495,495,2024-01-06 03:45:00,1.0,6.400707251478816,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.401927450671707,25.22659307173797,8.0,5.666941672989878,2055.238461533328,6835.033052807585,10306.245148410975,10306.245148410975,0.0,10306.245148410975,74.72027732597958,0.029,0.0
496,496,2024-01-06 04:00:00,1.0,6.401520726555965,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.402740861441117,25.226426300958085,8.25,5.789048043477405,2055.2290473693433,6835.001744459086,10306.237437719226,10306.237437719226,0.0,10306.237437719226,74.7202214234644,0.029,0.0
497,497,2024-01-06 04:15:00,1.0,6.402334158974757,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.403554230104245,25.22628279929398,8.5,5.908630112108886,2055.2233241512545,6834.982710957359,10306.237443334023,10306.237443334025,0.0,10306.237443334023,74.72022146417167,0.029,0.0
498,498,2024-01-06 04:30:00,1.0,6.403147548723193,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.404367557668326,25.22617030679857,8.75,6.025643096353301,2055.220231959118,6834.972427364553,10306.240980065153,10306.240980065153,0.0,10306.240980065153,74.72024710547237,0.029,0.0
499,499,2024-01-06 04:45:00,1.0,6.403960896817807,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.405180845475005,25.22608697901729,9.0,6.140052337184615,2055.2205998986897,6834.973651008027,10306.248136759536,10306.248136759536,0.0,10306.248136759536,74.72029899150664,0.029,0.0
500,500,2024-01-06 05:00:00,1.0,6.404774204488458,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,6.405994094786166,25.22597653754373,8.725,5.941388762162976,2055.2010753728628,6834.908718990715,10306.22295253173,10306.22295253173,0.0,10306.22295253173,74.72011640585505,0.029,0.0
